t_us,sample_drop_count,beat_drop_count,metric_drop_count,sample_queue_depth,sample_queue_high_water
845635232,0,0,0,0,3
850635232,0,0,0,0,3
855635232,0,0,0,0,3
860635232,0,0,0,0,3
865635232,0,0,0,0,3
870635232,0,0,0,0,3
875635232,0,0,0,0,3
880635233,0,0,0,0,3
885636657,0,0,0,0,3
890636664,0,0,0,0,3
895636670,0,0,0,0,3
900637238,0,0,0,0,3
905637238,0,0,0,0,3
910637241,0,0,0,0,3
915637241,0,0,0,0,3
920638239,0,0,0,0,3
925638242,0,0,0,0,3
930639236,0,0,0,0,3
935639236,0,0,0,0,3
940639236,0,0,0,0,3
945639239,0,0,0,0,3
950639240,0,0,0,0,3
955640236,0,0,0,0,3
960640238,0,0,0,0,3
965640239,0,0,0,0,3
970640240,0,0,0,0,3
975641238,0,0,0,0,3
980642236,0,0,0,0,3
985642236,0,0,0,0,3
990642236,0,0,0,0,3
995642240,0,0,0,0,3
1000643232,0,0,0,0,3
1005643232,0,0,0,0,3
1010643232,0,0,0,0,3
1015643232,0,0,0,0,3
1020643232,0,0,0,0,3
1025643232,0,0,0,0,3
1030643232,0,0,0,0,3
1035643232,0,0,0,0,3
1040643232,0,0,0,0,3
1045643232,0,0,0,0,3
1050643232,0,0,0,0,3
1055643232,0,0,0,0,3
1060643232,0,0,0,0,3
1065643232,0,0,0,0,3
1070643232,0,0,0,0,3
1075643232,0,0,0,0,3
1080643232,0,0,0,0,3
1085643232,0,0,0,0,3
1090643232,0,0,0,0,3
1095643232,0,0,0,0,3
1100643232,0,0,0,0,3
1105643232,0,0,0,0,3
1110643232,0,0,0,0,3
1115643232,0,0,0,0,3
1120643232,0,0,0,0,3
1125643232,0,0,0,0,3
1130643232,0,0,0,0,3
1135643232,0,0,0,0,3
1140643232,0,0,0,0,3
1145643232,0,0,0,0,3
1150643232,0,0,0,0,3
1155643232,0,0,0,0,3
1160644657,0,0,0,0,3
1165644657,0,0,0,0,3
1170644657,0,0,0,0,3
1175644659,0,0,0,0,3
1180644862,0,0,0,0,3
1185645241,0,0,0,0,3
1190646239,0,0,0,0,3
1195646241,0,0,0,0,3
1200647237,0,0,0,0,3
1205647237,0,0,0,0,3
1210647238,0,0,0,0,3
1215648236,0,0,0,0,3
1220648237,0,0,0,0,3
1225649236,0,0,0,0,3
1230649240,0,0,0,0,3
1235650237,0,0,0,0,3
1240651232,0,0,0,0,3
1245651232,0,0,0,0,3
1250651232,0,0,0,0,3
1255651232,0,0,0,0,3
1260651232,0,0,0,0,3
1265651232,0,0,0,0,3
1270651232,0,0,0,0,3
1275651232,0,0,0,0,3
1280651232,0,0,0,0,3
1285651232,0,0,0,0,3
1290651232,0,0,0,0,3
1295651232,0,0,0,0,3
1300651232,0,0,0,0,3
1305651232,0,0,0,0,3
1310651232,0,0,0,0,3
1315651232,0,0,0,0,3
1320651232,0,0,0,0,3
1325651232,0,0,0,0,3
1330651232,0,0,0,0,3
1335651232,0,0,0,0,3
1340651232,0,0,0,0,3
1345651232,0,0,0,0,3
1350652660,0,0,0,0,3
1355652661,0,0,0,0,3
1360652666,0,0,0,0,3
1365652669,0,0,0,0,3
1370652674,0,0,0,0,3
1375653237,0,0,0,0,3
1380653240,0,0,0,0,3
1385653241,0,0,0,0,3
1390653574,0,0,0,0,3
1395654237,0,0,0,0,3
1400655236,0,0,0,0,3
1405655239,0,0,0,0,3
1410656236,0,0,0,0,3
1415656236,0,0,0,0,3
1420656239,0,0,0,0,3
1425657237,0,0,0,0,3
1430658236,0,0,0,0,3
1435658236,0,0,0,0,3
1440658236,0,0,0,0,3
1445658238,0,0,0,0,3
1450658238,0,0,0,0,3
1455658239,0,0,0,0,3
1460659232,0,0,0,0,3
1465659232,0,0,0,0,3
1470659232,0,0,0,0,3
1475659233,0,0,0,0,3
1480660651,0,0,0,0,3
1485661237,0,0,0,0,3
1490661237,0,0,0,0,3
1495662236,0,0,0,0,3
1500662236,0,0,0,0,3
1505662239,0,0,0,0,3
1510663236,0,0,0,0,3
1515663238,0,0,0,0,3
1520663238,0,0,0,0,3
1525664236,0,0,0,0,3
1530664236,0,0,0,0,3
1535664236,0,0,0,0,3
1540664236,0,0,0,0,3
1545664236,0,0,0,0,3
