seq,t_us,rr_ms,hr_bpm,score,flags
105284,842826625,760.0,78.1,0.799,73
105381,843602625,776.0,77.3,0.836,73
105474,844346625,744.0,77.3,0.839,73
105569,845106625,760.0,78.1,0.859,73
105657,845810625,704.0,78.1,0.864,73
105749,846546622,735.0,78.9,0.88,73
105845,847314625,768.0,78.9,0.882,73
105941,848082621,767.0,78.9,0.858,73
106035,848834622,752.0,78.9,0.845,73
106125,849554625,720.0,79.8,0.854,73
106220,850314625,760.0,79.8,0.882,73
106319,851106624,791.0,78.9,0.877,73
106412,851850625,744.0,79.8,0.849,73
106503,852578625,728.0,79.8,0.847,73
106597,853330625,752.0,79.8,0.867,73
106693,854098625,768.0,79.8,0.885,73
106791,854882625,784.0,79.8,0.865,73
106888,855658625,776.0,78.9,0.83,73
106978,856378625,720.0,78.9,0.831,73
107079,857186625,808.0,78.1,0.872,73
107175,857954621,767.0,78.1,0.864,73
107268,858698625,744.0,78.1,0.863,73
107360,859434628,736.0,78.1,0.871,73
107454,860186620,751.0,78.1,0.873,73
107552,860970625,784.0,78.1,0.857,73
107644,861706625,736.0,79.8,0.847,73
107743,862498625,792.0,79.8,0.875,73
107840,863274620,775.0,78.1,0.856,73
107938,864058625,784.0,78.1,0.847,73
108034,864826621,767.0,78.1,0.854,73
108135,865634625,808.0,77.3,0.857,73
108235,866434625,800.0,76.5,0.848,73
108332,867210625,776.0,76.5,0.842,73
108427,867970625,760.0,77.3,0.855,73
108524,868746625,776.0,77.3,0.862,73
108622,869530625,784.0,77.3,0.872,73
108716,870282624,751.0,77.3,0.852,73
108810,871034625,752.0,77.3,0.841,73
108904,871786625,752.0,77.3,0.858,73
108993,872498625,712.0,78.9,0.862,73
109085,873234625,736.0,79.8,0.875,73
109177,873970625,736.0,79.8,0.858,73
109263,874658625,688.0,79.8,0.816,73
109392,875690621,1031.0,79.8,0.477,185
109482,876410622,720.0,79.8,0.482,185
109568,877098620,687.0,79.8,0.512,169
109696,878122625,1024.0,79.8,0.773,169
109747,878530625,408.0,79.8,0.495,185
109885,879634625,1104.0,79.8,0.772,169
109931,880002620,367.0,79.8,0.485,185
110068,881098625,1096.0,79.8,0.74,169
110116,881482625,384.0,79.8,0.465,185
110174,881946625,464.0,79.8,0.527,185
110317,883090625,1144.0,79.8,0.441,185
110371,883522620,431.0,79.8,0.837,169
110462,884250625,728.0,79.8,0.796,73
110561,885042621,791.0,79.8,0.863,73
110659,885826625,784.0,79.8,0.84,73
110758,886618625,792.0,79.8,0.853,73
110846,887322624,703.0,81.5,0.85,73
110946,888122625,800.0,76.5,0.868,73
111039,888866625,744.0,76.5,0.845,73
111126,889562621,695.0,76.5,0.847,73
111218,890298620,735.0,76.5,0.856,73
111314,891066624,768.0,78.1,0.871,73
111402,891770625,704.0,80.6,0.826,73
111503,892578623,807.0,80.6,0.872,73
111607,893410625,832.0,80.6,0.871,73
111716,894282621,871.0,78.1,0.854,73
111822,895130624,848.0,78.1,0.795,73
111926,895962625,832.0,74.3,0.805,73
112029,896786621,823.0,72.8,0.805,73
112121,897522625,736.0,72.8,0.827,73
112225,898354625,832.0,72.1,0.848,73
112326,899162625,808.0,72.1,0.853,73
112429,899986625,824.0,72.1,0.857,73
112524,900746620,759.0,72.8,0.809,73
112622,901530623,784.0,72.8,0.867,73
112724,902346625,816.0,73.5,0.869,73
112830,903194625,848.0,73.5,0.871,73
112939,904066622,871.0,73.5,0.858,73
113042,904890625,824.0,72.8,0.848,73
113153,905778620,887.0,72.8,0.864,73
113263,906658622,880.0,72.8,0.851,73
113365,907474623,816.0,72.8,0.836,73
113467,908290621,815.0,72.8,0.839,73
113572,909130625,840.0,71.4,0.87,73
113677,909970625,840.0,71.4,0.86,73
113775,910754622,783.0,71.4,0.827,73
113882,911610622,856.0,71.4,0.867,73
113991,912482625,872.0,71.4,0.867,73
114105,913394625,912.0,71.4,0.856,73
114212,914250623,855.0,71.4,0.829,73
114319,915106624,856.0,70.1,0.859,73
114430,915994624,888.0,70.1,0.872,73
114542,916890625,896.0,70.1,0.855,73
114649,917746625,856.0,70.1,0.836,73
114752,918570625,824.0,70.1,0.85,73
114861,919442625,872.0,68.8,0.862,73
114968,920298625,856.0,70.1,0.872,73
115069,921106625,808.0,70.1,0.836,73
115172,921930625,824.0,70.1,0.86,73
115277,922770625,840.0,70.1,0.867,73
115381,923602625,832.0,71.4,0.86,73
115476,924362625,760.0,72.1,0.836,73
115583,925218625,856.0,72.1,0.878,73
115690,926074625,856.0,71.4,0.88,73
115787,926850625,776.0,72.1,0.84,73
115876,927562622,711.0,72.8,0.787,73
116043,928898625,1336.0,72.8,0.754,169
116128,929578625,680.0,72.8,0.84,169
116236,930442624,863.0,72.8,0.842,169
116292,930890625,448.0,72.8,0.517,169
116461,932242625,1352.0,72.8,0.338,185
116577,933170625,928.0,72.8,0.833,169
116681,934002625,832.0,72.8,0.854,73
116787,934850621,847.0,72.1,0.865,73
116887,935650625,800.0,74.5,0.837,73
116993,936498625,848.0,74.5,0.864,73
117098,937338625,840.0,71.4,0.848,73
117201,938162625,824.0,72.8,0.864,73
117297,938930624,767.0,74.5,0.836,73
117401,939762625,832.0,72.8,0.871,73
117502,940570625,808.0,72.8,0.863,73
117601,941362625,792.0,72.8,0.863,73
117706,942202625,840.0,72.8,0.87,73
117810,943034623,831.0,72.1,0.85,73
117905,943794625,760.0,72.8,0.848,73
118011,944642625,848.0,72.8,0.872,73
118115,945474624,831.0,72.1,0.866,73
118212,946250625,776.0,72.1,0.851,73
118309,947026624,775.0,74.3,0.853,73
118407,947810625,784.0,75.8,0.848,73
118509,948626625,816.0,73.5,0.856,73
118607,949410625,784.0,76.5,0.843,73
118712,950250625,840.0,76.5,0.864,73
118814,951066621,815.0,73.5,0.86,73
118912,951850621,784.0,76.5,0.853,73
119002,952570623,720.0,76.5,0.823,73
119092,953290624,720.0,76.5,0.827,73
119223,954338621,1047.0,76.5,0.492,185
119352,955370625,1032.0,76.5,0.774,169
119433,956018623,647.0,76.5,0.777,169
119518,956698625,680.0,76.5,0.829,169
119606,957402625,704.0,76.5,0.857,169
119697,958130625,728.0,76.5,0.85,169
119785,958834625,704.0,76.5,0.85,73
119879,959586625,752.0,76.5,0.861,73
119977,960370625,784.0,76.5,0.871,73
120087,961250625,880.0,76.5,0.86,73
120198,962138625,888.0,76.5,0.818,73
120301,962962621,823.0,76.5,0.826,73
120404,963786625,824.0,75.8,0.837,73
120508,964618625,832.0,72.8,0.824,73
120611,965442625,824.0,72.8,0.82,73
120703,966178625,736.0,72.8,0.842,73
120808,967018620,839.0,72.8,0.869,73
120911,967842625,824.0,72.8,0.85,73
121019,968706625,864.0,72.8,0.834,73
121116,969482625,776.0,72.8,0.824,73
121213,970258620,775.0,72.8,0.864,73
121313,971058625,800.0,72.8,0.881,73
121415,971874625,816.0,73.5,0.884,73
121522,972730625,856.0,73.5,0.856,73
121625,973554625,824.0,72.8,0.839,73
121727,974370625,816.0,73.5,0.855,73
121825,975154625,784.0,73.5,0.844,73
121921,975922625,768.0,75.0,0.872,73
122018,976698621,775.0,75.0,0.859,73
122113,977458621,760.0,75.0,0.85,73
122208,978218621,760.0,76.5,0.839,73
122306,979002622,784.0,76.5,0.861,73
122404,979786621,783.0,76.5,0.859,73
122498,980538621,752.0,77.3,0.825,73
122591,981282621,744.0,78.1,0.834,73
122687,982050625,768.0,78.1,0.868,73
122786,982842625,792.0,78.1,0.862,73
122883,983618621,775.0,78.1,0.846,73
122978,984378625,760.0,78.1,0.849,73
123081,985202624,823.0,77.3,0.871,73
123185,986034625,832.0,77.3,0.866,73
123289,986866625,832.0,77.3,0.844,73
123391,987682625,816.0,75.8,0.84,73
123482,988410625,728.0,75.8,0.808,73
123583,989218625,808.0,74.3,0.879,73
123679,989986625,768.0,74.3,0.867,73
123777,990770621,783.0,74.3,0.876,73
123879,991586622,816.0,73.5,0.862,73
123973,992338620,751.0,74.3,0.851,73
124076,993162625,824.0,74.3,0.864,73
124176,993962625,800.0,75.0,0.866,73
124272,994730625,768.0,76.5,0.846,73
124368,995498625,768.0,76.5,0.845,73
124471,996322625,824.0,76.5,0.866,73
124572,997130622,807.0,75.0,0.863,73
124674,997946623,816.0,74.3,0.861,73
124780,998794620,847.0,74.3,0.867,73
124879,999586625,792.0,74.3,0.854,73
124986,1000442623,855.0,74.3,0.879,73
125090,1001274625,832.0,73.5,0.84,73
125186,1002042625,768.0,73.5,0.84,73
125289,1002866624,823.0,72.8,0.869,73
125391,1003682621,815.0,73.5,0.856,73
125491,1004482624,800.0,73.5,0.865,73
125595,1005314622,831.0,72.8,0.867,73
125694,1006106625,792.0,73.5,0.864,73
125797,1006930625,824.0,72.8,0.853,73
125890,1007674620,743.0,73.5,0.838,73
125993,1008498620,824.0,73.5,0.867,73
126097,1009330625,832.0,72.8,0.869,73
126204,1010186625,856.0,72.8,0.862,73
126304,1010986621,799.0,72.8,0.835,73
126410,1011834621,848.0,72.8,0.874,73
126512,1012650625,816.0,72.8,0.849,73
126605,1013394625,744.0,72.8,0.828,73
126706,1014202625,808.0,73.5,0.862,73
126807,1015010625,808.0,73.5,0.873,73
126910,1015834625,824.0,73.5,0.835,73
127005,1016594625,760.0,74.3,0.829,73
127106,1017402625,808.0,74.3,0.865,73
127208,1018218624,815.0,74.3,0.866,73
127309,1019026625,808.0,74.3,0.852,73
127415,1019874625,848.0,74.3,0.848,73
127513,1020658625,784.0,74.3,0.849,73
127613,1021458625,800.0,74.3,0.859,73
127719,1022306623,847.0,74.3,0.864,73
127819,1023106625,800.0,74.3,0.859,73
127921,1023922625,816.0,74.3,0.869,73
128027,1024770625,848.0,73.5,0.873,73
128137,1025650625,880.0,73.5,0.864,73
128246,1026522625,872.0,70.8,0.836,73
128353,1027378620,855.0,70.8,0.85,73
128458,1028218620,840.0,70.8,0.886,73
128564,1029066625,848.0,70.8,0.862,73
128666,1029882625,816.0,70.8,0.847,73
128773,1030738625,856.0,70.8,0.882,73
128877,1031570623,831.0,70.8,0.868,73
128976,1032362625,792.0,70.8,0.845,73
129066,1033082625,720.0,71.4,0.833,73
129164,1033866620,783.0,72.1,0.846,73
129260,1034634625,768.0,73.5,0.833,73
129361,1035442625,808.0,74.3,0.823,73
129506,1036602621,1159.0,74.3,0.439,185
129646,1037722625,1120.0,74.3,0.761,185
129743,1038498622,775.0,74.3,0.768,185
129796,1038922625,424.0,74.3,0.454,185
129946,1040122625,1200.0,74.3,0.786,185
130049,1040946625,824.0,74.3,0.761,185
130149,1041746625,800.0,74.3,0.729,185
130200,1042154625,408.0,74.3,0.448,185
130252,1042570623,415.0,74.3,0.529,185
130406,1043802623,1232.0,74.3,0.462,185
130454,1044186623,384.0,74.3,0.552,185
130552,1044970625,784.0,74.3,0.537,185
130652,1045770623,799.0,74.3,0.547,185
130801,1046962625,1192.0,74.3,0.471,185
130892,1047690625,728.0,74.3,0.474,185
131040,1048874623,1183.0,74.3,0.77,185
131140,1049674625,800.0,74.3,0.764,185
131195,1050114621,439.0,74.3,0.458,185
131285,1050834625,720.0,74.3,0.472,185
131431,1052002625,1168.0,74.3,0.771,169
131481,1052402625,400.0,74.3,0.506,169
131620,1053514620,1111.0,74.3,0.778,169
131716,1054282620,768.0,74.3,0.807,169
131810,1055034620,752.0,74.3,0.791,169
131909,1055826625,792.0,74.3,0.808,169
132009,1056626625,800.0,74.3,0.803,169
132109,1057426625,800.0,74.3,0.794,169
132204,1058186621,759.0,74.3,0.783,169
132302,1058970625,784.0,74.3,0.818,169
132398,1059738622,767.0,74.3,0.817,169
132491,1060482625,744.0,74.3,0.845,169
132589,1061266625,784.0,74.3,0.862,169
132684,1062026625,760.0,74.3,0.855,169
132779,1062786625,760.0,74.3,0.856,169
132874,1063546620,759.0,74.3,0.859,169
132967,1064290621,744.0,74.3,0.838,169
133058,1065018623,728.0,74.3,0.853,169
133154,1065786623,768.0,74.3,0.85,169
133245,1066514625,728.0,74.3,0.816,169
133417,1067890621,1375.0,74.3,0.774,169
133504,1068586622,696.0,74.3,0.823,169
133594,1069306625,720.0,74.3,0.826,169
133678,1069978621,671.0,74.3,0.803,169
133770,1070714625,736.0,74.3,0.9,169
133856,1071402625,688.0,74.3,0.871,169
133943,1072098625,696.0,74.3,0.832,169
134112,1073450624,1351.0,74.3,0.779,169
134195,1074114625,664.0,74.3,0.797,169
134282,1074810625,696.0,74.3,0.848,169
134372,1075530625,720.0,74.3,0.868,169
134465,1076274620,743.0,74.3,0.859,169
134555,1076994625,720.0,74.3,0.827,169
134643,1077698621,703.0,74.3,0.813,169
134821,1079122625,1424.0,74.3,0.785,185
134906,1079802625,680.0,74.3,0.783,169
134988,1080458625,656.0,74.3,0.815,169
135067,1081090621,631.0,74.3,0.86,169
135145,1081714625,624.0,74.3,0.835,169
135311,1083042620,1327.0,74.3,0.816,169
135355,1083394625,352.0,74.3,0.542,169
135462,1084250625,856.0,74.3,0.536,169
135538,1084858625,608.0,74.3,0.846,169
135652,1085770624,911.0,74.3,0.863,169
135768,1086698623,927.0,74.3,0.875,169
135886,1087642623,944.0,74.3,0.831,169
136001,1088562621,919.0,74.3,0.777,169
136106,1089402625,840.0,74.3,0.782,169
136147,1089730625,328.0,74.3,0.489,185
136265,1090674625,944.0,74.3,0.482,185
136418,1091898625,1224.0,74.3,0.762,185
136524,1092746625,848.0,74.3,0.314,185
136628,1093578625,832.0,74.3,0.539,185
136732,1094410623,831.0,74.3,0.822,169
136840,1095274621,863.0,74.3,0.856,169
136947,1096130624,856.0,74.3,0.863,169
137052,1096970625,840.0,74.3,0.874,169
137162,1097850625,880.0,74.3,0.874,169
137268,1098698621,847.0,74.3,0.863,169
137368,1099498625,800.0,74.3,0.845,169
137464,1100266623,767.0,74.3,0.849,169
137565,1101074623,808.0,74.3,0.861,169
137665,1101874622,799.0,74.3,0.847,169
137767,1102690624,816.0,74.3,0.83,169
137860,1103434625,744.0,74.3,0.855,169
137956,1104202621,767.0,74.3,0.848,169
138047,1104930622,728.0,74.3,0.843,169
138132,1105610625,680.0,74.3,0.821,169
138225,1106354625,744.0,74.3,0.835,169
138416,1107882623,1527.0,74.3,0.77,185
138463,1108258624,376.0,74.3,0.488,185
138608,1109418620,1159.0,74.3,0.745,185
138714,1110266625,848.0,74.3,0.771,185
138718,1110298622,31.0,74.3,0.526,189
138866,1111482621,1183.0,74.3,0.488,185
138922,1111930625,448.0,74.3,0.801,169
139114,1113466625,1536.0,74.3,0.31,185
139268,1114698621,1231.0,74.3,0.46,185
139410,1115834625,1136.0,74.3,0.749,185
139461,1116242625,408.0,74.3,0.461,185
139605,1117394625,1152.0,74.3,0.763,185
139655,1117794625,400.0,74.3,0.492,185
139801,1118962625,1168.0,74.3,0.748,185
139896,1119722625,760.0,74.3,0.774,169
139989,1120466624,743.0,74.3,0.764,169
140075,1121154625,688.0,74.3,0.802,169
140171,1121922625,768.0,74.3,0.835,169
140267,1122690625,768.0,74.3,0.854,169
140367,1123490625,800.0,74.3,0.85,169
140466,1124282620,791.0,74.3,0.797,169
140572,1125130625,848.0,74.3,0.81,169
140683,1126018625,888.0,74.3,0.774,169
140732,1126410621,391.0,74.3,0.454,185
140900,1127754625,1344.0,74.3,0.754,185
140997,1128530623,775.0,74.3,0.768,185
141050,1128954625,424.0,74.3,0.475,185
141141,1129682625,728.0,74.3,0.497,185
141285,1130834625,1152.0,74.3,0.759,169
141379,1131586625,752.0,74.3,0.785,169
141477,1132370623,783.0,74.3,0.824,169
141577,1133170621,799.0,74.3,0.805,169
141680,1133994625,824.0,74.3,0.783,169
141780,1134794625,800.0,74.3,0.767,169
141882,1135610620,815.0,74.3,0.774,169
141987,1136450621,840.0,74.3,0.783,169
142040,1136874625,424.0,74.3,0.493,185
142191,1138082625,1208.0,74.3,0.753,185
142242,1138490624,407.0,74.3,0.478,185
142346,1139322621,831.0,74.3,0.483,185
142448,1140138625,816.0,74.3,0.481,185
142559,1141026621,887.0,74.3,0.459,185
142619,1141506623,480.0,74.3,0.846,169
142723,1142338621,831.0,74.3,0.842,169
142823,1143138625,800.0,74.3,0.865,169
142927,1143970625,832.0,74.3,0.884,169
143031,1144802625,832.0,74.3,0.825,169
143138,1145658624,855.0,74.3,0.859,169
143233,1146418625,760.0,74.3,0.834,169
143327,1147170625,752.0,74.3,0.85,169
143424,1147946623,775.0,74.3,0.887,169
143522,1148730625,784.0,74.3,0.872,169
143619,1149506625,776.0,74.3,0.861,169
143712,1150250622,743.0,74.3,0.828,169
143805,1150994625,744.0,74.3,0.825,169
143949,1152146623,1151.0,74.3,0.46,185
144049,1152946625,800.0,74.3,0.462,185
144104,1153386623,439.0,74.3,0.817,169
144203,1154178625,792.0,74.3,0.793,169
144303,1154978620,799.0,74.3,0.814,169
144405,1155794620,816.0,74.3,0.834,169
144504,1156586625,792.0,74.3,0.835,169
144599,1157346621,759.0,74.3,0.589,185
144699,1158146625,800.0,74.3,0.82,169
144798,1158938625,792.0,74.3,0.809,169
144898,1159738625,800.0,74.3,0.831,169
145087,1161250625,1512.0,74.3,0.775,185
145139,1161666625,416.0,74.3,0.484,185
145282,1162810625,1144.0,74.3,0.777,185
145384,1163626624,815.0,74.3,0.744,185
145430,1163994625,368.0,74.3,0.475,185
145576,1165162621,1167.0,74.3,0.775,169
145676,1165962625,800.0,74.3,0.786,169
145729,1166386625,424.0,74.3,0.479,185
145838,1167258625,872.0,74.3,0.473,185
145896,1167722625,464.0,74.3,0.822,169
146001,1168562622,839.0,74.3,0.816,169
146102,1169370625,808.0,74.3,0.82,169
146204,1170186625,816.0,74.3,0.844,169
146308,1171018625,832.0,74.3,0.874,169
146413,1171858625,840.0,74.3,0.868,169
146512,1172650625,792.0,74.3,0.827,169
146614,1173466625,816.0,74.3,0.859,169
146718,1174298625,832.0,74.3,0.866,169
146827,1175170623,871.0,74.3,0.886,169
146933,1176018620,847.0,74.3,0.83,169
147042,1176890620,872.0,74.3,0.835,169
147153,1177778625,888.0,74.3,0.817,169
147205,1178194625,416.0,74.3,0.506,169
147366,1179482620,1287.0,74.3,0.767,169
147419,1179906625,424.0,74.3,0.477,185
147522,1180730625,824.0,74.3,0.5,185
147664,1181866625,1136.0,74.3,0.766,169
147758,1182618621,751.0,74.3,0.78,169
147860,1183434625,816.0,74.3,0.793,169
147963,1184258625,824.0,74.3,0.77,169
148058,1185018625,760.0,74.3,0.772,169
148110,1185434625,416.0,74.3,0.482,185
148273,1186738625,1304.0,74.3,0.759,185
148320,1187114625,376.0,74.3,0.488,185
148427,1187970625,856.0,74.3,0.449,185
148576,1189162625,1192.0,74.3,0.32,185
148733,1190418625,1256.0,74.3,0.46,185
148784,1190826622,407.0,74.3,0.826,169
148937,1192050625,1224.0,74.3,0.407,185
149026,1192762625,712.0,74.3,0.45,185
149130,1193594620,831.0,74.3,0.455,185
149226,1194362625,768.0,74.3,0.457,185
149281,1194802624,439.0,74.3,0.823,169
149381,1195602624,800.0,74.3,0.777,169
149485,1196434625,832.0,74.3,0.832,169
149591,1197282621,847.0,74.3,0.857,169
149696,1198122625,840.0,74.3,0.869,169
149796,1198922625,800.0,74.3,0.827,169
149899,1199746625,824.0,74.3,0.859,169
149999,1200546625,800.0,74.3,0.865,169
150106,1201402625,856.0,74.3,0.871,169
150199,1202146625,744.0,74.3,0.787,169
150302,1202970622,823.0,74.3,0.858,169
150401,1203762625,792.0,74.3,0.869,169
150504,1204586621,823.0,74.3,0.886,169
150597,1205330625,744.0,74.3,0.843,169
150697,1206130625,800.0,74.3,0.868,169
150799,1206946622,815.0,74.3,0.863,169
150895,1207714625,768.0,74.3,0.836,169
150998,1208538623,823.0,74.3,0.864,169
151104,1209386624,848.0,74.3,0.861,169
151205,1210194620,807.0,74.3,0.84,169
151309,1211026622,832.0,74.3,0.86,169
151415,1211874625,848.0,74.3,0.845,169
151514,1212666625,792.0,74.3,0.832,169
151618,1213498625,832.0,74.3,0.83,169
151723,1214338625,840.0,74.3,0.822,169
151827,1215170625,832.0,74.3,0.804,169
151920,1215914625,744.0,74.3,0.789,169
152029,1216786625,872.0,74.3,0.816,169
152137,1217650625,864.0,74.3,0.797,169
152240,1218474625,824.0,74.3,0.772,169
152344,1219306625,832.0,74.3,0.782,169
152398,1219738621,431.0,74.3,0.498,185
152550,1220954625,1216.0,74.3,0.767,185
152654,1221786625,832.0,74.3,0.778,185
152706,1222202624,415.0,74.3,0.487,185
152810,1223034625,832.0,74.3,0.471,185
152957,1224210623,1175.0,74.3,0.761,185
153008,1224618625,408.0,74.3,0.462,185
153109,1225426625,808.0,74.3,0.471,185
153211,1226242625,816.0,74.3,0.453,185
153309,1227026625,784.0,74.3,0.465,185
153370,1227514625,488.0,74.3,0.832,169
153482,1228410625,896.0,74.3,0.853,169
153585,1229234622,823.0,74.3,0.843,169
153689,1230066625,832.0,74.3,0.879,169
153796,1230922625,856.0,74.3,0.865,169
153901,1231762625,840.0,74.3,0.848,169
154001,1232562625,800.0,74.3,0.844,169
154107,1233410625,848.0,74.3,0.855,169
154210,1234234625,824.0,74.3,0.825,169
154311,1235042625,808.0,74.3,0.822,169
154418,1235898621,855.0,74.3,0.811,169
154532,1236810625,912.0,74.3,0.789,169
154587,1237250623,439.0,74.3,0.507,169
154750,1238554625,1304.0,74.3,0.768,185
154754,1238586625,32.0,74.3,0.526,189
154860,1239434625,848.0,74.3,0.848,169
154971,1240322621,887.0,74.3,0.874,169
155078,1241178625,856.0,74.3,0.866,169
155191,1242082625,904.0,74.3,0.888,169
155305,1242994625,912.0,74.3,0.86,169
155422,1243930625,936.0,74.3,0.777,169
155477,1244370623,439.0,74.3,0.48,185
155586,1245242621,871.0,74.3,0.491,185
155650,1245754620,511.0,74.3,0.557,185
155760,1246634625,880.0,74.3,0.861,169
155866,1247482625,848.0,74.3,0.837,169
155975,1248354625,872.0,74.3,0.875,169
156084,1249226625,872.0,74.3,0.894,169
156199,1250146621,919.0,74.3,0.87,169
156317,1251090625,944.0,74.3,0.797,169
156431,1252002625,912.0,74.3,0.786,169
156544,1252906625,904.0,74.3,0.315,185
156665,1253874625,968.0,74.3,0.865,169
156776,1254762625,888.0,74.3,0.864,169
156875,1255554625,792.0,74.3,0.869,169
156983,1256418625,864.0,74.3,0.889,169
157092,1257290625,872.0,74.3,0.861,169
157192,1258090623,799.0,74.3,0.83,169
157284,1258826624,736.0,74.3,0.83,169
157377,1259570625,744.0,74.3,0.867,169
157476,1260362623,791.0,74.3,0.888,169
157582,1261210621,847.0,74.3,0.871,169
157685,1262034621,824.0,74.3,0.834,169
157782,1262810625,776.0,74.3,0.839,169
157885,1263634621,823.0,74.3,0.848,169
157990,1264474624,840.0,74.3,0.836,169
158088,1265258625,784.0,74.3,0.815,169
158184,1266026621,767.0,74.3,0.844,169
158278,1266778624,752.0,74.3,0.857,169
158373,1267538625,760.0,74.3,0.868,169
158463,1268258625,720.0,74.3,0.858,169
158548,1268938625,680.0,74.3,0.801,169
158687,1270050625,1112.0,74.3,0.463,185
158817,1271090621,1039.0,74.3,0.768,169
158909,1271826625,736.0,74.3,0.805,169
159002,1272570625,744.0,74.3,0.809,169
159097,1273330622,759.0,74.3,0.829,169
159192,1274090622,760.0,74.3,0.802,169
159291,1274882625,792.0,74.3,0.827,169
159391,1275682622,799.0,74.3,0.822,169
159486,1276442623,760.0,74.3,0.815,169
159575,1277154621,711.0,74.3,0.818,169
159671,1277922625,768.0,74.3,0.864,169
159768,1278698622,775.0,74.3,0.886,169
159864,1279466623,768.0,74.3,0.85,169
159962,1280250621,783.0,74.3,0.858,169
160066,1281082624,832.0,74.3,0.863,169
160166,1281882625,800.0,74.3,0.839,169
160268,1282698625,816.0,74.3,0.849,169
160374,1283546622,847.0,74.3,0.852,169
160474,1284346625,800.0,74.3,0.84,169
160574,1285146623,799.0,74.3,0.843,169
160678,1285978625,832.0,74.3,0.848,169
160778,1286778625,800.0,74.3,0.833,169
160874,1287546625,768.0,74.3,0.826,169
160976,1288362622,815.0,74.3,0.863,169
161077,1289170625,808.0,74.3,0.845,169
161171,1289922625,752.0,74.3,0.824,169
161270,1290714625,792.0,74.3,0.858,169
161369,1291506620,791.0,74.3,0.87,169
161471,1292322621,816.0,74.3,0.86,169
161565,1293074624,752.0,74.3,0.839,169
161669,1293906621,831.0,74.3,0.856,169
161765,1294674622,768.0,74.3,0.842,169
161860,1295434625,760.0,74.3,0.856,169
161961,1296242625,808.0,74.3,0.856,169
162059,1297026625,784.0,74.3,0.866,169
162156,1297802625,776.0,74.3,0.84,169
162246,1298522625,720.0,74.3,0.834,169
162341,1299282623,759.0,74.3,0.87,169
162440,1300074625,792.0,74.3,0.865,169
162537,1300850625,776.0,74.3,0.837,169
162626,1301562623,711.0,74.3,0.785,169
162758,1302618625,1056.0,74.3,0.488,185
162858,1303418625,800.0,74.3,0.495,185
163002,1304570625,1152.0,74.3,0.763,169
163045,1304914620,343.0,74.3,0.476,185
163149,1305746625,832.0,74.3,0.509,169
163302,1306970625,1224.0,74.3,0.759,169
163341,1307282625,312.0,74.3,0.491,185
163459,1308226621,943.0,74.3,0.479,185
163559,1309026625,800.0,74.3,0.508,169
163625,1309554621,527.0,74.3,0.814,169
163726,1310362623,808.0,74.3,0.81,169
163839,1311266623,904.0,74.3,0.876,169
163944,1312106625,840.0,74.3,0.866,169
164042,1312890620,783.0,74.3,0.853,169
164149,1313746620,856.0,74.3,0.869,169
164255,1314594625,848.0,74.3,0.861,169
164359,1315426625,832.0,74.3,0.839,169
164457,1316210625,784.0,74.3,0.836,169
164563,1317058621,847.0,74.3,0.857,169
164667,1317890622,832.0,74.3,0.839,169
164769,1318706622,816.0,74.3,0.822,169
164865,1319474620,767.0,74.3,0.808,169
164965,1320274625,800.0,74.3,0.845,169
165066,1321082621,807.0,74.3,0.832,169
165167,1321890622,808.0,74.3,0.82,169
165266,1322682625,792.0,74.3,0.813,169
165375,1323554624,871.0,74.3,0.816,169
165483,1324418621,863.0,74.3,0.789,169
165584,1325226624,808.0,74.3,0.781,169
165685,1326034625,808.0,74.3,0.762,169
165738,1326458624,423.0,74.3,0.473,185
165902,1327770625,1312.0,74.3,0.774,185
166006,1328602625,832.0,74.3,0.301,185
166116,1329482622,879.0,74.3,0.842,169
166224,1330346625,864.0,74.3,0.859,169
166331,1331202621,855.0,74.3,0.868,169
166433,1332018621,816.0,74.3,0.853,169
166528,1332778620,759.0,74.3,0.841,169
166622,1333530625,752.0,74.3,0.845,169
166715,1334274622,743.0,74.3,0.82,169
166851,1335362625,1088.0,74.3,0.467,185
166951,1336162620,799.0,74.3,0.485,185
167042,1336890625,728.0,74.3,0.5,169
167148,1337738625,848.0,74.3,0.465,185
167232,1338410621,671.0,74.3,0.539,169
167387,1339650624,1240.0,74.3,0.747,169
167488,1340458625,808.0,74.3,0.782,169
167542,1340890623,431.0,74.3,0.469,185
167643,1341698621,807.0,74.3,0.472,185
167755,1342594625,896.0,74.3,0.437,185
167806,1343002620,407.0,74.3,0.793,169
167918,1343898620,896.0,74.3,0.861,169
168030,1344794625,896.0,74.3,0.868,169
168133,1345618622,823.0,74.3,0.866,169
168244,1346506625,888.0,74.3,0.865,169
168347,1347330622,823.0,74.3,0.83,169
168450,1348154622,824.0,74.3,0.841,169
168557,1349010620,855.0,74.3,0.831,169
168656,1349802625,792.0,74.3,0.803,169
168753,1350578625,776.0,74.3,0.818,169
168850,1351354623,775.0,74.3,0.836,169
168945,1352114625,760.0,74.3,0.849,169
169034,1352826625,712.0,74.3,0.86,169
169119,1353506625,680.0,74.3,0.83,169
169209,1354226624,719.0,74.3,0.848,169
169308,1355018625,792.0,74.3,0.852,169
169408,1355818625,800.0,74.3,0.832,169
169501,1356562625,744.0,74.3,0.774,169
169600,1357354625,792.0,74.3,0.829,169
