seq,t_us,rr_ms,hr_bpm,score,flags
67979,544392518,720.0,83.3,0.904,9
68068,545104517,711.0,83.3,0.918,9
68157,545816517,712.0,83.3,0.893,9
68238,546464517,648.0,83.3,0.872,9
68320,547120519,656.0,83.3,0.89,9
68405,547800517,679.0,84.3,0.915,9
68492,548496517,696.0,84.4,0.913,9
68579,549192517,696.0,86.2,0.908,9
68667,549896517,704.0,86.2,0.903,9
68750,550560521,664.0,86.2,0.898,9
68836,551248519,687.0,87.3,0.91,9
68919,551912517,663.0,88.4,0.906,9
69000,552560517,648.0,88.4,0.897,9
69083,553224517,664.0,88.4,0.916,9
69167,553896517,672.0,89.3,0.919,9
69245,554520517,624.0,90.4,0.888,9
69322,555136517,616.0,90.4,0.875,9
69398,555744517,608.0,90.5,0.856,9
69476,556368517,624.0,92.6,0.885,9
69552,556976519,608.0,96.2,0.896,9
69632,557616521,640.0,96.2,0.912,9
69715,558280517,663.0,96.2,0.906,9
69801,558968517,688.0,96.2,0.894,9
69893,559704517,736.0,96.2,0.841,9
69986,560448517,744.0,93.8,0.833,9
70077,561176517,728.0,90.5,0.876,9
70169,561912517,736.0,87.2,0.887,9
70262,562656517,744.0,82.4,0.895,9
70354,563392519,736.0,81.5,0.906,9
70446,564128522,736.0,81.5,0.908,9
70536,564848517,719.0,81.5,0.914,9
70629,565592517,744.0,81.5,0.918,9
70725,566360517,768.0,81.5,0.907,9
70819,567112517,752.0,81.5,0.904,9
70913,567864517,752.0,80.6,0.907,9
71007,568616517,752.0,80.6,0.912,9
71098,569344521,728.0,80.6,0.909,9
71187,570056517,711.0,80.6,0.899,9
71275,570760519,704.0,80.6,0.894,9
71364,571472517,711.0,80.6,0.913,9
71457,572216517,744.0,80.6,0.911,9
71548,572944517,728.0,82.4,0.908,9
71640,573680517,736.0,82.4,0.901,9
71732,574416517,736.0,82.4,0.902,9
71823,575144517,728.0,82.4,0.906,9
71909,575832517,688.0,82.4,0.895,9
71997,576536517,704.0,82.4,0.906,9
72085,577240517,704.0,82.4,0.907,9
72177,577976516,735.0,82.4,0.907,9
72267,578696517,720.0,82.4,0.902,9
72356,579408517,712.0,83.3,0.894,9
72447,580136518,728.0,83.3,0.913,9
72537,580856517,719.0,83.4,0.906,9
72627,581576517,720.0,83.4,0.901,9
72710,582240517,664.0,83.4,0.882,9
72795,582920517,680.0,83.4,0.913,9
72880,583600517,680.0,83.4,0.905,9
72966,584288517,688.0,84.3,0.906,9
73050,584960519,672.0,87.2,0.907,9
73135,585640517,679.0,88.2,0.918,9
73222,586336517,696.0,88.2,0.915,9
73311,587048517,712.0,88.2,0.914,9
73400,587760517,712.0,88.2,0.903,9
73483,588424519,664.0,88.2,0.896,9
73569,589112517,687.0,87.3,0.917,9
73654,589792517,680.0,87.3,0.922,9
73743,590504517,712.0,87.3,0.902,9
73834,591232517,728.0,86.2,0.903,9
73918,591904520,672.0,86.2,0.885,9
74008,592624517,719.0,84.3,0.909,9
74097,593336517,712.0,84.3,0.914,9
74187,594056517,720.0,84.3,0.91,9
74276,594768517,712.0,84.3,0.896,9
74359,595432519,664.0,84.3,0.889,9
74444,596112517,679.0,84.3,0.898,9
74533,596824519,712.0,84.3,0.914,9
74619,597512517,687.0,84.3,0.916,9
74703,598184517,672.0,84.3,0.899,9
74787,598856519,672.0,87.3,0.911,9
74872,599536519,680.0,88.2,0.917,9
74960,600240519,704.0,88.2,0.909,9
75046,600928517,687.0,88.2,0.906,9
75131,601608519,680.0,88.2,0.902,9
75213,602264517,655.0,88.2,0.903,9
75298,602944517,680.0,88.2,0.915,9
75384,603632517,688.0,88.2,0.909,9
75471,604328517,696.0,88.2,0.904,9
75556,605008517,680.0,88.2,0.908,9
75644,605712517,704.0,87.3,0.915,9
75730,606400517,688.0,87.3,0.909,9
75813,607064517,664.0,88.2,0.9,9
75898,607744517,680.0,88.2,0.907,9
75982,608416517,672.0,88.2,0.916,9
76069,609112517,696.0,87.2,0.907,9
76154,609792517,680.0,88.2,0.896,9
76241,610488517,696.0,88.2,0.907,9
76331,611208517,720.0,87.2,0.905,9
76424,611952521,744.0,87.2,0.894,9
76519,612712517,759.0,86.2,0.881,9
76614,613472517,760.0,86.2,0.882,9
76710,614240519,768.0,83.3,0.885,9
76806,615008521,768.0,80.6,0.896,9
76900,615760522,752.0,79.8,0.89,9
76991,616488517,727.0,79.8,0.896,9
77084,617232517,744.0,79.8,0.909,9
77177,617976517,744.0,79.8,0.912,9
77271,618728517,752.0,79.8,0.899,9
77362,619456518,728.0,79.8,0.896,9
77452,620176517,719.0,80.6,0.911,9
77543,620904517,728.0,80.6,0.91,9
77637,621656517,752.0,80.6,0.91,9
77734,622432518,776.0,80.6,0.905,9
77825,623160517,727.0,80.6,0.901,9
77915,623880518,720.0,82.4,0.906,9
78007,624616517,735.0,82.4,0.908,9
78102,625376517,760.0,82.4,0.899,9
78198,626144519,768.0,81.6,0.898,9
78295,626920517,775.0,79.8,0.903,9
78393,627704517,784.0,78.9,0.905,9
78490,628480519,776.0,78.1,0.904,9
78585,629240517,759.0,78.9,0.903,9
78678,629984517,744.0,78.9,0.902,9
78772,630736517,752.0,78.9,0.904,9
78864,631472521,736.0,78.9,0.91,9
78956,632208521,736.0,79.1,0.905,9
79045,632920517,711.0,79.8,0.887,9
79131,633608517,688.0,80.6,0.891,9
79220,634320521,712.0,81.5,0.916,9
79310,635040521,720.0,81.5,0.919,9
79403,635784517,743.0,81.5,0.909,9
79495,636520518,736.0,81.5,0.902,9
79586,637248517,727.0,82.5,0.906,9
79678,637984517,736.0,82.5,0.914,9
79772,638736517,752.0,82.5,0.915,9
79867,639496517,760.0,81.5,0.902,9
79960,640240517,744.0,81.5,0.9,9
80054,640992517,752.0,80.8,0.901,9
80149,641752517,760.0,80.6,0.907,9
