seq,source_t_us,t_us,rr_ms,hr_bpm,score,timing_shift_ms,timing_quality,timing_uncertainty_ms,timing_recovered,refined,correction_method,waveform_score,reference_rr_ms,matched_firmware_t_us,inserted_by_smoother,low_prominence_rescue,flags
57622,461510044,461516570,0.0,70.75471698113208,1.0,6.526,1.0,7.0,0,1,fixed_lag_waveform,1.0,848.0,461510044,0,0,169
57734,462406043,462409243,892.673,67.21386218693743,1.0,3.2,1.0,7.0,0,1,fixed_lag_waveform,1.0,832.0,462406043,0,0,169
57842,463270043,463275243,866.0,68.2332645125046,1.0,5.2,1.0,7.0,0,1,fixed_lag_waveform,1.0,824.0,463270043,0,0,169
57950,0,464141643,866.4,69.25207756232687,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,824.0,0,1,0,17
58059,465038044,465010464,868.821,69.1554562790561,1.0,-27.58,1.0,7.0,0,1,fixed_lag_waveform,1.0,832.1279999999999,465038044,0,0,185
58164,465846043,465847821,837.357,69.25207756232687,1.0,1.778,1.0,7.0,0,1,fixed_lag_waveform,1.0,832.51536,465846043,0,0,185
58267,466670044,466674044,826.223,69.26806742091895,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,826.6880000000001,466670044,0,0,169
58369,467486046,467490934,816.89,69.28406466512702,1.0,4.888,1.0,7.0,0,1,fixed_lag_waveform,1.0,826.624,467486046,0,0,169
58470,468294043,468297243,806.309,70.44911900441305,1.0,3.2,1.0,7.0,0,1,fixed_lag_waveform,1.0,821.12,468294043,0,0,169
58561,0,469027306,730.063,71.65402570229902,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,811.0971200000001,0,1,0,17
58653,469758047,469759761,732.455,72.61961964263885,1.0,1.714,1.0,7.0,0,1,fixed_lag_waveform,1.0,806.51424,469758047,0,0,185
58746,470174043,470506424,746.663,73.4493016195571,1.0,332.381,1.0,7.0,1,1,fixed_lag_waveform,1.0,802.95136,470174043,0,0,169
58846,471302043,471304952,798.528,74.41315922307702,1.0,2.909,1.0,7.0,0,1,fixed_lag_waveform,1.0,794.5248,471302043,0,0,185
58944,0,472089679,784.727,75.13825438807406,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,785.69888,0,1,0,17
59039,472502043,472851567,761.888,76.4597114665355,1.0,349.524,1.0,7.0,1,1,fixed_lag_waveform,1.0,783.20896,472502043,0,0,185
59135,473622043,473622043,770.476,77.87393766970028,1.0,0.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,773.3526400000001,473622043,0,0,169
59224,474326043,474326233,704.19,78.75173253811583,1.0,0.19,1.0,7.0,0,1,fixed_lag_waveform,1.0,768.79232,474326043,0,0,169
59313,475046045,475044828,718.595,80.35753747005008,1.0,-1.217,1.0,7.0,0,1,fixed_lag_waveform,1.0,760.6041600000001,475046045,0,0,169
59403,475758044,475763186,718.358,80.35753747005008,1.0,5.142,1.0,7.0,0,1,fixed_lag_waveform,1.0,755.73216,475758044,0,0,169
59495,476502044,476502044,738.858,80.35753747005008,1.0,0.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,750.29216,476502044,0,0,169
59590,477254043,477257695,755.651,79.40173439855172,1.0,3.652,1.0,7.0,0,1,fixed_lag_waveform,1.0,744.85216,477254043,0,0,169
59677,477950043,477953347,695.652,81.20640231275834,1.0,3.304,1.0,7.0,0,1,fixed_lag_waveform,1.0,747.7283199999999,477950043,0,0,169
59763,478638043,478638565,685.218,83.49626702106193,1.0,0.522,1.0,7.0,0,1,fixed_lag_waveform,1.0,736.9145599999999,478638043,0,0,169
59851,0,479349175,710.61,83.52381403144393,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,730.4304,0,1,0,17
59943,480078043,480080376,731.201,83.52381403144393,1.0,2.333,1.0,7.0,0,1,fixed_lag_waveform,1.0,724.9145599999999,480078043,0,0,185
60032,480790043,480793043,712.667,83.52381403144393,1.0,3.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,724.9145599999999,480790043,0,0,169
60126,481542045,481545712,752.669,83.52381403144393,1.0,3.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,730.35456,481542045,0,0,169
60220,482294044,482295758,750.046,82.05678055691936,1.0,1.714,1.0,7.0,0,1,fixed_lag_waveform,1.0,724.9145599999999,482294044,0,0,169
60313,483038043,483042043,746.285,82.05678055691936,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,729.02432,483038043,0,0,169
60404,483774044,483773870,731.827,82.05678055691936,1.0,-0.174,1.0,7.0,0,1,fixed_lag_waveform,1.0,729.02432,483774044,0,0,169
60495,484494045,484498045,724.175,82.05678055691936,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,729.02432,484494045,0,0,169
60578,485158043,485160652,662.607,82.05678055691936,1.0,2.609,1.0,7.0,0,1,fixed_lag_waveform,1.0,729.02432,485158043,0,0,169
60661,485822043,485823608,662.956,82.05678055691936,1.0,1.565,1.0,7.0,0,1,fixed_lag_waveform,1.0,729.02432,485822043,0,0,169
60748,0,486521316,697.708,82.85290157765733,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,729.02432,0,1,0,17
60838,0,487243782,722.466,82.85290157765733,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,726.7760000000001,0,1,0,17
60930,487974043,487980443,736.661,82.85290157765733,1.0,6.4,1.0,7.0,0,1,fixed_lag_waveform,1.0,732.216,487974043,0,0,169
61023,488726045,488724590,744.147,82.85290157765733,1.0,-1.455,1.0,7.0,0,1,fixed_lag_waveform,1.0,732.216,488726045,0,0,169
61117,489470043,489471608,747.018,82.85290157765733,1.0,1.565,1.0,7.0,0,1,fixed_lag_waveform,1.0,737.656,489470043,0,0,169
61212,490230043,490234407,762.799,82.85290157765733,1.0,4.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,743.096,490230043,0,0,169
61307,490990043,490993043,758.636,81.4485903285229,1.0,3.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,743.096,490990043,0,0,169
61393,491678043,491685247,692.204,81.4485903285229,1.0,7.204,1.0,7.0,0,1,fixed_lag_waveform,1.0,752.53152,491678043,0,0,169
61485,492414043,492417347,732.1,81.4485903285229,1.0,3.304,1.0,7.0,0,1,fixed_lag_waveform,1.0,752.53152,492414043,0,0,169
61580,493174043,493175757,758.41,80.62923051493857,1.0,1.714,1.0,7.0,0,1,fixed_lag_waveform,1.0,757.97152,493174043,0,0,169
61675,493934043,493938844,763.087,80.31934973454455,1.0,4.801,1.0,7.0,0,1,fixed_lag_waveform,1.0,760.3670400000001,493934043,0,0,169
61775,494734045,494741092,802.248,79.11288089555781,1.0,7.047,1.0,7.0,0,1,fixed_lag_waveform,1.0,761.28576,494734045,0,0,169
61881,495582043,495584900,843.808,79.08931292477553,1.0,2.857,1.0,7.0,0,1,fixed_lag_waveform,1.0,770.3712,495582043,0,0,169
61989,496446043,496449000,864.1,78.65768046366081,1.0,2.957,1.0,7.0,0,1,fixed_lag_waveform,1.0,775.88352,496446043,0,0,169
62094,497286043,497288588,839.588,78.627993924677,1.0,2.545,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.6556800000001,497286043,0,0,169
62197,498118046,498117872,829.284,74.78984054805994,1.0,-0.174,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.74784,498118046,0,0,169
62297,498910043,498910770,792.898,74.78984054805994,1.0,0.727,1.0,7.0,0,1,fixed_lag_waveform,1.0,800.71936,498910043,0,0,169
62400,499734044,499734771,824.001,72.81544561232329,1.0,0.727,1.0,7.0,0,1,fixed_lag_waveform,1.0,800.71936,499734044,0,0,169
62498,500518045,500521349,786.578,72.81544561232329,1.0,3.304,1.0,7.0,0,1,fixed_lag_waveform,1.0,802.2403200000001,500518045,0,0,169
62599,501326043,501327498,806.149,72.81544561232329,1.0,1.455,1.0,7.0,0,1,fixed_lag_waveform,1.0,802.2403200000001,501326043,0,0,169
62701,502142043,502144123,816.625,72.81544561232329,1.0,2.08,1.0,7.0,0,1,fixed_lag_waveform,1.0,802.2403200000001,502142043,0,0,169
62808,502998043,502998770,854.647,72.81544561232329,1.0,0.727,1.0,7.0,0,1,fixed_lag_waveform,1.0,807.6803199999999,502998043,0,0,169
62913,503838043,503840304,841.534,72.81544561232329,1.0,2.261,1.0,7.0,0,1,fixed_lag_waveform,1.0,807.6803199999999,503838043,0,0,169
63016,0,504666805,826.501,72.81544561232329,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,807.6803199999999,0,1,0,17
63116,0,505463864,797.059,73.47313638450942,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,807.6803199999999,0,1,0,17
63206,506182043,506184225,720.361,73.47313638450942,1.0,2.182,1.0,7.0,0,1,fixed_lag_waveform,1.0,799.8800000000001,506182043,0,0,169
63292,506870043,506874043,689.818,74.42792833582874,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,794.44,506870043,0,0,169
63376,507550046,507549646,675.603,74.42792833582874,1.0,-0.4,1.0,7.0,0,1,fixed_lag_waveform,1.0,785.64768,507550046,0,0,169
63464,508246043,508249662,700.016,75.27673610109164,1.0,3.619,1.0,7.0,0,1,fixed_lag_waveform,1.0,785.64768,508246043,0,0,169
63556,508982044,508985348,735.686,81.55653362983664,1.0,3.304,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.7388800000001,508982044,0,0,169
63651,509742045,509743045,757.697,81.55653362983664,1.0,1.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,757.65952,509742045,0,0,169
63747,510510043,510514043,770.998,81.55653362983664,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,757.65952,510510043,0,0,169
63843,511286044,511284044,770.001,81.55653362983664,1.0,-2.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,757.65952,511286044,0,0,169
63936,512022043,512029834,745.79,81.55653362983664,1.0,7.791,1.0,7.0,0,1,fixed_lag_waveform,1.0,757.65952,512022043,0,0,169
64025,0,512735757,705.923,81.55653362983664,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,752.2195200000001,0,1,0,17
64109,513406043,513407757,672.0,81.55653362983664,1.0,1.714,1.0,7.0,0,1,fixed_lag_waveform,1.0,746.77952,513406043,0,0,169
64198,514118045,514122806,715.049,81.55653362983664,1.0,4.761,1.0,7.0,0,1,fixed_lag_waveform,1.0,746.77952,514118045,0,0,169
64288,514838044,514842464,719.658,81.55653362983664,1.0,4.42,1.0,7.0,0,1,fixed_lag_waveform,1.0,741.33952,514838044,0,0,169
64382,515598043,515597376,754.912,80.451601657303,1.0,-0.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,741.33952,515598043,0,0,169
64481,516382043,516383861,786.485,80.451601657303,1.0,1.818,1.0,7.0,0,1,fixed_lag_waveform,1.0,744.5728,516382043,0,0,169
64580,517174043,517178806,794.945,80.451601657303,1.0,4.763,1.0,7.0,0,1,fixed_lag_waveform,1.0,744.5728,517174043,0,0,169
64681,517982045,517985712,806.906,80.451601657303,1.0,3.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,750.0128,517982045,0,0,169
64776,518750043,518748225,762.513,79.47946250688821,1.0,-1.818,1.0,7.0,0,1,fixed_lag_waveform,1.0,755.4528,518750043,0,0,169
64861,519422043,519425662,677.437,79.47946250688821,1.0,3.619,1.0,7.0,0,1,fixed_lag_waveform,1.0,758.37184,519422043,0,0,169
64946,520102043,520106043,680.381,79.47946250688821,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,763.8118400000001,520102043,0,0,169
65031,520782043,520787501,681.458,79.47946250688821,1.0,5.458,1.0,7.0,0,1,fixed_lag_waveform,1.0,763.8118400000001,520782043,0,0,169
65121,0,521506043,718.542,79.47946250688821,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,763.8118400000001,0,1,0,17
65219,522294043,522287959,781.916,78.68718303819082,1.0,-6.084,1.0,7.0,0,1,fixed_lag_waveform,1.0,763.8118400000001,522294043,0,0,185
65320,523102045,523098741,810.782,78.68718303819082,1.0,-3.304,1.0,7.0,0,1,fixed_lag_waveform,1.0,771.68416,523102045,0,0,185
65427,523950043,523954424,855.683,78.68718303819082,1.0,4.381,1.0,7.0,0,1,fixed_lag_waveform,1.0,777.1241600000001,523950043,0,0,169
65535,524822043,524821091,866.667,78.68718303819082,1.0,-0.952,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.5641600000001,524822043,0,0,169
65639,525654043,525653091,832.0,76.73458530072284,1.0,-0.952,1.0,7.0,0,1,fixed_lag_waveform,1.0,788.00416,525654043,0,0,169
65737,526438044,526436953,783.862,76.54408556608179,1.0,-1.091,1.0,7.0,0,1,fixed_lag_waveform,1.0,799.6531200000001,526438044,0,0,169
65835,527214044,527215862,778.909,76.54408556608179,1.0,1.818,1.0,7.0,0,1,fixed_lag_waveform,1.0,800.27584,527214044,0,0,169
65931,527982043,527983861,767.999,76.54408556608179,1.0,1.818,1.0,7.0,0,1,fixed_lag_waveform,1.0,805.71584,527982043,0,0,169
66031,528782044,528782444,798.583,75.13307946700594,1.0,0.4,1.0,7.0,0,1,fixed_lag_waveform,1.0,811.15584,528782044,0,0,169
66133,529606044,529604330,821.886,74.0026295601037,1.0,-1.714,1.0,7.0,0,1,fixed_lag_waveform,1.0,815.86656,529606044,0,0,169
66238,530446043,530444329,839.999,73.0028252093356,1.0,-1.714,1.0,7.0,0,1,fixed_lag_waveform,1.0,819.7702400000001,530446043,0,0,169
66348,531318043,531318843,874.514,73.0028252093356,1.0,0.8,1.0,7.0,0,1,fixed_lag_waveform,1.0,823.32352,531318043,0,0,169
66460,532214045,532215863,897.02,73.0028252093356,1.0,1.818,1.0,7.0,0,1,fixed_lag_waveform,1.0,828.76352,532214045,0,0,169
66568,533086044,533085854,869.991,73.0028252093356,1.0,-0.19,1.0,7.0,0,1,fixed_lag_waveform,1.0,823.32352,533086044,0,0,169
66677,533958043,533957472,871.618,71.42865646268626,1.0,-0.571,1.0,7.0,0,1,fixed_lag_waveform,1.0,823.32352,533958043,0,0,169
66785,534814043,534818043,860.571,69.72115025953698,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,829.11968,534814043,0,0,169
66893,535678046,535678410,860.367,69.72115025953698,1.0,0.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,830.26272,535678046,0,0,169
66996,0,536508589,830.179,69.72115025953698,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,830.26272,0,1,0,17
67095,537294043,537298443,789.854,69.72115025953698,1.0,4.4,1.0,7.0,0,1,fixed_lag_waveform,1.0,824.8227200000001,537294043,0,0,169
67198,537862046,538120359,821.916,69.72115025953698,1.0,258.313,1.0,7.0,1,1,fixed_lag_waveform,1.0,830.26272,537862046,0,0,169
67299,0,538930805,810.446,69.7376817102469,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,824.8227200000001,0,1,0,17
67391,539382043,539666466,735.661,72.27356991684925,1.0,284.423,1.0,7.0,1,1,fixed_lag_waveform,1.0,824.7574400000001,539382043,0,0,185
67478,540358043,540362043,695.577,73.00016060035331,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,815.0972800000001,540358043,0,0,169
67565,541054043,541054995,692.952,74.03331005397028,1.0,0.952,1.0,7.0,0,1,fixed_lag_waveform,1.0,807.0131200000001,541054043,0,0,169
67657,541790043,541791498,736.503,75.96340589526672,1.0,1.455,1.0,7.0,0,1,fixed_lag_waveform,1.0,797.90272,541790043,0,0,169
67752,542550043,542552376,760.878,78.85626867907864,1.0,2.333,1.0,7.0,0,1,fixed_lag_waveform,1.0,791.3132800000001,542550043,0,0,169
67849,543326043,543330806,778.43,78.85626867907864,1.0,4.763,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.04096,543326043,0,0,169
67948,544118043,544120304,789.498,78.85626867907864,1.0,2.261,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.04096,544118043,0,0,169
68049,544934043,544933173,812.869,78.85626867907864,1.0,-0.87,1.0,7.0,0,1,fixed_lag_waveform,1.0,776.60096,544934043,0,0,169
68144,545694044,545693680,760.507,78.89473732654663,1.0,-0.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,776.60096,545694044,0,0,169
68232,546390044,546393317,699.637,78.89473732654663,1.0,3.273,1.0,7.0,0,1,fixed_lag_waveform,1.0,771.04224,546390044,0,0,169
68321,547110043,547109472,716.155,78.89473732654663,1.0,-0.571,1.0,7.0,0,1,fixed_lag_waveform,1.0,771.04224,547110043,0,0,169
68411,547822043,547825710,716.238,78.89473732654663,1.0,3.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,765.6022399999999,547822043,0,0,169
68503,548558046,548558916,733.206,78.89473732654663,1.0,0.87,1.0,7.0,0,1,fixed_lag_waveform,1.0,765.6022399999999,548558046,0,0,185
68602,549358045,549354045,795.129,78.89473732654663,1.0,-4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,760.1622400000001,549358045,0,0,185
68704,550174043,550172130,818.085,78.89473732654663,1.0,-1.913,1.0,7.0,0,1,fixed_lag_waveform,1.0,760.1622400000001,550174043,0,0,169
68808,550998043,550998710,826.58,78.89473732654663,1.0,0.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,765.6022399999999,550998043,0,0,169
68911,551822050,551822920,824.21,78.89473732654663,1.0,0.87,1.0,7.0,0,1,fixed_lag_waveform,1.0,765.6022399999999,551822050,0,0,169
69011,552622043,552623710,800.79,75.45945374901432,1.0,1.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,771.04224,552622043,0,0,169
69108,553398043,553404588,780.878,75.45945374901432,1.0,6.545,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.1212800000001,553398043,0,0,169
69200,554142043,554139710,735.122,75.45945374901432,1.0,-2.333,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.1212800000001,554142043,0,0,169
69287,0,554831043,691.333,75.45945374901432,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,787.56128,0,1,0,17
69377,555254045,555556481,725.438,75.45945374901432,1.0,302.436,1.0,7.0,1,1,fixed_lag_waveform,1.0,787.56128,555254045,0,0,185
69472,556310047,556311612,755.131,76.83658650903213,1.0,1.565,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.1212800000001,556310047,0,0,169
69570,557094043,557096043,784.431,76.83658650903213,1.0,2.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,783.0009600000001,557094043,0,0,169
69673,557918043,557920900,824.857,76.83658650903213,1.0,2.857,1.0,7.0,0,1,fixed_lag_waveform,1.0,783.0009600000001,557918043,0,0,169
69775,558734043,558739863,818.963,76.83658650903213,1.0,5.82,1.0,7.0,0,1,fixed_lag_waveform,1.0,783.0009600000001,558734043,0,0,169
69875,559534043,559537043,797.18,76.83658650903213,1.0,3.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,783.0009600000001,559534043,0,0,169
69976,0,560346043,809.0,76.4885630476103,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,783.0009600000001,0,1,0,17
70072,560774043,561116591,770.548,76.4885630476103,1.0,342.548,1.0,7.0,1,1,fixed_lag_waveform,1.0,778.6979200000001,560774043,0,0,185
70173,561918043,561922407,805.816,75.26531021852028,1.0,4.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.6979200000001,561918043,0,0,169
70272,0,562715498,793.091,75.26531021852028,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,777.3376000000001,0,1,0,17
70370,563494043,563494913,779.415,75.26531021852028,1.0,0.87,1.0,7.0,0,1,fixed_lag_waveform,1.0,777.3376000000001,563494043,0,0,169
70468,564278044,564280953,786.04,75.26531021852028,1.0,2.909,1.0,7.0,0,1,fixed_lag_waveform,1.0,771.8976,564278044,0,0,169
70564,565046043,565048123,767.17,75.65336134188888,1.0,2.08,1.0,7.0,0,1,fixed_lag_waveform,1.0,777.3376000000001,565046043,0,0,169
70654,565774046,565772591,724.468,76.3319932827846,1.0,-1.455,1.0,7.0,0,1,fixed_lag_waveform,1.0,776.02912,565774046,0,0,169
70742,566470044,566473084,700.493,76.98081253247628,1.0,3.04,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.2128,566470044,0,0,169
70831,567182043,567184952,711.868,77.86666112948187,1.0,2.909,1.0,7.0,0,1,fixed_lag_waveform,1.0,777.0928000000001,567182043,0,0,169
70921,567902044,567904305,719.353,78.20952331295541,1.0,2.261,1.0,7.0,0,1,fixed_lag_waveform,1.0,774.2553600000001,567902044,0,0,169
71010,568614045,568615262,710.957,82.81939298906232,1.0,1.217,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.6143999999999,568614045,0,0,169
71098,569318043,569318710,703.448,83.40828494494359,1.0,0.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,759.50976,569318043,0,0,169
71189,570046046,570049406,730.696,83.40828494494359,1.0,3.36,1.0,7.0,0,1,fixed_lag_waveform,1.0,757.87296,570046046,0,0,169
71284,570814045,570809347,759.941,83.40828494494359,1.0,-4.698,1.0,7.0,0,1,fixed_lag_waveform,1.0,757.87296,570814045,0,0,185
71385,571622043,571616652,807.305,83.40828494494359,1.0,-5.391,1.0,7.0,0,1,fixed_lag_waveform,1.0,752.43296,571622043,0,0,185
71487,572430043,572432376,815.724,83.40828494494359,1.0,2.333,1.0,7.0,0,1,fixed_lag_waveform,1.0,752.43296,572430043,0,0,169
71585,573222043,573220376,788.0,82.11349179412505,1.0,-1.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,752.43296,573222043,0,0,169
71687,574030043,574037091,816.715,78.95349770574295,1.0,7.048,1.0,7.0,0,1,fixed_lag_waveform,1.0,750.6227200000001,574030043,0,0,169
71790,574854044,574855261,818.17,76.14213197969544,1.0,1.217,1.0,7.0,0,1,fixed_lag_waveform,1.0,759.9811200000001,574854044,0,0,169
71890,575662044,575661473,806.212,74.42211229800598,1.0,-0.571,1.0,7.0,0,1,fixed_lag_waveform,1.0,763.52,575662044,0,0,169
71989,576446044,576449044,787.571,74.42211229800598,1.0,3.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,769.34784,576446044,0,0,169
72085,577214044,577219086,770.042,74.42211229800598,1.0,5.042,1.0,7.0,0,1,fixed_lag_waveform,1.0,769.34784,577214044,0,0,169
72176,0,577943862,724.776,74.42211229800598,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,769.34784,0,1,0,17
72263,578374046,578644590,700.728,76.14213197969544,1.0,270.544,1.0,7.0,1,1,fixed_lag_waveform,1.0,774.7878400000001,578374046,0,0,185
72354,579366043,579366565,721.975,76.18360757315848,1.0,0.522,1.0,7.0,0,1,fixed_lag_waveform,1.0,768.96,579366043,0,0,169
72445,580094046,580099086,732.521,77.91782785874017,1.0,5.04,1.0,7.0,0,1,fixed_lag_waveform,1.0,768.8227200000001,580094046,0,0,169
72534,580814043,580812588,713.502,81.90891455671579,1.0,-1.455,1.0,7.0,0,1,fixed_lag_waveform,1.0,763.2134400000001,580814043,0,0,169
72623,581518044,581522044,709.456,82.7841981522567,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,751.20672,581518044,0,0,169
72711,582222043,582225710,703.666,83.10537068458049,1.0,3.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,748.72832,582222043,0,0,169
72791,582862043,582862843,637.133,84.09226603429283,1.0,0.8,1.0,7.0,0,1,fixed_lag_waveform,1.0,747.8320000000001,582862043,0,0,169
72884,583614046,583611326,748.483,84.09226603429283,1.0,-2.72,1.0,7.0,0,1,fixed_lag_waveform,1.0,745.1206400000001,583614046,0,0,169
72978,584358045,584359045,747.719,84.09226603429283,1.0,1.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,739.68064,584358045,0,0,169
73074,585134043,585128522,769.477,83.10537068458049,1.0,-5.521,1.0,7.0,0,1,fixed_lag_waveform,1.0,745.1206400000001,585134043,0,0,185
73170,0,585898047,769.525,81.90891455671579,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,747.8320000000001,0,1,0,17
73264,0,586653173,755.126,80.2440489007234,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,751.20672,0,1,0,17
73354,587366043,587367260,714.087,80.2440489007234,1.0,1.217,1.0,7.0,0,1,fixed_lag_waveform,1.0,761.51008,587366043,0,0,169
73446,587790043,588103483,736.223,80.2440489007234,1.0,313.44,1.0,7.0,1,1,fixed_lag_waveform,1.0,761.51008,587790043,0,0,169
73538,588846045,588845885,742.402,80.2440489007234,1.0,-0.16,1.0,7.0,0,1,fixed_lag_waveform,1.0,766.9500800000001,588846045,0,0,169
73632,589598043,589597472,751.587,80.16214129111817,1.0,-0.571,1.0,7.0,0,1,fixed_lag_waveform,1.0,772.39008,589598043,0,0,169
73730,590374044,590376226,778.754,79.83107744013667,1.0,2.182,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.07456,590374044,0,0,169
73828,591166045,591165175,788.949,79.45693831228166,1.0,-0.87,1.0,7.0,0,1,fixed_lag_waveform,1.0,784.50784,591166045,0,0,169
73930,591974044,591976124,810.949,79.45693831228166,1.0,2.08,1.0,7.0,0,1,fixed_lag_waveform,1.0,791.08032,591974044,0,0,169
74034,592806044,592812478,836.354,79.45693831228166,1.0,6.434,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.52032,592806044,0,0,169
74137,593630043,593634391,821.913,77.04615321398028,1.0,4.348,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.52032,593630043,0,0,169
74246,594510043,594508588,874.197,76.05054319100475,1.0,-1.455,1.0,7.0,0,1,fixed_lag_waveform,1.0,804.08128,594510043,0,0,169
74357,595454043,595396225,887.637,73.98739008248361,1.0,-57.818,1.0,7.0,0,1,fixed_lag_waveform,1.0,807.34368,595454043,0,0,185
74470,596294046,596296126,899.901,73.00042705249825,1.0,2.08,1.0,7.0,0,1,fixed_lag_waveform,1.0,819.82368,596294046,0,0,169
74579,597166043,597167163,871.037,71.73995700385244,1.0,1.12,1.0,7.0,0,1,fixed_lag_waveform,1.0,823.33216,597166043,0,0,169
74684,598014043,598012043,844.88,71.01600227251207,1.0,-2.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,827.9532800000001,598014043,0,0,169
74789,598846043,598851710,839.667,71.01600227251207,1.0,5.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,830.6816000000001,598846043,0,0,169
74893,599678046,599683434,831.724,71.01600227251207,1.0,5.388,1.0,7.0,0,1,fixed_lag_waveform,1.0,830.6816000000001,599678046,0,0,169
74992,600478044,600477244,793.81,71.01600227251207,1.0,-0.8,1.0,7.0,0,1,fixed_lag_waveform,1.0,830.6816000000001,600478044,0,0,169
75091,601262044,601265724,788.48,71.01600227251207,1.0,3.68,1.0,7.0,0,1,fixed_lag_waveform,1.0,830.6816000000001,601262044,0,0,169
75191,602062043,602062217,796.493,71.45689898495475,1.0,0.174,1.0,7.0,0,1,fixed_lag_waveform,1.0,836.1216,602062043,0,0,169
75292,602870043,602875964,813.747,72.1393154459893,1.0,5.921,1.0,7.0,0,1,fixed_lag_waveform,1.0,834.45344,602870043,0,0,169
75397,603710043,603714043,838.079,72.1393154459893,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,831.9116799999999,603710043,0,0,169
75500,604534043,604537710,823.667,72.84497254351577,1.0,3.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,831.9116799999999,604534043,0,0,169
75595,605294044,605298044,760.334,73.73299072070313,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,829.33344,605294044,0,0,169
