t_us,hr_bpm,time_status,time_validity_reason,rmssd_ms,rmssd_ci_low_ms,rmssd_ci_high_ms,sdnn_ms,pnn50_percent,fiducial_quality_mean,fiducial_uncertainty_p95_ms,fiducial_shift_p95_ms,fiducial_unstable_ratio,frequency_status,frequency_validity_reason,frequency_ready,frequency_progress,frequency_duration_seconds,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_nu,hf_nu,lf_hf,hf_lf,median_frequency_hz,thm_power_ms2,resonance_band_power_ms2,resonance_share,lf_peak_frequency_hz,lf_peak_prominence_ratio,spectral_agreement,spectral_agreement_raw,spectral_shape_agreement,band_power_agreement,interpolation_agreement,frequency_waveform_inserted_ratio,frequency_timing_recovered_ratio,frequency_timing_shift_delta_p95_ms,dual_detector_ratio,single_detector_ratio,detector_consensus_mean,detector_time_spread_p95_ms,sequence_rescue_ratio,local_clip_ratio,firmware_unmatched_ratio,sqi,transport_score,transport_status,contact_score,contact_status,overall_status,detected_artifact_ratio,corrected_ratio,unresolved_suspect_ratio,max_consecutive_artifacts,max_consecutive_unresolved,resolved_artifact_ratio,protocol_error_ratio,protocol_crc_errors,protocol_format_errors,protocol_seq_gaps
68040093920,76.53080747654968,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,41.56964563815938,31.676685224612093,52.85604134075362,82.75530421873361,17.857142857142858,0.9999650119503836,5.0,22.002999999999204,0.0,VALID,,True,1.0,300.5679999999993,3423.078087621112,1893.967705280135,1165.3419976421949,239.69969369619437,82.94002981022822,17.059970189771775,4.8616749553263885,0.205690427514989,0.031020561331784543,371.8607786579239,390.5240398209876,0.27702658373419525,0.04296875,4.560297810823193,0.9590892317404272,0.8761310106874053,0.9812726226093422,0.9073279863796253,0.9999848283527345,0.0,0.0,280.0,1.0,0.0,0.9997682992249919,0.0,0.0,0.013921113689095127,0.06496519721577726,0.9801811071958162,0.9983027679895404,VALID,0.9722666666666667,VALID,LIMITED,0.03333333333333333,0.016666666666666666,0.0,2,0,0.03333333333333333,6.377856083677472e-05,1,3,8
68060517920,74.25779335541266,VALID,,40.538363647750856,34.422814486890296,47.04091340751161,38.41367817771741,15.254237288135593,1.0,5.0,8.002,0.0,LIMITED,受限输出：频带一致性 87%,True,1.0,300.59999999999127,3679.4292106124103,1888.371005495763,1322.613979780582,252.547986468316,83.96685598816637,16.033144011833627,5.237079884406497,0.19094610394955375,0.03793435918526156,398.0159889654919,343.3438238138111,0.21753635618243386,0.04296875,7.318364949062436,0.9293271040236306,0.8988141904278146,0.9527456606681768,0.8746838051863564,0.9999818778451687,0.0,0.0,272.40379999999965,1.0,0.0,0.9997655797323275,0.0,0.0,0.014084507042253521,0.05868544600938967,0.9813938103767663,0.998334525941916,VALID,0.974,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,6.123792464673373e-05,1,3,8
68080565920,78.12520345105065,VALID,,36.601076381088,30.948675512522502,43.07791243221871,41.164919575406884,11.864406779661017,1.0,5.0,320.0,0.0,VALID,,True,1.0,300.43200299999444,3903.017577721259,2013.479680560618,1334.6553784486591,267.56565525190945,83.30032813051227,16.699671869487734,4.98814161029785,0.20047546323374896,0.03833416695412799,373.2593437541719,257.5954131366263,0.16044892131253832,0.04296875,8.124629755900724,0.9474287886287334,0.8787204120066122,0.9598027368414164,0.9185562427991396,0.9999858186054824,0.0,0.0,289.2023999999998,1.0,0.0,0.9997655797323275,0.0,0.0,0.014084507042253521,0.06338028169014084,0.938221552123199,0.9983630911850969,VALID,0.911623567048787,VALID,VALID,0.0,0.0,0.0,0,0,0.0,5.895270519225951e-05,1,3,8
68100765920,92.59316415533429,LIMITED,受限输出：心搏峰附近削底/饱和 6.7%,33.09992285822339,27.954911964860244,38.73415596815721,55.16056075076634,10.16949152542373,1.0,5.0,320.0,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.4%,True,1.0,300.1359999999986,3941.444951476162,2134.089985397555,1226.6344021482626,276.86207451097175,81.58545238987466,18.414547610125343,4.430489095752449,0.2257087148592035,0.03778789530320163,320.4507659212429,178.76545563439078,0.1185933355287032,0.046875,10.301025754819763,0.9542193548906209,0.7971599477130556,0.9574165144551876,0.9467593159066323,0.9999887354614919,0.0,0.0,289.6021999999999,1.0,0.0,0.9998575435731553,0.0,0.0,0.02358490566037736,0.06132075471698113,0.8152652377684972,0.9983903271591797,VALID,0.7340042655291923,LIMITED,LIMITED,0.0,0.0,0.0,0,0,0.0,5.6773827265630544e-05,1,3,8
68121229921,82.41712957621112,INVALID,心搏峰附近削底/饱和 8.3% > 8.0%,nan,nan,nan,nan,nan,1.0,5.0,8.003,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.6%,True,1.0,300.6880020000099,3902.939109146329,2265.8959611218256,1096.6198468535092,274.7070339699295,79.96779339693417,20.032206603065823,3.9919612942038807,0.25050343084537113,0.0369842721090929,295.69575033149,144.07365922269273,0.10474424566396179,0.046875,12.97654148476145,0.9628078161668743,0.7522040716278298,0.9541391960204767,0.9830345965084686,0.9999838217003673,0.0,0.0,289.6021999999999,1.0,0.0,0.9998561868452805,0.0,0.0,0.02619047619047619,0.05238095238095238,0.8710260499137058,0.9984151247842644,VALID,0.8145333333333333,VALID,INVALID,0.0,0.0,0.0,0,0,0.0,5.479001725885544e-05,1,3,8
68141829918,84.26989963454953,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,33.94187273480594,30.16350953444109,38.8890596184256,56.35675575344943,11.864406779661017,1.0,5.0,8.003,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 3.1%,True,1.0,300.0720000000001,3820.671282804061,2330.7239633838103,1017.1613570002763,264.84162468869795,79.3415749829394,20.65842501706061,3.8406400738398863,0.26037326611556083,0.03613942237114492,340.8297083351407,163.83280372242314,0.12746629684516034,0.0703125,8.113202298029462,0.9644227949198313,0.8564903320543589,0.9657716327327249,0.9612755066897464,0.9999828400694123,0.0,0.0,295.99925,1.0,0.0,0.9998554987440618,0.0,0.0,0.03110047846889952,0.050239234449760764,0.8842354882226131,0.9984387205565328,VALID,0.8336,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,5.290235547737763e-05,1,3,8
68161861918,81.52173913043478,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,33.797707424506505,29.612591010384158,37.38212611945228,49.81507420040735,15.254237288135593,1.0,5.0,288.80094999999994,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 3.1%；频带一致性 90%,True,1.0,300.08800099999644,3748.4135775571203,2312.293570333342,1006.4296003385926,255.9455970982266,79.72507717056628,20.274922829433716,3.9322012636628627,0.2543104823348985,0.03511342132412834,441.45793326045526,220.37693289611227,0.1742914509153763,0.0703125,4.781520926331732,0.9491302954012455,0.8582747048813533,0.9704815614387595,0.8993106746470463,0.9999762800899519,0.0,0.0,303.99780000000004,1.0,0.0,0.9998551522182682,0.0,0.0,0.03117505995203837,0.05515587529976019,0.9034696161106983,0.9984600573388626,VALID,0.8613703012529992,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,5.119541289100497e-05,1,3,8
68182485920,89.28584715155826,INVALID,心搏峰附近削底/饱和 11.7% > 8.0%,nan,nan,nan,nan,nan,1.0,5.0,288.40115,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 4.6%；Welch/Lomb 稳健一致性 89%；频带一致性 89%,True,1.0,300.44800200000464,3755.9914812048332,2326.6999463227344,1006.8042960733735,252.76477262563344,79.93244047452586,20.067559525474138,3.9831669801730563,0.2510565098017942,0.03306745027757468,539.6515695185434,291.0587848403683,0.23074379801176503,0.0703125,4.232261058755365,0.8945517313563031,0.7619311502208482,0.8976898242842186,0.8872295145245003,0.9999750969899981,0.0,0.0,303.9996,1.0,0.0,0.9998548040264852,0.0,0.0,0.04567307692307692,0.0625,0.7842565397533514,0.998481218751547,VALID,0.6886563583044522,LIMITED,INVALID,0.05,0.05,0.0,2,0,0.05,4.950249987624375e-05,1,3,8
68203189917,85.22739378891163,INVALID,心搏峰附近削底/饱和 15.0% > 8.0%,nan,nan,nan,nan,nan,1.0,5.0,280.40385,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 5.1%,True,1.0,300.2479969999986,3524.144976821514,2130.2386353498755,957.4316523303149,253.32627319117464,79.07705018060784,20.922949819392148,3.779440798893298,0.26458940706064815,0.031079536994679594,566.0984010711411,345.7627712494857,0.2847033618135746,0.04296875,6.939125060256388,0.9157083445389804,0.7676672779258703,0.8887223869729771,0.9786755788596551,0.9999713573924746,0.0,0.0,288.0044,1.0,0.0,0.9998541025966614,0.0,0.0,0.050724637681159424,0.06280193236714976,0.911283696949692,0.9985004580500498,VALID,0.872633964276193,VALID,INVALID,0.05,0.05,0.0,2,0,0.05,4.796335599601904e-05,1,3,8
68223325919,100.00016666694444,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,28.36986723650551,22.82546967071365,32.34558597067868,62.547783353216026,6.779661016949152,1.0,5.0,19.200949999999363,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,True,1.0,300.68800100000226,3169.9643419526133,1843.572431045485,878.4931112856121,252.08520273552088,77.7029861966016,22.297013803398393,3.484905507156233,0.2869518263684642,0.030633701291706877,512.523950680028,361.852951899553,0.3181270056299126,0.04296875,14.11791978047342,0.9252586247511143,0.834588930492998,0.9293448680756815,0.915724056993791,0.9999690835585535,0.0,0.0,288.0026,1.0,0.0,0.9998554987440618,0.0,0.0,0.050239234449760764,0.07655502392344497,0.9994673769424026,0.9985184423560064,VALID,1.0,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,4.652461151949381e-05,1,3,8
68243349920,89.28571428571429,VALID,,27.7323040449954,23.36758487326957,31.805513222240634,65.24834507536147,5.084745762711865,1.0,5.0,264.79789999999997,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 4.8%,True,1.0,300.5759999999864,2760.0798938280354,1470.2650117679045,838.0399479659656,247.78941438274614,77.17970954047851,22.820290459521498,3.382065170352649,0.29567733016088793,0.03508662414396787,440.0605606336828,345.4988618376136,0.31539738479017154,0.04296875,13.675033741216929,0.9384946987652698,0.7406500326327927,0.9527782411849849,0.9051664331192681,0.9999388959156578,0.0,0.0,288.0026,1.0,0.0,0.9999949657482566,0.0,0.0,0.047961630695443645,0.07434052757793765,0.9736739959771286,0.9985349899428211,VALID,0.9627333333333333,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,4.520080457432142e-05,1,3,8
68263485920,91.46355406029582,VALID,,29.162251174699655,24.413407841623346,32.99587159085411,39.771261912401044,6.779661016949152,1.0,5.0,280.40264999999994,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 4.8%,True,1.0,300.1199990000023,2589.8135847878825,1259.1051828409873,884.3293977580225,244.821771163699,78.3180695462158,21.681930453784197,3.6121354467561613,0.2768445465958479,0.03979397915106167,418.08315789153414,322.97331273340046,0.2834291625823365,0.04296875,10.003053158070603,0.957362177534927,0.690620018697057,0.9569858082197388,0.9582403726036995,0.9999125964770056,0.0,0.0,288.0048,1.0,0.0,0.999994977791921,0.0,0.0,0.04784688995215311,0.08133971291866028,0.9850803597706956,0.9985508994267391,VALID,0.9792,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,4.3928045860879876e-05,1,3,8
68284077917,88.2347750895583,VALID,,26.938896649860485,22.49964754289819,30.154297499878076,33.99945192600381,3.389830508474576,1.0,5.0,279.99615,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 4.8%；Welch/Lomb 稳健一致性 90%,True,1.0,300.21600000000035,2633.3032227453054,1212.8685679977832,991.5189957216596,244.395755361687,80.22551675611439,19.77448324388562,4.057022161674975,0.24648620592872036,0.04136579300503015,466.81220628509175,319.92479983048884,0.2570865087870951,0.04296875,6.829825993124257,0.8966341190854867,0.617924584642943,0.8933194653375336,0.9043683111640444,0.9999017000100456,0.0,0.0,288.0028,1.0,0.0,0.999994977791921,0.0,0.0,0.04784688995215311,0.08133971291866028,0.9676863772790876,0.9985659431977186,VALID,0.9540666666666666,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,4.272454418251925e-05,1,3,8
68304717916,83.33344907423482,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,36.70842662284779,25.787390324786614,48.28107798758749,42.81149717556948,14.285714285714285,1.0,5.0,168.39889999999997,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,True,1.0,300.60799599999154,2652.404955362288,1150.4836069958183,1098.7083042063878,242.57359764265675,81.91479380223849,18.0852061977615,4.529381247108894,0.2207807083226435,0.04373458951331217,540.556351896543,338.7136141358319,0.2515864190019737,0.0703125,6.588278438989397,0.9135485405229673,0.7235572754118716,0.89040206130495,0.9675569920316746,0.9999056987543318,0.0,0.0,288.001,1.0,0.0,0.9999949897780979,0.0,0.0,0.050119331742243436,0.08353221957040573,0.9125154167182522,0.9985805572581735,VALID,0.8743668355105305,VALID,LIMITED,0.03333333333333333,0.03333333333333333,0.0,2,0,0.03333333333333333,4.1555419346125476e-05,1,3,8
68325133920,83.33333333333333,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,49.17613251855154,30.732646779353725,66.38347160390003,46.02343581830323,19.642857142857142,1.0,5.0,219.2037999999998,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,True,1.0,300.4799999999959,2568.528644628933,1009.9815095742836,1177.2594419235036,233.76631466374357,83.43288110989991,16.567118890100094,5.036052536555186,0.1985682223807837,0.04814950385756125,577.5423543665037,362.2933554777356,0.2563643295415308,0.05078125,7.375295505613051,0.9428473327153859,0.8351161725608305,0.9402502463302522,0.9489072009473647,0.9999160737201161,0.0,0.0,288.0004,1.0,0.0,1.0,0.0,0.0,0.0498812351543943,0.07838479809976247,0.940713291735266,0.9985940397887111,VALID,0.915089309517462,VALID,LIMITED,0.03333333333333333,0.03333333333333333,0.0,2,0,0.03333333333333333,4.047681690311874e-05,1,3,8
68345661920,83.33344907423482,VALID,,43.804329279309464,27.213558377921007,59.35998527818442,39.617946097340166,10.16949152542373,1.0,5.0,280.79999999999995,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 4.7%,True,1.0,300.0080009999947,2554.807861330591,959.694367851059,1214.788558549566,218.30022858610724,84.76715256265274,15.232847437347253,5.564760817785401,0.17970224287159361,0.04765360893751878,541.9824856075426,366.85902246357205,0.25578151894754736,0.05078125,7.771062765148481,0.9472562102036818,0.8140526291151492,0.9529708242486066,0.9339221107655242,0.9999378837869876,0.0,0.0,288.001,1.0,0.0,1.0,0.0,0.0,0.04716981132075472,0.08490566037735849,0.9707105539911429,0.9986071900964923,VALID,0.9584110903758998,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.942479228062567e-05,1,3,8
68366381917,84.27001799164884,VALID,,39.20555492096772,28.042446861040688,51.667532753394255,60.640605100013325,13.559322033898304,1.0,5.0,280.40004999999996,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 4.7%,True,1.0,300.5040000000008,2620.719896078157,1022.1899579205538,1208.1794663509413,202.12678017099606,85.6678802444876,14.332119755512403,5.977334944577065,0.16729863882017346,0.04502090074509523,457.56819158579276,347.039214374056,0.2458757098922634,0.05078125,9.364048464067245,0.9448816428599945,0.8354812735292738,0.9566774204084577,0.9173581619135807,0.9999707221011201,0.0,0.0,293.20174999999983,1.0,0.0,1.0,0.0,0.0,0.046948356807511735,0.08685446009389672,0.9851078585839177,0.9986196464597945,VALID,0.9792,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.84282832164473e-05,1,3,8
68386773920,82.41724278608741,VALID,,39.55091310566073,31.52608554452233,48.83140019472076,56.56144526011258,16.94915254237288,1.0,5.0,280.40004999999996,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 4.7%；Welch/Lomb 稳健一致性 79%；频带一致性 88%；两种频率算法差异较大 79%,True,1.0,300.1360030000069,2586.4378611093766,1045.8741465466542,1151.478183459291,191.77378508983423,85.72317111159917,14.276828888400821,6.004356554363747,0.16654573907228018,0.04378466358733586,368.74273409140596,314.357946009205,0.23378819985652585,0.046875,14.965493887931888,0.7914466175385934,0.7464468480650559,0.753123132853563,0.8808680818036644,0.9999841767711181,0.0,0.0,288.001,1.0,0.0,1.0,0.0,0.0,0.047058823529411764,0.08235294117647059,0.9755124830062725,0.9986312075156812,VALID,0.9653333333333334,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.750339874551131e-05,1,3,8
68407205917,78.94726454307298,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,41.64828375693655,32.049250100295716,50.24163335058544,48.30346150704346,15.254237288135593,1.0,5.0,280.40004999999996,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 4.3%；Welch/Lomb 稳健一致性 73%；频带一致性 89%；两种频率算法差异较大 73%,True,1.0,300.72799600000144,2427.9520560022424,1014.7167299554528,1041.7127040128867,196.62077525555873,84.1221465342507,15.877853465749297,5.298080544433394,0.188747602384166,0.043395120633028646,314.4967737001462,288.27147679275174,0.2323331759548445,0.046875,18.45019523508487,0.7300897675615845,0.7456445961025584,0.6599354612022077,0.8937831490667971,0.9999828174770876,0.0,0.0,288.0038,1.0,0.0,1.0,0.0,0.0,0.0425531914893617,0.08274231678486997,0.9737168900607927,0.9986422251519813,VALID,0.9627333333333333,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.6621987841500034e-05,1,3,8
68427253920,83.33298611255786,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,41.48884288534584,35.17647953930989,49.367599554436644,44.300289042829064,19.298245614035086,1.0,5.0,264.39715,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 3.8%；Welch/Lomb 稳健一致性 84%,True,1.0,300.664002000005,2154.3162425200903,915.5106748570319,892.3144341384458,220.14251892179172,80.2111427038857,19.78885729611431,4.053348887388044,0.246709579605025,0.043753454948591716,292.93091604893084,278.1928469518081,0.2493378402633085,0.046875,19.010936799698314,0.8414033864855374,0.8618360739490915,0.7944598260292298,0.9509383608835883,0.9999871318111899,0.0,0.0,288.0044,1.0,0.0,1.0,0.0,0.0,0.037914691943127965,0.08767772511848342,0.9935210947213998,0.9986527368034994,VALID,0.9913333333333334,VALID,LIMITED,0.016666666666666666,0.0,0.016666666666666666,1,1,0.0,3.578105572004902e-05,1,3,8
68447261917,81.52218218577275,VALID,,39.16377510520695,33.607725379235816,44.33042509032285,47.586168991106504,22.807017543859647,1.0,5.0,241.19699999999995,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 3.5%,True,1.0,300.00799699999334,1841.0949650732564,747.7907896189781,758.5551151876425,264.79608851148294,74.1246125910323,25.875387408967704,2.864676436316572,0.3490795635146179,0.04656460256936522,298.47653020154047,287.72419347240964,0.2803401031014148,0.046875,10.293906658964586,0.9732339637304475,0.9541730681587551,0.9795465473332355,0.9585046019906088,0.9999523541853597,0.0,0.0,288.004,1.0,0.0,1.0,0.0,0.0,0.03546099290780142,0.0851063829787234,0.9785306050693188,0.9986625164056349,VALID,0.9696747533990936,VALID,LIMITED,0.016666666666666666,0.0,0.016666666666666666,1,1,0.0,3.499868754921691e-05,1,3,8
68467413917,84.26978127778268,VALID,,32.27107247066293,25.576849262612384,37.70125434330079,33.89322737611762,15.254237288135593,1.0,5.0,265.1980999999999,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,True,1.0,300.0959969999967,1771.956606882726,702.2010630397491,714.9923366860935,324.7208795716189,68.76822622872855,31.23177377127144,2.201867454994985,0.45415994397459214,0.056384632558651046,328.85431671424516,313.5463364315889,0.3005901474086828,0.09375,8.25575611791569,0.9495093551732576,0.9060680236109704,0.9407498023982223,0.9699483116483403,0.9999226685267587,0.0,0.0,288.001,1.0,0.0,1.0,0.0,0.0,0.03309692671394799,0.07801418439716312,0.9761350845890324,0.9986721156314718,VALID,0.9662090109304186,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.4230749482259914e-05,1,3,8
68487525920,84.26989963454953,VALID,,28.313997491508548,23.920395450446517,33.08863942681599,34.090262444406775,3.389830508474576,1.0,5.0,233.59894999999992,0.0,VALID,,True,1.0,300.6720040000073,1974.9939565780653,803.3357623623327,762.8416542471864,393.5910919129866,65.96506859392653,34.03493140607347,1.9381578239982933,0.5159538545406303,0.06397267164130982,375.24414926928273,343.8194737209084,0.2961366531436786,0.09375,5.589098163171131,0.9026592306821961,0.8377667279796055,0.8798909800844407,0.9557851487436257,0.9998900898142336,0.0,0.0,288.00025,1.0,0.0,1.0,0.0,0.0,0.011764705882352941,0.06588235294117648,0.9629422798609519,0.9986813061573118,VALID,0.947147427352706,VALID,VALID,0.0,0.0,0.0,0,0,0.0,3.3495507415067954e-05,1,3,8
68507725920,87.2095558417321,VALID,,24.15755652561193,21.084646526954895,27.469485799999987,30.64338064363826,0.0,1.0,5.0,8.00205,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 89%,True,1.0,300.6560000000027,2344.939005667891,1004.2145926383795,862.7266796841044,460.59897364549073,65.19383021959968,34.806169780400324,1.873053847375959,0.5338874808115862,0.06421234275047354,420.7262958594076,362.67242761938866,0.2729716713122686,0.09375,4.022085686055667,0.8926839670035747,0.836822406742284,0.85730005127766,0.975246437030709,0.9999149289503519,0.0,0.0,280.4026499999996,1.0,0.0,1.0,0.0,0.0,0.01405152224824356,0.06088992974238876,0.9305544445421281,0.9986901236187167,VALID,0.9003599040255932,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.279011050267239e-05,1,3,8
68528237920,89.28544855521264,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,20.034208365033034,17.001556064206603,22.785883682937467,21.369684529025143,0.0,1.0,5.0,8.003,0.0,VALID,,True,1.0,300.39199999999255,2771.3845542572603,1281.258792012524,958.869121199689,502.39565271077976,65.61912244238077,34.380877557619236,1.9085935875955775,0.5239460126552073,0.05320954972149147,438.41569352907,356.998271541436,0.24339189921859658,0.08984375,3.259264568396637,0.9545359452277062,0.8846362829805331,0.950502358628798,0.9639476472918258,0.9999540530160577,0.0,0.0,280.0017,1.0,0.0,1.0,0.0,0.0,0.018823529411764704,0.047058823529411764,0.9035650266966171,0.9986985838036594,VALID,0.8613703012529992,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.2113295707255194e-05,1,3,8
68548805920,92.5925925925926,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,21.03803202999072,17.945052516819832,24.46208433071028,27.509696111886836,1.694915254237288,1.0,5.0,264.80089999999996,0.0,VALID,,True,1.0,300.05599999999686,2939.8317939263898,1398.0095902479854,992.9785352716011,502.60798806108477,66.39392103232518,33.60607896767482,1.9756521162789773,0.5061619865968308,0.04526886150416334,406.4734276631351,326.4113587016677,0.21742663714997734,0.08984375,3.0364482079238906,0.9712513048952183,0.9319881387711224,0.9744819733799863,0.9637130784307596,0.9999704488204937,0.0,0.0,287.999,1.0,0.0,1.0,0.0,0.0,0.018779342723004695,0.046948356807511735,0.8789427672955976,0.9987069182389938,VALID,0.8258,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.144654088050314e-05,1,3,8
68569117920,92.59230681386786,VALID,,26.837919276997688,21.907885853891027,31.057317831237487,36.506448991460424,8.47457627118644,1.0,5.0,279.99915000000004,0.0,VALID,,True,1.0,300.2640020000108,2736.977284953477,1263.668815277322,940.8467825473479,469.51461308338907,66.7096238922922,33.29037610770779,2.003871139108181,0.4990340848189709,0.04539628816107621,333.5818879121311,284.15663656576936,0.20051648481115636,0.0859375,4.554502306456012,0.972328534172817,0.9670338759704796,0.9824105243549539,0.9488038904144975,0.9999605726346484,0.0,0.0,287.5990499999999,1.0,0.0,1.0,0.0,0.0,0.01873536299765808,0.05620608899297424,0.7981462235236059,0.9987146257245038,VALID,0.7085843774993337,LIMITED,VALID,0.0,0.0,0.0,0,0,0.0,3.082994203970897e-05,1,3,8
68589549917,86.20726813477644,VALID,,30.687224207081915,25.455815957549014,35.869862600957596,44.041698167364245,12.5,1.0,5.0,18.802799999999387,0.0,VALID,,True,1.0,300.16799600000377,2259.310557042626,950.6381850198538,813.6502297385065,419.6487415026881,65.97347834642619,34.02652165357381,1.9388839981384636,0.5157606133013152,0.04796729266077883,242.06695929385342,238.47298494589774,0.19191446640188833,0.0859375,5.260020171145817,0.9690720113879241,0.9518315026179676,0.9692437979308095,0.9686711761211915,0.9999325601771389,0.0,0.0,287.999,1.0,0.0,1.0,0.0,0.0,0.018779342723004695,0.06103286384976526,0.80528217317915,0.9987220996145417,VALID,0.7183333333333334,LIMITED,VALID,0.03333333333333333,0.03333333333333333,0.0,2,0,0.03333333333333333,3.0232030836671454e-05,1,3,8
68609669920,86.20689655172414,VALID,,28.58576093842127,23.491897301541375,32.9171357044275,33.42677786555835,8.928571428571429,1.0,5.0,8.00005,0.0,VALID,,True,1.0,300.18399999999383,1722.7012717856924,618.4275124760784,653.742559827147,369.83507566711177,63.86839035531212,36.13160964468788,1.7676597024982568,0.5657197471813646,0.05618859069074772,164.51521934148414,198.81575077200793,0.19195909420333668,0.04296875,7.836017951527837,0.9006897223077703,0.9024159650815458,0.8997342765730706,0.9029190956887365,0.999861102531224,0.0,0.0,287.999,1.0,0.0,1.0,0.0,0.0,0.01411764705882353,0.05411764705882353,0.9509646469040531,0.9987292258978295,VALID,0.9298187150093309,VALID,VALID,0.03333333333333333,0.03333333333333333,0.0,2,0,0.03333333333333333,2.966192817364093e-05,1,3,8
68629717920,90.36130969682274,VALID,,28.04399474433588,24.35641761601087,32.63864867495265,45.61539243878794,6.779661016949152,1.0,5.0,8.001,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 88%；频带一致性 90%,True,1.0,300.5679999999993,1373.5188406216405,463.7713300236759,505.3919011829144,324.59704202056383,60.891401665216364,39.108598334783636,1.5569824605823022,0.642267992939372,0.07920800424372816,116.82296211227865,168.5076927264383,0.19979213023236347,0.04296875,7.189761076146079,0.8841580603278374,0.8935887320453934,0.8792754229854092,0.8955508807935034,0.9998608366384786,0.0,0.0,272.001,1.0,0.0,1.0,0.0,0.0,0.01411764705882353,0.05411764705882353,0.9869544883081356,0.998736220770339,VALID,0.9818,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,2.9102338372888262e-05,1,3,8
68649901920,75.0002812510547,VALID,,40.01410275902946,28.244843588271824,49.73605111481798,77.89093638358614,15.254237288135593,1.0,5.0,280.4019,0.0,VALID,,True,1.0,300.25600300000224,1228.9230825976567,474.69427149169894,405.00976308260863,276.77462118787236,59.40437657808412,40.595623421915874,1.4633197268751432,0.6833776526306095,0.05626050403337187,104.20156136557928,147.6103960935851,0.21294032281260666,0.04296875,7.908448303681536,0.9536406539477258,0.9767410034052947,0.9750515796270515,0.9036818273626327,0.9999612430845642,0.0,0.0,281.1998499999998,1.0,0.0,1.0,0.0,0.0,0.014251781472684086,0.052256532066508314,0.999557149999643,0.9987428749991073,VALID,1.0,VALID,VALID,0.0,0.0,0.0,0,0,0.0,2.8570000071425e-05,1,3,8
68670709920,74.25751764544263,VALID,,44.015565927082605,33.367846224473766,54.5692913469035,80.70866353565509,23.728813559322035,1.0,5.0,288.0001,0.0,LIMITED,受限输出：频带一致性 90%,True,1.0,300.41599999999744,1262.1910532996637,584.6812167237888,390.3080439674329,225.30430390986285,63.40159441461193,36.59840558538807,1.732359467591808,0.5772474008469631,0.04238721880002872,132.5931245303849,141.2821056859084,0.2267853790269668,0.04296875,5.724019618816753,0.9607836210351001,0.9903126673833278,0.9885247220488982,0.8960543853362379,0.9999897931220793,0.0,0.0,287.996,1.0,0.0,1.0,0.0,0.0,0.014251781472684086,0.0498812351543943,0.999559784910052,0.9987494622751302,VALID,1.0,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,2.804301798959604e-05,1,3,8
