t_us,nn_ms,corrected,metric_eligible,source
68313037920,711.999,0,1,raw
68313773920,736.0,0,1,raw
68314517921,744.001,0,1,raw
68315253920,735.999,0,1,raw
68315973918,719.998,0,1,raw
68316677921,704.003,0,1,raw
68317477917,799.996,0,1,raw
68318077917,600.0,0,1,raw
68318725917,648.0,0,1,raw
68319397916,671.999,0,1,raw
68320061918,664.002,0,1,raw
68320781920,720.002,0,1,raw
68321533917,751.997,0,1,raw
68322269920,736.003,0,1,raw
68322981920,712.0,0,1,raw
68323661920,680.0,0,1,raw
68324381920,720.0,0,1,raw
68325133920,752.0,0,1,raw
68325861921,728.001,0,1,raw
68326605921,744.0,0,1,raw
68327229920,623.999,0,1,raw
68327877920,648.0,0,1,raw
68328525917,647.997,0,1,raw
68329149920,624.003,0,1,raw
68329789921,640.001,0,1,raw
68330461921,672.0,0,1,raw
68331133920,671.999,0,1,raw
68331789920,656.0,0,1,raw
68332453920,664.0,0,1,raw
68333117920,664.0,0,1,raw
68333805920,688.0,0,1,raw
68334461920,656.0,0,1,raw
68335157920,696.0,0,1,raw
68335845917,687.997,0,1,raw
68336525920,680.003,0,1,raw
68337197920,672.0,0,1,raw
68337845921,648.001,0,1,raw
68338501920,655.999,0,1,raw
68339205917,703.997,0,1,raw
68339885920,680.003,0,1,raw
68340581917,695.997,0,1,raw
68341277920,696.003,0,1,raw
68342013917,735.997,0,1,raw
68342717918,704.001,0,1,raw
68343461921,744.003,0,1,raw
68344197920,735.999,0,1,raw
68344941921,744.001,0,1,raw
68345661920,719.999,0,1,raw
68346357920,696.0,0,1,raw
68347069920,712.0,0,1,raw
68347725919,655.999,0,1,raw
68348349917,623.998,0,1,raw
68349005917,656.0,0,1,raw
68349645917,640.0,0,1,raw
68350341917,696.0,0,1,raw
68351085920,744.003,0,1,raw
68351837920,752.0,0,1,raw
68352581917,743.997,0,1,raw
68353357921,776.004,0,1,raw
68354125920,767.999,0,1,raw
68354885920,760.0,0,1,raw
68355621918,735.998,0,1,raw
68356437917,815.999,0,1,raw
68357269920,832.003,0,1,raw
68358085920,816.0,0,1,raw
68358901916,815.996,0,1,raw
68359653920,752.004,0,1,raw
68360429920,776.0,0,1,raw
68361141917,711.997,0,1,raw
68361829920,688.003,0,1,raw
68362469920,640.0,0,1,raw
68363125920,656.0,0,1,raw
68363829921,704.001,0,1,raw
68364669918,839.997,0,1,raw
68365557920,888.002,0,1,raw
68366381917,823.997,0,1,raw
68367157917,776.0,0,1,raw
68367957920,800.003,0,1,raw
68368733920,776.0,0,1,raw
68369485917,751.997,0,1,raw
68370293920,808.003,0,1,raw
68371101917,807.997,0,1,raw
68371917916,815.999,0,1,raw
68372701916,784.0,0,1,raw
68373485920,784.004,0,1,raw
68374245920,760.0,0,1,raw
68374973920,728.0,0,1,raw
68375773920,800.0,0,1,raw
68376573916,799.996,0,1,raw
68377341921,768.005,0,1,raw
68378045918,703.997,0,1,raw
68378789921,744.003,0,1,raw
68379533920,743.999,0,1,raw
68380301920,768.0,0,1,raw
68381061920,760.0,0,1,raw
68381805916,743.996,0,1,raw
68382589920,784.004,0,1,raw
68383341917,751.997,0,1,raw
68384069920,728.003,0,1,raw
68384749920,680.0,0,1,raw
68385405920,656.0,0,1,raw
68386069921,664.001,0,1,raw
68386773920,703.999,0,1,raw
68387509920,736.0,0,1,raw
68388205920,696.0,0,1,raw
68388973920,768.0,0,1,raw
68389741917,767.997,0,1,raw
68390493917,752.0,0,1,raw
68391245919,752.002,0,1,raw
68392013920,768.001,0,1,raw
68392845920,832.0,0,1,raw
68393565918,719.998,0,1,raw
68394325920,760.002,0,1,raw
68395077921,752.001,0,1,raw
68395837918,759.997,0,1,raw
68396549920,712.002,0,1,raw
68397293917,743.997,0,1,raw
68398053918,760.001,0,1,raw
68398853920,800.002,0,1,raw
68399653921,800.001,0,1,raw
68400469921,816.0,0,1,raw
68401237917,767.996,0,1,raw
68402029920,792.003,0,1,raw
68402797920,768.0,0,1,raw
68403573920,776.0,0,1,raw
68404333921,760.001,0,1,raw
68405013919,679.998,0,1,raw
68405717920,704.001,0,1,raw
68406445921,728.001,0,1,raw
68407205917,759.996,0,1,raw
68408005920,800.003,0,1,raw
68408757916,751.996,0,1,raw
68409533916,776.0,0,1,raw
68410317917,784.001,0,1,raw
68411117920,800.003,0,1,raw
68411845919,727.999,0,1,raw
68412613920,768.001,0,1,raw
68413405921,792.001,0,1,raw
68414261920,855.999,0,1,raw
68416077917,879.999,0,1,raw
68416877920,800.003,0,1,raw
68417661919,783.999,0,1,raw
68418413920,752.001,0,1,raw
68419173918,759.998,0,1,raw
68419941920,768.002,0,1,raw
68420669918,727.998,0,1,raw
68421357920,688.002,0,1,raw
68422069917,711.997,0,1,raw
68422845921,776.004,0,1,raw
68423581917,735.996,0,1,raw
68424301920,720.003,0,1,raw
68425101920,800.0,0,1,raw
68425845921,744.001,0,1,raw
68426533920,687.999,0,1,raw
68427253920,720.0,0,1,raw
68427925918,671.998,0,1,raw
68428573920,648.002,0,1,raw
68429213921,640.001,0,1,raw
68429909921,696.0,0,1,raw
68430573918,663.997,0,1,raw
68431261920,688.002,0,1,raw
68431973920,712.0,0,1,raw
68432645918,671.998,0,1,raw
68433357920,712.002,0,1,raw
68434085920,728.0,0,1,raw
68434853920,768.0,0,1,raw
68435645917,791.997,0,1,raw
68436381921,736.004,0,1,raw
68437061920,679.999,0,1,raw
68437797920,736.0,0,1,raw
68438533920,736.0,0,1,raw
68439277916,743.996,0,1,raw
68440005920,728.004,0,1,raw
68440733916,727.996,0,1,raw
68441485920,752.004,0,1,raw
68442237918,751.998,0,1,raw
68443005920,768.002,0,1,raw
68443757920,752.0,0,1,raw
68444437920,680.0,0,1,raw
68445125917,687.997,0,1,raw
68445813920,688.003,0,1,raw
68446525921,712.001,0,1,raw
68447261917,735.996,0,1,raw
68448005919,744.002,0,1,raw
68448693916,687.997,0,1,raw
68449421921,728.005,0,1,raw
68450149917,727.996,0,1,raw
68450925918,776.001,0,1,raw
68451701920,776.002,0,1,raw
68452397917,695.997,0,1,raw
68453117917,720.0,0,1,raw
68453813918,696.001,0,1,raw
68454541920,728.002,0,1,raw
68455277921,736.001,0,1,raw
68455965920,687.999,0,1,raw
68456677917,711.997,0,1,raw
68457405918,728.001,0,1,raw
68458141916,735.998,0,1,raw
68458861918,720.002,0,1,raw
68459589919,728.001,0,1,raw
68460293920,704.001,0,1,raw
68461005920,712.0,0,1,raw
68461725918,719.998,0,1,raw
68462477920,752.002,0,1,raw
68463213919,735.999,0,1,raw
68463949921,736.002,0,1,raw
68464661920,711.999,0,1,raw
68465373916,711.996,0,1,raw
68466077920,704.004,0,1,raw
68466757921,680.001,0,1,raw
68467413917,655.996,0,1,raw
68468101917,688.0,0,1,raw
68468789920,688.003,0,1,raw
68469501920,712.0,0,1,raw
68470205917,703.997,0,1,raw
68470933916,727.999,0,1,raw
68471613921,680.005,0,1,raw
68472285918,671.997,0,1,raw
68472973920,688.002,0,1,raw
68473661920,688.0,0,1,raw
68474397920,736.0,0,1,raw
68475117920,720.0,0,1,raw
68475805920,688.0,0,1,raw
68476477921,672.001,0,1,raw
68477101920,623.999,0,1,raw
68477693920,592.0,0,1,raw
68478325916,631.996,0,1,raw
68478981918,656.002,0,1,raw
68479669920,688.002,0,1,raw
68480389920,720.0,0,1,raw
68481149920,760.0,0,1,raw
68481893921,744.001,0,1,raw
68482629920,735.999,0,1,raw
68483325918,695.998,0,1,raw
68483989918,664.0,0,1,raw
68484677920,688.002,0,1,raw
68485365920,688.0,0,1,raw
68486077918,711.998,0,1,raw
68486813920,736.002,0,1,raw
68487525920,712.0,0,1,raw
68488205921,680.001,0,1,raw
68488893921,688.0,0,1,raw
68489581917,687.996,0,1,raw
68490277920,696.003,0,1,raw
68490949920,672.0,0,1,raw
68491613920,664.0,0,1,raw
68492301917,687.997,0,1,raw
68492965920,664.003,0,1,raw
68493637920,672.0,0,1,raw
68494309917,671.997,0,1,raw
68494965920,656.003,0,1,raw
68495645918,679.998,0,1,raw
68496309920,664.002,0,1,raw
68496949921,640.001,0,1,raw
68497597920,647.999,0,1,raw
68498269917,671.997,0,1,raw
68498925920,656.003,0,1,raw
68499581920,656.0,0,1,raw
68500245920,664.0,0,1,raw
68500877917,631.997,0,1,raw
68501549921,672.004,0,1,raw
68502237920,687.999,0,1,raw
68502925918,687.998,0,1,raw
68503637918,712.0,0,1,raw
68504333920,696.002,0,1,raw
68505045920,712.0,0,1,raw
68505717917,671.997,0,1,raw
68506381920,664.003,0,1,raw
68507053920,672.0,0,1,raw
68507725920,672.0,0,1,raw
68508413918,687.998,0,1,raw
68509109918,696.0,0,1,raw
68509805918,696.0,0,1,raw
68510485920,680.002,0,1,raw
68511189920,704.0,0,1,raw
68511909920,720.0,0,1,raw
68512637917,727.997,0,1,raw
68513373921,736.004,0,1,raw
68514085920,711.999,0,1,raw
68514765920,680.0,0,1,raw
68515453920,688.0,0,1,raw
68516141920,688.0,0,1,raw
68516789920,648.0,0,1,raw
68517461920,672.0,0,1,raw
68518133916,671.996,0,1,raw
68518821920,688.004,0,1,raw
68519517920,696.0,0,1,raw
68520189920,672.0,0,1,raw
68520885919,695.999,0,1,raw
68521565920,680.001,0,1,raw
68522245918,679.998,0,1,raw
68522933918,688.0,0,1,raw
68523605920,672.002,0,1,raw
68524253918,647.998,0,1,raw
68524933920,680.002,0,1,raw
68525613917,679.997,0,1,raw
68526253917,640.0,0,1,raw
68526917920,664.003,0,1,raw
68527557917,639.997,0,1,raw
68528237920,680.003,0,1,raw
68528925920,688.0,0,1,raw
68529613920,688.0,0,1,raw
68530317920,704.0,0,1,raw
68530997917,679.997,0,1,raw
68531645917,648.0,0,1,raw
68532317917,672.0,0,1,raw
68532981917,664.0,0,1,raw
68533637920,656.003,0,1,raw
68534325918,687.998,0,1,raw
68535013918,688.0,0,1,raw
68535701921,688.003,0,1,raw
68536373916,671.995,0,1,raw
68537061920,688.004,0,1,raw
68537757921,696.001,0,1,raw
68538429920,671.999,0,1,raw
68539045920,616.0,0,1,raw
68539677918,631.998,0,1,raw
68540317920,640.002,0,1,raw
68540957920,640.0,0,1,raw
68541605920,648.0,0,1,raw
68542237920,632.0,0,1,raw
68542901920,664.0,0,1,raw
68543597916,695.996,0,1,raw
68544301920,704.004,0,1,raw
68544981920,680.0,0,1,raw
68545661920,680.0,0,1,raw
68546309920,648.0,0,1,raw
68546949920,640.0,0,1,raw
68547581920,632.0,0,1,raw
68548205920,624.0,0,1,raw
68548805920,600.0,0,1,raw
68549373921,568.001,0,1,raw
68549949921,576.0,0,1,raw
68550549920,599.999,0,1,raw
68551125921,576.001,0,1,raw
68551725920,599.999,0,1,raw
68552381920,656.0,0,1,raw
68553029920,648.0,0,1,raw
68553725920,696.0,0,1,raw
68554421916,695.996,0,1,raw
68555101920,680.004,0,1,raw
68555797920,696.0,0,1,raw
68556509918,711.998,0,1,raw
68557205920,696.002,0,1,raw
68557869920,664.0,0,1,raw
68558573920,704.0,0,1,raw
68559261920,688.0,0,1,raw
68559957920,696.0,0,1,raw
68560645921,688.001,0,1,raw
68561349916,703.995,0,1,raw
68561989920,640.004,0,1,raw
68562637920,648.0,0,1,raw
68563269918,631.998,0,1,raw
68563917920,648.002,0,1,raw
68564565921,648.001,0,1,raw
68565165918,599.997,0,1,raw
68565765917,599.999,0,1,raw
68566421920,656.003,0,1,raw
68567077920,656.0,0,1,raw
68567781920,704.0,0,1,raw
68568429916,647.996,0,1,raw
68569117920,688.004,0,1,raw
68569861918,743.998,0,1,raw
68570581918,720.0,0,1,raw
68571293920,712.002,0,1,raw
68572029921,736.001,0,1,raw
68572741920,711.999,0,1,raw
68573437920,696.0,0,1,raw
68574109918,671.998,0,1,raw
68574813920,704.002,0,1,raw
68575517920,704.0,0,1,raw
68576149920,632.0,0,1,raw
68576837918,687.998,0,1,raw
68577549917,711.999,0,1,raw
68578293916,743.999,0,1,raw
68579013921,720.005,0,1,raw
68579709920,695.999,0,1,raw
68580445920,736.0,0,1,raw
68581165920,720.0,0,1,raw
68581909920,744.0,0,1,raw
68582629921,720.001,0,1,raw
68583333916,703.995,0,1,raw
68584045921,712.005,0,1,raw
68584749921,704.0,0,1,raw
68585725920,699.9995,1,0,long_short_pair
68586149920,699.9995,1,0,long_short_pair
68586837920,688.0,0,1,raw
68587533920,696.0,0,1,raw
68588197916,663.996,0,1,raw
68588853920,656.004,0,1,raw
68589549917,695.997,0,1,raw
68590245918,696.001,0,1,raw
68590997920,752.002,0,1,raw
68591733920,736.0,0,1,raw
68592461920,728.0,0,1,raw
68593157920,696.0,0,1,raw
68593805920,648.0,0,1,raw
68594445917,639.997,0,1,raw
68595085917,640.0,0,1,raw
68595701918,616.001,0,1,raw
68596333918,632.0,0,1,raw
68597005920,672.002,0,1,raw
68597717916,711.996,0,1,raw
68598429918,712.002,0,1,raw
68599157920,728.002,0,1,raw
68599901920,744.0,0,1,raw
68600645919,743.999,0,1,raw
68601397920,752.001,0,1,raw
68602093920,696.0,0,1,raw
68602765916,671.996,0,1,raw
68603429920,664.004,0,1,raw
68604101918,671.998,0,1,raw
68604789917,687.999,0,1,raw
68605501920,712.003,0,1,raw
68606197920,696.0,0,1,raw
68606861920,664.0,0,1,raw
68607533918,671.998,0,1,raw
68608237918,704.0,0,1,raw
68608933920,696.002,0,1,raw
68609669920,736.0,0,1,raw
68610421916,751.996,0,1,raw
68611189920,768.004,0,1,raw
68611949920,760.0,0,1,raw
68612701920,752.0,0,1,raw
68613437920,736.0,0,1,raw
68614125920,688.0,0,1,raw
68614797918,671.998,0,1,raw
68615477920,680.002,0,1,raw
68616101916,623.996,0,1,raw
68616781921,680.005,0,1,raw
68617509921,728.0,0,1,raw
68618261917,751.996,0,1,raw
68619045921,784.004,0,1,raw
68619821920,775.999,0,1,raw
68620621917,799.997,0,1,raw
68621389920,768.003,0,1,raw
68622157921,768.001,0,1,raw
68622885920,727.999,0,1,raw
68623661921,776.001,0,1,raw
68624397920,735.999,0,1,raw
68625101921,704.001,0,1,raw
68625773921,672.0,0,1,raw
68626437920,663.999,0,1,raw
68627101921,664.001,0,1,raw
68627733920,631.999,0,1,raw
68628381920,648.0,0,1,raw
68629045920,664.0,0,1,raw
68629717920,672.0,0,1,raw
68630429917,711.997,0,1,raw
68631125920,696.003,0,1,raw
68631821920,696.0,0,1,raw
68632477918,655.998,0,1,raw
68633173920,696.002,0,1,raw
68633869920,696.0,0,1,raw
68634557920,688.0,0,1,raw
68635221916,663.996,0,1,raw
68635917920,696.004,0,1,raw
68636629920,712.0,0,1,raw
68637381920,752.0,0,1,raw
68638069921,688.001,0,1,raw
68638885921,816.0,0,1,raw
68639773920,887.999,0,1,raw
68640677916,903.996,0,1,raw
68641597917,920.001,0,1,raw
68642525916,927.999,0,1,raw
68643509916,984.0,0,1,raw
68644405921,896.005,0,1,raw
68645197920,791.999,0,1,raw
68645997917,799.997,0,1,raw
68646781917,784.0,0,1,raw
68647589917,808.0,0,1,raw
68648397920,808.003,0,1,raw
68649125921,728.001,0,1,raw
68649901920,775.999,0,1,raw
68650693920,792.0,0,1,raw
68651469918,775.998,0,1,raw
68652237920,768.002,0,1,raw
68653021918,783.998,0,1,raw
68653789920,768.002,0,1,raw
68654477920,688.0,0,1,raw
68655213917,735.997,0,1,raw
68655917918,704.001,0,1,raw
68656637920,720.002,0,1,raw
68657357920,720.0,0,1,raw
68658061920,704.0,0,1,raw
68658781920,720.0,0,1,raw
68659541916,759.996,0,1,raw
68660317920,776.004,0,1,raw
68661109917,791.997,0,1,raw
68661845918,736.001,0,1,raw
68662637918,792.0,0,1,raw
68663437920,800.002,0,1,raw
68664221920,784.0,0,1,raw
68664941920,720.0,0,1,raw
68665669921,728.001,0,1,raw
68666405920,735.999,0,1,raw
68667213919,807.999,0,1,raw
68668125921,912.002,0,1,raw
68668989920,863.999,0,1,raw
68669877921,888.001,0,1,raw
68670709920,831.999,0,1,raw
68671445921,736.001,0,1,raw
68672189920,743.999,0,1,raw
68672949921,760.001,0,1,raw
68673693917,743.996,0,1,raw
68674461920,768.003,0,1,raw
68675277920,816.0,0,1,raw
68676165918,887.998,0,1,raw
68677077920,912.002,0,1,raw
68677869921,792.001,0,1,raw
68678645920,775.999,0,1,raw
68679413917,767.997,0,1,raw
68680157920,744.003,0,1,raw
68680861918,703.998,0,1,raw
68681589917,727.999,0,1,raw
68682349917,760.0,0,1,raw
68683157916,807.999,0,1,raw
68683933921,776.005,0,1,raw
68684725920,791.999,0,1,raw
68685517917,791.997,0,1,raw
68686285920,768.003,0,1,raw
68687021921,736.001,0,1,raw
68687781917,759.996,0,1,raw
68688549920,768.003,0,1,raw
68689317921,768.001,0,1,raw
68690053917,735.996,0,1,raw
68690789920,736.003,0,1,raw
68691501920,712.0,0,1,raw
68692165921,664.001,0,1,raw
68692789917,623.996,0,1,raw
68693397920,608.003,0,1,raw
68693989918,591.998,0,1,raw
68694637920,648.002,0,1,raw
68695485917,847.997,0,1,raw
68696325918,840.001,0,1,raw
68697133918,808.0,0,1,raw
68697901918,768.0,0,1,raw
68698613918,712.0,0,1,raw
68699341920,728.002,0,1,raw
68700069916,727.996,0,1,raw
68700781919,712.003,0,1,raw
68701461920,680.001,0,1,raw
68702093918,631.998,0,1,raw
68702725918,632.0,0,1,raw
68703389921,664.003,0,1,raw
68704077921,688.0,0,1,raw
68704797920,719.999,0,1,raw
68705549920,752.0,0,1,raw
68706333920,784.0,0,1,raw
68707117920,784.0,0,1,raw
68707869920,752.0,0,1,raw
68708589920,720.0,0,1,raw
68709309920,720.0,0,1,raw
68710021920,712.0,0,1,raw
68710701917,679.997,0,1,raw
68711357918,656.001,0,1,raw
68711981916,623.998,0,1,raw
68712581920,600.004,0,1,raw
68713173921,592.001,0,1,raw
68713781920,607.999,0,1,raw
68714397920,616.0,0,1,raw
68715037920,640.0,0,1,raw
68715997920,656.0,1,0,long_short_pair
68716349920,656.0,1,0,long_short_pair
68717061919,711.999,0,1,raw
68717805920,744.001,0,1,raw
68718517917,711.997,0,1,raw
68719237921,720.004,0,1,raw
68719933921,696.0,0,1,raw
68720629920,695.999,0,1,raw
68721405920,776.0,0,1,raw
68722021920,616.0,0,1,raw
68722685917,663.997,0,1,raw
68723365918,680.001,0,1,raw
68724037920,672.002,0,1,raw
68724733920,696.0,0,1,raw
68725389920,656.0,0,1,raw
68726037921,648.001,0,1,raw
68726685920,647.999,0,1,raw
68727325920,640.0,0,1,raw
68727965920,640.0,0,1,raw
68728589920,624.0,0,1,raw
68729197918,607.998,0,1,raw
68729805920,608.002,0,1,raw
68730429920,624.0,0,1,raw
68731069920,640.0,0,1,raw
68731709920,640.0,0,1,raw
68732333917,623.997,0,1,raw
68732981916,647.999,0,1,raw
68733645920,664.004,0,1,raw
68734285917,639.997,0,1,raw
68734917918,632.001,0,1,raw
68735581920,664.002,0,1,raw
68736301920,720.0,0,1,raw
68737061920,760.0,0,1,raw
68737821920,760.0,0,1,raw
68738573920,752.0,0,1,raw
68739301916,727.996,0,1,raw
68740077917,776.001,0,1,raw
68740829920,752.003,0,1,raw
68741621920,792.0,0,1,raw
68742397921,776.001,0,1,raw
68743117920,719.999,0,1,raw
68743845920,728.0,0,1,raw
68744557920,712.0,0,1,raw
68745277920,720.0,0,1,raw
68745997917,719.997,0,1,raw
68746709919,712.002,0,1,raw
68747445920,736.001,0,1,raw
68748197920,752.0,0,1,raw
68748917917,719.997,0,1,raw
68749621918,704.001,0,1,raw
68750317919,696.001,0,1,raw
68751021916,703.997,0,1,raw
68751773917,752.001,0,1,raw
68752517916,743.999,0,1,raw
68753261921,744.005,0,1,raw
68753981920,719.999,0,1,raw
68754621917,639.997,0,1,raw
68755253918,632.001,0,1,raw
68755885920,632.002,0,1,raw
68756565920,680.0,0,1,raw
68757181920,616.0,0,1,raw
68757837920,656.0,0,1,raw
68758517921,680.001,0,1,raw
68759229920,711.999,0,1,raw
68759973920,744.0,0,1,raw
68760701921,728.001,0,1,raw
68761389921,688.0,0,1,raw
68762085917,695.996,0,1,raw
68762773920,688.003,0,1,raw
68763469920,696.0,0,1,raw
68764181918,711.998,0,1,raw
68764941917,759.999,0,1,raw
68765549920,608.003,0,1,raw
68766181920,632.0,0,1,raw
68766813920,632.0,0,1,raw
68767485921,672.001,0,1,raw
68768125919,639.998,0,1,raw
68768781920,656.001,0,1,raw
68769421920,640.0,0,1,raw
68770101917,679.997,0,1,raw
68770837920,736.003,0,1,raw
68771597917,759.997,0,1,raw
68772349920,752.003,0,1,raw
68773101921,752.001,0,1,raw
68773813920,711.999,0,1,raw
68774485921,672.001,0,1,raw
68775157921,672.0,0,1,raw
68775829920,671.999,0,1,raw
68776501921,672.001,0,1,raw
68777165917,663.996,0,1,raw
68777773920,608.003,0,1,raw
68778397920,624.0,0,1,raw
68779053921,656.001,0,1,raw
68779757921,704.0,0,1,raw
68780501921,744.0,0,1,raw
68781277917,775.996,0,1,raw
68781973920,696.003,0,1,raw
68782669920,696.0,0,1,raw
68783381918,711.998,0,1,raw
68784109916,727.998,0,1,raw
68784837920,728.004,0,1,raw
68785493916,655.996,0,1,raw
68786197920,704.004,0,1,raw
68786861920,664.0,0,1,raw
68787533918,671.998,0,1,raw
68788181921,648.003,0,1,raw
68788797919,615.998,0,1,raw
68789453921,656.002,0,1,raw
68790149917,695.996,0,1,raw
68790789920,640.003,0,1,raw
68791453921,664.001,0,1,raw
68792133920,679.999,0,1,raw
68792829920,696.0,0,1,raw
68793557920,728.0,0,1,raw
68794277916,719.996,0,1,raw
68794957920,680.004,0,1,raw
68795605919,647.999,0,1,raw
68796333920,728.001,0,1,raw
68797045918,711.998,0,1,raw
68797757920,712.002,0,1,raw
68798429920,672.0,0,1,raw
68799125916,695.996,0,1,raw
68799853918,728.002,0,1,raw
68800605920,752.002,0,1,raw
68801341918,735.998,0,1,raw
