seq,source_t_us,t_us,rr_ms,hr_bpm,score,timing_shift_ms,timing_quality,timing_uncertainty_ms,timing_recovered,refined,correction_method,waveform_score,reference_rr_ms,matched_firmware_t_us,inserted_by_smoother,low_prominence_rescue,detector_support_count,detector_names,detector_consensus,detector_time_spread_ms,single_detector,sequence_rescued,firmware_unmatched,local_clipped,flags
1150422,9203918044,9203918044,823.998,72.11538461538461,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,839.9985,9203918044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1150527,9204758043,9204758043,839.999,71.42882653152333,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,839.9985,9204758043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1150633,9205606043,9205606043,848.0,71.42865646268626,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,839.9985,9205606043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1150739,9206454043,9206454043,848.0,70.75471698113208,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,839.9985,9206454043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1150838,9207246044,9207246044,792.001,70.75471698113208,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,843.9995,9207246044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1150942,9208078045,9208078045,832.001,71.42865646268626,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,848.0,9208078045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151047,9208918043,9208918043,839.998,71.42865646268626,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,848.0,9208918043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151159,9209806043,9209814043,896.0,71.42865646268626,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,848.0,9209806043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151270,9210702043,9210702043,888.0,71.42865646268626,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,848.0,9210702043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151383,9211606043,9211606043,904.0,70.75471698113208,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,848.0,9211606043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151498,9212526043,9212526043,920.0,70.75471698113208,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,843.9995,9212526043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151605,9213382043,9213382043,856.0,70.09345794392523,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,839.9985,9213382043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151713,9214246043,9214246043,864.0,69.44444444444444,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,835.9995,9214246043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151821,9215110047,9215110047,864.004,69.44412294387526,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,835.9995,9215110047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1151922,9215918043,9215918043,807.996,69.44412294387526,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,820.0005,9215918043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1152022,9216710043,9216718043,800.0,69.44412294387526,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,807.998,9216710043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1152123,9217518043,9217526043,808.0,69.44444444444444,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,803.998,9217518043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1152216,9218270043,9218270043,744.0,70.09345794392523,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,807.996,9218270043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1152306,0,9218990043,720.0,74.25742574257426,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,808.0,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,1
1152393,9219686045,9219686045,696.002,74.25779335541266,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,808.0,9219686045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1152480,9220062043,9220382045,696.0,75.0,1.0,320.002,1.0,5.0,0,1,interval_core_consensus,1.0,807.998,9220062043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1152574,9221134043,9221134043,751.998,79.7874462432081,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,807.998,9221134043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1152671,9221910043,9221910043,776.0,79.7874462432081,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,807.998,9221910043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1152767,9222678047,9222678047,768.004,79.7874462432081,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,807.998,9222678047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1152859,9223414047,9223414047,736.0,80.64516129032258,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,807.997,9223414047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1152955,9224182047,9224182047,768.0,80.64516129032258,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,807.996,9224182047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1153059,9225014043,9225014043,831.996,79.7874462432081,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.0,9225014043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1153173,9225926046,9225926046,912.003,78.125,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.0,9225926046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1153284,9226814043,9226814043,887.997,78.1245931010776,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.0,9226814043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1153407,9227798047,9227798047,984.004,77.31958762886597,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.0,9227798047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1153531,9228790043,9228790043,991.996,72.11573132563137,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,804.0,9228790043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1153640,9229662047,9229662047,872.004,68.80702382099165,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,808.0,9229662047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1153740,9230462047,9230462047,800.0,68.80702382099165,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,811.998,9230462047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1153840,9231262047,9231262047,800.0,68.80702382099165,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,811.998,9231262047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1153942,9232078047,9232078047,816.0,68.80702382099165,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,808.0,9232078047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1154044,9232894043,9232894043,815.996,68.80702382099165,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,808.0,9232894043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154145,9233702043,9233702043,808.0,73.52941176470588,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,808.0,9233702043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154248,9234526043,9234526043,824.0,73.52941176470588,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,808.0,9234526043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154353,9235358043,9235366043,840.0,73.52941176470588,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,811.998,9235358043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154453,9236166045,9236166045,800.002,73.5297722047657,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,804.001,9236166045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154556,9236990043,9236990043,823.998,73.5297722047657,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.002,9236990043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154656,9237790045,9237790045,800.002,73.5297722047657,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.0,9237790045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154749,9238534043,9238534043,743.998,73.5297722047657,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.0,9238534043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154845,9239294043,9239302043,768.0,74.25742574257426,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,784.0,9239294043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1154936,0,9240030043,728.0,74.99981250046875,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9995,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,1
1155025,9240742043,9240742043,712.0,74.99981250046875,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9995,9240742043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1155110,9241422047,9241422047,680.004,78.125,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9995,9241422047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1155193,9242086044,9242086044,663.997,80.64537807897332,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9995,9242086044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1155279,9242774047,9242774047,688.003,82.41758241758242,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9995,9242774047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1155369,9243494043,9243494043,719.996,83.33379629886834,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9995,9243494043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1155461,9244230045,9244230045,736.002,83.33379629886834,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9995,9244230045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1155552,9244958043,9244958043,727.998,83.33379629886834,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9995,9244958043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1155640,9245662043,9245662043,704.0,84.26966292134831,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,9245662043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1155730,9246382044,9246382044,720.001,84.26966292134831,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,9246382044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1155824,9247134043,9247134043,751.999,83.33379629886834,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,9247134043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1155923,9247926047,9247926047,792.004,83.33321759275334,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,9247926047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156028,9248766043,9248766043,839.996,82.41780884013417,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,9248766043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156132,9249598043,9249598043,832.0,81.52151760457173,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0,9249598043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156238,9250438047,9250446043,848.0,79.78734014273955,1.0,7.996,1.0,5.0,0,1,interval_core_consensus,1.0,776.0,9250438047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156343,9251286047,9251286047,840.004,75.75719314548917,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,9251286047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156447,9252118045,9252118045,831.998,72.11555797009127,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,9252118045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156551,9252942043,9252950047,832.002,72.11538461538461,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,9252942043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156658,9253806043,9253806043,855.996,72.11521126151139,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,9253806043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156762,9254638043,9254638043,832.0,72.11521126151139,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,9254638043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156867,9255478045,9255478045,840.002,71.42891156624556,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,9255478045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1156965,9256262043,9256262043,783.998,72.11521126151139,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.0,9256262043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1157062,9257038043,9257038043,776.0,72.11521126151139,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,9257038043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1157157,9257790043,9257798047,760.004,72.11538461538461,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,779.999,9257790043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1157249,9258534043,9258534043,735.996,72.11555797009127,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,783.9985,9258534043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1157340,9259262043,9259262043,728.0,76.53080747654968,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.0,9259262043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1157429,0,9259974043,712.0,77.31958762886597,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.0,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,1
1157517,9260678043,9260678043,704.0,78.94695291077416,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.0,9260678043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1157602,9261358043,9261358043,680.0,81.52218218577275,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.998,9261358043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1157690,9262062043,9262062043,704.0,82.41758241758242,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9262062043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1157780,9262782046,9262782046,720.003,83.33298611255786,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9262782046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1157867,9263478046,9263478046,696.0,84.26966292134831,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9263478046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1157961,9264222043,9264230046,752.0,84.26966292134831,1.0,8.003,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9264222043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1158059,9265014045,9265014045,783.999,84.26966292134831,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9265014045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158156,9265790043,9265790043,775.998,84.26966292134831,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9265790043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158256,9266582043,9266590043,800.0,83.33298611255786,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9266582043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158353,9267366043,9267366043,776.0,79.7872340425532,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9267366043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158447,9268118043,9268118043,752.0,79.7872340425532,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9268118043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158544,9268894043,9268894043,776.0,77.31978690666728,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9268894043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158646,9269710043,9269710043,816.0,77.31958762886597,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,771.999,9269710043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158747,9270518043,9270518043,808.0,77.31958762886597,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.0,9270518043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158845,9271302046,9271302046,784.003,76.53070986059932,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9271302046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1158945,9272102043,9272102043,799.997,76.530319399288,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9272102043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159047,9272918043,9272918043,816.0,75.0002812510547,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9272918043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159148,9273726043,9273726043,808.0,75.0002812510547,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9273726043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159248,9274518047,9274526043,800.0,75.0,1.0,7.996,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9274518047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159344,9275294043,9275294043,768.0,75.0,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.999,9275294043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159441,9276062043,9276070047,776.004,75.0,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,772.001,9276062043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159533,9276806043,9276806043,735.996,75.0002812510547,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,9276806043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159629,9277574047,9277574047,768.004,76.530319399288,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0,9277574047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159724,9278334043,9278334043,759.996,77.31918907634497,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,767.996,9278334043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159817,9279078047,9279078047,744.004,78.1245931010776,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.0,9279078047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1159913,9279846043,9279846043,767.996,78.125,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.0,9279846043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1160008,9280606043,9280606043,760.0,78.12540690316095,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.996,9280606043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1160097,9281318047,9281318047,712.004,78.94736842105263,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,744.004,9281318047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1160182,9281998043,9281998043,679.996,78.94778393570493,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.996,9281998043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1160267,0,9282678044,680.001,80.64472771651765,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,712.004,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,1
1160354,9283086043,9283374047,696.003,80.64472771651765,1.0,288.004,1.0,5.0,0,1,interval_core_consensus,1.0,712.0,9283086043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1160437,9284038043,9284038043,663.996,84.2691894989354,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,712.0,9284038043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1160522,9284718047,9284718047,680.004,86.20652497187511,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,712.0,9284718047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1160609,9285414043,9285414043,695.996,86.20739199650573,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,708.002,9285414043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1160698,9286126043,9286126043,712.0,86.20739199650573,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,704.002,9286126043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1160783,9286806045,9286806045,680.002,88.2347750895583,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,700.0015000000001,9286806045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1160868,9287486043,9287486043,679.998,88.2350346028394,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,696.0015000000001,9287486043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1160955,9288182043,9288182043,696.0,88.2347750895583,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,696.0,9288182043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161044,9288894043,9288894043,712.0,86.20739199650573,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,695.998,9288894043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161131,9289590043,9289590043,696.0,86.20739199650573,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,691.9995,9289590043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161219,9290294047,9290294047,704.004,86.20689655172414,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,691.9995,9290294047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161309,9291014047,9291014047,720.0,86.20689655172414,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,691.9995,9291014047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161397,9291718047,9291718047,704.0,85.22727272727273,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,688.0015000000001,9291718047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161481,9292382043,9292390043,671.996,86.20689655172414,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,688.0,9292382043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161565,9293062043,9293062043,672.0,86.20689655172414,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,687.998,9293062043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161651,9293750043,9293750043,688.0,86.20689655172414,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,687.998,9293750043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161737,9294438046,9294438046,688.003,86.20689655172414,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,688.0,9294438046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161820,9295102043,9295102043,663.997,87.20892205411894,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,688.0,9295102043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161903,9295766047,9295766047,664.004,87.20930232558139,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,688.0,9295766047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1161989,9296454045,9296454045,687.998,87.2095558417321,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,688.0,9296454045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1162078,9297166046,9297166046,712.001,87.2095558417321,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,687.999,9297166046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1162165,9297862043,9297862043,695.997,87.2095558417321,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,687.998,9297862043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1162246,9298510043,9298510043,648.0,87.2095558417321,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,687.998,9298510043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1162325,9299142043,9299142043,632.0,87.2095558417321,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,687.998,9299142043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1162404,0,9299774043,632.0,90.36090144035276,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,680.002,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,1
1162488,9300446047,9300446047,672.004,90.36090144035276,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,679.999,9300446047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,189
1162576,9301142043,9301150043,703.996,89.2851828262927,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,672.004,9301142043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1162662,9301838043,9301838043,688.0,87.2095558417321,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,672.004,9301838043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1162746,9302510044,9302510044,672.001,89.2851828262927,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,672.004,9302510044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1162832,9303190047,9303198043,687.999,89.2851828262927,1.0,7.996,1.0,5.0,0,1,interval_core_consensus,1.0,672.004,9303190047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1162915,9303862045,9303862045,664.002,89.28558142026574,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,679.999,9303862045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1163000,9304542047,9304542047,680.002,89.2851828262927,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,679.999,9304542047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
