t_us,sample_drop_count,beat_drop_count,metric_drop_count,sample_queue_depth,sample_queue_high_water
1255648249,0,0,0,0,4
1260648249,0,0,0,0,4
1265648249,0,0,0,0,4
1270648250,0,0,0,0,4
1275649249,0,0,0,0,4
1280649250,0,0,0,0,4
1285649251,0,0,0,0,4
1290650248,0,0,0,0,4
1295650250,0,0,0,0,4
1300650250,0,0,0,0,4
1305651249,0,0,0,0,4
1310651250,0,0,0,0,4
1315651251,0,0,0,0,4
1320652247,0,0,0,0,4
1325652247,0,0,0,0,4
1330652247,0,0,0,0,4
1335652247,0,0,0,0,4
1340652248,0,0,0,0,4
1345653247,0,0,0,0,4
1350653247,0,0,0,0,4
1355653247,0,0,0,0,4
1360653250,0,0,0,0,4
1365653251,0,0,0,0,4
1370653251,0,0,0,0,4
1375654241,0,0,0,0,4
1380654241,0,0,0,0,4
1385654241,0,0,0,0,4
1390654241,0,0,0,0,4
1395654242,0,0,0,0,4
1400655662,0,0,0,0,4
1405655667,0,0,0,0,4
1410655674,0,0,0,0,4
1415655674,0,0,0,0,4
1420655682,0,0,0,0,4
1425655682,0,0,0,0,4
1430656248,0,0,0,0,4
1435656250,0,0,0,0,4
1440657248,0,0,0,0,4
1445657249,0,0,0,0,4
1450658247,0,0,0,0,4
1455658248,0,0,0,0,4
1460658248,0,0,0,0,4
1465659258,0,0,0,0,4
1470660247,0,0,0,0,4
1475660249,0,0,0,0,4
1480660249,0,0,0,0,4
1485660249,0,0,0,0,4
1490660249,0,0,0,0,4
1495660249,0,0,0,0,4
1500661247,0,0,0,0,4
1505661249,0,0,0,0,4
1510662241,0,0,0,0,4
1515662241,0,0,0,0,4
1520662242,0,0,0,0,4
1525663661,0,0,0,0,4
1530663662,0,0,0,0,4
1535663668,0,0,0,0,4
1540663675,0,0,0,0,4
1545664248,0,0,0,0,4
1550664248,0,0,0,0,4
1555665247,0,0,0,0,4
1560665247,0,0,0,0,4
1565665249,0,0,0,0,4
1570665249,0,0,0,0,4
1575665250,0,0,0,0,4
1580666255,0,0,0,0,4
1585667251,0,0,0,0,4
1590668250,0,0,0,0,4
1595669247,0,0,0,0,4
1600669248,0,0,0,0,4
1605670241,0,0,0,0,4
1610670242,0,0,0,0,4
1615671661,0,0,0,0,4
1620671664,0,0,0,0,4
1625671668,0,0,0,0,4
1630672026,0,0,0,0,4
1635672250,0,0,0,0,4
1640673247,0,0,0,0,4
1645673250,0,0,0,0,4
1650673252,0,0,0,0,4
1655674250,0,0,0,0,4
1660675249,0,0,0,0,4
1665676248,0,0,0,0,4
1670677247,0,0,0,0,4
1675677247,0,0,0,0,4
1680677249,0,0,0,0,4
1685677250,0,0,0,0,4
1690678241,0,0,0,0,4
1695678241,0,0,0,0,4
1700678241,0,0,0,0,4
