t_us,score_t_us,latest_data_t_us,baseline_version,uses_future_data
1031855619,1031855619,1235726043,1113270157,1
1052169293,1052169293,1235726043,1113270157,1
1072627154,1072627154,1235726043,1113270157,1
1093116421,1093116421,1235726043,1113270157,1
1113270157,1113270157,1235726043,1113270157,1
1133759761,1133759761,1235726043,1113270157,1
1153960447,1153960447,1235726043,1113270157,1
1174016487,1174016487,1235726043,1113270157,1
1194562518,1194562518,1235726043,1113270157,1
1215341158,1215341158,1235726043,1113270157,1
1235726043,1235726043,1235726043,1113270157,0
483042043,483042043,1255888097,1113270157,1
503840304,503840304,1255888097,1113270157,1
523954424,523954424,1255888097,1113270157,1
544120304,544120304,1255888097,1113270157,1
564280953,564280953,1255888097,1113270157,1
584359045,584359045,1255888097,1113270157,1
604537710,604537710,1255888097,1113270157,1
625119245,625119245,1255888097,1113270157,1
645431581,645431581,1255888097,1113270157,1
665822658,665822658,1255888097,1113270157,1
686201757,686201757,1255888097,1113270157,1
706364932,706364932,1255888097,1113270157,1
726833293,726833293,1255888097,1113270157,1
746925046,746925046,1255888097,1113270157,1
766966843,766966843,1255888097,1113270157,1
786988043,786988043,1255888097,1113270157,1
807604900,807604900,1255888097,1113270157,1
828282576,828282576,1255888097,1113270157,1
848472495,848472495,1255888097,1113270157,1
869023836,869023836,1255888097,1113270157,1
889076043,889076043,1255888097,1113270157,1
909677398,909677398,1255888097,1113270157,1
930305527,930305527,1255888097,1113270157,1
950310151,950310151,1255888097,1113270157,1
970680359,970680359,1255888097,1113270157,1
991082278,991082278,1255888097,1113270157,1
1011253337,1011253337,1255888097,1113270157,1
1031855619,1031855619,1255888097,1113270157,1
1052169293,1052169293,1255888097,1113270157,1
1072627154,1072627154,1255888097,1113270157,1
1093116421,1093116421,1255888097,1113270157,1
1113270157,1113270157,1255888097,1113270157,1
1133759761,1133759761,1255888097,1113270157,1
1153960447,1153960447,1255888097,1113270157,1
1174016487,1174016487,1255888097,1113270157,1
1194562518,1194562518,1255888097,1113270157,1
1215341158,1215341158,1255888097,1113270157,1
1235726043,1235726043,1255888097,1113270157,1
1255888097,1255888097,1255888097,1113270157,0
483042043,483042043,1276334445,1113270157,1
503840304,503840304,1276334445,1113270157,1
523954424,523954424,1276334445,1113270157,1
544120304,544120304,1276334445,1113270157,1
564280953,564280953,1276334445,1113270157,1
584359045,584359045,1276334445,1113270157,1
604537710,604537710,1276334445,1113270157,1
625119245,625119245,1276334445,1113270157,1
645431581,645431581,1276334445,1113270157,1
665822658,665822658,1276334445,1113270157,1
686201757,686201757,1276334445,1113270157,1
706364932,706364932,1276334445,1113270157,1
726833293,726833293,1276334445,1113270157,1
746925046,746925046,1276334445,1113270157,1
766966843,766966843,1276334445,1113270157,1
786988043,786988043,1276334445,1113270157,1
807604900,807604900,1276334445,1113270157,1
828282576,828282576,1276334445,1113270157,1
848472495,848472495,1276334445,1113270157,1
869023836,869023836,1276334445,1113270157,1
889076043,889076043,1276334445,1113270157,1
909677398,909677398,1276334445,1113270157,1
930305527,930305527,1276334445,1113270157,1
950310151,950310151,1276334445,1113270157,1
970680359,970680359,1276334445,1113270157,1
991082278,991082278,1276334445,1113270157,1
1011253337,1011253337,1276334445,1113270157,1
1031855619,1031855619,1276334445,1113270157,1
1052169293,1052169293,1276334445,1113270157,1
1072627154,1072627154,1276334445,1113270157,1
1093116421,1093116421,1276334445,1113270157,1
1113270157,1113270157,1276334445,1113270157,1
1133759761,1133759761,1276334445,1113270157,1
1153960447,1153960447,1276334445,1113270157,1
1174016487,1174016487,1276334445,1113270157,1
1194562518,1194562518,1276334445,1113270157,1
1215341158,1215341158,1276334445,1113270157,1
1235726043,1235726043,1276334445,1113270157,1
1255888097,1255888097,1276334445,1113270157,1
1276334445,1276334445,1276334445,1113270157,0
483042043,483042043,1296896631,1235726043,1
503840304,503840304,1296896631,1235726043,1
523954424,523954424,1296896631,1235726043,1
544120304,544120304,1296896631,1235726043,1
564280953,564280953,1296896631,1235726043,1
584359045,584359045,1296896631,1235726043,1
604537710,604537710,1296896631,1235726043,1
625119245,625119245,1296896631,1235726043,1
645431581,645431581,1296896631,1235726043,1
665822658,665822658,1296896631,1235726043,1
686201757,686201757,1296896631,1235726043,1
706364932,706364932,1296896631,1235726043,1
726833293,726833293,1296896631,1235726043,1
746925046,746925046,1296896631,1235726043,1
766966843,766966843,1296896631,1235726043,1
786988043,786988043,1296896631,1235726043,1
807604900,807604900,1296896631,1235726043,1
828282576,828282576,1296896631,1235726043,1
848472495,848472495,1296896631,1235726043,1
869023836,869023836,1296896631,1235726043,1
889076043,889076043,1296896631,1235726043,1
909677398,909677398,1296896631,1235726043,1
930305527,930305527,1296896631,1235726043,1
950310151,950310151,1296896631,1235726043,1
970680359,970680359,1296896631,1235726043,1
991082278,991082278,1296896631,1235726043,1
1011253337,1011253337,1296896631,1235726043,1
1031855619,1031855619,1296896631,1235726043,1
1052169293,1052169293,1296896631,1235726043,1
1072627154,1072627154,1296896631,1235726043,1
1093116421,1093116421,1296896631,1235726043,1
1113270157,1113270157,1296896631,1235726043,1
1133759761,1133759761,1296896631,1235726043,1
1153960447,1153960447,1296896631,1235726043,1
1174016487,1174016487,1296896631,1235726043,1
1194562518,1194562518,1296896631,1235726043,1
1215341158,1215341158,1296896631,1235726043,1
1235726043,1235726043,1296896631,1235726043,1
1255888097,1255888097,1296896631,1235726043,1
1276334445,1276334445,1296896631,1235726043,1
1296896631,1296896631,1296896631,1235726043,0
483042043,483042043,1317340205,1235726043,1
503840304,503840304,1317340205,1235726043,1
523954424,523954424,1317340205,1235726043,1
544120304,544120304,1317340205,1235726043,1
564280953,564280953,1317340205,1235726043,1
584359045,584359045,1317340205,1235726043,1
604537710,604537710,1317340205,1235726043,1
625119245,625119245,1317340205,1235726043,1
645431581,645431581,1317340205,1235726043,1
665822658,665822658,1317340205,1235726043,1
686201757,686201757,1317340205,1235726043,1
706364932,706364932,1317340205,1235726043,1
726833293,726833293,1317340205,1235726043,1
746925046,746925046,1317340205,1235726043,1
766966843,766966843,1317340205,1235726043,1
786988043,786988043,1317340205,1235726043,1
807604900,807604900,1317340205,1235726043,1
828282576,828282576,1317340205,1235726043,1
848472495,848472495,1317340205,1235726043,1
869023836,869023836,1317340205,1235726043,1
889076043,889076043,1317340205,1235726043,1
909677398,909677398,1317340205,1235726043,1
930305527,930305527,1317340205,1235726043,1
950310151,950310151,1317340205,1235726043,1
970680359,970680359,1317340205,1235726043,1
991082278,991082278,1317340205,1235726043,1
1011253337,1011253337,1317340205,1235726043,1
1031855619,1031855619,1317340205,1235726043,1
1052169293,1052169293,1317340205,1235726043,1
1072627154,1072627154,1317340205,1235726043,1
1093116421,1093116421,1317340205,1235726043,1
1113270157,1113270157,1317340205,1235726043,1
1133759761,1133759761,1317340205,1235726043,1
1153960447,1153960447,1317340205,1235726043,1
1174016487,1174016487,1317340205,1235726043,1
1194562518,1194562518,1317340205,1235726043,1
1215341158,1215341158,1317340205,1235726043,1
1235726043,1235726043,1317340205,1235726043,1
1255888097,1255888097,1317340205,1235726043,1
1276334445,1276334445,1317340205,1235726043,1
1296896631,1296896631,1317340205,1235726043,1
1317340205,1317340205,1317340205,1235726043,0
483042043,483042043,1337440643,1235726043,1
503840304,503840304,1337440643,1235726043,1
523954424,523954424,1337440643,1235726043,1
544120304,544120304,1337440643,1235726043,1
564280953,564280953,1337440643,1235726043,1
584359045,584359045,1337440643,1235726043,1
604537710,604537710,1337440643,1235726043,1
625119245,625119245,1337440643,1235726043,1
645431581,645431581,1337440643,1235726043,1
665822658,665822658,1337440643,1235726043,1
686201757,686201757,1337440643,1235726043,1
706364932,706364932,1337440643,1235726043,1
726833293,726833293,1337440643,1235726043,1
746925046,746925046,1337440643,1235726043,1
766966843,766966843,1337440643,1235726043,1
786988043,786988043,1337440643,1235726043,1
807604900,807604900,1337440643,1235726043,1
828282576,828282576,1337440643,1235726043,1
848472495,848472495,1337440643,1235726043,1
869023836,869023836,1337440643,1235726043,1
889076043,889076043,1337440643,1235726043,1
909677398,909677398,1337440643,1235726043,1
930305527,930305527,1337440643,1235726043,1
950310151,950310151,1337440643,1235726043,1
970680359,970680359,1337440643,1235726043,1
991082278,991082278,1337440643,1235726043,1
1011253337,1011253337,1337440643,1235726043,1
1031855619,1031855619,1337440643,1235726043,1
1052169293,1052169293,1337440643,1235726043,1
1072627154,1072627154,1337440643,1235726043,1
1093116421,1093116421,1337440643,1235726043,1
1113270157,1113270157,1337440643,1235726043,1
1133759761,1133759761,1337440643,1235726043,1
1153960447,1153960447,1337440643,1235726043,1
1174016487,1174016487,1337440643,1235726043,1
1194562518,1194562518,1337440643,1235726043,1
1215341158,1215341158,1337440643,1235726043,1
1235726043,1235726043,1337440643,1235726043,1
1255888097,1255888097,1337440643,1235726043,1
1276334445,1276334445,1337440643,1235726043,1
1296896631,1296896631,1337440643,1235726043,1
1317340205,1317340205,1337440643,1235726043,1
1337440643,1337440643,1337440643,1235726043,0
483042043,483042043,1358020490,1235726043,1
503840304,503840304,1358020490,1235726043,1
523954424,523954424,1358020490,1235726043,1
544120304,544120304,1358020490,1235726043,1
564280953,564280953,1358020490,1235726043,1
584359045,584359045,1358020490,1235726043,1
604537710,604537710,1358020490,1235726043,1
625119245,625119245,1358020490,1235726043,1
645431581,645431581,1358020490,1235726043,1
665822658,665822658,1358020490,1235726043,1
686201757,686201757,1358020490,1235726043,1
706364932,706364932,1358020490,1235726043,1
726833293,726833293,1358020490,1235726043,1
746925046,746925046,1358020490,1235726043,1
766966843,766966843,1358020490,1235726043,1
786988043,786988043,1358020490,1235726043,1
807604900,807604900,1358020490,1235726043,1
828282576,828282576,1358020490,1235726043,1
848472495,848472495,1358020490,1235726043,1
869023836,869023836,1358020490,1235726043,1
889076043,889076043,1358020490,1235726043,1
909677398,909677398,1358020490,1235726043,1
930305527,930305527,1358020490,1235726043,1
950310151,950310151,1358020490,1235726043,1
970680359,970680359,1358020490,1235726043,1
991082278,991082278,1358020490,1235726043,1
1011253337,1011253337,1358020490,1235726043,1
1031855619,1031855619,1358020490,1235726043,1
1052169293,1052169293,1358020490,1235726043,1
1072627154,1072627154,1358020490,1235726043,1
1093116421,1093116421,1358020490,1235726043,1
1113270157,1113270157,1358020490,1235726043,1
1133759761,1133759761,1358020490,1235726043,1
1153960447,1153960447,1358020490,1235726043,1
1174016487,1174016487,1358020490,1235726043,1
1194562518,1194562518,1358020490,1235726043,1
1215341158,1215341158,1358020490,1235726043,1
1235726043,1235726043,1358020490,1235726043,1
1255888097,1255888097,1358020490,1235726043,1
1276334445,1276334445,1358020490,1235726043,1
1296896631,1296896631,1358020490,1235726043,1
1317340205,1317340205,1358020490,1235726043,1
1337440643,1337440643,1358020490,1235726043,1
1358020490,1358020490,1358020490,1235726043,0
483042043,483042043,1378040043,1235726043,1
503840304,503840304,1378040043,1235726043,1
523954424,523954424,1378040043,1235726043,1
544120304,544120304,1378040043,1235726043,1
564280953,564280953,1378040043,1235726043,1
584359045,584359045,1378040043,1235726043,1
604537710,604537710,1378040043,1235726043,1
625119245,625119245,1378040043,1235726043,1
645431581,645431581,1378040043,1235726043,1
665822658,665822658,1378040043,1235726043,1
686201757,686201757,1378040043,1235726043,1
706364932,706364932,1378040043,1235726043,1
726833293,726833293,1378040043,1235726043,1
746925046,746925046,1378040043,1235726043,1
766966843,766966843,1378040043,1235726043,1
786988043,786988043,1378040043,1235726043,1
807604900,807604900,1378040043,1235726043,1
828282576,828282576,1378040043,1235726043,1
848472495,848472495,1378040043,1235726043,1
869023836,869023836,1378040043,1235726043,1
889076043,889076043,1378040043,1235726043,1
909677398,909677398,1378040043,1235726043,1
930305527,930305527,1378040043,1235726043,1
950310151,950310151,1378040043,1235726043,1
970680359,970680359,1378040043,1235726043,1
991082278,991082278,1378040043,1235726043,1
1011253337,1011253337,1378040043,1235726043,1
1031855619,1031855619,1378040043,1235726043,1
1052169293,1052169293,1378040043,1235726043,1
1072627154,1072627154,1378040043,1235726043,1
1093116421,1093116421,1378040043,1235726043,1
1113270157,1113270157,1378040043,1235726043,1
1133759761,1133759761,1378040043,1235726043,1
1153960447,1153960447,1378040043,1235726043,1
1174016487,1174016487,1378040043,1235726043,1
1194562518,1194562518,1378040043,1235726043,1
1215341158,1215341158,1378040043,1235726043,1
1235726043,1235726043,1378040043,1235726043,1
1255888097,1255888097,1378040043,1235726043,1
1276334445,1276334445,1378040043,1235726043,1
1296896631,1296896631,1378040043,1235726043,1
1317340205,1317340205,1378040043,1235726043,1
1337440643,1337440643,1378040043,1235726043,1
1358020490,1358020490,1378040043,1235726043,1
1378040043,1378040043,1378040043,1235726043,0
483042043,483042043,1398160043,1235726043,1
503840304,503840304,1398160043,1235726043,1
523954424,523954424,1398160043,1235726043,1
544120304,544120304,1398160043,1235726043,1
564280953,564280953,1398160043,1235726043,1
584359045,584359045,1398160043,1235726043,1
604537710,604537710,1398160043,1235726043,1
625119245,625119245,1398160043,1235726043,1
645431581,645431581,1398160043,1235726043,1
665822658,665822658,1398160043,1235726043,1
686201757,686201757,1398160043,1235726043,1
706364932,706364932,1398160043,1235726043,1
726833293,726833293,1398160043,1235726043,1
746925046,746925046,1398160043,1235726043,1
766966843,766966843,1398160043,1235726043,1
786988043,786988043,1398160043,1235726043,1
807604900,807604900,1398160043,1235726043,1
828282576,828282576,1398160043,1235726043,1
848472495,848472495,1398160043,1235726043,1
869023836,869023836,1398160043,1235726043,1
889076043,889076043,1398160043,1235726043,1
909677398,909677398,1398160043,1235726043,1
930305527,930305527,1398160043,1235726043,1
950310151,950310151,1398160043,1235726043,1
970680359,970680359,1398160043,1235726043,1
991082278,991082278,1398160043,1235726043,1
1011253337,1011253337,1398160043,1235726043,1
1031855619,1031855619,1398160043,1235726043,1
1052169293,1052169293,1398160043,1235726043,1
1072627154,1072627154,1398160043,1235726043,1
1093116421,1093116421,1398160043,1235726043,1
1113270157,1113270157,1398160043,1235726043,1
1133759761,1133759761,1398160043,1235726043,1
1153960447,1153960447,1398160043,1235726043,1
1174016487,1174016487,1398160043,1235726043,1
1194562518,1194562518,1398160043,1235726043,1
1215341158,1215341158,1398160043,1235726043,1
1235726043,1235726043,1398160043,1235726043,1
1255888097,1255888097,1398160043,1235726043,1
1276334445,1276334445,1398160043,1235726043,1
1296896631,1296896631,1398160043,1235726043,1
1317340205,1317340205,1398160043,1235726043,1
1337440643,1337440643,1398160043,1235726043,1
1358020490,1358020490,1398160043,1235726043,1
1378040043,1378040043,1398160043,1235726043,1
1398160043,1398160043,1398160043,1235726043,0
483042043,483042043,1418221575,1235726043,1
503840304,503840304,1418221575,1235726043,1
523954424,523954424,1418221575,1235726043,1
544120304,544120304,1418221575,1235726043,1
564280953,564280953,1418221575,1235726043,1
584359045,584359045,1418221575,1235726043,1
604537710,604537710,1418221575,1235726043,1
625119245,625119245,1418221575,1235726043,1
645431581,645431581,1418221575,1235726043,1
665822658,665822658,1418221575,1235726043,1
686201757,686201757,1418221575,1235726043,1
706364932,706364932,1418221575,1235726043,1
726833293,726833293,1418221575,1235726043,1
746925046,746925046,1418221575,1235726043,1
766966843,766966843,1418221575,1235726043,1
786988043,786988043,1418221575,1235726043,1
807604900,807604900,1418221575,1235726043,1
828282576,828282576,1418221575,1235726043,1
848472495,848472495,1418221575,1235726043,1
869023836,869023836,1418221575,1235726043,1
889076043,889076043,1418221575,1235726043,1
909677398,909677398,1418221575,1235726043,1
930305527,930305527,1418221575,1235726043,1
950310151,950310151,1418221575,1235726043,1
970680359,970680359,1418221575,1235726043,1
991082278,991082278,1418221575,1235726043,1
1011253337,1011253337,1418221575,1235726043,1
1031855619,1031855619,1418221575,1235726043,1
1052169293,1052169293,1418221575,1235726043,1
1072627154,1072627154,1418221575,1235726043,1
1093116421,1093116421,1418221575,1235726043,1
1113270157,1113270157,1418221575,1235726043,1
1133759761,1133759761,1418221575,1235726043,1
1153960447,1153960447,1418221575,1235726043,1
1174016487,1174016487,1418221575,1235726043,1
1194562518,1194562518,1418221575,1235726043,1
1215341158,1215341158,1418221575,1235726043,1
1235726043,1235726043,1418221575,1235726043,1
1255888097,1255888097,1418221575,1235726043,1
1276334445,1276334445,1418221575,1235726043,1
1296896631,1296896631,1418221575,1235726043,1
1317340205,1317340205,1418221575,1235726043,1
1337440643,1337440643,1418221575,1235726043,1
1358020490,1358020490,1418221575,1235726043,1
1378040043,1378040043,1418221575,1235726043,1
1398160043,1398160043,1418221575,1235726043,1
1418221575,1418221575,1418221575,1235726043,0
483042043,483042043,1438508176,1235726043,1
503840304,503840304,1438508176,1235726043,1
523954424,523954424,1438508176,1235726043,1
544120304,544120304,1438508176,1235726043,1
564280953,564280953,1438508176,1235726043,1
584359045,584359045,1438508176,1235726043,1
604537710,604537710,1438508176,1235726043,1
625119245,625119245,1438508176,1235726043,1
645431581,645431581,1438508176,1235726043,1
665822658,665822658,1438508176,1235726043,1
686201757,686201757,1438508176,1235726043,1
706364932,706364932,1438508176,1235726043,1
726833293,726833293,1438508176,1235726043,1
746925046,746925046,1438508176,1235726043,1
766966843,766966843,1438508176,1235726043,1
786988043,786988043,1438508176,1235726043,1
807604900,807604900,1438508176,1235726043,1
828282576,828282576,1438508176,1235726043,1
848472495,848472495,1438508176,1235726043,1
869023836,869023836,1438508176,1235726043,1
889076043,889076043,1438508176,1235726043,1
909677398,909677398,1438508176,1235726043,1
930305527,930305527,1438508176,1235726043,1
950310151,950310151,1438508176,1235726043,1
970680359,970680359,1438508176,1235726043,1
991082278,991082278,1438508176,1235726043,1
1011253337,1011253337,1438508176,1235726043,1
1031855619,1031855619,1438508176,1235726043,1
1052169293,1052169293,1438508176,1235726043,1
1072627154,1072627154,1438508176,1235726043,1
1093116421,1093116421,1438508176,1235726043,1
1113270157,1113270157,1438508176,1235726043,1
1133759761,1133759761,1438508176,1235726043,1
1153960447,1153960447,1438508176,1235726043,1
1174016487,1174016487,1438508176,1235726043,1
1194562518,1194562518,1438508176,1235726043,1
1215341158,1215341158,1438508176,1235726043,1
1235726043,1235726043,1438508176,1235726043,1
1255888097,1255888097,1438508176,1235726043,1
1276334445,1276334445,1438508176,1235726043,1
1296896631,1296896631,1438508176,1235726043,1
1317340205,1317340205,1438508176,1235726043,1
1337440643,1337440643,1438508176,1235726043,1
1358020490,1358020490,1438508176,1235726043,1
1378040043,1378040043,1438508176,1235726043,1
1398160043,1398160043,1438508176,1235726043,1
1418221575,1418221575,1438508176,1235726043,1
1438508176,1438508176,1438508176,1235726043,0
483042043,483042043,1458626045,1235726043,1
503840304,503840304,1458626045,1235726043,1
523954424,523954424,1458626045,1235726043,1
544120304,544120304,1458626045,1235726043,1
564280953,564280953,1458626045,1235726043,1
584359045,584359045,1458626045,1235726043,1
604537710,604537710,1458626045,1235726043,1
625119245,625119245,1458626045,1235726043,1
645431581,645431581,1458626045,1235726043,1
665822658,665822658,1458626045,1235726043,1
686201757,686201757,1458626045,1235726043,1
706364932,706364932,1458626045,1235726043,1
726833293,726833293,1458626045,1235726043,1
746925046,746925046,1458626045,1235726043,1
766966843,766966843,1458626045,1235726043,1
786988043,786988043,1458626045,1235726043,1
807604900,807604900,1458626045,1235726043,1
828282576,828282576,1458626045,1235726043,1
848472495,848472495,1458626045,1235726043,1
869023836,869023836,1458626045,1235726043,1
889076043,889076043,1458626045,1235726043,1
909677398,909677398,1458626045,1235726043,1
930305527,930305527,1458626045,1235726043,1
950310151,950310151,1458626045,1235726043,1
970680359,970680359,1458626045,1235726043,1
991082278,991082278,1458626045,1235726043,1
1011253337,1011253337,1458626045,1235726043,1
1031855619,1031855619,1458626045,1235726043,1
1052169293,1052169293,1458626045,1235726043,1
1072627154,1072627154,1458626045,1235726043,1
1093116421,1093116421,1458626045,1235726043,1
1113270157,1113270157,1458626045,1235726043,1
1133759761,1133759761,1458626045,1235726043,1
1153960447,1153960447,1458626045,1235726043,1
1174016487,1174016487,1458626045,1235726043,1
1194562518,1194562518,1458626045,1235726043,1
1215341158,1215341158,1458626045,1235726043,1
1235726043,1235726043,1458626045,1235726043,1
1255888097,1255888097,1458626045,1235726043,1
1276334445,1276334445,1458626045,1235726043,1
1296896631,1296896631,1458626045,1235726043,1
1317340205,1317340205,1458626045,1235726043,1
1337440643,1337440643,1458626045,1235726043,1
1358020490,1358020490,1458626045,1235726043,1
1378040043,1378040043,1458626045,1235726043,1
1398160043,1398160043,1458626045,1235726043,1
1418221575,1418221575,1458626045,1235726043,1
1438508176,1438508176,1458626045,1235726043,1
1458626045,1458626045,1458626045,1235726043,0
483042043,483042043,1479354730,1235726043,1
503840304,503840304,1479354730,1235726043,1
523954424,523954424,1479354730,1235726043,1
544120304,544120304,1479354730,1235726043,1
564280953,564280953,1479354730,1235726043,1
584359045,584359045,1479354730,1235726043,1
604537710,604537710,1479354730,1235726043,1
625119245,625119245,1479354730,1235726043,1
645431581,645431581,1479354730,1235726043,1
665822658,665822658,1479354730,1235726043,1
686201757,686201757,1479354730,1235726043,1
706364932,706364932,1479354730,1235726043,1
726833293,726833293,1479354730,1235726043,1
746925046,746925046,1479354730,1235726043,1
766966843,766966843,1479354730,1235726043,1
786988043,786988043,1479354730,1235726043,1
807604900,807604900,1479354730,1235726043,1
828282576,828282576,1479354730,1235726043,1
848472495,848472495,1479354730,1235726043,1
869023836,869023836,1479354730,1235726043,1
889076043,889076043,1479354730,1235726043,1
909677398,909677398,1479354730,1235726043,1
930305527,930305527,1479354730,1235726043,1
950310151,950310151,1479354730,1235726043,1
970680359,970680359,1479354730,1235726043,1
991082278,991082278,1479354730,1235726043,1
1011253337,1011253337,1479354730,1235726043,1
1031855619,1031855619,1479354730,1235726043,1
1052169293,1052169293,1479354730,1235726043,1
1072627154,1072627154,1479354730,1235726043,1
1093116421,1093116421,1479354730,1235726043,1
1113270157,1113270157,1479354730,1235726043,1
1133759761,1133759761,1479354730,1235726043,1
1153960447,1153960447,1479354730,1235726043,1
1174016487,1174016487,1479354730,1235726043,1
1194562518,1194562518,1479354730,1235726043,1
1215341158,1215341158,1479354730,1235726043,1
1235726043,1235726043,1479354730,1235726043,1
1255888097,1255888097,1479354730,1235726043,1
1276334445,1276334445,1479354730,1235726043,1
1296896631,1296896631,1479354730,1235726043,1
1317340205,1317340205,1479354730,1235726043,1
1337440643,1337440643,1479354730,1235726043,1
1358020490,1358020490,1479354730,1235726043,1
1378040043,1378040043,1479354730,1235726043,1
1398160043,1398160043,1479354730,1235726043,1
1418221575,1418221575,1479354730,1235726043,1
1438508176,1438508176,1479354730,1235726043,1
1458626045,1458626045,1479354730,1235726043,1
1479354730,1479354730,1479354730,1235726043,0
483042043,483042043,1499799823,1235726043,1
503840304,503840304,1499799823,1235726043,1
523954424,523954424,1499799823,1235726043,1
544120304,544120304,1499799823,1235726043,1
564280953,564280953,1499799823,1235726043,1
584359045,584359045,1499799823,1235726043,1
604537710,604537710,1499799823,1235726043,1
625119245,625119245,1499799823,1235726043,1
645431581,645431581,1499799823,1235726043,1
665822658,665822658,1499799823,1235726043,1
686201757,686201757,1499799823,1235726043,1
706364932,706364932,1499799823,1235726043,1
726833293,726833293,1499799823,1235726043,1
746925046,746925046,1499799823,1235726043,1
766966843,766966843,1499799823,1235726043,1
786988043,786988043,1499799823,1235726043,1
807604900,807604900,1499799823,1235726043,1
828282576,828282576,1499799823,1235726043,1
848472495,848472495,1499799823,1235726043,1
869023836,869023836,1499799823,1235726043,1
889076043,889076043,1499799823,1235726043,1
909677398,909677398,1499799823,1235726043,1
930305527,930305527,1499799823,1235726043,1
950310151,950310151,1499799823,1235726043,1
970680359,970680359,1499799823,1235726043,1
991082278,991082278,1499799823,1235726043,1
1011253337,1011253337,1499799823,1235726043,1
1031855619,1031855619,1499799823,1235726043,1
1052169293,1052169293,1499799823,1235726043,1
1072627154,1072627154,1499799823,1235726043,1
1093116421,1093116421,1499799823,1235726043,1
1113270157,1113270157,1499799823,1235726043,1
1133759761,1133759761,1499799823,1235726043,1
1153960447,1153960447,1499799823,1235726043,1
1174016487,1174016487,1499799823,1235726043,1
1194562518,1194562518,1499799823,1235726043,1
1215341158,1215341158,1499799823,1235726043,1
1235726043,1235726043,1499799823,1235726043,1
1255888097,1255888097,1499799823,1235726043,1
1276334445,1276334445,1499799823,1235726043,1
1296896631,1296896631,1499799823,1235726043,1
1317340205,1317340205,1499799823,1235726043,1
1337440643,1337440643,1499799823,1235726043,1
1358020490,1358020490,1499799823,1235726043,1
1378040043,1378040043,1499799823,1235726043,1
1398160043,1398160043,1499799823,1235726043,1
1418221575,1418221575,1499799823,1235726043,1
1438508176,1438508176,1499799823,1235726043,1
1458626045,1458626045,1499799823,1235726043,1
1479354730,1479354730,1499799823,1235726043,1
1499799823,1499799823,1499799823,1235726043,0
483042043,483042043,1520028205,1235726043,1
503840304,503840304,1520028205,1235726043,1
523954424,523954424,1520028205,1235726043,1
544120304,544120304,1520028205,1235726043,1
564280953,564280953,1520028205,1235726043,1
584359045,584359045,1520028205,1235726043,1
604537710,604537710,1520028205,1235726043,1
625119245,625119245,1520028205,1235726043,1
645431581,645431581,1520028205,1235726043,1
665822658,665822658,1520028205,1235726043,1
686201757,686201757,1520028205,1235726043,1
706364932,706364932,1520028205,1235726043,1
726833293,726833293,1520028205,1235726043,1
746925046,746925046,1520028205,1235726043,1
766966843,766966843,1520028205,1235726043,1
786988043,786988043,1520028205,1235726043,1
807604900,807604900,1520028205,1235726043,1
828282576,828282576,1520028205,1235726043,1
848472495,848472495,1520028205,1235726043,1
869023836,869023836,1520028205,1235726043,1
889076043,889076043,1520028205,1235726043,1
909677398,909677398,1520028205,1235726043,1
930305527,930305527,1520028205,1235726043,1
950310151,950310151,1520028205,1235726043,1
970680359,970680359,1520028205,1235726043,1
991082278,991082278,1520028205,1235726043,1
1011253337,1011253337,1520028205,1235726043,1
1031855619,1031855619,1520028205,1235726043,1
1052169293,1052169293,1520028205,1235726043,1
1072627154,1072627154,1520028205,1235726043,1
1093116421,1093116421,1520028205,1235726043,1
1113270157,1113270157,1520028205,1235726043,1
1133759761,1133759761,1520028205,1235726043,1
1153960447,1153960447,1520028205,1235726043,1
1174016487,1174016487,1520028205,1235726043,1
1194562518,1194562518,1520028205,1235726043,1
1215341158,1215341158,1520028205,1235726043,1
1235726043,1235726043,1520028205,1235726043,1
1255888097,1255888097,1520028205,1235726043,1
1276334445,1276334445,1520028205,1235726043,1
1296896631,1296896631,1520028205,1235726043,1
1317340205,1317340205,1520028205,1235726043,1
1337440643,1337440643,1520028205,1235726043,1
1358020490,1358020490,1520028205,1235726043,1
1378040043,1378040043,1520028205,1235726043,1
1398160043,1398160043,1520028205,1235726043,1
1418221575,1418221575,1520028205,1235726043,1
1438508176,1438508176,1520028205,1235726043,1
1458626045,1458626045,1520028205,1235726043,1
1479354730,1479354730,1520028205,1235726043,1
1499799823,1499799823,1520028205,1235726043,1
1520028205,1520028205,1520028205,1235726043,0
483042043,483042043,1540156208,1235726043,1
503840304,503840304,1540156208,1235726043,1
523954424,523954424,1540156208,1235726043,1
544120304,544120304,1540156208,1235726043,1
564280953,564280953,1540156208,1235726043,1
584359045,584359045,1540156208,1235726043,1
604537710,604537710,1540156208,1235726043,1
625119245,625119245,1540156208,1235726043,1
645431581,645431581,1540156208,1235726043,1
665822658,665822658,1540156208,1235726043,1
686201757,686201757,1540156208,1235726043,1
706364932,706364932,1540156208,1235726043,1
726833293,726833293,1540156208,1235726043,1
746925046,746925046,1540156208,1235726043,1
766966843,766966843,1540156208,1235726043,1
786988043,786988043,1540156208,1235726043,1
807604900,807604900,1540156208,1235726043,1
828282576,828282576,1540156208,1235726043,1
848472495,848472495,1540156208,1235726043,1
869023836,869023836,1540156208,1235726043,1
889076043,889076043,1540156208,1235726043,1
909677398,909677398,1540156208,1235726043,1
