t_us,quality_multiplier,primary_code,primary_score,score_INWARD_QUIET,score_RESONANCE_0P1,score_PHASED_VIPASSANA,score_TRAINED_VIPASSANA_SHIFT,score_AROUSAL_MEDITATION,score_SLOW_RECOVERY_VLF,elapsed_minutes
384512865,1.0,STABLE_NEUTRAL,0.46053355819645214,0.3333260475543506,0.46053355819645214,0.2182343357302167,0.0,0.2,0.2990246275085422,5.7876462166666665
405007825,1.0,STABLE_NEUTRAL,0.46053355819645214,0.43646002709714704,0.46053355819645214,0.2182343357302167,0.0,0.006502885655740713,0.22000816087947733,6.129228883333333
425184149,0.0,DATA_UNSTABLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46550095
445629421,0.0,DATA_UNSTABLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8062554833333335
466314257,0.68,STABLE_NEUTRAL,0.26158983192694973,0.13102543606460548,0.20493936663831971,0.14839934829654736,0.0,0.136,0.26158983192694973,7.15100275
486894240,1.0,STABLE_NEUTRAL,0.5,0.03762788809423621,0.4415247576215751,0.2182343357302167,0.0,0.1871958192158959,0.5,7.494002466666666
507456625,1.0,STABLE_NEUTRAL,0.5259582240340409,0.0,0.4479601764902702,0.2182343357302167,0.0,0.2546901430101857,0.5259582240340409,7.836708883333333
527618796,0.68,STABLE_NEUTRAL,0.45586860292743686,0.0,0.45586860292743686,0.14839934829654736,0.007720922286475921,0.1855822840259677,0.36083697949579374,8.172745066666666
547706773,0.0,DATA_UNSTABLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.507544683333334
567806625,0.68,STABLE_NEUTRAL,0.4185593128322312,0.1496,0.4185593128322312,0.14839934829654736,0.32106236125636883,0.003585024217673473,0.272,8.842542216666667
588141954,0.68,STABLE_NEUTRAL,0.531780149558937,0.10473470655190718,0.3467323390853005,0.14839934829654736,0.531780149558937,0.2156311477765445,0.30792376360107687,9.181464366666667
608456080,0.68,STABLE_NEUTRAL,0.6799999999999999,0.13370891213874528,0.32380600855197067,0.14839934829654736,0.6799999999999999,0.35507938857869437,0.3392152014824444,9.520033133333333
629233291,0.0,DATA_UNSTABLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.866319983333334
649789440,0.0,DATA_UNSTABLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208922466666667
669857394,1.0,STABLE_NEUTRAL,0.6580371378699126,0.025248062729476207,0.42183207750284946,0.2182343357302167,0.43472738253853127,0.6580371378699126,0.6426785191138291,10.543388366666667
