t_us,hr_bpm,time_status,time_validity_reason,rmssd_ms,rmssd_ci_low_ms,rmssd_ci_high_ms,sdnn_ms,pnn50_percent,fiducial_quality_mean,fiducial_uncertainty_p95_ms,fiducial_shift_p95_ms,fiducial_unstable_ratio,frequency_status,frequency_validity_reason,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_nu,hf_nu,lf_hf,hf_lf,median_frequency_hz,thm_power_ms2,resonance_band_power_ms2,resonance_share,lf_peak_frequency_hz,lf_peak_prominence_ratio,spectral_agreement,spectral_agreement_raw,spectral_shape_agreement,band_power_agreement,interpolation_agreement,sqi,overall_status,detected_artifact_ratio,corrected_ratio,unresolved_suspect_ratio,max_consecutive_artifacts,protocol_error_ratio,protocol_crc_errors,protocol_format_errors,protocol_seq_gaps
873238883,79.36518434548194,VALID,,32.7842465401203,27.689759833433758,38.452529431266626,45.58352725318133,13.559322033898304,1.0,7.0,5.101149999999999,0.0,VALID,,1941.4104153956869,620.4867711138302,872.4997195272754,393.9624030257018,68.89268174625396,31.107318253746037,2.2146776261549865,0.4515329852932819,0.08227542101821492,536.1574506721236,432.46873000346466,0.3384187384004668,0.078125,4.975356340787892,0.9437949920804967,0.7752028029995399,0.9504106094055732,0.9283585516553182,0.9996958852188542,0.989288099964406,VALID,0.0,0.0,0.0,0,2.738000711880185e-05,2,1,9
893415668,80.65155704551839,VALID,,43.28399076458264,33.0690887409574,51.17607359207549,37.387030794245845,22.033898305084744,1.0,7.0,5.077649999999999,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 88%,1713.2739727341716,550.9829616979524,743.8093912524164,389.26429712335107,65.64527963919525,34.35472036080474,1.9108081494993006,0.523338776978754,0.08113215428602437,438.13398158189625,339.8174622186888,0.29692786053368075,0.078125,5.85279616106573,0.8828847849343366,0.7777892184019718,0.8640927677942165,0.9267328249279505,0.9996019668607038,0.9892911968690068,LIMITED,0.0,0.0,0.0,0,2.676062619865305e-05,2,1,9
914255888,70.8932430468498,VALID,,46.74779484113101,38.87948456942931,54.76781269480794,59.109557093412384,28.8135593220339,1.0,7.0,5.1413,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 89%,1480.7697603817862,437.5097085502196,649.5214848237258,380.7721251358259,63.04236758774281,36.95763241225718,1.705801034127784,0.5862348421610164,0.07933350761567769,369.9451919956191,253.40531327186773,0.24383978596105982,0.078125,9.04481467397203,0.8870085357465267,0.6105552600471281,0.8696790967819809,0.9274438933304673,0.9994654677249273,0.9994942434425587,LIMITED,0.0,0.0,0.0,0,2.6151311488271138e-05,2,1,9
934850354,70.72602623464066,VALID,,52.920412703102265,42.222463725612954,64.4340027034329,59.1874126126909,33.33333333333333,1.0,7.0,5.278699999999999,0.0,VALID,,1484.340792228104,462.8560556915898,638.1839783612489,374.1037577860099,63.04373307832029,36.95626692167972,1.705901010292163,0.5862004852372612,0.07523417184133527,365.8210748267009,211.18150222180998,0.2075273548516106,0.078125,11.395675680795074,0.9321414255665037,0.6459677233711846,0.9157799151956906,0.970318283098401,0.9995749855979236,0.9873724882706583,VALID,0.016666666666666666,0.0,0.016666666666666666,1,5.1142175247187183e-05,4,2,18
955372551,83.43414959743023,VALID,,48.343470389839965,37.73791379648685,60.569200114100845,59.404480843510164,29.82456140350877,1.0,7.0,5.60515,0.0,VALID,,1644.673883007831,562.0006784681618,698.16085842809,367.89752766597337,65.48992696226378,34.510073037736234,1.897704675694298,0.526952382427017,0.06883752748096382,409.71055229619185,205.67830638100827,0.19247486883357115,0.078125,7.718777818984225,0.9613907416456301,0.7801130620696392,0.9513065126564717,0.9849206092870001,0.9996485885028217,0.9993748415663254,VALID,0.016666666666666666,0.0,0.016666666666666666,1,5.003168673493213e-05,4,2,18
975921625,75.08841661055894,VALID,,48.97878153026732,37.35090515321601,54.79780279364636,61.70178093132336,27.586206896551722,1.0,7.0,5.346399999999999,0.0,VALID,,1893.502783115191,732.2652265515919,771.2175156013188,357.6094631791605,68.3202590032441,31.6797409967559,2.156591463618352,0.4636946852799786,0.057913267269956374,457.15487922837843,204.04029478936775,0.18058875176785916,0.07421875,8.066402498482638,0.976384932710737,0.8993310956956433,0.9732890632001427,0.9836086282354571,0.9997903249316304,0.9993801759876608,VALID,0.016666666666666666,0.0,0.016666666666666666,1,4.896480246782604e-05,4,2,18
996321292,75.82727557654005,VALID,,40.801484865593906,32.77601769752839,50.22200005906324,51.02318146918407,20.33898305084746,1.0,7.0,5.4623,0.0,VALID,,2103.689631822585,903.6443207747387,801.7218063772242,344.3093841939595,69.9563688120604,30.043631187939585,2.328492463991603,0.42946241633342314,0.048821450542502504,470.60416528925003,193.1679214487085,0.16844167527561213,0.07421875,9.37339526707941,0.9628006803169016,0.8985657623615035,0.9653634103903335,0.9568209768122276,0.999880138947355,0.9993851439136519,VALID,0.0,0.0,0.0,0,4.797121726963822e-05,4,2,18
1016598292,74.01102764311882,VALID,,40.06963203165887,31.451393157285622,47.20336633463533,31.583238957474187,23.728813559322035,1.0,7.0,5.455,0.0,VALID,,2222.284822765562,1011.8298521549058,788.4012717064911,345.8690210859782,69.5073543507447,30.492645649255294,2.2794792931469443,0.43869668086321856,0.044429232548901645,443.41819747263526,191.17420575608688,0.1682403224812638,0.0703125,9.306853223814576,0.9587901083390874,0.8888609437898206,0.9660071598368514,0.9419503215109716,0.9999083339401036,0.9993899694852049,VALID,0.0,0.0,0.0,0,4.700610295903418e-05,4,2,18
1036951668,77.21550590312542,VALID,,40.82960305497861,35.63805185533545,46.80736501366367,34.287787083729285,27.11864406779661,1.0,7.0,5.4655,0.0,VALID,,2346.5491654654315,1086.946014223371,782.1507268277805,383.2399178707284,67.1148966559729,32.88510334402711,2.040890550163435,0.4899821795538814,0.04286218175881554,399.2332900043194,218.5884102218542,0.186691534632457,0.07421875,7.075322178009398,0.9675802080246136,0.8818941066524221,0.9766276842371755,0.9464694301953032,0.9999169362703075,0.9993947037622729,VALID,0.0,0.0,0.0,0,4.605924754542593e-05,4,2,18
1057428625,77.56297143743576,VALID,,33.74479321116677,28.710412476268207,38.99234457857295,34.80262532815478,18.64406779661017,1.0,7.0,31.596149999999163,0.0,VALID,,2652.540803153542,1248.836218250712,836.5345626941776,458.31773178913755,64.60463222393872,35.39536777606129,1.8252284488941608,0.5478766236664038,0.042152806419463486,373.98279772968414,277.23047611820243,0.21230289875956365,0.07421875,5.75860746734132,0.951879681665039,0.9244992655113913,0.9625423072074769,0.9270002220660173,0.9999191542232524,0.9993992035028564,VALID,0.0,0.0,0.0,0,4.5159299428734864e-05,4,2,18
1077697083,86.00683180934006,VALID,,28.81554195457017,24.438418854314975,32.70256825367218,43.262017091051604,10.16949152542373,1.0,7.0,31.596149999999163,0.0,VALID,,3026.470896674225,1425.7751679497055,940.6158862659304,538.8765123902451,63.576932677740885,36.42306732225912,1.745512867305585,0.572897524120589,0.042337643084396935,384.2133759275126,340.80603064442676,0.22775333054187233,0.07421875,5.875149852232325,0.9738801182869823,0.9430688341600328,0.9804708068833305,0.9585018448955036,0.9999269368110683,0.963413023527318,VALID,0.0,0.0,0.0,0,4.4314782672919974e-05,4,2,18
1097852492,71.40595954138333,VALID,,36.87900152652212,25.857927812148603,52.36241372629018,81.6432953069594,8.47457627118644,1.0,7.0,5.543749999999999,0.0,LIMITED,受限输出：频带一致性 85%,3099.230113375876,1364.5385735980221,1024.2685576356582,584.1864903849087,63.680272501004396,36.3197274989956,1.7533246223492576,0.5703450389352958,0.05695224495219037,411.69307852226143,376.19054615920294,0.2309028377897071,0.07421875,6.611000505934044,0.9191452254917893,0.8851863871891259,0.9486703870490809,0.850253181858109,0.9999034385336457,0.9184290831484698,LIMITED,0.0,0.0,0.0,0,4.350221861314927e-05,4,2,18
1118205435,76.44636523015453,VALID,,42.63641699497616,31.831392061226932,54.68927718857591,80.84743818066214,18.64406779661017,1.0,7.0,5.404349999999999,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 90%；频带一致性 83%,2812.716169409296,1123.66422453837,1007.2798875085168,566.8615728023582,63.989159354813665,36.01084064518633,1.776941560051231,0.5627647090268793,0.062372040245159334,421.41522057895213,361.04658902339156,0.22638995833884593,0.07421875,5.83499940716125,0.8950251532272204,0.8059767890068251,0.9209997330401712,0.8344178003303351,0.9998286506773427,0.9988116672160978,LIMITED,0.0,0.0,0.0,0,4.269854824935952e-05,4,2,18
1138910945,73.93004738916038,VALID,,40.474969871535365,35.79529301063315,45.22440996378816,45.97371263885175,22.033898305084744,1.0,7.0,5.691599999999998,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 89%；频带一致性 87%,2237.6988462870763,791.9542907441349,867.8413881095121,492.1108617623025,63.81410731084952,36.185892689150485,1.7635078912944082,0.5670516162340525,0.06704689588876606,389.0740491063916,297.61041318220117,0.21622790224950011,0.07421875,4.478272023719557,0.8911445329387411,0.7996531678071382,0.8989879766123678,0.8728431643669456,0.9997669431612963,0.9994154808464574,LIMITED,0.0,0.0,0.0,0,4.190383070852394e-05,4,2,18
1158940443,75.46514830788271,VALID,,38.32704139753206,31.46927575562755,42.5273274977012,41.49273477042133,16.94915254237288,1.0,7.0,6.353499999999999,0.0,LIMITED,受限输出：频带一致性 90%,1811.1061654594466,666.9113489103526,692.4056853647861,401.4249531657989,63.30099569115566,36.69900430884434,1.7248695675348429,0.5797539818788644,0.06425258039320972,331.05053972426464,226.57589618945718,0.20500839024881004,0.07421875,4.392007370169766,0.9016722131016599,0.7865258148443418,0.9029057979305015,0.8987938485010297,0.9997838859583383,0.9994191144174811,LIMITED,0.0,0.0,0.0,0,4.1177116503788295e-05,4,2,18
1179485529,70.92701610043265,VALID,,35.194028092701046,28.77016448834948,40.013559861962655,40.49831161865371,8.47457627118644,1.0,7.0,6.353499999999999,0.0,VALID,,1762.6264925021542,806.3242037017503,602.8301612295642,326.8525167253971,64.84257215113655,35.157427848863456,1.8443491494851416,0.5421966878013063,0.048869196539234494,298.49221568161295,196.0758875861951,0.20883835954402405,0.05078125,4.645004179619454,0.9681520002236326,0.8266672173510278,0.9723924539241953,0.9582576082556533,0.9998834366880498,0.9994227168980561,VALID,0.0,0.0,0.0,0,4.045662038878812e-05,4,2,18
1199743810,72.98781711685959,VALID,,36.49806488880087,30.758756068442516,42.53069961766667,36.44025278925261,15.254237288135593,1.0,7.0,307.00459999999987,0.0,VALID,,2266.8705620867795,1246.423656255236,703.2993835200186,288.3602639348452,70.92144823327904,29.078551766720967,2.438960812155896,0.4100106877551917,0.03395430623168413,350.08477658222193,247.17625354675027,0.2465242773927452,0.05078125,3.568047403213777,0.9785840820387601,0.8557683483932434,0.9842169193686843,0.965440794935604,0.999939237373128,0.9994261084886897,VALID,0.0,0.0,0.0,0,3.9778302262059455e-05,4,2,18
1220160163,72.1479899569998,VALID,,47.27835932547231,38.83831609279713,58.06953914386435,36.526767247350136,27.11864406779661,1.0,7.0,21.908149999999154,0.0,LIMITED,受限输出：频带一致性 85%,3146.359598116269,1837.6392271505938,970.803120184586,282.76585035137396,77.44313579886408,22.556864201135912,3.433240325796891,0.2912700263031804,0.03129497383576897,490.12739635609455,368.5287377010262,0.29078872886469614,0.0703125,3.2610223336178725,0.9306152411415161,0.7828489159474269,0.9641134004268137,0.8524528694758217,0.9999554714473405,0.999429472368687,LIMITED,0.0,0.0,0.0,0,3.9105526262619677e-05,4,2,18
1240324843,70.10164738871363,VALID,,48.91606475382091,40.855015079321625,58.89818628753358,39.26462745443169,30.508474576271187,1.0,7.0,21.354299999999153,0.0,LIMITED,受限输出：频带一致性 87%,3850.968698683671,2203.6504699380685,1265.8868659938637,294.374030232611,81.1330251918406,18.866974808159398,4.300266789816936,0.2325437115594799,0.03209753402853369,652.5305629447034,488.06549885178595,0.3100234313069794,0.0703125,3.445421371274511,0.9452172390421227,0.8579905593894996,0.9778135163603077,0.869159258633025,0.9999578301816815,0.9994327231212947,LIMITED,0.0,0.0,0.0,0,3.8455375741067136e-05,4,2,18
1260365075,74.70631081560614,VALID,,46.3840936676883,38.2640391247623,55.00953560896777,50.66518853881279,28.8135593220339,1.0,7.0,7.7017499999999295,0.0,VALID,,4005.5428073030525,2164.0177477759003,1427.5054388663104,310.71968714899816,82.12431275451131,17.875687245488685,4.5941905128843175,0.2176662019556045,0.03486133783295563,750.0207322607736,532.7842306192333,0.30449941994442664,0.0703125,3.2845769911168836,0.9349900885233979,0.7686513006140254,0.9497636555569453,0.9005184321117878,0.9999482257986171,0.9940357076379469,VALID,0.0,0.0,0.0,0,3.785847241063823e-05,4,2,18
1281086139,76.9748869431348,VALID,,41.0499316244605,35.77341171211838,46.00717385137854,70.6177530508061,32.20338983050847,1.0,7.0,5.8441,0.0,VALID,,3494.01895750101,1693.5253897027508,1379.275644027262,325.5003603072162,80.90656136174987,19.093438638250145,4.23740128190784,0.23599369837113035,0.04142359907380978,736.3775413563936,483.89281750692714,0.2826462852210097,0.07421875,4.547941210986103,0.9282691687267081,0.7092345883751966,0.9376747207571501,0.9063228806556767,0.9998927127876174,0.9880418772286435,VALID,0.0,0.0,0.0,0,3.7232392181197645e-05,4,2,18
1301561204,77.94667667848425,VALID,,40.07404555446949,34.13895525945805,44.16326400775373,41.466148779507336,30.508474576271187,1.0,7.0,5.084949999999999,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 87%；频带一致性 88%,2664.6589208760897,1107.909547426722,1149.6159043121174,337.70463591028624,77.2944280148388,22.705571985161196,3.4042052790105064,0.2937543179801037,0.06734639270418123,620.1472364957054,382.0916733563304,0.25629299120505017,0.07421875,4.871168715144563,0.8656770896755476,0.5501003977720069,0.8610957258291315,0.8763669386505184,0.9997945231574018,0.9598522727272727,LIMITED,0.0,0.0,0.0,0,3.665689149560117e-05,4,2,18
1321893251,74.12266559930028,VALID,,41.448694751177285,35.42309999329304,48.75142076855042,39.45376122151466,28.8135593220339,1.0,7.0,22.203949999999054,0.0,INVALID,VLF/LF/HF 频带一致性 80% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8327469013625566,0.5187258171712601,0.8455449748363258,0.8028847299237617,0.9995644884231707,0.9425195814289151,LIMITED,0.0,0.0,0.0,0,3.60837142169834e-05,4,2,18
1342185736,76.38291263322454,VALID,,40.34132532758983,34.875462773783944,46.976061417680704,46.34081649072574,32.20338983050847,1.0,7.0,339.45165,0.0,INVALID,VLF/LF/HF 频带一致性 80% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8691484467450016,0.7512761339030808,0.8979768694006116,0.801882127215245,0.999194137607156,0.9017223632789371,LIMITED,0.0,0.0,0.0,0,3.552734421259563e-05,4,2,18
1362197445,75.47891370747392,VALID,,41.23229529328367,35.686628272886054,47.32173534226345,47.851562151958724,32.20338983050847,1.0,7.0,52.019349999999264,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 85%,1592.7783812474331,689.1073666644226,490.98926510272133,397.79022414805644,55.2430913450326,44.75690865496741,1.234291934031985,0.8101811025640928,0.07097475329404164,259.09437184474916,230.14414268232227,0.2584832730981345,0.09375,9.985265893028277,0.8504705847499785,0.7425672452028143,0.8277332309966755,0.9035244101743524,0.9995379569861286,0.8800818207192648,LIMITED,0.0,0.0,0.0,0,3.5002158466438764e-05,4,2,18
1382393625,72.6715138566409,VALID,,43.289157441949584,37.95639280287484,48.53319508835328,43.27879448380872,32.20338983050847,1.0,7.0,20.37579999999917,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 88%；频带一致性 86%,2024.163523525772,1148.5969208496153,441.8375846186164,422.58512460655373,51.11360216515597,48.88639783484404,1.0455587735843461,0.9564263867939597,0.02781494148049818,236.88234313057387,238.14479604891972,0.27470349368731295,0.09375,12.60296682764958,0.8825001193398099,0.7224695611143022,0.8912206703792925,0.8621521669143504,0.999745765839296,0.9718598946863188,LIMITED,0.0,0.0,0.0,0,3.449267030755964e-05,4,2,18
1402493593,75.67864827843688,VALID,,42.035797896917686,35.854904246325994,48.28706956765051,32.94742143268996,22.033898305084744,1.0,7.0,4.593849999999997,0.0,INVALID,VLF/LF/HF 频带一致性 77% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8802578397368646,0.831845519080209,0.9276585804871939,0.7696561113194298,0.9998326170391463,0.9124850119558257,LIMITED,0.0,0.0,0.0,0,3.3997608834845285e-05,4,2,18
1423132538,84.94396529755872,INVALID,SQI 58% < 70%,nan,nan,nan,nan,nan,1.0,7.0,293.1767499999999,0.0,INVALID,VLF/LF/HF 频带一致性 76% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.836725263940928,0.7280621353282489,0.869664669921489,0.7598666499862856,0.9998390973479415,0.5784657935984929,INVALID,0.0,0.0,0.0,0,3.350794696808927e-05,4,2,18
1443540928,73.07564425314865,INVALID,SQI 66% < 70%,nan,nan,nan,nan,nan,1.0,7.0,293.1767499999999,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 89%；频带一致性 83%,2830.154804815113,1835.5449468759796,547.3536881776151,435.7490520614223,55.676143069698725,44.32385693030127,1.2561213514710328,0.7961014266885192,0.02580281035891642,267.5449452624545,221.63523890003805,0.22426378456340665,0.0625,4.728887690391352,0.8876657677409956,0.6875037137569011,0.9144958480142678,0.8250622471033611,0.9998343078970865,0.6605932360084604,INVALID,0.0,0.0,0.0,0,3.3019464974602526e-05,4,2,18
1463850911,73.8563346578236,VALID,,38.65239486715024,32.120494274924226,45.131118237173865,50.47776533164713,23.728813559322035,1.0,7.0,5.087349999999999,0.0,LIMITED,受限输出：频带一致性 85%,2550.0416224459727,1458.804270666803,653.746630947891,424.26998104731064,60.643465385744996,39.356534614255004,1.5408741135399615,0.6489822829865236,0.031233514608256952,253.34257104040688,178.99325775015913,0.16509935600765854,0.0625,9.874147516923198,0.9171746341405158,0.7549318939625613,0.9458154718306216,0.8503460128636026,0.9997856439015627,0.9652621450440523,LIMITED,0.0,0.0,0.0,0,3.2570991189546884e-05,4,2,18
1484087374,73.50184857149156,VALID,,39.03206005910561,33.63760581667324,46.03631651333334,45.0928664540736,20.33898305084746,1.0,7.0,4.871349999999999,0.0,VALID,,2162.7458453349063,970.7794893218775,762.9053350658198,413.251784150867,64.86423646986127,35.13576353013874,1.846102943350642,0.5416816021023285,0.05145818423799795,223.7283398808732,129.95582539618326,0.109841190957591,0.05859375,16.67680785562979,0.9724912772843903,0.7479053269791086,0.9705253969296678,0.9770783314454096,0.9996814607301223,0.9412799059731505,VALID,0.0,0.0,0.0,0,3.212197785724993e-05,4,2,18
1504849777,72.2449392420061,VALID,,38.77547556932241,32.823266848111516,44.063743286435525,49.856004259190016,22.033898305084744,1.0,7.0,4.888549999999999,0.0,INVALID,Welch/Lomb 稳健一致性 79% < 80%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7869121100652143,0.6288579442413551,0.7619817166270259,0.8450830280876542,0.9995455323171963,0.9670666293175807,LIMITED,0.0,0.0,0.0,0,3.167413648385411e-05,4,2,18
1525090763,71.36239130615775,VALID,,36.889104937200585,32.643493614875744,42.016539874870645,41.46590898487685,16.94915254237288,1.0,7.0,4.577999999999999,0.0,INVALID,Welch/Lomb 稳健一致性 63% < 80%；VLF/LF/HF 频带一致性 73% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6278820910185594,0.564546186466223,0.5859802896510411,0.7256529608761021,0.9995426191656334,0.9796740302199626,LIMITED,0.0,0.0,0.0,0,3.124967448255747e-05,4,2,18
1550338625,73.87925175093827,VALID,,36.26842040529081,31.159537543664314,41.22805533419658,36.578935020298346,16.94915254237288,1.0,7.0,4.82705,0.0,INVALID,Welch/Lomb 稳健一致性 65% < 80%；VLF/LF/HF 频带一致性 72% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6545403379505657,0.5850148457969627,0.6252572809251086,0.7228674710099657,0.999537602908697,0.9406862690505887,LIMITED,0.0,0.0,0.0,0,3.088135383855228e-05,4,2,18
