seq,source_t_us,t_us,rr_ms,hr_bpm,score,timing_shift_ms,timing_quality,timing_uncertainty_ms,timing_recovered,refined,correction_method,waveform_score,reference_rr_ms,matched_firmware_t_us,inserted_by_smoother,low_prominence_rescue,flags
1887,15906625,15645482,0.0,67.56756756756756,1.0,-261.143,1.0,7.0,1,1,fixed_lag_waveform,1.0,888.0,15906625,0,0,185
2005,0,16592804,947.322,63.336436818737454,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,880.0,0,1,0,17
2105,17018620,17392620,799.816,68.68375594829945,1.0,374.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,880.0,17018620,0,0,169
2221,18650625,18319763,927.143,64.71493609939351,1.0,-330.862,1.0,7.0,1,1,fixed_lag_waveform,1.0,880.0,18650625,0,0,185
2331,19490623,19197392,877.629,66.49039324634913,1.0,-293.231,1.0,7.0,1,1,fixed_lag_waveform,1.0,889.6457600000001,19490623,0,0,169
2435,20410625,20033698,836.306,68.36601798709933,1.0,-376.927,1.0,7.0,1,1,fixed_lag_waveform,1.0,887.1635200000001,20410625,0,0,169
2546,21298620,20922621,888.923,67.92893727441931,1.0,-375.999,1.0,7.0,1,1,fixed_lag_waveform,1.0,884.68128,21298620,0,0,185
2655,0,21793292,870.671,68.36601798709933,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,886.48832,0,1,0,17
2770,0,22707958,914.666,67.92893727441931,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,879.2412800000002,0,1,0,17
2871,23842625,23521625,813.667,68.36601798709933,1.0,-321.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,875.60832,23842625,0,0,169
2984,24698625,24423194,901.569,68.36601798709933,1.0,-275.431,1.0,7.0,1,1,fixed_lag_waveform,1.0,868.3612800000001,24698625,0,0,185
3089,0,25259196,836.002,68.36601798709933,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,868.3612800000001,0,1,0,17
3190,0,26069025,809.829,68.91236758775702,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,862.92128,0,1,0,17
3318,27386623,27096223,1027.198,68.91236758775702,1.0,-290.4,1.0,7.0,1,1,fixed_lag_waveform,1.0,855.25472,27386623,0,0,185
3440,28434625,28073825,977.602,67.49740978689942,1.0,-360.8,1.0,7.0,1,1,fixed_lag_waveform,1.0,849.8147200000001,28434625,0,0,169
3546,29194625,28919692,845.867,68.91236758775702,1.0,-274.933,1.0,7.0,1,1,fixed_lag_waveform,1.0,850.2153599999999,29194625,0,0,169
3649,29994623,29744625,824.933,70.93313724261616,1.0,-249.998,1.0,7.0,1,1,fixed_lag_waveform,1.0,838.9347200000001,29994623,0,0,169
3749,0,30540403,795.778,71.77016322927457,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,825.55744,0,1,0,17
3844,0,31306625,766.222,71.77016322927457,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,816.96064,0,1,0,17
3931,31706625,32002316,695.691,72.73317954306592,1.0,295.691,1.0,7.0,1,1,fixed_lag_waveform,1.0,816.96064,31706625,0,0,169
4020,32418620,32711158,708.842,74.0897152361795,1.0,292.538,1.0,7.0,1,1,fixed_lag_waveform,1.0,807.97856,32418620,0,0,185
4114,33122623,33463125,751.967,75.39791248312972,1.0,340.502,1.0,7.0,1,1,fixed_lag_waveform,1.0,797.7052800000001,33122623,0,0,169
4211,0,34239856,776.731,77.24682032775826,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,787.76896,0,1,0,17
4308,35346620,35016037,776.181,77.30155723987059,1.0,-330.583,1.0,7.0,1,1,fixed_lag_waveform,1.0,781.67392,35346620,0,0,169
4400,35986624,35752625,736.588,78.30628721180024,1.0,-233.999,1.0,7.0,1,1,fixed_lag_waveform,1.0,776.0579200000001,35986624,0,0,169
4496,36794625,36519091,766.466,78.30628721180024,1.0,-275.534,1.0,7.0,1,1,fixed_lag_waveform,1.0,767.4310399999999,36794625,0,0,185
4588,37546624,37254092,735.001,79.79073549770136,1.0,-292.532,1.0,7.0,1,1,fixed_lag_waveform,1.0,767.4310399999999,37546624,0,0,169
4680,0,37992336,738.244,81.2739419487324,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,762.8694399999999,0,1,0,17
4778,0,38775153,782.817,79.79073549770136,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,753.03808,0,1,0,17
4870,39202624,39512624,737.471,79.79073549770136,1.0,310.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,757.4294400000001,39202624,0,0,169
4959,39922625,40222625,710.001,81.2739419487324,1.0,300.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,751.9894400000001,39922625,0,0,169
5056,0,40999123,776.498,81.2739419487324,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,747.59808,0,1,0,17
5150,42018625,41751125,752.002,81.2739419487324,1.0,-267.5,1.0,7.0,1,1,fixed_lag_waveform,1.0,747.59808,42018625,0,0,169
5239,42210623,42464223,713.098,81.2739419487324,1.0,253.6,1.0,7.0,1,1,fixed_lag_waveform,1.0,747.59808,42210623,0,0,189
5331,43514625,43198153,733.93,81.35913140991306,1.0,-316.472,1.0,7.0,1,1,fixed_lag_waveform,1.0,753.03808,43514625,0,0,185
5427,0,43967158,769.005,81.2739419487324,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,752.7907200000001,0,1,0,17
5522,0,44728037,760.879,79.78702184302702,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,753.03808,0,1,0,17
5616,45706625,45480032,751.995,79.78776454630682,1.0,-226.593,1.0,7.0,1,1,fixed_lag_waveform,1.0,757.44064,45706625,0,0,169
5711,0,46235425,755.393,79.78702184302702,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,757.4384000000001,0,1,0,17
5808,47354625,47017915,782.49,79.428853590118,1.0,-336.71,1.0,7.0,1,1,fixed_lag_waveform,1.0,757.44064,47354625,0,0,169
5905,48098620,47794621,776.706,79.428853590118,1.0,-303.999,1.0,7.0,1,1,fixed_lag_waveform,1.0,753.08576,48098620,0,0,169
6007,0,48608625,814.004,78.85616504069635,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,753.08576,0,1,0,17
6098,48994625,49331768,723.143,78.85616504069635,1.0,337.143,1.0,7.0,1,1,fixed_lag_waveform,1.0,754.84128,48994625,0,0,169
6200,0,50150625,818.857,78.02289972106813,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,754.84128,0,1,0,17
6295,0,50909481,758.856,78.85616504069635,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,757.4416,0,1,0,17
6388,51386625,51657479,747.998,79.06638413612069,1.0,270.854,1.0,7.0,1,1,fixed_lag_waveform,1.0,760.28128,51386625,0,0,169
6474,52562623,52346623,689.144,79.06638413612069,1.0,-216.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,759.6339200000001,52562623,0,0,169
6567,53426625,53087958,741.335,79.06638413612069,1.0,-338.667,1.0,7.0,1,1,fixed_lag_waveform,1.0,759.6339200000001,53426625,0,0,169
6659,54082625,53823125,735.167,80.21411821956742,1.0,-259.5,1.0,7.0,1,1,fixed_lag_waveform,1.0,759.6339200000001,54082625,0,0,169
6749,54802625,54541392,718.267,80.93506984022068,1.0,-261.233,1.0,7.0,1,1,fixed_lag_waveform,1.0,756.1593600000001,54802625,0,0,169
6840,54994621,55270010,728.618,81.61410944724123,1.0,275.389,1.0,7.0,1,1,fixed_lag_waveform,1.0,754.0272000000001,54994621,0,0,189
6937,0,56043623,773.613,80.93506984022068,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,746.6134400000001,0,1,0,17
7035,57154624,56830150,786.527,80.93506984022068,1.0,-324.474,1.0,7.0,1,1,fixed_lag_waveform,1.0,754.0272000000001,57154624,0,0,169
7125,0,57546933,716.783,81.61410944724123,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,748.5872,0,1,0,17
7223,0,58334625,787.692,81.61410944724123,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,746.6134400000001,0,1,0,17
7320,59426625,59113292,778.667,80.93506984022068,1.0,-313.333,1.0,7.0,1,1,fixed_lag_waveform,1.0,746.6134400000001,59426625,0,0,169
7414,60122625,59861125,747.833,80.23181646169667,1.0,-261.5,1.0,7.0,1,1,fixed_lag_waveform,1.0,743.1472,60122625,0,0,169
7504,60850623,60578892,717.767,80.23181646169667,1.0,-271.731,1.0,7.0,1,1,fixed_lag_waveform,1.0,745.2265600000001,60850623,0,0,169
7600,61658624,61349362,770.47,77.8745441094397,1.0,-309.262,1.0,7.0,1,1,fixed_lag_waveform,1.0,745.2265600000001,61658624,0,0,185
7690,0,62072309,722.947,77.8745441094397,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,747.0304000000001,0,1,0,17
7778,62442623,62772403,700.094,80.23181646169667,1.0,329.78,1.0,7.0,1,1,fixed_lag_waveform,1.0,747.0304000000001,62442623,0,0,169
7875,0,63552223,779.82,80.23181646169667,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,739.78656,0,1,0,17
7968,0,64296505,744.282,80.23181646169667,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,739.78656,0,1,0,17
8058,0,65018414,721.909,80.61460575427056,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,739.78656,0,1,0,17
8146,0,65722624,704.21,82.9936357713636,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,738.65024,0,1,0,17
8238,0,66456225,733.601,82.9936357713636,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,737.26304,0,1,0,17
8323,67378625,67134626,678.401,82.9936357713636,1.0,-243.999,1.0,7.0,1,1,fixed_lag_waveform,1.0,731.82304,67378625,0,0,169
8411,68122625,67841625,706.999,83.1129685320449,1.0,-281.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,731.82304,68122625,0,0,169
8503,0,68578054,736.429,83.1129685320449,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,731.4908800000001,0,1,0,17
8591,69594625,69281477,703.423,83.1129685320449,1.0,-313.148,1.0,7.0,1,1,fixed_lag_waveform,1.0,731.4908800000001,69594625,0,0,169
8678,0,69975625,694.148,84.8657494565056,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,731.4908800000001,0,1,0,17
8771,71026625,70719096,743.471,84.8657494565056,1.0,-307.529,1.0,7.0,1,1,fixed_lag_waveform,1.0,726.71968,71026625,0,0,185
8858,71738625,71417292,698.196,85.20185740049132,1.0,-321.333,1.0,7.0,1,1,fixed_lag_waveform,1.0,726.71968,71738625,0,0,185
8952,0,72163514,746.222,84.8657494565056,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,720.3872,0,1,0,17
9049,0,72938858,775.344,84.8657494565056,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,721.2796800000001,0,1,0,17
9140,73882625,73672307,733.449,81.80527889464707,1.0,-210.318,1.0,7.0,1,1,fixed_lag_waveform,1.0,721.2796800000001,73882625,0,0,169
9230,0,74391956,719.649,81.80527889464707,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,729.74368,0,1,0,17
9328,74858625,75177125,785.169,81.80527889464707,1.0,318.5,1.0,7.0,1,1,fixed_lag_waveform,1.0,724.30368,74858625,0,0,185
9420,0,75913732,736.607,81.4545612517937,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,724.30368,0,1,0,17
9506,76858625,76600225,686.493,81.4545612517937,1.0,-258.4,1.0,7.0,1,1,fixed_lag_waveform,1.0,719.87424,76858625,0,0,169
9597,0,77330123,729.898,81.80527889464707,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,719.87424,0,1,0,17
9689,78354623,78065822,735.699,81.55509250386368,1.0,-288.801,1.0,7.0,1,1,fixed_lag_waveform,1.0,718.86368,78354623,0,0,169
9778,79066623,78777126,711.304,81.80527889464707,1.0,-289.497,1.0,7.0,1,1,fixed_lag_waveform,1.0,714.14368,79066623,0,0,185
9865,79154625,79467766,690.64,82.20326675782096,1.0,313.141,1.0,7.0,1,1,fixed_lag_waveform,1.0,713.42368,79154625,0,0,189
9952,79882621,80166090,698.324,83.37397814768033,1.0,283.469,1.0,7.0,1,1,fixed_lag_waveform,1.0,712.28736,79882621,0,0,169
10038,80578625,80857449,691.359,84.352119487589,1.0,278.824,1.0,7.0,1,1,fixed_lag_waveform,1.0,714.44768,80578625,0,0,169
10123,81274623,81534125,676.676,85.92000274944009,1.0,259.502,1.0,7.0,1,1,fixed_lag_waveform,1.0,711.77728,81274623,0,0,169
10204,82490623,82179548,645.423,86.78559185604006,1.0,-311.075,1.0,7.0,1,1,fixed_lag_waveform,1.0,707.62368,82490623,0,0,185
10285,0,82826933,647.385,86.78559185604006,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,710.83488,0,1,0,17
10369,0,83506054,679.121,86.87594115602919,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,710.83488,0,1,0,17
10455,0,84192506,686.452,87.40596574851556,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,710.6048000000001,0,1,0,17
10536,84642625,84839625,647.119,88.34949883746785,1.0,197.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,709.26464,84642625,0,0,169
10616,85714624,85476270,636.645,88.66872772198215,1.0,-238.354,1.0,7.0,1,1,fixed_lag_waveform,1.0,706.91872,85714624,0,0,169
10697,0,86130411,654.141,91.72334404967737,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,706.1363200000001,0,1,0,17
10789,87122625,86865572,735.161,91.72334404967737,1.0,-257.053,1.0,7.0,1,1,fixed_lag_waveform,1.0,698.92512,87122625,0,0,169
10889,0,87663956,798.384,91.72334404967737,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,698.92512,0,1,0,17
10985,88674625,88431125,767.169,88.34949883746785,1.0,-243.5,1.0,7.0,1,1,fixed_lag_waveform,1.0,698.92512,88674625,0,0,169
11078,0,89178121,746.996,87.40596574851556,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,706.91872,0,1,0,17
11179,0,89979678,801.557,81.61477553896358,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,709.26464,0,1,0,17
11278,91082625,90777449,797.771,80.32171524345512,1.0,-305.176,1.0,7.0,1,1,fixed_lag_waveform,1.0,724.85152,91082625,0,0,169
11381,91826624,91602623,825.174,78.20962525858057,1.0,-224.001,1.0,7.0,1,1,fixed_lag_waveform,1.0,734.07872,91826624,0,0,169
11472,92098624,92324339,721.716,78.20962525858057,1.0,225.715,1.0,7.0,1,1,fixed_lag_waveform,1.0,740.53408,92098624,0,0,189
11564,92786623,93059620,735.281,78.20962525858057,1.0,272.997,1.0,7.0,1,1,fixed_lag_waveform,1.0,740.53408,92786623,0,0,185
11656,94034620,93797625,738.005,78.20962525858057,1.0,-236.995,1.0,7.0,1,1,fixed_lag_waveform,1.0,745.97408,94034620,0,0,169
11752,0,94567125,769.5,78.20962525858057,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,745.97408,0,1,0,17
11842,95522622,95288225,721.1,80.32171524345512,1.0,-234.397,1.0,7.0,1,1,fixed_lag_waveform,1.0,751.41408,95522622,0,0,169
11932,0,96004741,716.516,81.30026219334557,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,744.9587200000001,0,1,0,17
12021,96442621,96722390,717.649,81.60145576997094,1.0,279.769,1.0,7.0,1,1,fixed_lag_waveform,1.0,742.0816,96442621,0,0,185
12114,97730621,97461556,739.166,81.60145576997094,1.0,-269.065,1.0,7.0,1,1,fixed_lag_waveform,1.0,746.6499200000001,97730621,0,0,169
12208,98482625,98213623,752.067,81.60145576997094,1.0,-269.002,1.0,7.0,1,1,fixed_lag_waveform,1.0,752.0899200000001,98482625,0,0,169
12300,99202622,98954623,741.0,81.30026219334557,1.0,-247.999,1.0,7.0,1,1,fixed_lag_waveform,1.0,757.52992,99202622,0,0,169
12392,99434621,99685292,730.669,81.30026219334557,1.0,250.671,1.0,7.0,1,1,fixed_lag_waveform,1.0,758.4016,99434621,0,0,189
12482,0,100406624,721.332,82.11652608773603,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,763.8416000000001,0,1,0,17
12574,101458625,101140099,733.475,82.11652608773603,1.0,-318.526,1.0,7.0,1,1,fixed_lag_waveform,1.0,766.93408,101458625,0,0,169
12670,0,101911124,771.025,81.8023790858584,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,766.93408,0,1,0,17
12761,102914621,102639043,727.919,81.8023790858584,1.0,-275.578,1.0,7.0,1,1,fixed_lag_waveform,1.0,762.392,102914621,0,0,169
12852,0,103370054,731.011,81.8023790858584,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,762.392,0,1,0,17
12950,104482625,104152712,782.658,81.8023790858584,1.0,-329.913,1.0,7.0,1,1,fixed_lag_waveform,1.0,767.832,104482625,0,0,169
13055,105282625,104991386,838.674,81.8023790858584,1.0,-291.239,1.0,7.0,1,1,fixed_lag_waveform,1.0,767.832,105282625,0,0,185
13163,0,105853101,861.715,81.8023790858584,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,767.832,0,1,0,17
13263,106954624,106657023,803.922,77.8184883758633,1.0,-297.601,1.0,7.0,1,1,fixed_lag_waveform,1.0,773.272,106954624,0,0,169
13375,107762624,107550622,893.599,76.6618369709375,1.0,-212.002,1.0,7.0,1,1,fixed_lag_waveform,1.0,779.848,107762624,0,0,169
13483,108690625,108412625,862.003,74.63410629389418,1.0,-278.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,783.57056,108690625,0,0,185
13581,109442625,109194860,782.235,74.63410629389418,1.0,-247.765,1.0,7.0,1,1,fixed_lag_waveform,1.0,790.37504,109442625,0,0,169
13680,0,109988272,793.412,74.63410629389418,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,790.37504,0,1,0,17
13779,111090625,110778810,790.538,74.63410629389418,1.0,-311.815,1.0,7.0,1,1,fixed_lag_waveform,1.0,784.9350400000001,111090625,0,0,169
13880,0,111594054,815.244,73.59759777440864,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,784.9350400000001,0,1,0,17
13980,112082625,112389422,795.368,74.63410629389418,1.0,306.797,1.0,7.0,1,1,fixed_lag_waveform,1.0,793.9980800000001,112082625,0,0,189
14077,112954625,113166620,777.198,75.4367789501212,1.0,211.995,1.0,7.0,1,1,fixed_lag_waveform,1.0,790.37504,112954625,0,0,185
14173,113642625,113930836,764.216,75.62275337403517,1.0,288.211,1.0,7.0,1,1,fixed_lag_waveform,1.0,798.51776,113642625,0,0,169
14264,114322625,114660625,729.789,75.89767980792827,1.0,338.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,803.33184,114322625,0,0,169
14349,115042625,115342622,681.997,76.70329248883009,1.0,299.997,1.0,7.0,1,1,fixed_lag_waveform,1.0,802.4121600000001,115042625,0,0,169
14437,115762622,116047069,704.447,77.20040453011974,1.0,284.447,1.0,7.0,1,1,fixed_lag_waveform,1.0,799.7552000000001,115762622,0,0,169
14526,116418623,116757192,710.123,78.51183435049776,1.0,338.569,1.0,7.0,1,1,fixed_lag_waveform,1.0,803.58336,116418623,0,0,169
14613,0,117458625,701.433,82.2155444929973,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,799.42912,0,1,0,17
14707,0,118206625,748.0,82.2155444929973,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,788.41248,0,1,0,17
14806,119298625,119001825,795.2,82.2155444929973,1.0,-296.8,1.0,7.0,1,1,fixed_lag_waveform,1.0,788.41248,119298625,0,0,169
14912,120122623,119845394,843.569,82.2155444929973,1.0,-277.229,1.0,7.0,1,1,fixed_lag_waveform,1.0,788.41248,120122623,0,0,185
15024,0,120744712,899.318,82.2155444929973,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,793.85248,0,1,0,17
15137,121898622,121644159,899.447,80.21390374331551,1.0,-254.463,1.0,7.0,1,1,fixed_lag_waveform,1.0,793.85248,121898622,0,0,169
15237,122722625,122448730,804.571,75.45271629778672,1.0,-273.895,1.0,7.0,1,1,fixed_lag_waveform,1.0,799.6800000000001,122722625,0,0,169
15358,123730622,123412160,963.43,74.57390335967864,1.0,-318.462,1.0,7.0,1,1,fixed_lag_waveform,1.0,809.344,123730622,0,0,169
15472,0,124323825,911.665,71.12636903442399,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,812.34272,0,1,0,17
15570,125362621,125107352,783.527,71.12636903442399,1.0,-255.269,1.0,7.0,1,1,fixed_lag_waveform,1.0,819.3820800000001,125362621,0,0,169
15678,126314623,125972520,865.168,69.35069258224992,1.0,-342.103,1.0,7.0,1,1,fixed_lag_waveform,1.0,819.3820800000001,126314623,0,0,169
15788,0,126856726,884.206,67.85749022286662,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,831.7337600000001,0,1,0,17
15898,127978621,127731958,875.232,67.85749022286662,1.0,-246.663,1.0,7.0,1,1,fixed_lag_waveform,1.0,837.82592,127978621,0,0,169
15991,128714620,128481025,749.067,68.55325216628277,1.0,-233.595,1.0,7.0,1,1,fixed_lag_waveform,1.0,843.26592,128714620,0,0,169
16092,129530625,129285288,804.263,69.35069258224992,1.0,-245.337,1.0,7.0,1,1,fixed_lag_waveform,1.0,840.3942400000001,129530625,0,0,185
16181,0,130001534,716.246,69.35069258224992,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,842.61376,0,1,0,17
16270,130426625,130706860,705.326,74.60246212992516,1.0,280.235,1.0,7.0,1,1,fixed_lag_waveform,1.0,848.05376,130426625,0,0,169
16364,131130624,131464079,757.219,76.57681228598376,1.0,333.455,1.0,7.0,1,1,fixed_lag_waveform,1.0,823.1241600000001,131130624,0,0,169
16454,131938625,132185989,721.91,79.23731443611425,1.0,247.364,1.0,7.0,1,1,fixed_lag_waveform,1.0,811.0486400000001,131938625,0,0,169
16545,132554625,132913625,727.636,80.0996439570826,1.0,359.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,802.6300800000001,132554625,0,0,169
16648,134042624,133738625,825.0,80.0996439570826,1.0,-303.999,1.0,7.0,1,1,fixed_lag_waveform,1.0,800.0214400000001,134042624,0,0,169
16748,134890621,134530814,792.189,80.0996439570826,1.0,-359.807,1.0,7.0,1,1,fixed_lag_waveform,1.0,800.0214400000001,134890621,0,0,185
16854,0,135386625,855.811,79.23731443611425,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,794.58144,0,1,0,17
16952,136522623,136167825,781.2,79.23731443611425,1.0,-354.798,1.0,7.0,1,1,fixed_lag_waveform,1.0,797.1900800000001,136522623,0,0,169
17067,0,137087290,919.465,76.80491551459293,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,797.1900800000001,0,1,0,17
17165,138154625,137870244,782.954,76.63285454828764,1.0,-284.381,1.0,7.0,1,1,fixed_lag_waveform,1.0,804.864,138154625,0,0,169
17266,138938625,138674799,804.555,75.73950155834025,1.0,-263.826,1.0,7.0,1,1,fixed_lag_waveform,1.0,799.9852800000001,138938625,0,0,185
17374,0,139545673,870.874,74.57538639372076,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,802.94048,0,1,0,17
17481,140754625,140396065,850.392,72.72727272727273,1.0,-358.56,1.0,7.0,1,1,fixed_lag_waveform,1.0,801.4576,140754625,0,0,169
17585,141498625,141229625,833.56,71.98042132539949,1.0,-269.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,808.0,141498625,0,0,169
17684,142258621,142018835,789.21,71.98042132539949,1.0,-239.786,1.0,7.0,1,1,fixed_lag_waveform,1.0,810.7392,142258621,0,0,185
17787,0,142848149,829.314,72.34895347238802,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,810.7392,0,1,0,17
17891,144042625,143681170,833.021,72.0269957179951,1.0,-361.455,1.0,7.0,1,1,fixed_lag_waveform,1.0,814.8204800000001,144042625,0,0,169
17991,144802625,144475797,794.627,72.34895347238802,1.0,-326.828,1.0,7.0,1,1,fixed_lag_waveform,1.0,816.0067200000001,144802625,0,0,169
18083,145466625,145214623,738.826,72.34895347238802,1.0,-252.002,1.0,7.0,1,1,fixed_lag_waveform,1.0,814.8204800000001,145466625,0,0,169
18186,146330625,146038621,823.998,72.34895347238802,1.0,-292.004,1.0,7.0,1,1,fixed_lag_waveform,1.0,814.8204800000001,146330625,0,0,185
18282,147106625,146803713,765.092,72.81571071774445,1.0,-302.912,1.0,7.0,1,1,fixed_lag_waveform,1.0,814.8204800000001,147106625,0,0,169
18371,0,147519424,715.711,75.50712472644399,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,818.55936,0,1,0,17
18466,147938620,148275678,756.254,76.02539248108869,1.0,337.058,1.0,7.0,1,1,fixed_lag_waveform,1.0,803.72064,147938620,0,0,169
18556,148698625,149001825,726.147,78.42194141358164,1.0,303.2,1.0,7.0,1,1,fixed_lag_waveform,1.0,801.9872,148698625,0,0,169
18643,0,149691625,689.8,79.33842333395923,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,799.70944,0,1,0,17
18744,150850621,150499422,807.797,79.33842333395923,1.0,-351.199,1.0,7.0,1,1,fixed_lag_waveform,1.0,796.8812800000001,150850621,0,0,169
18844,0,151301425,802.003,79.33842333395923,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,796.8812800000001,0,1,0,17
18945,0,152109530,808.105,78.42194141358164,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,796.8812800000001,0,1,0,17
19045,0,152908625,799.095,78.42194141358164,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,799.70944,0,1,0,17
19155,0,153790625,882.0,75.08493983819196,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,799.70944,0,1,0,17
19264,0,154659577,868.952,74.81268773308828,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,810.5904,0,1,0,17
19367,155722625,155483621,824.044,74.27608669009665,1.0,-239.004,1.0,7.0,1,1,fixed_lag_waveform,1.0,811.5209600000001,155722625,0,0,185
19475,0,156349482,865.861,74.24777720716986,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,813.37504,0,1,0,17
19586,0,157241292,891.81,72.81164598006903,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,813.4736,0,1,0,17
19700,157778622,158146815,905.523,69.29518710277978,1.0,368.193,1.0,7.0,1,1,fixed_lag_waveform,1.0,818.57408,157778622,0,0,189
19802,0,158965362,818.547,69.29518710277978,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,831.95552,0,1,0,17
19907,159458623,159807825,842.463,69.29518710277978,1.0,349.202,1.0,7.0,1,1,fixed_lag_waveform,1.0,831.95552,159458623,0,0,185
20013,160922621,160654625,846.8,69.29518710277978,1.0,-267.996,1.0,7.0,1,1,fixed_lag_waveform,1.0,837.39552,160922621,0,0,169
20116,161154622,161482386,827.761,70.85498346717053,1.0,327.764,1.0,7.0,1,1,fixed_lag_waveform,1.0,837.39552,161154622,0,0,189
20211,161874621,162237684,755.298,71.21974496209329,1.0,363.063,1.0,7.0,1,1,fixed_lag_waveform,1.0,831.296,161874621,0,0,169
