seq,t_us,raw,avg,filtered,candidate,detector_score,expected_rr_ms,hr_bpm,flags
154974,1240346623,412.0,445.0,281.0,0,0.738,796.8,74.3,17
154975,1240354622,392.0,432.0,273.0,0,0.756,796.8,74.3,17
154976,1240362625,372.0,418.0,262.0,0,0.782,796.8,74.3,17
154977,1240370625,352.0,402.0,250.0,0,0.783,796.8,74.3,17
154978,1240378625,328.0,384.0,235.0,0,0.8,796.8,74.3,17
154979,1240386623,308.0,365.0,219.0,0,0.794,796.8,74.3,17
154980,1240394621,287.0,346.0,202.0,0,0.784,796.8,74.3,17
154981,1240402622,268.0,327.0,184.0,0,0.771,796.8,74.3,17
154982,1240410623,244.0,307.0,165.0,0,0.754,796.8,74.3,17
154983,1240418625,224.0,287.0,146.0,0,0.728,796.8,74.3,17
154984,1240426625,206.0,267.0,126.0,0,0.704,796.8,74.3,17
154985,1240434625,188.0,248.0,107.0,0,0.668,796.8,74.3,17
154986,1240442625,170.0,229.0,87.0,0,0.643,796.8,74.3,17
154987,1240450625,157.0,212.0,68.0,0,0.605,796.8,74.3,17
154988,1240458622,144.0,195.0,50.0,0,0.569,796.8,74.3,17
154989,1240466625,135.0,181.0,33.0,0,0.535,796.8,74.3,17
154990,1240474622,122.0,166.0,16.0,0,0.51,796.8,74.3,17
154991,1240482625,111.0,153.0,1.0,0,0.475,796.8,74.3,17
154992,1240490625,108.0,142.0,-13.0,0,0.485,796.8,74.3,17
154993,1240498620,104.0,133.0,-26.0,0,0.493,796.8,74.3,17
154994,1240506624,98.0,124.0,-37.0,0,0.489,796.8,74.3,17
154995,1240514621,96.0,118.0,-47.0,0,0.494,796.8,74.3,17
154996,1240522625,91.0,111.0,-55.0,0,0.484,796.8,74.3,17
154997,1240530625,90.0,106.0,-63.0,0,0.496,796.8,74.3,17
154998,1240538624,84.0,101.0,-70.0,0,0.496,796.8,74.3,17
154999,1240546623,84.0,97.0,-76.0,0,0.494,796.8,74.3,17
155000,1240554624,80.0,93.0,-81.0,0,0.491,796.8,74.3,17
155001,1240562625,78.0,89.0,-85.0,0,0.486,796.8,74.3,17
155002,1240570625,76.0,86.0,-89.0,0,0.492,796.8,74.3,17
155003,1240578625,69.0,82.0,-93.0,0,0.499,796.8,74.3,17
155004,1240586620,70.0,79.0,-96.0,0,0.492,796.8,74.3,17
155005,1240594625,68.0,76.0,-99.0,0,0.497,796.8,74.3,17
155006,1240602621,65.0,74.0,-102.0,0,0.502,796.8,74.3,17
155007,1240610625,61.0,71.0,-104.0,0,0.494,796.8,74.3,17
155008,1240618625,59.0,68.0,-107.0,0,0.51,796.8,74.3,17
155009,1240626621,59.0,66.0,-109.0,0,0.502,796.8,74.3,17
155010,1240634623,52.0,62.0,-111.0,0,0.505,796.8,74.3,17
155011,1240642621,52.0,60.0,-113.0,0,0.508,796.8,74.3,17
155012,1240650625,52.0,58.0,-115.0,0,0.511,796.8,74.3,17
155013,1240658625,50.0,56.0,-117.0,0,0.514,796.8,74.3,17
155014,1240666625,51.0,55.0,-118.0,0,0.505,796.8,74.3,17
155015,1240674625,47.0,53.0,-119.0,0,0.507,796.8,74.3,17
155016,1240682623,45.0,51.0,-120.0,0,0.508,796.8,74.3,17
155017,1240690623,43.0,49.0,-121.0,0,0.51,796.8,74.3,17
155018,1240698625,44.0,48.0,-122.0,0,0.511,796.8,74.3,17
155019,1240706625,44.0,47.0,-123.0,0,0.513,796.8,74.3,17
155020,1240714621,44.0,46.0,-123.0,1,0.502,796.8,74.3,17
155021,1240722628,44.0,46.0,-124.0,0,0.514,796.8,74.3,17
155022,1240730625,45.0,46.0,-124.0,1,0.504,796.8,74.3,17
155023,1240738625,42.0,45.0,-124.0,0,0.504,796.8,74.3,17
155024,1240746624,43.0,44.0,-124.0,0,0.504,796.8,74.3,17
155025,1240754624,47.0,45.0,-123.0,0,0.512,796.8,74.3,17
155026,1240762625,47.0,45.0,-122.0,0,0.511,796.8,74.3,17
155027,1240770625,48.0,46.0,-121.0,0,0.509,796.8,74.3,17
155028,1240778625,50.0,47.0,-120.0,0,0.507,796.8,74.3,17
155029,1240786625,55.0,49.0,-119.0,0,0.506,796.8,74.3,17
155030,1240794622,60.0,52.0,-116.0,0,0.522,796.8,74.3,17
155031,1240802625,63.0,54.0,-114.0,0,0.508,796.8,74.3,17
155032,1240810625,64.0,57.0,-111.0,0,0.515,796.8,74.3,17
155033,1240818625,65.0,59.0,-109.0,0,0.5,796.8,74.3,17
155034,1240826621,69.0,61.0,-106.0,0,0.507,796.8,74.3,17
155035,1240834625,68.0,63.0,-103.0,0,0.502,796.8,74.3,17
155036,1240842625,73.0,65.0,-100.0,0,0.497,796.8,74.3,17
155037,1240850625,73.0,67.0,-98.0,0,0.483,796.8,74.3,17
155038,1240858625,76.0,69.0,-95.0,0,0.489,796.8,74.3,17
155039,1240866621,84.0,73.0,-92.0,0,0.484,796.8,74.3,17
155040,1240874623,85.0,76.0,-89.0,0,0.479,796.8,74.3,17
155041,1240882625,87.0,79.0,-85.0,0,0.484,796.8,74.3,17
155042,1240890625,89.0,81.0,-82.0,0,0.468,796.8,74.3,17
155043,1240898625,92.0,84.0,-79.0,0,0.463,796.8,74.3,17
155044,1240906621,95.0,86.0,-76.0,0,0.458,796.8,74.3,17
155045,1240914623,92.0,88.0,-73.0,0,0.453,796.8,74.3,17
155046,1240922625,95.0,90.0,-71.0,0,0.439,796.8,74.3,17
155047,1240930625,103.0,93.0,-68.0,0,0.445,796.8,74.3,17
155048,1240938625,104.0,96.0,-65.0,0,0.44,796.8,74.3,17
155049,1240946625,104.0,98.0,-62.0,0,0.435,796.8,74.3,17
155050,1240954625,105.0,99.0,-59.0,0,0.43,796.8,74.3,17
155051,1240962625,106.0,101.0,-57.0,0,0.416,796.8,74.3,17
155052,1240970624,106.0,102.0,-55.0,0,0.413,796.8,74.3,17
155053,1240978625,113.0,105.0,-52.0,0,0.419,796.8,74.3,17
155054,1240986623,111.0,106.0,-50.0,0,0.405,796.8,74.3,17
155055,1240994625,119.0,109.0,-48.0,0,0.402,796.8,74.3,17
155056,1241002625,127.0,114.0,-44.0,0,0.418,796.8,74.3,17
155057,1241010625,139.0,120.0,-40.0,0,0.411,796.8,74.3,17
155058,1241018623,148.0,127.0,-36.0,0,0.405,796.8,74.3,17
155059,1241026625,168.0,137.0,-29.0,0,0.43,796.8,74.3,17
155060,1241034623,191.0,150.0,-21.0,0,0.43,796.8,74.3,17
155061,1241042622,216.0,166.0,-10.0,0,0.448,796.8,74.3,17
155062,1241050625,243.0,185.0,2.0,0,0.453,796.8,74.3,17
155063,1241058625,273.0,206.0,18.0,0,0.515,796.8,74.3,17
155064,1241066624,306.0,230.0,35.0,0,0.55,796.8,74.3,17
155065,1241074625,334.0,255.0,55.0,0,0.603,796.8,74.3,17
155066,1241082624,364.0,282.0,76.0,0,0.643,796.8,74.3,17
155067,1241090625,391.0,308.0,98.0,0,0.684,796.8,74.3,17
155068,1241098622,413.0,334.0,121.0,0,0.726,796.8,74.3,17
155069,1241106625,433.0,358.0,144.0,0,0.76,796.8,74.3,17
155070,1241114625,451.0,380.0,167.0,0,0.791,796.8,74.3,17
155071,1241122621,462.0,400.0,188.0,0,0.805,796.8,74.3,17
155072,1241130625,469.0,417.0,207.0,0,0.812,796.8,74.3,17
155073,1241138621,469.0,429.0,224.0,0,0.813,796.8,74.3,17
155074,1241146623,471.0,440.0,239.0,0,0.808,796.8,74.3,17
155075,1241154625,470.0,447.0,251.0,0,0.788,796.8,74.3,17
155076,1241162625,463.0,451.0,260.0,0,0.762,796.8,74.3,17
155077,1241170625,447.0,450.0,265.0,0,0.719,796.8,74.3,17
155078,1241178625,439.0,447.0,268.0,0,0.699,796.8,74.3,17
155079,1241186625,425.0,442.0,268.0,1,0.666,796.8,74.3,17
155080,1241194622,407.0,433.0,265.0,0,0.695,796.8,74.3,17
155081,1241202625,390.0,423.0,260.0,0,0.714,796.8,74.3,17
155082,1241210625,370.0,410.0,251.0,0,0.752,796.8,74.3,17
155083,1241218625,354.0,396.0,241.0,0,0.755,796.8,74.3,17
155084,1241226625,328.0,380.0,229.0,0,0.766,796.8,74.3,17
155085,1241234625,308.0,362.0,215.0,0,0.772,796.8,74.3,17
155086,1241242625,290.0,345.0,200.0,0,0.765,796.8,74.3,17
155087,1241250625,262.0,325.0,183.0,0,0.762,796.8,74.3,17
155088,1241258625,241.0,304.0,164.0,0,0.753,796.8,74.3,17
155089,1241266625,224.0,285.0,146.0,0,0.72,796.8,74.3,17
155090,1241274623,202.0,265.0,126.0,0,0.704,796.8,74.3,17
155091,1241282625,187.0,246.0,107.0,0,0.667,796.8,74.3,17
155092,1241290620,170.0,228.0,88.0,0,0.637,796.8,74.3,17
155093,1241298620,155.0,210.0,69.0,0,0.606,796.8,74.3,17
155094,1241306625,138.0,193.0,51.0,0,0.571,796.8,74.3,17
155095,1241314621,127.0,177.0,33.0,0,0.543,796.8,74.3,17
155096,1241322625,117.0,162.0,17.0,0,0.503,796.8,74.3,17
155097,1241330622,110.0,150.0,1.0,0,0.482,796.8,74.3,17
155098,1241338625,103.0,138.0,-13.0,0,0.482,796.8,74.3,17
155099,1241346624,100.0,129.0,-26.0,0,0.491,796.8,74.3,17
155100,1241354625,95.0,121.0,-37.0,0,0.487,796.8,74.3,17
155101,1241362625,94.0,114.0,-47.0,0,0.491,796.8,74.3,17
155102,1241370625,95.0,110.0,-55.0,0,0.481,796.8,74.3,17
155103,1241378622,96.0,106.0,-62.0,0,0.481,796.8,74.3,17
155104,1241386625,97.0,104.0,-67.0,0,0.466,796.8,74.3,17
155105,1241394625,95.0,102.0,-71.0,0,0.461,796.8,74.3,17
155106,1241402622,97.0,101.0,-74.0,0,0.455,796.8,74.3,17
155107,1241410625,98.0,100.0,-76.0,0,0.447,796.8,74.3,17
155108,1241418625,101.0,100.0,-78.0,0,0.451,796.8,74.3,17
155109,1241426622,95.0,99.0,-79.0,0,0.442,796.8,74.3,17
155110,1241434625,93.0,98.0,-80.0,0,0.443,796.8,74.3,17
155111,1241442625,95.0,97.0,-81.0,0,0.445,796.8,74.3,17
155112,1241450625,92.0,96.0,-82.0,0,0.447,796.8,74.3,17
155113,1241458624,92.0,95.0,-83.0,0,0.448,796.8,74.3,17
155114,1241466625,86.0,93.0,-83.0,1,0.438,796.8,74.3,17
155115,1241474625,85.0,91.0,-84.0,0,0.45,796.8,74.3,17
155116,1241482623,83.0,89.0,-86.0,0,0.464,796.8,74.3,17
155117,1241490625,78.0,86.0,-87.0,0,0.455,796.8,74.3,17
155118,1241498620,79.0,85.0,-88.0,0,0.457,796.8,74.3,17
155119,1241506625,76.0,82.0,-90.0,0,0.47,796.8,74.3,17
155120,1241514625,72.0,80.0,-91.0,0,0.461,796.8,74.3,17
155121,1241522625,65.0,76.0,-93.0,0,0.475,796.8,74.3,17
155122,1241530625,67.0,74.0,-95.0,0,0.478,796.8,74.3,17
155123,1241538623,67.0,72.0,-96.0,0,0.47,796.8,74.3,17
155124,1241546625,66.0,71.0,-98.0,0,0.483,796.8,74.3,17
155125,1241554625,65.0,69.0,-99.0,0,0.474,796.8,74.3,17
155126,1241562625,63.0,68.0,-100.0,0,0.476,796.8,74.3,17
155127,1241570620,62.0,66.0,-101.0,0,0.477,796.8,74.3,17
155128,1241578625,65.0,66.0,-102.0,0,0.479,796.8,74.3,17
155129,1241586623,64.0,66.0,-102.0,1,0.469,796.8,74.3,17
155130,1241594622,64.0,65.0,-102.0,0,0.469,796.8,74.3,17
155131,1241602625,66.0,65.0,-102.0,0,0.469,796.8,74.3,17
155132,1241610621,67.0,66.0,-102.0,0,0.469,796.8,74.3,17
155133,1241618621,68.0,66.0,-101.0,0,0.477,796.8,74.3,17
155134,1241626625,68.0,67.0,-100.0,0,0.476,796.8,74.3,17
155135,1241634624,68.0,67.0,-100.0,1,0.466,796.8,74.3,17
155136,1241642625,69.0,68.0,-99.0,0,0.474,796.8,74.3,17
155137,1241650625,70.0,68.0,-98.0,0,0.473,796.8,74.3,17
155138,1241658620,72.0,69.0,-97.0,0,0.471,796.8,74.3,17
155139,1241666620,75.0,70.0,-95.0,0,0.478,796.8,74.3,17
155140,1241674625,73.0,71.0,-94.0,0,0.466,796.8,74.3,17
155141,1241682625,76.0,72.0,-92.0,0,0.473,796.8,74.3,17
155142,1241690625,76.0,73.0,-91.0,0,0.461,796.8,74.3,17
155143,1241698625,77.0,74.0,-89.0,0,0.468,796.8,74.3,17
155144,1241706625,79.0,75.0,-88.0,0,0.456,796.8,74.3,17
155145,1241714625,84.0,77.0,-86.0,0,0.463,796.8,74.3,17
155146,1241722625,84.0,79.0,-84.0,0,0.46,796.8,74.3,17
155147,1241730625,88.0,81.0,-82.0,0,0.457,796.8,74.3,17
155148,1241738625,91.0,84.0,-79.0,0,0.463,796.8,74.3,17
155149,1241746625,92.0,86.0,-77.0,0,0.449,796.8,74.3,17
155150,1241754625,97.0,88.0,-74.0,0,0.455,796.8,74.3,17
155151,1241762623,97.0,90.0,-72.0,0,0.441,796.8,74.3,17
155152,1241770625,98.0,92.0,-69.0,0,0.446,796.8,74.3,17
155153,1241778621,102.0,95.0,-67.0,0,0.432,796.8,74.3,17
155154,1241786625,106.0,97.0,-64.0,0,0.438,796.8,74.3,17
155155,1241794625,108.0,100.0,-61.0,0,0.434,796.8,74.3,17
155156,1241802621,105.0,101.0,-59.0,0,0.42,796.8,74.3,17
155157,1241810625,109.0,103.0,-56.0,0,0.426,796.8,74.3,17
155158,1241818622,115.0,106.0,-54.0,0,0.412,796.8,74.3,17
155159,1241826625,116.0,108.0,-51.0,0,0.418,796.8,74.3,17
155160,1241834625,117.0,110.0,-49.0,0,0.404,796.8,74.3,17
155161,1241842625,116.0,112.0,-46.0,0,0.41,796.8,74.3,17
155162,1241850624,119.0,114.0,-44.0,0,0.396,796.8,74.3,17
155163,1241858625,120.0,115.0,-42.0,0,0.393,796.8,74.3,17
155164,1241866623,122.0,117.0,-40.0,0,0.389,796.8,74.3,17
155165,1241874625,124.0,119.0,-38.0,0,0.386,796.8,74.3,17
155166,1241882624,124.0,120.0,-36.0,0,0.383,796.8,74.3,17
155167,1241890625,127.0,122.0,-34.0,0,0.38,796.8,74.3,17
155168,1241898622,136.0,125.0,-32.0,0,0.376,796.8,74.3,17
155169,1241906621,141.0,129.0,-29.0,0,0.383,796.8,74.3,17
155170,1241914624,152.0,135.0,-25.0,0,0.388,796.8,74.3,17
155171,1241922625,168.0,143.0,-20.0,0,0.392,796.8,74.3,17
155172,1241930624,191.0,154.0,-13.0,0,0.406,796.8,74.3,17
155173,1241938622,214.0,169.0,-4.0,0,0.418,796.8,74.3,17
155174,1241946625,241.0,186.0,7.0,0,0.456,796.8,74.3,17
155175,1241954625,271.0,207.0,21.0,0,0.509,796.8,74.3,17
155176,1241962624,302.0,230.0,37.0,0,0.553,796.8,74.3,17
155177,1241970625,338.0,256.0,56.0,0,0.607,796.8,74.3,17
155178,1241978625,372.0,284.0,78.0,0,0.663,796.8,74.3,17
155179,1241986625,402.0,313.0,101.0,0,0.706,796.8,74.3,17
155180,1241994625,428.0,341.0,125.0,0,0.75,796.8,74.3,17
155181,1242002621,456.0,369.0,150.0,0,0.791,796.8,74.3,17
155182,1242010625,473.0,394.0,174.0,0,0.819,796.8,74.3,17
155183,1242018624,492.0,418.0,198.0,0,0.846,796.8,74.3,17
155184,1242026625,505.0,439.0,220.0,0,0.856,796.8,74.3,17
155185,1242034624,515.0,457.0,241.0,0,0.867,796.8,74.3,17
155186,1242042625,515.0,471.0,259.0,0,0.858,796.8,74.3,17
155187,1242050625,518.0,483.0,275.0,0,0.851,796.8,74.3,17
155188,1242058625,511.0,490.0,288.0,0,0.829,796.8,74.3,17
155189,1242066624,506.0,494.0,297.0,0,0.79,796.8,74.3,17
155190,1242074624,496.0,494.0,304.0,0,0.77,796.8,74.3,17
155191,1242082625,487.0,492.0,307.0,0,0.725,796.8,74.3,17
155192,1242090625,472.0,487.0,307.0,1,0.692,796.8,74.3,17
155193,1242098625,454.0,479.0,305.0,0,0.712,796.8,74.3,17
155194,1242106625,435.0,469.0,299.0,0,0.754,796.8,74.3,17
155195,1242114623,418.0,456.0,292.0,0,0.761,796.8,74.3,17
155196,1242122623,402.0,443.0,282.0,0,0.79,796.8,74.3,17
155197,1242130625,379.0,428.0,270.0,0,0.804,796.8,74.3,17
155198,1242138624,361.0,411.0,256.0,0,0.814,796.8,74.3,17
155199,1242146621,338.0,394.0,241.0,0,0.811,796.8,74.3,17
155200,1242154625,314.0,374.0,224.0,0,0.812,796.8,74.3,17
155201,1242162622,293.0,355.0,206.0,0,0.801,796.8,74.3,17
155202,1242170625,274.0,335.0,188.0,0,0.779,796.8,74.3,17
155203,1242178624,249.0,314.0,168.0,0,0.767,796.8,74.3,17
155204,1242186621,231.0,294.0,148.0,0,0.739,796.8,74.3,17
155205,1242194625,212.0,274.0,128.0,0,0.709,796.8,74.3,17
155206,1242202623,192.0,254.0,108.0,0,0.677,796.8,74.3,17
155207,1242210625,173.0,235.0,88.0,0,0.645,796.8,74.3,17
155208,1242218621,161.0,217.0,69.0,0,0.607,796.8,74.3,17
155209,1242226625,149.0,200.0,50.0,0,0.577,796.8,74.3,17
155210,1242234625,136.0,185.0,32.0,0,0.541,796.8,74.3,17
155211,1242242623,125.0,170.0,16.0,0,0.502,796.8,74.3,17
155212,1242250625,119.0,158.0,0.0,0,0.486,796.8,74.3,17
155213,1242258624,115.0,147.0,-14.0,0,0.487,796.8,74.3,17
155214,1242266625,106.0,137.0,-26.0,0,0.484,796.8,74.3,17
155215,1242274624,104.0,129.0,-38.0,0,0.502,796.8,74.3,17
155216,1242282625,99.0,122.0,-48.0,0,0.496,796.8,74.3,17
155217,1242290625,95.0,115.0,-56.0,0,0.487,796.8,74.3,17
155218,1242298625,92.0,110.0,-64.0,0,0.499,796.8,74.3,17
155219,1242306625,88.0,104.0,-71.0,0,0.499,796.8,74.3,17
155220,1242314625,80.0,99.0,-78.0,0,0.511,796.8,74.3,17
155221,1242322625,80.0,94.0,-83.0,0,0.496,796.8,74.3,17
155222,1242330625,70.0,88.0,-89.0,0,0.517,796.8,74.3,17
155223,1242338625,74.0,85.0,-94.0,0,0.514,796.8,74.3,17
155224,1242346620,65.0,80.0,-98.0,0,0.509,796.8,74.3,17
155225,1242354625,67.0,77.0,-102.0,0,0.516,796.8,74.3,17
155226,1242362621,63.0,73.0,-106.0,0,0.522,796.8,74.3,17
155227,1242370625,57.0,69.0,-109.0,0,0.516,796.8,74.3,17
155228,1242378622,54.0,66.0,-112.0,0,0.521,796.8,74.3,17
155229,1242386625,54.0,63.0,-115.0,0,0.525,796.8,74.3,17
155230,1242394620,50.0,60.0,-118.0,0,0.53,796.8,74.3,17
155231,1242402625,44.0,56.0,-121.0,0,0.535,796.8,74.3,17
155232,1242410621,42.0,53.0,-124.0,0,0.539,796.8,74.3,17
155233,1242418625,41.0,50.0,-126.0,0,0.531,796.8,74.3,17
155234,1242426622,39.0,47.0,-128.0,0,0.534,796.8,74.3,17
155235,1242434625,36.0,44.0,-131.0,0,0.55,796.8,74.3,17
155236,1242442622,35.0,42.0,-132.0,0,0.53,796.8,74.3,17
155237,1242450625,32.0,40.0,-134.0,0,0.543,796.8,74.3,17
155238,1242458621,30.0,37.0,-136.0,0,0.546,796.8,74.3,17
155239,1242466624,30.0,36.0,-137.0,0,0.537,796.8,74.3,17
155240,1242474625,36.0,36.0,-138.0,0,0.538,796.8,74.3,17
155241,1242482625,35.0,36.0,-138.0,1,0.528,796.8,74.3,17
155242,1242490625,31.0,34.0,-139.0,0,0.539,796.8,74.3,17
155243,1242498623,36.0,35.0,-139.0,1,0.529,796.8,74.3,17
155244,1242506625,36.0,35.0,-138.0,0,0.537,796.8,74.3,17
155245,1242514624,37.0,36.0,-137.0,0,0.536,796.8,74.3,17
155246,1242522621,40.0,37.0,-136.0,0,0.534,796.8,74.3,17
155247,1242530625,44.0,38.0,-135.0,0,0.532,796.8,74.3,17
155248,1242538625,44.0,40.0,-133.0,0,0.54,796.8,74.3,17
155249,1242546625,49.0,42.0,-131.0,0,0.536,796.8,74.3,17
155250,1242554621,52.0,44.0,-128.0,0,0.543,796.8,74.3,17
155251,1242562625,56.0,47.0,-126.0,0,0.529,796.8,74.3,17
155252,1242570625,60.0,50.0,-123.0,0,0.535,796.8,74.3,17
155253,1242578625,63.0,53.0,-119.0,0,0.539,796.8,74.3,17
155254,1242586621,68.0,57.0,-116.0,0,0.524,796.8,74.3,17
155255,1242594625,72.0,61.0,-112.0,0,0.528,796.8,74.3,17
155256,1242602625,73.0,64.0,-108.0,0,0.522,796.8,74.3,17
155257,1242610625,81.0,68.0,-104.0,0,0.516,796.8,74.3,17
155258,1242618625,80.0,71.0,-100.0,0,0.51,796.8,74.3,17
155259,1242626625,85.0,74.0,-96.0,0,0.503,796.8,74.3,17
155260,1242634623,86.0,77.0,-93.0,0,0.487,796.8,74.3,17
155261,1242642623,90.0,80.0,-89.0,0,0.492,796.8,74.3,17
155262,1242650620,93.0,83.0,-85.0,0,0.486,796.8,74.3,17
155263,1242658620,92.0,85.0,-82.0,0,0.47,796.8,74.3,17
155264,1242666625,96.0,88.0,-78.0,0,0.474,796.8,74.3,17
155265,1242674622,95.0,90.0,-75.0,0,0.459,796.8,74.3,17
155266,1242682621,102.0,93.0,-72.0,0,0.454,796.8,74.3,17
155267,1242690622,100.0,94.0,-69.0,0,0.449,796.8,74.3,17
155268,1242698625,101.0,96.0,-67.0,0,0.435,796.8,74.3,17
155269,1242706621,102.0,97.0,-64.0,0,0.441,796.8,74.3,17
155270,1242714625,105.0,99.0,-62.0,0,0.427,796.8,74.3,17
155271,1242722622,103.0,100.0,-60.0,0,0.424,796.8,74.3,17
155272,1242730623,107.0,102.0,-58.0,0,0.421,796.8,74.3,17
155273,1242738625,112.0,104.0,-56.0,0,0.418,796.8,74.3,17
155274,1242746625,110.0,106.0,-54.0,0,0.415,796.8,74.3,17
155275,1242754623,111.0,107.0,-52.0,0,0.411,796.8,74.3,17
155276,1242762625,109.0,107.0,-50.0,0,0.408,796.8,74.3,17
155277,1242770625,111.0,108.0,-49.0,0,0.396,796.8,74.3,17
155278,1242778625,114.0,110.0,-47.0,0,0.403,796.8,74.3,17
155279,1242786622,116.0,111.0,-46.0,0,0.39,796.8,74.3,17
155280,1242794625,116.0,112.0,-44.0,0,0.398,796.8,74.3,17
155281,1242802625,118.0,114.0,-42.0,0,0.394,796.8,74.3,17
155282,1242810625,127.0,117.0,-40.0,0,0.391,796.8,74.3,17
155283,1242818623,140.0,123.0,-37.0,0,0.397,796.8,74.3,17
155284,1242826621,156.0,131.0,-33.0,0,0.402,796.8,74.3,17
155285,1242834625,176.0,142.0,-26.0,0,0.428,796.8,74.3,17
155286,1242842623,197.0,155.0,-18.0,0,0.429,796.8,74.3,17
155287,1242850625,227.0,173.0,-7.0,0,0.448,796.8,74.3,17
155288,1242858625,254.0,192.0,7.0,0,0.49,796.8,74.3,17
155289,1242866625,292.0,216.0,23.0,0,0.533,796.8,74.3,17
155290,1242874625,324.0,243.0,42.0,0,0.587,796.8,74.3,17
155291,1242882625,362.0,271.0,64.0,0,0.641,796.8,74.3,17
155292,1242890625,391.0,300.0,87.0,0,0.685,796.8,74.3,17
155293,1242898625,421.0,330.0,112.0,0,0.736,796.8,74.3,17
155294,1242906625,450.0,359.0,137.0,0,0.775,796.8,74.3,17
155295,1242914625,471.0,386.0,163.0,0,0.815,796.8,74.3,17
155296,1242922625,490.0,411.0,188.0,0,0.841,796.8,74.3,17
155297,1242930621,500.0,433.0,212.0,0,0.861,796.8,74.3,17
155298,1242938625,508.0,451.0,233.0,0,0.862,796.8,74.3,17
155299,1242946625,520.0,468.0,253.0,0,0.869,796.8,74.3,17
155300,1242954625,520.0,480.0,270.0,0,0.857,796.8,74.3,17
155301,1242962623,518.0,490.0,284.0,0,0.837,796.8,74.3,17
155302,1242970625,516.0,496.0,295.0,0,0.811,796.8,74.3,17
155303,1242978625,508.0,499.0,303.0,0,0.781,796.8,74.3,17
155304,1242986620,501.0,499.0,309.0,0,0.759,796.8,74.3,17
155305,1242994625,489.0,497.0,311.0,0,0.713,796.8,74.3,17
155306,1243002625,476.0,492.0,311.0,1,0.691,796.8,74.3,17
155307,1243010621,463.0,485.0,308.0,0,0.721,796.8,74.3,17
155308,1243018624,448.0,476.0,303.0,0,0.741,796.8,74.3,17
155309,1243026625,428.0,464.0,296.0,0,0.76,796.8,74.3,17
155310,1243034625,409.0,451.0,286.0,0,0.788,796.8,74.3,17
155311,1243042625,383.0,434.0,274.0,0,0.802,796.8,74.3,17
155312,1243050625,368.0,418.0,261.0,0,0.802,796.8,74.3,17
155313,1243058625,340.0,399.0,245.0,0,0.816,796.8,74.3,17
155314,1243066625,318.0,380.0,228.0,0,0.808,796.8,74.3,17
155315,1243074620,292.0,358.0,209.0,0,0.802,796.8,74.3,17
155316,1243082625,268.0,336.0,190.0,0,0.779,796.8,74.3,17
155317,1243090625,248.0,315.0,169.0,0,0.764,796.8,74.3,17
155318,1243098620,223.0,293.0,148.0,0,0.734,796.8,74.3,17
155319,1243106625,202.0,271.0,126.0,0,0.707,796.8,74.3,17
155320,1243114625,183.0,249.0,105.0,0,0.668,796.8,74.3,17
155321,1243122620,166.0,229.0,83.0,0,0.638,796.8,74.3,17
155322,1243130625,151.0,210.0,63.0,0,0.594,796.8,74.3,17
155323,1243138622,140.0,193.0,43.0,0,0.564,796.8,74.3,17
155324,1243146625,126.0,177.0,25.0,0,0.523,796.8,74.3,17
155325,1243154625,113.0,161.0,7.0,0,0.498,796.8,74.3,17
155326,1243162622,108.0,148.0,-9.0,0,0.501,796.8,74.3,17
155327,1243170625,102.0,137.0,-24.0,0,0.513,796.8,74.3,17
155328,1243178625,96.0,127.0,-37.0,0,0.513,796.8,74.3,17
155329,1243186624,92.0,119.0,-49.0,0,0.521,796.8,74.3,17
155330,1243194625,88.0,111.0,-59.0,0,0.515,796.8,74.3,17
155331,1243202625,84.0,105.0,-68.0,0,0.518,796.8,74.3,17
155332,1243210625,81.0,99.0,-76.0,0,0.52,796.8,74.3,17
155333,1243218625,82.0,95.0,-83.0,0,0.52,796.8,74.3,17
155334,1243226625,75.0,90.0,-89.0,0,0.518,796.8,74.3,17
155335,1243234625,73.0,86.0,-94.0,0,0.515,796.8,74.3,17
155336,1243242625,69.0,82.0,-99.0,0,0.522,796.8,74.3,17
155337,1243250625,64.0,77.0,-103.0,0,0.518,796.8,74.3,17
155338,1243258625,60.0,73.0,-107.0,0,0.524,796.8,74.3,17
155339,1243266625,60.0,70.0,-111.0,0,0.53,796.8,74.3,17
155340,1243274625,55.0,66.0,-114.0,0,0.524,796.8,74.3,17
155341,1243282625,50.0,62.0,-117.0,0,0.528,796.8,74.3,17
155342,1243290625,45.0,58.0,-121.0,0,0.545,796.8,74.3,17
155343,1243298620,41.0,54.0,-124.0,0,0.538,796.8,74.3,17
155344,1243306623,33.0,49.0,-128.0,0,0.555,796.8,74.3,17
155345,1243314625,33.0,45.0,-131.0,0,0.548,796.8,74.3,17
155346,1243322628,31.0,42.0,-134.0,0,0.552,796.8,74.3,17
155347,1243330625,27.0,38.0,-137.0,0,0.556,796.8,74.3,17
155348,1243338625,26.0,35.0,-140.0,0,0.56,796.8,74.3,17
155349,1243346625,27.0,33.0,-142.0,0,0.552,796.8,74.3,17
155350,1243354625,22.0,30.0,-144.0,0,0.555,796.8,74.3,17
155351,1243362623,17.0,27.0,-146.0,0,0.557,796.8,74.3,17
155352,1243370625,23.0,26.0,-148.0,0,0.56,796.8,74.3,17
155353,1243378625,21.0,25.0,-149.0,0,0.551,796.8,74.3,17
