t_us,elapsed_minutes,frequency_status,frequency_available,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_hf,median_frequency_hz,median_frequency_mhz
14847590043,10.506666666666666,LIMITED,True,4376.566900525769,3210.9057569110996,754.2836605753496,336.7064503417281,2.24018179577438,0.018204343897030323,18.204343897030324
14867990047,10.846666733333333,LIMITED,True,3927.6063282449186,2747.931610211788,769.8389399007871,313.59631672169235,2.4548723911958343,0.019229100845263872,19.229100845263872
14888222043,11.183866666666667,VALID,True,3344.0828682968863,2064.8468432994882,855.7808794587339,297.9530616424025,2.8722003215587883,0.022455298001027725,22.455298001027725
14908758043,11.526133333333334,VALID,True,2925.2057629505234,1458.5389356659725,1007.862401244357,300.42679845670216,3.3547686372246557,0.03917365437799046,39.17365437799046
14928958043,11.8628,LIMITED,True,2839.023233390428,1176.434546667423,1165.3747182807463,316.1993110784901,3.685570073843284,0.045397887426403834,45.397887426403834
14949438043,12.204133333333333,LIMITED,True,2989.0973028540607,1244.3829632480258,1238.7383555810575,328.98514940171225,3.7653321368268737,0.045809650180854936,45.80965018085494
14969934043,12.545733333333333,VALID,True,3086.9802463517203,1457.0849549743073,1161.178152639355,324.3855749954388,3.579623269794541,0.042003207729039864,42.003207729039865
14990030043,12.880666666666666,LIMITED,True,3033.586809061149,1666.7496214663538,963.4605955982231,302.82755042907615,3.181548687472776,0.028949837468404887,28.949837468404887
15010878043,13.228133333333334,LIMITED,True,2839.7974920799275,1746.7963307865678,742.228224865942,279.46628930751035,2.655877482415177,0.022307272780602815,22.307272780602815
15031350043,13.569333333333333,VALID,True,2779.1138289828377,1797.0322725978942,630.6937891479735,275.55378725051776,2.288822793695021,0.022336234823557583,22.336234823557582
15051566043,13.906266666666667,LIMITED,True,2674.586518257792,1602.6884573300476,665.6220651527575,300.0669440488506,2.2182452227873353,0.03118349640337313,31.18349640337313
15072358044,14.252800016666667,LIMITED,True,2723.2910332296624,1441.1030344712592,797.4764118355855,344.48017467517,2.315013955701722,0.03736960303043057,37.36960303043057
15092798043,14.593466666666666,LIMITED,True,3069.5379747897746,1563.1244383867186,972.0958885122941,384.6815663043593,2.5270144807073334,0.038617297259259366,38.61729725925937
15113174043,14.933066666666667,LIMITED,True,3960.661787762323,2220.6675592797105,1196.6647076300699,412.2905898672529,2.9024788269248774,0.035511002098439874,35.511002098439874
15133374047,15.2697334,LIMITED,True,5466.118443787421,3465.5525535293505,1468.3557392934479,436.39055998281043,3.3647742961059626,0.02508332186455458,25.08332186455458
15154158043,15.616133333333334,LIMITED,True,7215.792455151869,4936.545113427893,1743.2724679177545,474.79948599187884,3.671597209664149,0.021054051638391316,21.054051638391318
15174966043,15.962933333333334,LIMITED,True,8372.291079018447,5906.58227288607,1898.1167816041777,526.7539375653615,3.6034221032636373,0.019113947927184644,19.113947927184643
15195414043,16.303733333333334,LIMITED,True,9371.174761760249,6924.412474120691,1855.0007178062665,561.093118562875,3.3060478848100483,0.01735908516317186,17.359085163171862
15216110043,16.648666666666667,LIMITED,True,10277.89835245644,8037.67320507488,1665.277065480177,552.4733654527411,3.0142214441695576,0.015641184787434058,15.641184787434058
15236726043,16.992266666666666,LIMITED,True,11682.735082698555,9542.41996213648,1591.407268275106,518.2366775297053,3.0708117300012727,0.01237324780653924,12.37324780653924
15256902043,17.328533333333333,LIMITED,True,14005.592422520886,11530.260746120817,1885.127179784682,516.3930519368216,3.6505665068772437,0.011293781856922204,11.293781856922203
15276958043,17.6628,LIMITED,True,16158.660997999028,12917.148861106416,2522.4087368763785,580.0801020934173,4.348380038848781,0.011262387954276578,11.262387954276578
15297206043,18.00026666666667,LIMITED,True,17132.276699808386,13021.433327850435,3236.844604410398,678.7417143890879,4.768890044313499,0.011495174493524612,11.495174493524612
15317926043,18.3456,LIMITED,True,14833.972729345322,10224.772310110613,3656.2894999154473,743.7636184242731,4.915929482624613,0.014205697829874402,14.205697829874401
15338038043,18.6808,LIMITED,True,12337.736449997303,7876.404390765857,3559.1269338882043,722.472800170139,4.92631270416,0.020753495025899456,20.753495025899458
15358646043,19.024266666666666,LIMITED,True,9593.064225184355,5693.938098334893,3115.84077368883,644.703757784734,4.832980630352098,0.02455146101138932,24.55146101138932
15379342043,19.3692,LIMITED,True,7028.600499212809,3726.4968109613674,2616.679133501057,566.8537088567098,4.6161453874557,0.03311805357835847,33.11805357835847
15399486043,19.704933333333333,LIMITED,True,5187.67436988953,2168.8827899168177,2350.9081101541906,538.5602285235492,4.365172149081919,0.060304996675446206,60.304996675446205
15420174043,20.049733333333332,LIMITED,True,4808.5265550512295,1854.3653834045003,2272.757411659287,540.6015351270781,4.204126817962206,0.06501387410682227,65.01387410682227
15440486043,20.388266666666667,VALID,True,4975.6836355567775,2092.6263648629806,2226.7555651282482,528.1740888215534,4.215950029083253,0.06361956868894286,63.61956868894286
15460806043,20.726933333333335,VALID,True,5098.867888301398,2441.92633401253,2083.4259084922137,479.1968841696362,4.347745107112756,0.044955501158495025,44.955501158495025
15481590047,21.0733334,VALID,True,5268.033507151274,2973.552362893619,1822.826645165143,407.2029784930349,4.4764570532146095,0.019963286950416544,19.963286950416546
15502342043,21.4192,LIMITED,True,4994.32818578056,3084.05348456138,1512.1490151583523,341.1278303370153,4.432792873171424,0.01843769647635024,18.43769647635024
15522702043,21.758533333333332,LIMITED,True,4272.226926401478,2673.583136315428,1239.1326302075959,293.91901730429856,4.2158981122500965,0.01959680286630051,19.59680286630051
15543182043,22.099866666666667,LIMITED,True,3516.5728522789977,2134.726473637256,1043.4451766750497,266.95452986390643,3.9087000217115575,0.02477216984245301,24.77216984245301
15563382045,22.436533366666666,VALID,True,2944.6399982777043,1639.5916127016594,976.3857440125922,264.9222052464979,3.6855564564854433,0.03051907013934084,30.51907013934084
15583934043,22.779066666666665,VALID,True,2747.322188677978,1390.843552741523,1027.359518916701,285.1941578921369,3.6023161431843147,0.037912981101266625,37.912981101266624
15604422044,23.12053335,VALID,True,2761.1144208743904,1298.5539330661006,1124.6153510692034,313.8591159079774,3.58318523843334,0.0508332370132604,50.8332370132604
15625070047,23.464666733333335,VALID,True,2820.684960051501,1308.120044053945,1165.7496859295677,329.7859154074127,3.5348680203319707,0.05166510048609421,51.66510048609421
15645838043,23.8108,VALID,True,2579.5117312717452,1143.7878532481243,1095.6016271889084,318.76342479544195,3.4370368177967157,0.05270568550311327,52.705685503113266
15666230043,24.150666666666666,VALID,True,2280.3167482924114,1006.8136708296844,961.9323038538423,284.7362138615278,3.3783279295890574,0.0520592973944751,52.0592973944751
15686278047,24.484800066666665,VALID,True,2095.835254593522,971.6376343048122,852.1473822444143,245.13704498127387,3.4762081035508534,0.048937940093123654,48.93794009312365
15706310046,24.818666716666666,VALID,True,1936.2007779175774,878.2062993831094,817.6125840831919,215.75254767633848,3.7895848410083883,0.04982541711644178,49.82541711644178
15726878043,25.161466666666666,VALID,True,1924.023556093514,812.837256868441,870.8691640454567,209.29660749212454,4.160933015019014,0.0582048602563861,58.2048602563861
15747574043,25.5064,VALID,True,1985.6575786427918,724.3363075513498,977.4982061395694,232.57707539394184,4.202900068649806,0.07889727477256767,78.89727477256767
15768302043,25.851866666666666,LIMITED,True,2256.722176251731,813.140258471366,1096.7203722639802,273.8339924216839,4.005055627188581,0.07990988903809845,79.90988903809846
15788678046,26.191466716666667,LIMITED,True,2650.140177228515,1038.7366348187556,1210.0639417257578,314.86029018763423,3.8431773692536653,0.07316059325976848,73.16059325976848
15809454043,26.537733333333332,VALID,True,3191.016213009871,1502.091091439904,1270.4849974960623,333.25942328966113,3.8123002943319237,0.044896383454131744,44.896383454131744
15829518043,26.872133333333334,LIMITED,True,3682.6959037199495,2046.2041867839175,1233.6656341161188,327.637103903053,3.765341652150476,0.026742546736836754,26.742546736836754
15849630043,27.207333333333334,LIMITED,True,3684.7661491230447,2203.015067187402,1097.4222537425649,314.4192282817181,3.490315333893256,0.025886641335128663,25.88664133512866
15869838043,27.544133333333335,LIMITED,True,3498.135772730942,2223.8287201011726,888.1994917184437,306.56247867926527,2.8972870246384725,0.02660113404159778,26.601134041597778
15890158043,27.8828,LIMITED,True,3097.9955283492986,2003.1152077579568,690.086798517656,305.18928742619977,2.261176348414691,0.02847912712463484,28.47912712463484
15910222043,28.2172,LIMITED,True,2745.7689348006447,1752.343903942633,568.1907472180832,298.48675276368675,1.9035710695942416,0.030006933837736963,30.006933837736963
15930350043,28.552666666666667,LIMITED,True,2702.9874299980306,1696.9743040230885,579.4794827789739,277.0823409679238,2.091362014463624,0.0298843131821398,29.8843131821398
15951070043,28.898,LIMITED,True,3172.3638611888287,2053.6408820738648,715.7216839840878,241.74158415422986,2.9606891445183097,0.024184757214215095,24.184757214215093
15971510045,29.2386667,LIMITED,True,3911.54012473337,2647.2759265969325,893.7895883212296,210.05948873539518,4.25493555993134,0.02044972046058461,20.44972046058461
15991894043,29.5784,LIMITED,True,4473.586944713474,3065.6049727850464,1071.9012321771556,190.89955497498832,5.615001210021659,0.019356622599027862,19.35662259902786
16012190043,29.916666666666668,LIMITED,True,4583.102913236788,3034.8679318219433,1245.4407179534678,184.46953357906312,6.751471062942084,0.02023295524860733,20.23295524860733
16032814043,30.2604,LIMITED,True,4417.243383459236,2703.9264427255503,1443.3006557531978,184.9011768514626,7.80579485934073,0.022759510511435137,22.75951051143514
16053350045,30.6026667,LIMITED,True,4128.130641869205,2235.7980898367596,1641.8160529377005,192.33743422026566,8.536123295985563,0.027247357208277916,27.247357208277915
16073590043,30.94,LIMITED,True,3767.5645859580923,1724.1240575690279,1780.0454306775412,212.7889301717305,8.365310306513418,0.056335561179790605,56.3355611797906
16094454043,31.287733333333332,LIMITED,True,3418.6998292581975,1293.6029675084164,1808.9941783854454,253.30797849661448,7.141481247933227,0.06097946852916133,60.97946852916133
16115214043,31.633733333333332,LIMITED,True,3222.9294463150245,1091.5212767444084,1738.9248846515386,314.58084860677735,5.527751903375325,0.061904748786201697,61.904748786201694
16135294047,31.968400066666668,LIMITED,True,3582.458958602439,1423.1014198993403,1695.0123422803713,384.77630618026086,4.405188976179547,0.05891344141369186,58.913441413691864
16155774043,32.309733333333334,LIMITED,True,4031.0444958576186,1725.3493150725963,1799.9662653718929,442.08358004644384,4.071551956720026,0.05591741311040893,55.91741311040893
16180630046,32.72400005,LIMITED,True,4536.988442524655,2051.392137777341,1980.9334070136222,460.5265809944475,4.301452920993296,0.05289332119410909,52.89332119410909
