seq,t_us,rr_raw_ms,nn_ms,valid,corrected,metric_eligible,status,reason,hr_bpm,score,rescued,source_t_us,timing_shift_ms,timing_quality,timing_uncertainty_ms,timing_recovered,refined,correction_method,waveform_score,reference_rr_ms,matched_firmware_t_us,inserted_by_smoother,low_prominence_rescue,flags
1808078,14465166045,800.0,800.0,1,0,1,accepted,,78.125,1.0,0,14465166045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,744.001,14465166045,0,0,73
1808176,14465950043,783.998,783.998,1,0,1,accepted,,78.125,1.0,0,14465950043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.998,14465950043,0,0,73
1808272,14466718045,768.002,768.002,1,0,1,accepted,,78.124796550009,1.0,0,14466718045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.002,14466718045,0,0,73
1808359,14467414043,695.998,695.998,1,0,1,accepted,,78.124796550009,1.0,0,14467414043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.998,14467414043,0,0,73
1808446,14468110043,696.0,696.0,1,0,1,accepted,,78.125,1.0,0,14468110043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,744.002,14468110043,0,0,73
1808532,14468798046,688.003,688.003,1,0,1,accepted,,78.125,1.0,0,14468798046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,744.001,14468798046,0,0,73
1808615,14469462043,663.997,663.997,1,0,1,accepted,,78.12520345105065,1.0,0,0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,744.001,0,0,0,1
1808696,14470110043,648.0,648.0,1,0,1,accepted,,86.20689655172414,1.0,1,14469854045,255.998,1.0,5.0,0,1,interval_core_consensus,1.0,747.9995,14469854045,0,0,185
1808779,14470774045,664.002,664.002,1,0,1,accepted,,86.20714427340307,1.0,0,14470446043,328.002,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,14470446043,0,0,169
1808867,14471478043,703.998,703.998,1,0,1,accepted,,86.20714427340307,1.0,0,14471478043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.0,14471478043,0,0,169
1808960,14472222043,744.0,744.0,1,0,1,accepted,,86.20714427340307,1.0,0,14472222043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.0,14472222043,0,0,169
1809057,14472998043,776.0,776.0,1,0,1,accepted,,86.20714427340307,1.0,0,14472998043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.0,14472998043,0,0,169
1809157,14473798043,800.0,800.0,1,0,1,accepted,,86.20689655172414,1.0,1,0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.0,0,0,0,17
1809249,14474534043,736.0,736.0,1,0,1,accepted,,85.22751485089445,1.0,0,14474526043,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.0,14474526043,0,0,169
1809339,14475254043,720.0,720.0,1,0,1,accepted,,83.33333333333333,1.0,0,14475254043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.0,14475254043,0,0,169
1809425,14475942044,688.001,688.001,1,0,1,accepted,,83.33333333333333,1.0,0,14475934045,7.999,1.0,5.0,0,1,interval_core_consensus,1.0,752.0,14475934045,0,0,169
1809519,14476694043,751.999,751.999,1,0,1,accepted,,81.52173913043478,1.0,0,14476686044,7.999,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,14476686044,0,0,73
1809613,14477446043,752.0,752.0,1,0,1,accepted,,80.64516129032258,1.0,0,14477446043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,14477446043,0,0,73
1809715,14478262043,816.0,816.0,1,0,1,accepted,,79.78734014273955,1.0,0,14478262043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,14478262043,0,0,73
1809819,14479094046,832.003,832.003,1,0,1,accepted,,79.7872340425532,1.0,0,14479094046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.9995,14479094046,0,0,73
1809926,14479950043,855.997,855.997,1,0,1,accepted,,79.7872340425532,1.0,0,14479950043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.001,14479950043,0,0,73
1810030,14480782047,832.004,832.004,1,0,1,accepted,,79.7872340425532,1.0,0,14480782047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,771.9995,14480782047,0,0,73
1810133,14481606047,824.0,824.0,1,0,1,accepted,,73.52941176470588,1.0,0,14481606047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.998,14481606047,0,0,73
1810230,14482382043,775.996,775.996,1,0,1,accepted,,73.52941176470588,1.0,0,14482374043,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.0,14482374043,0,0,73
1810323,14483126044,744.001,744.001,1,0,1,accepted,,73.52941176470588,1.0,0,14483126044,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.0,14483126044,0,0,73
1810419,14483894047,768.003,768.003,1,0,1,accepted,,73.52941176470588,1.0,0,14483894047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,816.0,14483894047,0,0,73
1810515,14484662046,767.999,767.999,1,0,1,accepted,,73.52941176470588,1.0,0,14484654047,7.999,1.0,5.0,0,1,interval_core_consensus,1.0,823.997,14484654047,0,0,73
1810618,14485486043,823.997,823.997,1,0,1,accepted,,72.81579908664716,1.0,0,14485486043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0,14485486043,0,0,73
1810725,14486342047,856.004,856.004,1,0,1,accepted,,72.81579908664716,1.0,0,14486334043,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,824.0,14486334043,0,0,73
1810834,14487214043,871.996,871.996,1,0,1,accepted,,72.81579908664716,1.0,0,14487214043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,828.0015000000001,14487214043,0,0,73
1810942,14488078047,864.004,864.004,1,0,1,accepted,,72.81579908664716,1.0,0,14488078047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0,14488078047,0,0,73
1811052,14488958043,879.996,879.996,1,0,1,accepted,,72.81579908664716,1.0,0,14488958043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0,14488958043,0,0,73
1811158,14489806043,848.0,848.0,1,0,1,accepted,,70.75471698113208,1.0,0,14489798045,7.998,1.0,5.0,0,1,interval_core_consensus,1.0,832.003,14489798045,0,0,73
1811265,14490662046,856.003,856.003,1,0,1,accepted,,70.09321229014384,1.0,0,14490662046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,828.002,14490662046,0,0,73
1811374,14491534043,871.997,871.997,1,0,1,accepted,,70.09313040593268,1.0,0,14491526043,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,828.002,14491526043,0,0,73
1811481,14492390045,856.002,856.002,1,0,1,accepted,,70.09313040593268,1.0,0,14492390045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,836.0,14492390045,0,0,73
1811580,14493182046,792.001,792.001,1,0,1,accepted,,70.09313040593268,1.0,0,14493182046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,852.001,14493182046,0,0,73
1811675,14493942043,759.997,759.997,1,0,1,accepted,,70.09321229014384,1.0,0,14493942043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,856.0025,14493942043,0,0,73
1811768,14494686046,744.003,744.003,1,0,1,accepted,,70.09329417454633,1.0,0,14494678043,8.003,1.0,5.0,0,1,interval_core_consensus,1.0,856.003,14494678043,0,0,73
1811858,14495406047,720.001,720.001,1,0,1,accepted,,70.75471698113208,1.0,0,14495406047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,856.004,14495406047,0,0,73
1811956,14496190047,784.0,784.0,1,0,1,accepted,,75.75748010419179,1.0,0,14496550043,-359.996,1.0,5.0,0,1,interval_core_consensus,1.0,864.004,14496550043,0,0,169
1812068,14497086046,895.999,895.999,1,0,1,accepted,,75.75748010419179,1.0,0,14497086046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,871.996,14497086046,0,0,169
1812204,14498174043,1087.997,1087.997,1,0,1,accepted,,75.75748010419179,1.0,0,14498174043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,871.997,14498174043,0,0,169
1812320,14499102045,928.002,928.002,1,0,1,accepted,,75.75748010419179,1.0,0,14499102045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,871.997,14499102045,0,0,169
1812438,14500046044,943.999,943.999,1,0,1,accepted,,75.75748010419179,1.0,0,14500046044,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,871.997,14500046044,0,0,169
1812559,14501014046,968.002,968.002,1,0,1,accepted,,66.96436045129515,1.0,1,0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,871.997,0,0,0,17
1812683,14502006044,991.998,991.998,1,0,1,accepted,,64.65503307104942,1.0,1,14501942043,64.001,1.0,5.0,0,1,interval_core_consensus,1.0,863.9994999999999,14501942043,0,0,185
1812800,14502942043,935.999,935.999,1,0,1,accepted,,64.10263258828267,1.0,0,14502942043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,828.0015,14502942043,0,0,169
1812920,14503902043,960.0,960.0,1,0,1,accepted,,63.55938936375992,1.0,0,14503902043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,804.0,14503902043,0,0,73
1813033,14504806043,904.0,904.0,1,0,1,accepted,,63.55938936375992,1.0,0,14504798047,7.996,1.0,5.0,0,1,interval_core_consensus,1.0,828.0,14504798047,0,0,73
1813142,14505678047,872.004,872.004,1,0,1,accepted,,63.55938936375992,1.0,0,14505678047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,823.999,14505678047,0,0,73
1813241,14506470043,791.996,791.996,1,0,1,accepted,,64.10263258828267,1.0,0,14506470043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,823.999,14506470043,0,0,73
1813333,14507206044,736.001,736.001,1,0,1,accepted,,64.10263258828267,1.0,0,14507198047,7.997,1.0,5.0,0,1,interval_core_consensus,1.0,824.0015000000001,14507198047,0,0,73
1813421,14507910046,704.002,704.002,1,0,1,accepted,,66.3716814159292,1.0,0,14507910046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0015000000001,14507910046,0,0,73
1813505,14508582043,671.997,671.997,1,0,1,accepted,,68.80702382099165,1.0,0,0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0015000000001,0,0,0,1
1813591,14509270043,688.0,688.0,1,0,1,accepted,,75.75795837352715,1.0,1,14508958043,312.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.001,14508958043,0,0,185
1813681,14509990045,720.002,720.002,1,0,1,accepted,,81.52162836735276,1.0,1,14509638043,352.002,1.0,5.0,0,1,interval_core_consensus,1.0,824.0015000000001,14509638043,0,0,185
1813783,14510806044,815.999,815.999,1,0,1,accepted,,81.52162836735276,1.0,1,0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0015000000001,0,0,0,17
1813887,14511638043,831.999,831.999,1,0,1,accepted,,81.52162836735276,1.0,0,14511638043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0015000000001,14511638043,0,0,169
1813985,14512422046,784.003,784.003,1,0,1,accepted,,81.52162836735276,1.0,0,14512422046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,816.0015000000001,14512422046,0,0,169
1814080,14513182043,759.997,759.997,1,0,1,accepted,,81.52162836735276,1.0,0,14513182043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,803.9975,14513182043,0,0,73
1814182,14513998047,816.004,816.004,1,0,1,accepted,,78.94768005663181,1.0,0,14513998047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,803.998,14513998047,0,0,73
1814279,14514774045,775.998,775.998,1,0,1,accepted,,77.31978690666728,1.0,0,14514774045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,803.9975,14514774045,0,0,73
1814384,14515614044,839.999,839.999,1,0,1,accepted,,76.530319399288,1.0,0,14515606045,7.999,1.0,5.0,0,1,interval_core_consensus,1.0,791.996,14515606045,0,0,73
1814490,14516462043,847.999,847.999,1,0,1,accepted,,73.52950187438955,1.0,0,14516462043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,791.996,14516462043,0,0,73
1814597,14517318045,856.002,856.002,1,0,1,accepted,,73.52905132817976,1.0,0,14517310043,8.002,1.0,5.0,0,1,interval_core_consensus,1.0,791.996,14517310043,0,0,73
1814702,14518158043,839.998,839.998,1,0,1,accepted,,72.11547129263376,1.0,0,14518158043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,799.996,14518158043,0,0,73
1814799,14518934047,776.004,776.004,1,0,1,accepted,,73.52905132817976,1.0,0,14518926047,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,800.001,14518926047,0,0,73
1814896,14519710043,775.996,775.996,1,0,1,accepted,,73.52905132817976,1.0,0,14519710043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,815.999,14519710043,0,0,73
1815000,14520542043,832.0,832.0,1,0,1,accepted,,72.11538461538461,1.0,0,14520542043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,820.002,14520542043,0,0,73
1815103,14521366043,824.0,824.0,1,0,1,accepted,,72.11538461538461,1.0,0,14521358047,7.996,1.0,5.0,0,1,interval_core_consensus,1.0,827.9995,14521358047,0,0,73
1815201,14522150046,784.003,784.003,1,0,1,accepted,,72.11538461538461,1.0,0,14522142046,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,835.999,14522142046,0,0,73
1815306,14522990046,840.0,840.0,1,0,1,accepted,,72.11538461538461,1.0,0,14522990046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,835.999,14522990046,0,0,73
1815406,14523790047,800.001,800.001,1,0,1,accepted,,72.81553398058253,1.0,0,14523790047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,835.999,14523790047,0,0,73
1815506,14524590043,799.996,799.996,1,0,1,accepted,,74.99990625011719,1.0,0,14524590043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,835.999,14524590043,0,0,73
1815611,14525430045,840.002,840.002,1,0,1,accepted,,74.99990625011719,1.0,0,14525430045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,831.999,14525430045,0,0,73
1815717,14526278044,847.999,847.999,1,0,1,accepted,,72.81553398058253,1.0,0,14526278044,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,835.999,14526278044,0,0,73
1815825,14527142043,863.999,863.999,1,0,1,accepted,,72.11538461538461,1.0,0,14527142043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,831.999,14527142043,0,0,73
1815937,14528038047,896.004,896.004,1,0,1,accepted,,71.42857142857143,1.0,0,14528038047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,827.999,14528038047,0,0,73
1816046,14528910043,871.996,871.996,1,0,1,accepted,,71.42840136094914,1.0,0,14528902045,7.998,1.0,5.0,0,1,interval_core_consensus,1.0,823.999,14528902045,0,0,73
1816151,14529750045,840.002,840.002,1,0,1,accepted,,71.42840136094914,1.0,0,14529750045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,823.999,14529750045,0,0,73
1816255,14530582043,831.998,831.998,1,0,1,accepted,,71.42840136094914,1.0,0,14530582043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,823.999,14530582043,0,0,73
1816357,14531398045,816.002,816.002,1,0,1,accepted,,71.42840136094914,1.0,0,14531390043,8.002,1.0,5.0,0,1,interval_core_consensus,1.0,824.0,14531390043,0,0,73
1816458,14532206043,807.998,807.998,1,0,1,accepted,,71.42840136094914,1.0,0,14532206043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0,14532206043,0,0,73
1816559,14533014043,808.0,808.0,1,0,1,accepted,,71.42840136094914,1.0,0,14533014043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.001,14533014043,0,0,73
1816661,14533830043,816.0,816.0,1,0,1,accepted,,72.11555797009127,1.0,0,14533830043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,828.0,14533830043,0,0,73
1816762,14534638045,808.002,808.002,1,0,1,accepted,,73.52923154600111,1.0,0,14534638045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0025,14534638045,0,0,73
1816865,14535462043,823.998,823.998,1,0,1,accepted,,73.52923154600111,1.0,0,14535462043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,828.0005000000001,14535462043,0,0,73
1816968,14536286043,824.0,824.0,1,0,1,accepted,,73.52923154600111,1.0,0,14536286043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,831.998,14536286043,0,0,73
1817070,14537102043,816.0,816.0,1,0,1,accepted,,73.52941176470588,1.0,0,14537102043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,831.998,14537102043,0,0,73
1817173,14537926045,824.002,824.002,1,0,1,accepted,,73.52941176470588,1.0,0,14537926045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,831.998,14537926045,0,0,73
1817277,14538758043,831.998,831.998,1,0,1,accepted,,73.52941176470588,1.0,0,14538758043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,831.998,14538758043,0,0,73
1817386,14539630047,872.004,872.004,1,0,1,accepted,,72.81571071774445,1.0,0,14539622043,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,831.998,14539622043,0,0,73
1817492,14540478043,847.996,847.996,1,0,1,accepted,,72.81553398058253,1.0,0,14540478043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,828.0005000000001,14540478043,0,0,73
1817595,14541302046,824.003,824.003,1,0,1,accepted,,72.81535724427853,1.0,0,14541302046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.0025,14541302046,0,0,73
1817702,14542158043,855.997,855.997,1,0,1,accepted,,72.81526887644826,1.0,0,14542158043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.001,14542158043,0,0,73
1817812,14543038046,880.003,880.003,1,0,1,accepted,,72.11555797009127,1.0,0,14543030046,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.001,14543030046,0,0,73
1817926,14543950043,911.997,911.997,1,0,1,accepted,,70.75505073137137,1.0,0,14543942044,7.999,1.0,5.0,0,1,interval_core_consensus,1.0,824.001,14543942044,0,0,73
1818038,14544846043,896.0,896.0,1,0,1,accepted,,70.09370359942851,1.0,0,14544846043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.001,14544846043,0,0,73
1818144,14545694043,848.0,848.0,1,0,1,accepted,,70.09370359942851,1.0,0,14545694043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.001,14545694043,0,0,73
1818248,14546526043,832.0,832.0,1,0,1,accepted,,70.09370359942851,1.0,0,14546526043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.001,14546526043,0,0,73
1818346,14547310043,784.0,784.0,1,0,1,accepted,,70.75471698113208,1.0,0,14547310043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,820.0029999999999,14547310043,0,0,73
1818447,14548118043,808.0,808.0,1,0,1,accepted,,70.75471698113208,1.0,0,14548118043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,816.004,14548118043,0,0,73
1818549,14548934043,816.0,816.0,1,0,1,accepted,,70.75471698113208,1.0,0,14548934043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,816.0,14548934043,0,0,73
1818651,14549750047,816.004,816.004,1,0,1,accepted,,72.11538461538461,1.0,0,14549750047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,816.0,14549750047,0,0,73
1818749,14550534043,783.996,783.996,1,0,1,accepted,,73.52905132817976,1.0,0,14550534043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,812.0,14550534043,0,0,73
1818845,14551302043,768.0,768.0,1,0,1,accepted,,73.52941176470588,1.0,0,14551302043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,796.0,14551302043,0,0,73
1818947,14552118043,816.0,816.0,1,0,1,accepted,,73.52941176470588,1.0,0,14552110046,7.997,1.0,5.0,0,1,interval_core_consensus,1.0,784.0,14552110046,0,0,73
1819045,14552902043,784.0,784.0,1,0,1,accepted,,74.25742574257426,1.0,0,14552902043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,783.998,14552902043,0,0,73
1819142,14553678045,776.002,776.002,1,0,1,accepted,,76.53061224489795,1.0,0,14553670047,7.998,1.0,5.0,0,1,interval_core_consensus,1.0,779.999,14553670047,0,0,73
1819237,14554438044,759.999,759.999,1,0,1,accepted,,76.53061224489795,1.0,0,14554438044,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,772.001,14554438044,0,0,73
1819327,14555158046,720.002,720.002,1,0,1,accepted,,76.5310027091975,1.0,0,14555158046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,763.9995,14555158046,0,0,73
1819409,14555814043,655.997,655.997,1,0,1,accepted,,77.31938835209188,1.0,0,0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,763.9995,0,0,0,1
1819489,14556454043,640.0,640.0,1,0,1,accepted,,78.125,1.0,0,14556454043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0,14556454043,0,0,169
1819567,14557078043,624.0,624.0,1,0,1,accepted,,78.94747229930566,1.0,0,14557078043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0,14557078043,0,0,169
1819649,14557734043,656.0,656.0,1,0,1,accepted,,83.33310185249486,1.0,0,14557734043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,763.9995,14557734043,0,0,169
1819736,14558430047,696.004,696.004,1,0,1,accepted,,86.20640111263728,1.0,0,14558430047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.9995,14558430047,0,0,169
1819827,14559158045,727.998,727.998,1,0,1,accepted,,86.20640111263728,1.0,0,14559158045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.999,14559158045,0,0,169
1819915,14559862044,703.999,703.999,1,0,1,accepted,,86.20640111263728,1.0,0,14559862044,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.999,14559862044,0,0,169
1819999,14560534043,671.999,671.999,1,0,1,accepted,,89.28584715155826,1.0,0,14560526044,7.999,1.0,5.0,0,1,interval_core_consensus,1.0,759.999,14560526044,0,0,73
1820084,14561214044,680.001,680.001,1,0,1,accepted,,89.28584715155826,1.0,0,14561214044,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,743.996,14561214044,0,0,73
1820176,14561950043,735.999,735.999,1,0,1,accepted,,88.23516436005241,1.0,0,14561950043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.999,14561950043,0,0,73
1820276,14562750043,800.0,800.0,1,0,1,accepted,,86.20640111263728,1.0,0,14562750043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.996,14562750043,0,0,73
1820381,14563590046,840.003,840.003,1,0,1,accepted,,85.22739378891163,1.0,0,14563590046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,727.998,14563590046,0,0,73
1820479,14564374047,784.001,784.001,1,0,1,accepted,,82.41780884013417,1.0,0,14564374047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,720.004,14564374047,0,0,73
1820571,14565110046,735.999,735.999,1,0,1,accepted,,81.52184989381779,1.0,0,14565110046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,720.002,14565110046,0,0,73
1820670,14565902047,792.001,792.001,1,0,1,accepted,,81.52184989381779,1.0,0,14565894043,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,720.0,14565894043,0,0,73
1820769,14566694047,792.0,792.0,1,0,1,accepted,,76.53051462944563,1.0,0,14566694047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,720.0,14566694047,0,0,73
1820869,14567494047,800.0,800.0,1,0,1,accepted,,75.75757575757575,1.0,0,14567494047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,720.0,14567494047,0,0,73
1820961,14568230043,735.996,735.996,1,0,1,accepted,,75.75757575757575,1.0,0,14568230043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,724.001,14568230043,0,0,73
1821051,14568950043,720.0,720.0,1,0,1,accepted,,75.75757575757575,1.0,0,14568950043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,727.998,14568950043,0,0,73
1821141,14569670047,720.004,720.004,1,0,1,accepted,,76.53051462944563,1.0,0,14569670047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.9975,14569670047,0,0,73
1821231,14570390047,720.0,720.0,1,0,1,accepted,,81.52184989381779,1.0,0,14570390047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.999,14570390047,0,0,73
1821317,14571078046,687.999,687.999,1,0,1,accepted,,81.52218218577275,1.0,0,14571070046,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.0,14571070046,0,0,73
1821402,14571758047,680.001,680.001,1,0,1,accepted,,83.33287037294237,1.0,0,0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,788.0005,0,0,0,1
1821492,14572478045,719.998,719.998,1,0,1,accepted,,83.33333333333333,1.0,1,14572238043,240.002,1.0,5.0,0,1,interval_core_consensus,1.0,792.0005,14572238043,0,0,185
1821581,14573190043,711.998,711.998,1,0,1,accepted,,83.33333333333333,1.0,0,14573502043,-312.0,1.0,5.0,0,1,interval_core_consensus,1.0,791.999,14573502043,0,0,169
1821683,14574006043,816.0,816.0,1,0,1,accepted,,83.33333333333333,1.0,0,14574006043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,788.0005,14574006043,0,0,169
1821786,14574830046,824.003,824.003,1,0,1,accepted,,83.33333333333333,1.0,0,14574830046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,784.0025,14574830046,0,0,169
1821888,14575646043,815.997,815.997,1,0,1,accepted,,83.33333333333333,1.0,0,14575646043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,784.0015000000001,14575646043,0,0,169
1821988,14576446044,800.001,800.001,1,0,1,accepted,,83.33333333333333,1.0,0,14576446044,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,780.0,14576446044,0,0,73
1822088,14577246043,799.999,799.999,1,0,1,accepted,,75.00009375011719,1.0,0,14577246043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.0025,14577246043,0,0,73
1822188,14578046047,800.004,800.004,1,0,1,accepted,,74.99990625011719,1.0,0,14578046047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,767.9994999999999,14578046047,0,0,73
1822288,14578846043,799.996,799.996,1,0,1,accepted,,74.99990625011719,1.0,0,14578846043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,747.9965,14578846043,0,0,73
1822392,14579678043,832.0,832.0,1,0,1,accepted,,74.99962500187499,1.0,0,14579678043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,747.9965,14579678043,0,0,73
1822489,14580454046,776.003,776.003,1,0,1,accepted,,74.99962500187499,1.0,0,14580454046,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.996,14580454046,0,0,73
1822584,14581214043,759.997,759.997,1,0,1,accepted,,74.99990625011719,1.0,0,14581214043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.996,14581214043,0,0,73
1822681,14581990045,776.002,776.002,1,0,1,accepted,,75.00009375011719,1.0,0,14581990045,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.997,14581990045,0,0,73
1822781,14582790047,800.002,800.002,1,0,1,accepted,,75.00009375011719,1.0,0,14582790047,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0,14582790047,0,0,73
1822873,14583526043,735.996,735.996,1,0,1,accepted,,75.00037500187501,1.0,0,14583526043,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.001,14583526043,0,0,73
1822960,14584222047,696.004,696.004,1,0,1,accepted,,77.31928871409002,1.0,0,14584214045,8.002,1.0,5.0,0,1,interval_core_consensus,1.0,768.001,14584214045,0,0,73
