t_us,sample_drop_count,beat_drop_count,metric_drop_count,sample_queue_depth,sample_queue_high_water
32857748244,0,0,0,0,3
32862748248,0,0,0,0,3
32867748249,0,0,0,0,3
32872748249,0,0,0,0,3
32877749240,0,0,0,0,3
32882749240,0,0,0,0,3
32887749240,0,0,0,0,3
32892749240,0,0,0,0,3
32897749240,0,0,0,0,3
32902749240,0,0,0,0,3
32907749240,0,0,0,0,3
32912749240,0,0,0,0,3
32917749240,0,0,0,0,3
32922749240,0,0,0,0,3
32927749240,0,0,0,0,3
32932749240,0,0,0,0,3
32937749240,0,0,0,0,3
32942749240,0,0,0,0,3
32947749240,0,0,0,0,3
32952750676,0,0,0,0,3
32957750676,0,0,0,0,3
32962750676,0,0,0,0,3
32967750684,0,0,0,0,3
32972751038,0,0,0,0,3
32977751245,0,0,0,0,3
32982751248,0,0,0,0,3
32987752246,0,0,0,0,3
32992753244,0,0,0,0,3
32997753244,0,0,0,0,3
33002753244,0,0,0,0,3
33007753247,0,0,0,0,3
33012754244,0,0,0,0,3
33017754244,0,0,0,0,3
33022754246,0,0,0,0,3
33027754248,0,0,0,0,3
33032755245,0,0,0,0,3
33037756244,0,0,0,0,3
33042756247,0,0,0,0,3
33047757240,0,0,0,0,3
33052757240,0,0,0,0,3
33057757240,0,0,0,0,3
33062757240,0,0,0,0,3
33067757240,0,0,0,0,3
33072757240,0,0,0,0,3
33077757240,0,0,0,0,3
33082757240,0,0,0,0,3
33087757240,0,0,0,0,3
33092757240,0,0,0,0,3
33097757240,0,0,0,0,3
33102757240,0,0,0,0,3
33107757240,0,0,0,0,3
33112757240,0,0,0,0,3
33117757240,0,0,0,0,3
33122757240,0,0,0,0,3
33127757240,0,0,0,0,3
33132757240,0,0,0,0,3
33137757240,0,0,0,0,3
33142757240,0,0,0,0,3
33147758665,0,0,0,0,3
33152758667,0,0,0,0,3
33157758667,0,0,0,0,3
33162758674,0,0,0,0,3
33167758686,0,0,0,0,3
33172758687,0,0,0,0,3
33177759246,0,0,0,0,3
33182759248,0,0,0,0,3
33187760244,0,0,0,0,3
33192760245,0,0,0,0,3
33197760247,0,0,0,0,3
33202761244,0,0,0,0,3
33207761245,0,0,0,0,3
33212761257,0,0,0,0,3
33217762249,0,0,0,0,3
33222763247,0,0,0,0,3
33227764244,0,0,0,0,3
33232764244,0,0,0,0,3
33237764244,0,0,0,0,3
33242764244,0,0,0,0,3
33247764245,0,0,0,0,3
33252765240,0,0,0,0,3
33257765240,0,0,0,0,3
33262765240,0,0,0,0,3
33267765240,0,0,0,0,3
33272765240,0,0,0,0,3
33277765240,0,0,0,0,3
33282765240,0,0,0,0,3
33287765240,0,0,0,0,3
33292765240,0,0,0,0,3
33297765240,0,0,0,0,3
33302765240,0,0,0,0,3
33307765240,0,0,0,0,3
33312765240,0,0,0,0,3
33317765240,0,0,0,0,3
33322765240,0,0,0,0,3
33327765583,0,0,0,0,3
33332766667,0,0,0,0,3
33337766672,0,0,0,0,3
33342766683,0,0,0,0,3
33347766685,0,0,0,0,3
33352766688,0,0,0,0,3
33357767247,0,0,0,0,3
33362768244,0,0,0,0,3
33367768246,0,0,0,0,3
33372768448,0,0,0,0,3
33377769247,0,0,0,0,3
