t_us,sample_drop_count,beat_drop_count,metric_drop_count,sample_queue_depth,sample_queue_high_water
9216231668,0,0,0,0,4
9221231668,0,0,0,0,4
9226231668,0,0,0,0,4
9231231675,0,0,0,0,4
9236231686,0,0,0,0,4
9241231692,0,0,0,0,4
9246232248,0,0,0,0,4
9251232249,0,0,0,0,4
9256233247,0,0,0,0,4
9261233251,0,0,0,0,4
9266234249,0,0,0,0,4
9271234249,0,0,0,0,4
9276234249,0,0,0,0,4
9281235247,0,0,0,0,4
9286235252,0,0,0,0,4
9291236251,0,0,0,0,4
9296237249,0,0,0,0,4
9301237249,0,0,0,0,4
9306237251,0,0,0,0,4
9311238241,0,0,0,0,4
9316238241,0,0,0,0,4
9321238241,0,0,0,0,4
9326238241,0,0,0,0,4
9331238243,0,0,0,0,4
9336239668,0,0,0,0,4
9341239674,0,0,0,0,4
9346239676,0,0,0,0,4
9351239684,0,0,0,0,4
9356240249,0,0,0,0,4
9361240249,0,0,0,0,4
9366240250,0,0,0,0,4
9371241247,0,0,0,0,4
9376241250,0,0,0,0,4
9381242247,0,0,0,0,4
9386242249,0,0,0,0,4
9391243247,0,0,0,0,4
9396243248,0,0,0,0,4
9401243250,0,0,0,0,4
9406243251,0,0,0,0,4
9411244250,0,0,0,0,4
9416245247,0,0,0,0,4
9421245247,0,0,0,0,4
9426245247,0,0,0,0,4
9431245247,0,0,0,0,4
9436245250,0,0,0,0,4
9441246241,0,0,0,0,4
9446246241,0,0,0,0,4
9451246241,0,0,0,0,4
9456246242,0,0,0,0,4
9461246242,0,0,0,0,4
9466247663,0,0,0,0,4
9471247667,0,0,0,0,4
9476247675,0,0,0,0,4
9481247681,0,0,0,0,4
9486247693,0,0,0,0,4
9491248248,0,0,0,0,4
9496248248,0,0,0,0,4
9501248249,0,0,0,0,4
9506248249,0,0,0,0,4
9511248251,0,0,0,0,4
9516249250,0,0,0,0,4
9521250247,0,0,0,0,4
9526250247,0,0,0,0,4
9531250247,0,0,0,0,4
9536250249,0,0,0,0,4
9541251247,0,0,0,0,4
9546251249,0,0,0,0,4
9551251250,0,0,0,0,4
9556252249,0,0,0,0,4
9561253247,0,0,0,0,4
9566253247,0,0,0,0,4
9571253248,0,0,0,0,4
9576254241,0,0,0,0,4
9581254241,0,0,0,0,4
9586254245,0,0,0,0,4
9591255667,0,0,0,0,4
9596255675,0,0,0,0,4
9601255686,0,0,0,0,4
9606256250,0,0,0,0,4
9611257247,0,0,0,0,4
9616257248,0,0,0,0,4
9621257249,0,0,0,0,4
9626257249,0,0,0,0,4
9631257251,0,0,0,0,4
9636258251,0,0,0,0,4
9641259247,0,0,0,0,4
9646259252,0,0,0,0,4
9651260249,0,0,0,0,4
9656260250,0,0,0,0,4
9661260250,0,0,0,0,4
9666261247,0,0,0,0,4
9671261251,0,0,0,0,4
9676261251,0,0,0,0,4
9681261252,0,0,0,0,4
9686262241,0,0,0,0,4
9691262241,0,0,0,0,4
9696262241,0,0,0,0,4
9701262244,0,0,0,0,4
9706263675,0,0,0,0,4
9711263681,0,0,0,0,4
9716264249,0,0,0,0,4
9721264249,0,0,0,0,4
9726265248,0,0,0,0,4
9731266247,0,0,0,0,4
9736266251,0,0,0,0,4
9741267247,0,0,0,0,4
9746267250,0,0,0,0,4
9751268247,0,0,0,0,4
9756268247,0,0,0,0,4
9761268247,0,0,0,0,4
9766268247,0,0,0,0,4
9771268252,0,0,0,0,4
9776268252,0,0,0,0,4
9781269249,0,0,0,0,4
9786270242,0,0,0,0,4
9791271681,0,0,0,0,4
9796272247,0,0,0,0,4
9801272251,0,0,0,0,4
9806273247,0,0,0,0,4
9811273250,0,0,0,0,4
9816273250,0,0,0,0,4
9821274247,0,0,0,0,4
9826274249,0,0,0,0,4
9831274250,0,0,0,0,4
9836275250,0,0,0,0,4
9841276247,0,0,0,0,4
9846276250,0,0,0,0,4
9851277247,0,0,0,0,4
9856277247,0,0,0,0,4
9861277247,0,0,0,0,4
9866277247,0,0,0,0,4
9871277247,0,0,0,0,4
9876277247,0,0,0,0,4
9881277247,0,0,0,0,4
9886277251,0,0,0,0,4
9891278241,0,0,0,0,4
9896278241,0,0,0,0,4
9901278241,0,0,0,0,4
9906278241,0,0,0,0,4
9911278241,0,0,0,0,4
9916278241,0,0,0,0,4
9921278248,0,0,0,0,4
9926279669,0,0,0,0,4
9931279674,0,0,0,0,4
9936279680,0,0,0,0,4
9941279688,0,0,0,0,4
9946280250,0,0,0,0,4
9951280251,0,0,0,0,4
9956281248,0,0,0,0,4
9961281249,0,0,0,0,4
9966282248,0,0,0,0,4
9971282248,0,0,0,0,4
9976282248,0,0,0,0,4
9981282249,0,0,0,0,4
9986282249,0,0,0,0,4
9991282249,0,0,0,0,4
9996283247,0,0,0,0,4
10001283248,0,0,0,0,4
10006283250,0,0,0,0,4
10011284248,0,0,0,0,4
10016285247,0,0,0,0,4
10021285248,0,0,0,0,4
10026285252,0,0,0,0,4
10031286242,0,0,0,0,4
10036287668,0,0,0,0,4
10041287676,0,0,0,0,4
10046287688,0,0,0,0,4
10051287693,0,0,0,0,4
10056288252,0,0,0,0,4
10061289247,0,0,0,0,4
10066289247,0,0,0,0,4
10071289248,0,0,0,0,4
10076290247,0,0,0,0,4
10081290251,0,0,0,0,4
10086290251,0,0,0,0,4
10091291248,0,0,0,0,4
10096292247,0,0,0,0,4
10101292247,0,0,0,0,4
10106292247,0,0,0,0,4
10111292247,0,0,0,0,4
10116292249,0,0,0,0,4
10121292251,0,0,0,0,4
10126292252,0,0,0,0,4
10131293247,0,0,0,0,4
10136293252,0,0,0,0,4
10141294241,0,0,0,0,4
10146294242,0,0,0,0,4
10151295669,0,0,0,0,4
10156295681,0,0,0,0,4
10161296252,0,0,0,0,4
10166297250,0,0,0,0,4
10171298249,0,0,0,0,4
10176299247,0,0,0,0,4
10181299248,0,0,0,0,4
10186299248,0,0,0,0,4
10191299248,0,0,0,0,4
10196299249,0,0,0,0,4
10201300248,0,0,0,0,4
10206301247,0,0,0,0,4
10211301247,0,0,0,0,4
10216301247,0,0,0,0,4
10221301247,0,0,0,0,4
10226301252,0,0,0,0,4
10231302242,0,0,0,0,4
10236303667,0,0,0,0,4
10241303680,0,0,0,0,4
10246304247,0,0,0,0,4
10251304250,0,0,0,0,4
10256304250,0,0,0,0,4
10261305249,0,0,0,0,4
10266305250,0,0,0,0,4
10271306249,0,0,0,0,4
10276307247,0,0,0,0,4
10281307250,0,0,0,0,4
10286308247,0,0,0,0,4
10291308247,0,0,0,0,4
10296308247,0,0,0,0,4
10301308247,0,0,0,0,4
10306308252,0,0,0,0,4
10311309247,0,0,0,0,4
10316309250,0,0,0,0,4
10321310241,0,0,0,0,4
10326310241,0,0,0,0,4
10331310241,0,0,0,0,4
10336310241,0,0,0,0,4
10341310241,0,0,0,0,4
10346310241,0,0,0,0,4
10351310241,0,0,0,0,4
10356310241,0,0,0,0,4
10361310241,0,0,0,0,4
10366310241,0,0,0,0,4
10371310242,0,0,0,0,4
10376311676,0,0,0,0,4
10381311685,0,0,0,0,4
10386311688,0,0,0,0,4
10391312249,0,0,0,0,4
10396312249,0,0,0,0,4
10401312251,0,0,0,0,4
10406313249,0,0,0,0,4
10411313418,0,0,0,0,4
10416314247,0,0,0,0,4
10421314249,0,0,0,0,4
10426314249,0,0,0,0,4
10431315247,0,0,0,0,4
10436315247,0,0,0,0,4
