t_us,score_t_us,latest_data_t_us,baseline_version,uses_future_data
8681238047,8681238047,10676102043,10493534043,1
8701894047,8701894047,10676102043,10493534043,1
8722574043,8722574043,10676102043,10493534043,1
8743246046,8743246046,10676102043,10493534043,1
8763758043,8763758043,10676102043,10493534043,1
8784110043,8784110043,10676102043,10493534043,1
8804358043,8804358043,10676102043,10493534043,1
8824926043,8824926043,10676102043,10493534043,1
8845478043,8845478043,10676102043,10493534043,1
8866102043,8866102043,10676102043,10493534043,1
8886766044,8886766044,10676102043,10493534043,1
8906998043,8906998043,10676102043,10493534043,1
8927310043,8927310043,10676102043,10493534043,1
8947990047,8947990047,10676102043,10493534043,1
8968326044,8968326044,10676102043,10493534043,1
8988606044,8988606044,10676102043,10493534043,1
9008750047,9008750047,10676102043,10493534043,1
9028822047,9028822047,10676102043,10493534043,1
9049062043,9049062043,10676102043,10493534043,1
9069326047,9069326047,10676102043,10493534043,1
9089782046,9089782046,10676102043,10493534043,1
9110302043,9110302043,10676102043,10493534043,1
9130950047,9130950047,10676102043,10493534043,1
9151038043,9151038043,10676102043,10493534043,1
9171830043,9171830043,10676102043,10493534043,1
9192222045,9192222045,10676102043,10493534043,1
9212526043,9212526043,10676102043,10493534043,1
9232894043,9232894043,10676102043,10493534043,1
9252950047,9252950047,10676102043,10493534043,1
9273726043,9273726043,10676102043,10493534043,1
9293750043,9293750043,10676102043,10493534043,1
9313878044,9313878044,10676102043,10493534043,1
9334086043,9334086043,10676102043,10493534043,1
9354206047,9354206047,10676102043,10493534043,1
9374630047,9374630047,10676102043,10493534043,1
9394670043,9394670043,10676102043,10493534043,1
9414926044,9414926044,10676102043,10493534043,1
9434950045,9434950045,10676102043,10493534043,1
9455566043,9455566043,10676102043,10493534043,1
9476438043,9476438043,10676102043,10493534043,1
9497302043,9497302043,10676102043,10493534043,1
9517862045,9517862045,10676102043,10493534043,1
9538454043,9538454043,10676102043,10493534043,1
9559054043,9559054043,10676102043,10493534043,1
9579102043,9579102043,10676102043,10493534043,1
9599686046,9599686046,10676102043,10493534043,1
9619734047,9619734047,10676102043,10493534043,1
9640238047,9640238047,10676102043,10493534043,1
9660942043,9660942043,10676102043,10493534043,1
9681150043,9681150043,10676102043,10493534043,1
