host_read_start_ns,host_read_end_ns,read_duration_ms,bytes_read,decoded_message_count,sample_count,first_sample_seq,last_sample_seq,first_sample_t_us,last_sample_t_us,serial_in_waiting,protocol_ok_frames,crc_errors,format_errors,resync_count,sample_seq_gaps
81644203000000,81644734000000,531.0,4096,67,66,1077242,1077307,8618478045,8618998043,32,67,0,1,1,0
81644734000000,81645265000000,531.0,4096,67,67,1077308,1077374,8619006043,8619534043,52,134,0,1,1,0
81645281000000,81645812000000,531.0,4096,68,67,1077375,1077441,8619542043,8620070043,33,202,0,1,1,0
81645812000000,81646343000000,531.0,4096,68,67,1077442,1077508,8620078046,8620606043,88,270,0,1,1,0
81646359000000,81646875000000,516.0,4096,68,67,1077509,1077575,8620614045,8621142043,47,338,0,1,1,0
81646890000000,81647406000000,516.0,4096,68,67,1077576,1077642,8621150046,8621678043,44,406,0,1,1,0
81647421000000,81647937000000,516.0,4096,68,66,1077643,1077708,8621686047,8622206043,41,474,0,1,1,0
81647953000000,81648484000000,531.0,4096,69,68,1077709,1077776,8622214043,8622750043,115,543,0,1,1,0
81648500000000,81649031000000,531.0,4096,67,67,1077777,1077843,8622758043,8623286043,48,610,0,1,1,0
81649031000000,81649562000000,531.0,4096,69,68,1077844,1077911,8623294043,8623830043,139,679,0,1,1,0
81649578000000,81650093000000,515.0,4096,68,67,1077912,1077978,8623838043,8624366046,28,747,0,1,1,0
81650109000000,81650640000000,531.0,4096,68,67,1077979,1078045,8624374045,8624902047,43,815,0,1,1,0
81650640000000,81651171000000,531.0,4096,68,67,1078046,1078112,8624910043,8625438043,59,883,0,1,1,0
81651187000000,81651718000000,531.0,4096,68,68,1078113,1078180,8625446043,8625982043,298,951,0,1,1,0
81651750000000,81652250000000,500.0,4096,68,66,1078181,1078246,8625990043,8626510043,168,1019,0,1,1,0
81652265000000,81652781000000,516.0,4096,68,67,1078247,1078313,8626518045,8627046043,149,1087,0,1,1,0
81652796000000,81653328000000,532.0,4096,67,67,1078314,1078380,8627054043,8627582043,81,1154,0,1,1,0
81653328000000,81653859000000,531.0,4096,68,67,1078381,1078447,8627590043,8628118047,117,1222,0,1,1,0
81653875000000,81654390000000,515.0,4096,68,67,1078448,1078514,8628126044,8628654043,229,1290,0,1,1,0
81654421000000,81654921000000,500.0,4096,67,67,1078515,1078581,8628662047,8629190044,103,1357,0,1,1,0
81654937000000,81655468000000,531.0,4096,68,67,1078582,1078648,8629198043,8629726044,236,1425,0,1,1,0
81655500000000,81656000000000,500.0,4096,68,67,1078649,1078715,8629734043,8630262046,167,1493,0,1,1,0
81656015000000,81656531000000,516.0,4096,68,67,1078716,1078782,8630270046,8630798043,91,1561,0,1,1,0
81656546000000,81657062000000,516.0,4096,69,67,1078783,1078849,8630806043,8631334043,190,1630,0,1,1,0
81657093000000,81657609000000,516.0,4096,68,68,1078850,1078917,8631342043,8631878043,159,1698,0,1,1,0
81657640000000,81658156000000,516.0,4096,68,67,1078918,1078984,8631886046,8632414046,175,1766,0,1,1,0
81658171000000,81658687000000,516.0,4096,68,67,1078985,1079051,8632422043,8632950043,128,1834,0,1,1,0
81658703000000,81659234000000,531.0,4096,69,68,1079052,1079119,8632958043,8633494046,160,1903,0,1,1,0
81659250000000,81659765000000,515.0,4096,67,67,1079120,1079186,8633502043,8634030043,92,1970,0,1,1,0
81659781000000,81660312000000,531.0,4096,69,68,1079187,1079254,8634038046,8634574043,131,2039,0,1,1,0
81660328000000,81660843000000,515.0,4096,68,67,1079255,1079321,8634582043,8635110043,290,2107,0,1,1,0
81660890000000,81661390000000,500.0,4096,68,68,1079322,1079389,8635118043,8635654043,134,2175,0,1,1,0
81661406000000,81661921000000,515.0,4096,69,67,1079390,1079456,8635662043,8636190043,145,2244,0,1,1,0
81661937000000,81662468000000,531.0,4096,68,68,1079457,1079524,8636198047,8636734044,178,2312,0,1,1,0
81662484000000,81663000000000,516.0,4096,67,66,1079525,1079590,8636742047,8637262046,103,2379,0,1,1,0
81663015000000,81663531000000,516.0,4096,68,68,1079591,1079658,8637270043,8637806047,226,2447,0,1,1,0
81663562000000,81664078000000,516.0,4096,68,67,1079659,1079725,8637814043,8638342043,145,2515,0,1,1,0
81664093000000,81664609000000,516.0,4096,68,67,1079726,1079792,8638350046,8638878043,159,2583,0,1,1,0
81664640000000,81665156000000,516.0,4096,68,67,1079793,1079859,8638886047,8639414047,178,2651,0,1,1,0
81665171000000,81665687000000,516.0,4096,68,68,1079860,1079927,8639422043,8639958043,174,2719,0,1,1,0
81665718000000,81666234000000,516.0,4096,68,67,1079928,1079994,8639966046,8640494043,164,2787,0,1,1,0
81666250000000,81666765000000,515.0,4096,68,67,1079995,1080061,8640502047,8641030043,215,2855,0,1,1,0
81666796000000,81667296000000,500.0,4096,68,67,1080062,1080128,8641038043,8641566043,158,2923,0,1,1,0
81667328000000,81667828000000,500.0,4096,68,66,1080129,1080194,8641574043,8642094043,155,2991,0,1,1,0
81667859000000,81668375000000,516.0,4096,68,67,1080195,1080261,8642102047,8642630043,228,3059,0,1,1,0
81668406000000,81668906000000,500.0,4096,68,67,1080262,1080328,8642638043,8643166043,131,3127,0,1,1,0
81668921000000,81669437000000,516.0,4096,68,67,1080329,1080395,8643174043,8643702043,268,3195,0,1,1,0
81669468000000,81669984000000,516.0,4096,67,67,1080396,1080462,8643710047,8644238047,158,3262,0,1,1,0
81670000000000,81670515000000,515.0,4096,68,67,1080463,1080529,8644246043,8644774043,123,3330,0,1,1,0
81670531000000,81671046000000,515.0,4096,68,68,1080530,1080597,8644782043,8645318047,151,3398,0,1,1,0
81671078000000,81671593000000,515.0,4096,68,67,1080598,1080664,8645326043,8645854043,147,3466,0,1,1,0
81671609000000,81672125000000,516.0,4096,68,67,1080665,1080731,8645862043,8646390043,128,3534,0,1,1,0
81672140000000,81672671000000,531.0,4096,68,67,1080732,1080798,8646398043,8646926043,176,3602,0,1,1,0
81672687000000,81673203000000,516.0,4096,68,67,1080799,1080865,8646934043,8647462043,164,3670,0,1,1,0
81673218000000,81673734000000,516.0,4096,67,67,1080866,1080932,8647470043,8647998046,271,3737,0,1,1,0
81673781000000,81674281000000,500.0,4096,69,68,1080933,1081000,8648006043,8648542044,336,3806,0,1,1,0
81674328000000,81674812000000,484.0,4096,68,67,1081001,1081067,8648550043,8649078043,179,3874,0,1,1,0
81674828000000,81675359000000,531.0,4096,67,67,1081068,1081134,8649086043,8649614044,117,3941,0,1,1,0
81675375000000,81675890000000,515.0,4096,67,67,1081135,1081201,8649622043,8650150044,222,4008,0,1,1,0
81675921000000,81676421000000,500.0,4096,68,67,1081202,1081268,8650158043,8650686043,176,4076,0,1,1,0
81676453000000,81676953000000,500.0,4096,68,66,1081269,1081334,8650694043,8651214047,127,4144,0,1,1,0
81676968000000,81677484000000,516.0,4096,68,67,1081335,1081401,8651222043,8651750044,189,4212,0,1,1,0
81677515000000,81678031000000,516.0,4096,68,68,1081402,1081469,8651758043,8652294047,164,4280,0,1,1,0
81678046000000,81678562000000,516.0,4096,68,67,1081470,1081536,8652302046,8652830046,129,4348,0,1,1,0
81678578000000,81679109000000,531.0,4096,68,67,1081537,1081603,8652838047,8653366043,181,4416,0,1,1,0
81679125000000,81679640000000,515.0,4096,68,68,1081604,1081671,8653374043,8653910043,239,4484,0,1,1,0
81679671000000,81680171000000,500.0,4096,67,66,1081672,1081737,8653918043,8654438043,118,4551,0,1,1,0
81680187000000,81680703000000,516.0,4096,68,67,1081738,1081804,8654446043,8654974043,164,4619,0,1,1,0
81680734000000,81681250000000,516.0,4096,68,67,1081805,1081871,8654982043,8655510047,115,4687,0,1,1,0
81681265000000,81681781000000,516.0,4096,67,66,1081872,1081937,8655518043,8656038043,256,4754,0,1,1,0
81681812000000,81682312000000,500.0,4096,68,67,1081938,1082004,8656046047,8656574043,166,4822,0,1,1,0
81682328000000,81682843000000,515.0,4096,68,67,1082005,1082071,8656582043,8657110043,118,4890,0,1,1,0
81682859000000,81683375000000,516.0,4096,68,67,1082072,1082138,8657118043,8657646044,171,4958,0,1,1,0
81683406000000,81683921000000,515.0,4096,67,67,1082139,1082205,8657654043,8658182043,205,5025,0,1,1,0
81683937000000,81684468000000,531.0,4096,69,68,1082206,1082273,8658190043,8658726047,172,5094,0,1,1,0
81684484000000,81685000000000,516.0,4096,68,67,1082274,1082340,8658734045,8659262043,152,5162,0,1,1,0
81685015000000,81685531000000,516.0,4096,68,67,1082341,1082407,8659270043,8659798046,177,5230,0,1,1,0
81685562000000,81686078000000,516.0,4096,68,68,1082408,1082475,8659806043,8660342045,198,5298,0,1,1,0
81686109000000,81686609000000,500.0,4096,68,67,1082476,1082542,8660350045,8660878043,145,5366,0,1,1,0
81686640000000,81687156000000,516.0,4096,69,67,1082543,1082609,8660886043,8661414043,109,5435,0,1,1,0
81687171000000,81687687000000,516.0,4096,68,66,1082610,1082675,8661422043,8661942043,197,5503,0,1,1,0
81687703000000,81688218000000,515.0,4096,68,68,1082676,1082743,8661950043,8662486045,280,5571,0,1,1,0
81688265000000,81688750000000,485.0,4096,68,67,1082744,1082810,8662494045,8663022046,152,5639,0,1,1,0
81688781000000,81689296000000,515.0,4096,67,66,1082811,1082876,8663030045,8663550043,229,5706,0,1,1,0
81689312000000,81689828000000,516.0,4096,68,68,1082877,1082944,8663558043,8664094046,267,5774,0,1,1,0
81689859000000,81690359000000,500.0,4096,67,67,1082945,1083011,8664102043,8664630043,124,5841,0,1,1,0
81690390000000,81690906000000,516.0,4096,68,67,1083012,1083078,8664638043,8665166046,206,5909,0,1,1,0
81690921000000,81691437000000,516.0,4096,67,66,1083079,1083144,8665174043,8665694043,141,5976,0,1,1,0
81691453000000,81691968000000,515.0,4096,68,67,1083145,1083211,8665702043,8666230043,229,6044,0,1,1,0
81692000000000,81692500000000,500.0,4096,68,67,1083212,1083278,8666238043,8666766043,254,6112,0,1,1,0
81692531000000,81693031000000,500.0,4096,68,67,1083279,1083345,8666774047,8667302043,122,6180,0,1,1,0
81693046000000,81693562000000,516.0,4096,67,66,1083346,1083411,8667310043,8667830047,134,6247,0,1,1,0
81693593000000,81694109000000,516.0,4096,67,67,1083412,1083478,8667838047,8668366043,203,6314,0,1,1,0
81694125000000,81694640000000,515.0,4096,68,67,1083479,1083545,8668374043,8668902043,780,6382,0,1,1,0
81694734000000,81695171000000,437.0,4096,68,67,1083546,1083612,8668910047,8669438043,154,6450,0,1,1,0
81695187000000,81695703000000,516.0,4096,67,66,1083613,1083678,8669446043,8669966043,156,6517,0,1,1,0
81695718000000,81696250000000,532.0,4096,68,68,1083679,1083746,8669974043,8670510045,254,6585,0,1,1,0
81696281000000,81696781000000,500.0,4096,68,67,1083747,1083813,8670518046,8671046046,239,6653,0,1,1,0
81696812000000,81697312000000,500.0,4096,68,66,1083814,1083879,8671054043,8671574043,236,6721,0,1,1,0
81697343000000,81697843000000,500.0,4096,68,67,1083880,1083946,8671582044,8672110047,190,6789,0,1,1,0
81697875000000,81698390000000,515.0,4096,68,68,1083947,1084014,8672118047,8672654043,162,6857,0,1,1,0
81698406000000,81698921000000,515.0,4096,68,67,1084015,1084081,8672662043,8673190043,151,6925,0,1,1,0
81698953000000,81699468000000,515.0,4096,68,67,1084082,1084148,8673198045,8673726047,165,6993,0,1,1,0
81699484000000,81700000000000,516.0,4096,67,66,1084149,1084214,8673734047,8674254043,158,7060,0,1,1,0
81700015000000,81700531000000,516.0,4096,68,68,1084215,1084282,8674262043,8674798043,161,7128,0,1,1,0
81700562000000,81701078000000,516.0,4096,68,67,1084283,1084349,8674806043,8675334044,145,7196,0,1,1,0
81701093000000,81701609000000,516.0,4096,68,67,1084350,1084416,8675342045,8675870043,181,7264,0,1,1,0
81701625000000,81702140000000,515.0,4096,68,66,1084417,1084482,8675878044,8676398045,200,7332,0,1,1,0
81702156000000,81702671000000,515.0,4096,68,68,1084483,1084550,8676406045,8676942045,160,7400,0,1,1,0
81702703000000,81703218000000,515.0,4096,68,67,1084551,1084617,8676950043,8677478043,190,7468,0,1,1,0
81703234000000,81703750000000,516.0,4096,68,67,1084618,1084684,8677486043,8678014043,122,7536,0,1,1,0
81703765000000,81704296000000,531.0,4096,68,68,1084685,1084752,8678022046,8678558047,347,7604,0,1,1,0
81704328000000,81704828000000,500.0,4096,68,67,1084753,1084819,8678566046,8679094043,279,7672,0,1,1,0
81704875000000,81705359000000,484.0,4096,68,67,1084820,1084886,8679102047,8679630043,148,7740,0,1,1,0
81705390000000,81705906000000,516.0,4096,68,67,1084887,1084953,8679638043,8680166043,208,7808,0,1,1,0
81705937000000,81706453000000,516.0,4096,68,68,1084954,1085021,8680174043,8680710043,210,7876,0,1,1,0
81706468000000,81706984000000,516.0,4096,68,66,1085022,1085087,8680718046,8681238047,143,7944,0,1,1,0
81707000000000,81707515000000,515.0,4096,69,68,1085088,1085155,8681246043,8681782047,242,8013,0,1,1,0
81707546000000,81708046000000,500.0,4096,68,67,1085156,1085222,8681790043,8682318043,177,8081,0,1,1,0
81708078000000,81708593000000,515.0,4096,68,67,1085223,1085289,8682326043,8682854043,140,8149,0,1,1,0
81708609000000,81709125000000,516.0,4096,68,67,1085290,1085356,8682862045,8683390043,256,8217,0,1,1,0
81709156000000,81709656000000,500.0,4096,68,67,1085357,1085423,8683398043,8683926043,148,8285,0,1,1,0
81709687000000,81710203000000,516.0,4096,69,68,1085424,1085491,8683934043,8684470045,212,8354,0,1,1,0
81710234000000,81710750000000,516.0,4096,68,68,1085492,1085559,8684478044,8685014043,176,8422,0,1,1,0
81710765000000,81711281000000,516.0,4096,68,67,1085560,1085626,8685022043,8685550043,210,8490,0,1,1,0
81711312000000,81711828000000,516.0,4096,68,67,1085627,1085693,8685558043,8686086046,302,8558,0,1,1,0
81711859000000,81712359000000,500.0,4096,68,67,1085694,1085760,8686094043,8686622043,270,8626,0,1,1,0
81712390000000,81712890000000,500.0,4096,68,67,1085761,1085827,8686630043,8687158043,132,8694,0,1,1,0
81712921000000,81713437000000,516.0,4096,68,67,1085828,1085894,8687166043,8687694043,218,8762,0,1,1,0
81713468000000,81713968000000,500.0,4096,68,67,1085895,1085961,8687702043,8688230043,252,8830,0,1,1,0
81714000000000,81714515000000,515.0,4096,69,68,1085962,1086029,8688238043,8688774043,975,8899,0,1,1,0
81714640000000,81715046000000,406.0,4096,67,67,1086030,1086096,8688782043,8689310043,151,8966,0,1,1,0
81715062000000,81715578000000,516.0,4096,68,67,1086097,1086163,8689318043,8689846043,224,9034,0,1,1,0
81715609000000,81716125000000,516.0,4096,68,67,1086164,1086230,8689854043,8690382043,136,9102,0,1,1,0
81716140000000,81716656000000,516.0,4096,68,68,1086231,1086298,8690390043,8690926043,166,9170,0,1,1,0
81716687000000,81717187000000,500.0,4096,68,66,1086299,1086364,8690934043,8691454043,170,9238,0,1,1,0
81717218000000,81717734000000,516.0,4096,68,68,1086365,1086432,8691462043,8691998046,208,9306,0,1,1,0
81717765000000,81718281000000,516.0,4096,68,67,1086433,1086499,8692006043,8692534043,195,9374,0,1,1,0
81718296000000,81718812000000,516.0,4096,68,68,1086500,1086567,8692542043,8693078043,192,9442,0,1,1,0
81718843000000,81719359000000,516.0,4096,68,67,1086568,1086634,8693086045,8693614043,180,9510,0,1,1,0
81719375000000,81719890000000,515.0,4096,68,67,1086635,1086701,8693622043,8694150043,215,9578,0,1,1,0
81719921000000,81720421000000,500.0,4096,69,68,1086702,1086769,8694158047,8694694046,296,9647,0,1,1,0
81720468000000,81720968000000,500.0,4096,67,67,1086770,1086836,8694702045,8695230047,177,9714,0,1,1,0
81720984000000,81721500000000,516.0,4096,68,67,1086837,1086903,8695238045,8695766043,193,9782,0,1,1,0
81721531000000,81722031000000,500.0,4096,69,67,1086904,1086970,8695774043,8696302046,156,9851,0,1,1,0
81722062000000,81722578000000,516.0,4096,68,67,1086971,1087037,8696310047,8696838047,170,9919,0,1,1,0
81722593000000,81723109000000,516.0,4096,67,67,1087038,1087104,8696846043,8697374043,189,9986,0,1,1,0
81723140000000,81723656000000,516.0,4096,68,67,1087105,1087171,8697382043,8697910043,193,10054,0,1,1,0
81723671000000,81724187000000,516.0,4096,68,67,1087172,1087238,8697918043,8698446047,130,10122,0,1,1,0
81724203000000,81724718000000,515.0,4096,69,68,1087239,1087306,8698454043,8698990043,201,10191,0,1,1,0
81724750000000,81725265000000,515.0,4096,67,67,1087307,1087373,8698998043,8699526043,262,10258,0,1,1,0
81725296000000,81725796000000,500.0,4096,68,67,1087374,1087440,8699534043,8700062044,165,10326,0,1,1,0
81725828000000,81726343000000,515.0,4096,68,67,1087441,1087507,8700070047,8700598043,185,10394,0,1,1,0
81726359000000,81726875000000,516.0,4096,68,68,1087508,1087575,8700606043,8701142043,342,10462,0,1,1,0
81726921000000,81727406000000,485.0,4096,68,66,1087576,1087641,8701150043,8701670045,148,10530,0,1,1,0
81727421000000,81727937000000,516.0,4096,68,66,1087642,1087707,8701678047,8702198047,195,10598,0,1,1,0
81727968000000,81728468000000,500.0,4096,68,67,1087708,1087774,8702206045,8702734043,165,10666,0,1,1,0
81728500000000,81729015000000,515.0,4096,68,68,1087775,1087842,8702742043,8703278045,195,10734,0,1,1,0
81729046000000,81729546000000,500.0,4096,68,67,1087843,1087909,8703286047,8703814043,234,10802,0,1,1,0
81729578000000,81730093000000,515.0,4096,68,67,1087910,1087976,8703822047,8704350043,142,10870,0,1,1,0
81730109000000,81730625000000,516.0,4096,68,67,1087977,1088043,8704358043,8704886043,165,10938,0,1,1,0
81730640000000,81731156000000,516.0,4096,67,67,1088044,1088110,8704894043,8705422043,213,11005,0,1,1,0
81731187000000,81731703000000,516.0,4096,69,68,1088111,1088178,8705430045,8705966043,147,11074,0,1,1,0
81731718000000,81732234000000,516.0,4096,68,66,1088179,1088244,8705974045,8706494043,184,11142,0,1,1,0
81732265000000,81732781000000,516.0,4096,69,68,1088245,1088312,8706502043,8707038047,227,11211,0,1,1,0
81732796000000,81733312000000,516.0,4096,67,67,1088313,1088379,8707046047,8707574043,130,11278,0,1,1,0
81733328000000,81733859000000,531.0,4096,69,68,1088380,1088447,8707582043,8708118043,229,11347,0,1,1,0
81733875000000,81734390000000,515.0,4096,68,67,1088448,1088514,8708126043,8708654045,282,11415,0,1,1,0
81734421000000,81734921000000,500.0,4096,68,67,1088515,1088581,8708662045,8709190047,221,11483,0,1,1,0
81734953000000,81735468000000,515.0,4096,68,68,1088582,1088649,8709198045,8709734044,1042,11551,0,1,1,0
81735609000000,81736000000000,391.0,4096,68,67,1088650,1088716,8709742043,8710270043,205,11619,0,1,1,0
81736031000000,81736546000000,515.0,4096,68,67,1088717,1088783,8710278043,8710806046,148,11687,0,1,1,0
81736562000000,81737078000000,516.0,4096,69,67,1088784,1088850,8710814043,8711342046,187,11756,0,1,1,0
81737109000000,81737609000000,500.0,4096,67,67,1088851,1088917,8711350046,8711878043,190,11823,0,1,1,0
81737640000000,81738156000000,516.0,4096,69,68,1088918,1088985,8711886043,8712422043,443,11892,0,1,1,0
81738218000000,81738703000000,485.0,4096,67,67,1088986,1089052,8712430043,8712958043,330,11959,0,1,1,0
81738734000000,81739234000000,500.0,4096,68,67,1089053,1089119,8712966043,8713494043,296,12027,0,1,1,0
81739265000000,81739781000000,516.0,4096,69,68,1089120,1089187,8713502043,8714038043,167,12096,0,1,1,0
81739796000000,81740312000000,516.0,4096,67,66,1089188,1089253,8714046043,8714566043,184,12163,0,1,1,0
81740328000000,81740843000000,515.0,4096,69,68,1089254,1089321,8714574043,8715110043,164,12232,0,1,1,0
81740875000000,81741390000000,515.0,4096,68,68,1089322,1089389,8715118043,8715654043,166,12300,0,1,1,0
81741406000000,81741921000000,515.0,4096,67,66,1089390,1089455,8715662043,8716182043,271,12367,0,1,1,0
81741953000000,81742453000000,500.0,4096,69,67,1089456,1089522,8716190043,8716718043,364,12436,0,1,1,0
81742500000000,81743000000000,500.0,4096,68,68,1089523,1089590,8716726043,8717262046,133,12504,0,1,1,0
81743015000000,81743531000000,516.0,4096,68,67,1089591,1089657,8717270047,8717798045,221,12572,0,1,1,0
81743562000000,81744078000000,516.0,4096,68,67,1089658,1089724,8717806043,8718334043,206,12640,0,1,1,0
81744093000000,81744609000000,516.0,4096,68,68,1089725,1089792,8718342043,8718878043,185,12708,0,1,1,0
81744640000000,81745156000000,516.0,4096,68,67,1089793,1089859,8718886045,8719414043,215,12776,0,1,1,0
81745171000000,81745703000000,532.0,4096,68,68,1089860,1089927,8719422043,8719958043,232,12844,0,1,1,0
81745734000000,81746234000000,500.0,4096,68,67,1089928,1089994,8719966043,8720494046,124,12912,0,1,1,0
81746250000000,81746765000000,515.0,4096,68,67,1089995,1090061,8720502044,8721030045,218,12980,0,1,1,0
81746796000000,81747312000000,516.0,4096,69,67,1090062,1090128,8721038043,8721566043,255,13049,0,1,1,0
81747343000000,81747843000000,500.0,4096,69,68,1090129,1090196,8721574043,8722110046,177,13118,0,1,1,0
81747875000000,81748375000000,500.0,4096,68,67,1090197,1090263,8722118046,8722646046,236,13186,0,1,1,0
81748406000000,81748921000000,515.0,4096,68,67,1090264,1090330,8722654047,8723182043,265,13254,0,1,1,0
81748953000000,81749468000000,515.0,4096,68,68,1090331,1090398,8723190043,8723726043,251,13322,0,1,1,0
81749500000000,81750000000000,500.0,4096,68,67,1090399,1090465,8723734045,8724262046,187,13390,0,1,1,0
81750015000000,81750531000000,516.0,4096,68,67,1090466,1090532,8724270044,8724798046,190,13458,0,1,1,0
81750562000000,81751078000000,516.0,4096,68,68,1090533,1090600,8724806043,8725342043,162,13526,0,1,1,0
81751093000000,81751625000000,532.0,4096,68,68,1090601,1090668,8725350043,8725886043,225,13594,0,1,1,0
81751656000000,81752156000000,500.0,4096,69,67,1090669,1090735,8725894047,8726422043,200,13663,0,1,1,0
81752187000000,81752687000000,500.0,4096,68,67,1090736,1090802,8726430047,8726958043,127,13731,0,1,1,0
81752718000000,81753234000000,516.0,4096,68,67,1090803,1090869,8726966043,8727494044,194,13799,0,1,1,0
81753265000000,81753781000000,516.0,4096,68,68,1090870,1090937,8727502043,8728038043,203,13867,0,1,1,0
81753796000000,81754312000000,516.0,4096,68,67,1090938,1091004,8728046043,8728574047,208,13935,0,1,1,0
81754343000000,81754843000000,500.0,4096,68,67,1091005,1091071,8728582047,8729110044,162,14003,0,1,1,0
81754875000000,81755390000000,515.0,4096,68,68,1091072,1091139,8729118043,8729654044,192,14071,0,1,1,0
81755421000000,81755937000000,516.0,4096,68,68,1091140,1091207,8729662043,8730198043,1110,14139,0,1,1,0
81756078000000,81756468000000,390.0,4096,68,67,1091208,1091274,8730206043,8730734043,344,14207,0,1,1,0
81756515000000,81757000000000,485.0,4096,69,67,1091275,1091341,8730742043,8731270043,232,14276,0,1,1,0
81757031000000,81757546000000,515.0,4096,68,67,1091342,1091408,8731278043,8731806043,127,14344,0,1,1,0
81757562000000,81758078000000,516.0,4096,67,67,1091409,1091475,8731814046,8732342043,183,14411,0,1,1,0
81758109000000,81758625000000,516.0,4096,69,68,1091476,1091543,8732350047,8732886043,286,14480,0,1,1,0
81758656000000,81759156000000,500.0,4096,68,67,1091544,1091610,8732894047,8733422046,122,14548,0,1,1,0
81759171000000,81759703000000,532.0,4096,68,68,1091611,1091678,8733430046,8733966045,266,14616,0,1,1,0
81759734000000,81760250000000,516.0,4096,68,68,1091679,1091746,8733974043,8734510043,193,14684,0,1,1,0
81760265000000,81760781000000,516.0,4096,68,67,1091747,1091813,8734518045,8735046043,217,14752,0,1,1,0
81760812000000,81761312000000,500.0,4096,68,67,1091814,1091880,8735054043,8735582043,222,14820,0,1,1,0
81761343000000,81761859000000,516.0,4096,68,67,1091881,1091947,8735590047,8736118043,226,14888,0,1,1,0
81761890000000,81762390000000,500.0,4096,69,68,1091948,1092015,8736126043,8736662045,260,14957,0,1,1,0
81762437000000,81762937000000,500.0,4096,68,67,1092016,1092082,8736670046,8737198047,194,15025,0,1,1,0
81762953000000,81763468000000,515.0,4096,68,67,1092083,1092149,8737206043,8737734043,251,15093,0,1,1,0
81763500000000,81764015000000,515.0,4096,68,68,1092150,1092217,8737742043,8738278045,183,15161,0,1,1,0
81764046000000,81764546000000,500.0,4096,68,67,1092218,1092284,8738286046,8738814043,223,15229,0,1,1,0
81764578000000,81765093000000,515.0,4096,69,68,1092285,1092352,8738822043,8739358044,208,15298,0,1,1,0
81765125000000,81765625000000,500.0,4096,67,66,1092353,1092418,8739366047,8739886044,182,15365,0,1,1,0
81765656000000,81766171000000,515.0,4096,69,69,1092419,1092487,8739894047,8740438043,274,15434,0,1,1,0
81766203000000,81766703000000,500.0,4096,68,67,1092488,1092554,8740446043,8740974043,202,15502,0,1,1,0
81766734000000,81767234000000,500.0,4096,69,67,1092555,1092621,8740982043,8741510043,183,15571,0,1,1,0
81767265000000,81767781000000,516.0,4096,68,66,1092622,1092687,8741518043,8742038043,197,15639,0,1,1,0
81767796000000,81768312000000,516.0,4096,68,68,1092688,1092755,8742046046,8742582043,127,15707,0,1,1,0
81768343000000,81768859000000,516.0,4096,69,68,1092756,1092823,8742590043,8743126046,181,15776,0,1,1,0
81768890000000,81769390000000,500.0,4096,68,67,1092824,1092890,8743134046,8743662043,205,15844,0,1,1,0
81769421000000,81769937000000,516.0,4096,67,67,1092891,1092957,8743670047,8744198045,128,15911,0,1,1,0
81769953000000,81770484000000,531.0,4096,69,69,1092958,1093026,8744206044,8744750043,263,15980,0,1,1,0
81770515000000,81771015000000,500.0,4096,68,67,1093027,1093093,8744758043,8745286043,169,16048,0,1,1,0
81771046000000,81771562000000,516.0,4096,68,67,1093094,1093160,8745294043,8745822047,134,16116,0,1,1,0
81771578000000,81772093000000,515.0,4096,69,67,1093161,1093227,8745830043,8746358046,166,16185,0,1,1,0
81772109000000,81772640000000,531.0,4096,67,67,1093228,1093294,8746366045,8746894043,187,16252,0,1,1,0
81772656000000,81773171000000,515.0,4096,69,68,1093295,1093362,8746902043,8747438043,136,16321,0,1,1,0
81773187000000,81773718000000,531.0,4096,68,67,1093363,1093429,8747446043,8747974043,197,16389,0,1,1,0
81773734000000,81774250000000,516.0,4096,68,68,1093430,1093497,8747982047,8748518043,155,16457,0,1,1,0
81774281000000,81774796000000,515.0,4096,68,67,1093498,1093564,8748526043,8749054043,170,16525,0,1,1,0
81774812000000,81775328000000,516.0,4096,69,68,1093565,1093632,8749062043,8749598043,224,16594,0,1,1,0
81775359000000,81775875000000,516.0,4096,68,68,1093633,1093700,8749606046,8750142044,175,16662,0,1,1,0
81775906000000,81776406000000,500.0,4096,68,67,1093701,1093767,8750150045,8750678043,170,16730,0,1,1,0
81776437000000,81776953000000,516.0,4096,69,68,1093768,1093835,8750686043,8751222043,1091,16799,0,1,1,0
81777093000000,81777484000000,391.0,4096,67,66,1093836,1093901,8751230043,8751750043,213,16866,0,1,1,0
81777515000000,81778031000000,516.0,4096,69,68,1093902,1093969,8751758043,8752294043,329,16935,0,1,1,0
81778078000000,81778562000000,484.0,4096,68,67,1093970,1094036,8752302043,8752830047,143,17003,0,1,1,0
81778593000000,81779109000000,516.0,4096,68,68,1094037,1094104,8752838045,8753374043,261,17071,0,1,1,0
81779140000000,81779656000000,516.0,4096,68,67,1094105,1094171,8753382043,8753910043,208,17139,0,1,1,0
81779671000000,81780187000000,516.0,4096,68,67,1094172,1094238,8753918043,8754446046,243,17207,0,1,1,0
81780218000000,81780718000000,500.0,4096,68,68,1094239,1094306,8754454047,8754990043,209,17275,0,1,1,0
81780750000000,81781265000000,515.0,4096,68,67,1094307,1094373,8754998043,8755526043,123,17343,0,1,1,0
81781281000000,81781812000000,531.0,4096,69,68,1094374,1094441,8755534043,8756070047,186,17412,0,1,1,0
81781828000000,81782343000000,515.0,4096,68,67,1094442,1094508,8756078046,8756606043,202,17480,0,1,1,0
