t_us,window_start_t_us,window_end_t_us,sample_count,raw_min,raw_p05,raw_p50,raw_p95,raw_max,avg_p05,avg_p50,avg_p95,filtered_p05,filtered_p50,filtered_p95,filtered_std,filtered_peak_to_peak,clip_low_ratio,clip_high_ratio,wear_ratio,wear_transition_count,max_no_wear_run_ms,candidate_count,detector_score_p50,expected_rr_ms_p50,firmware_hr_bpm_p50,firmware_hr_zero_ratio,effective_sample_rate_hz,timing_jitter_p95_ms,sqi,sqi_wear_ratio,sqi_clip_low_ratio,sqi_clip_high_ratio,transport_score,transport_status,contact_score,contact_status,protocol_error_ratio,protocol_seq_gaps,sample_drop_count,sample_queue_depth,sample_queue_high_water,corrector_reference_rr_ms,corrector_autocorr_confidence,corrector_polarity,corrector_candidate_count,corrector_selected_count,corrector_inserted_count,corrector_firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason
9118734047,9113742044,9118734047,625,7.000000,19.000000,108.000000,527.600000,565.000000,23.200000,109.000000,504.400000,-149.800000,-53.000000,317.000000,150.907291,506.000000,0.000000,0.000000,1.000000,0,0.000000,12,0.513000,819.200000,75.800000,0.000000,125.000000,0.004000,0.999621,1.000000,0.000000,0.000000,0.998902,VALID,1.000000,VALID,0.000016,0,0,0,4,847.999500,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,846.842983,847.999500,0.076931,dual_strong_update
9123742043,9118742043,9123742043,626,0.000000,0.000000,89.000000,499.750000,584.000000,2.000000,96.000000,482.500000,-165.000000,-70.000000,300.000000,156.406155,544.000000,0.087859,0.000000,1.000000,0,0.000000,23,0.535000,800.000000,75.000000,0.000000,125.000000,0.004000,0.801938,1.000000,0.087859,0.000000,0.998904,VALID,0.714457,LIMITED,0.000016,0,0,0,4,843.999500,0.958333,1,24,0,0,0,23,24,23,1,0.958333,0.000000,842.581296,843.999500,0.126472,dual_strong_update
9128742043,9123742043,9128742043,626,0.000000,0.000000,61.000000,593.500000,637.000000,0.000000,62.500000,567.000000,-176.000000,-96.500000,377.750000,190.536995,598.000000,0.271565,0.000000,1.000000,0,0.000000,24,0.504000,800.000000,75.000000,0.000000,125.000000,0.004000,0.549623,1.000000,0.271565,0.000000,0.998906,VALID,0.350000,INVALID,0.000015,0,0,0,4,799.997000,1.000000,1,24,1,0,0,24,24,24,0,1.000000,0.000000,805.554817,799.997000,0.103782,dual_strong_update
9133742047,9128750045,9133742047,625,0.000000,0.000000,113.000000,571.800000,652.000000,3.200000,112.000000,550.600000,-171.000000,-48.000000,361.600000,166.416540,609.000000,0.060800,0.000000,1.000000,0,0.000000,15,0.501000,753.000000,79.700000,0.000000,125.000000,0.004000,0.862823,1.000000,0.060800,0.000000,0.998908,VALID,0.802400,VALID,0.000015,0,0,0,4,791.998500,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,792.220905,791.998500,0.097348,dual_strong_update
9138750044,9133750046,9138750044,626,24.000000,41.000000,108.000000,480.750000,513.000000,42.250000,112.000000,459.750000,-128.000000,-57.500000,270.000000,134.998740,432.000000,0.000000,0.000000,1.000000,0,0.000000,17,0.499500,759.200000,79.700000,0.000000,125.000000,0.004000,0.999624,1.000000,0.000000,0.000000,0.998910,VALID,1.000000,VALID,0.000015,0,0,0,4,803.998000,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,802.060003,803.998000,0.103262,dual_strong_update
9143750045,9138758043,9143750045,625,0.000000,4.000000,92.000000,520.000000,586.000000,6.000000,98.000000,495.400000,-161.000000,-64.000000,312.600000,157.453044,541.000000,0.044800,0.000000,1.000000,0,0.000000,19,0.521000,756.000000,79.700000,0.000000,125.000000,0.004000,0.898825,1.000000,0.044800,0.000000,0.998912,VALID,0.854400,VALID,0.000015,0,0,0,4,807.999500,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,807.031744,807.999500,0.102757,dual_strong_update
9148750047,9143758047,9148750047,625,0.000000,9.400000,106.000000,507.800000,571.000000,14.000000,105.000000,487.000000,-155.800000,-54.000000,300.800000,151.627410,525.000000,0.033600,0.000000,1.000000,0,0.000000,16,0.517000,793.600000,78.100000,0.000000,125.000000,0.004000,0.924025,1.000000,0.033600,0.000000,0.998914,VALID,0.890800,VALID,0.000015,0,0,0,4,840.003000,1.000000,1,22,0,0,0,22,22,22,0,1.000000,0.000000,840.006586,840.003000,0.098833,dual_strong_update
9153758043,9148758047,9153758043,626,0.000000,15.000000,89.500000,492.500000,521.000000,16.000000,93.500000,469.000000,-152.000000,-72.500000,284.000000,144.435584,468.000000,0.012780,0.000000,1.000000,0,0.000000,16,0.515000,790.400000,75.800000,0.000000,125.000000,0.004000,0.970872,1.000000,0.012780,0.000000,0.998915,VALID,0.958466,VALID,0.000015,0,0,0,4,800.000000,1.000000,1,24,0,0,0,24,24,24,0,1.000000,0.000000,805.089598,800.000000,0.074130,dual_strong_update
9158758043,9153758043,9158758043,617,0.000000,0.000000,92.000000,495.200000,573.000000,4.000000,98.000000,472.000000,-161.000000,-71.000000,286.200000,155.300972,529.000000,0.059968,0.000000,1.000000,0,0.000000,19,0.526000,766.400000,76.500000,0.000000,125.000000,0.004000,0.792595,1.000000,0.059968,0.000000,0.782713,LIMITED,0.805105,VALID,0.000059,9,0,0,4,772.000000,1.000000,1,25,0,0,0,25,25,25,0,1.000000,0.000000,777.525326,772.000000,0.092183,dual_strong_update
9163758043,9158758043,9163758043,626,0.000000,0.250000,88.000000,531.500000,571.000000,4.000000,95.000000,504.750000,-162.000000,-66.000000,320.000000,165.654231,527.000000,0.051118,0.000000,1.000000,0,0.000000,19,0.520500,766.400000,76.500000,0.000000,125.000000,0.004000,0.884394,1.000000,0.051118,0.000000,0.998375,VALID,0.833866,VALID,0.000058,9,0,0,4,744.000000,1.000000,1,25,0,0,0,25,25,25,0,1.000000,0.000000,746.308400,744.000000,0.095654,dual_strong_update
9168758043,9163758043,9168758043,626,1.000000,16.000000,99.000000,505.750000,564.000000,18.000000,101.000000,483.000000,-153.000000,-64.000000,297.500000,148.901084,514.000000,0.000000,0.000000,1.000000,0,0.000000,13,0.500000,806.400000,73.700000,0.000000,125.000000,0.004000,0.999413,1.000000,0.000000,0.000000,0.998381,VALID,1.000000,VALID,0.000057,9,0,0,4,751.999000,1.000000,1,26,0,0,0,26,26,26,0,1.000000,0.000000,747.047692,751.999000,0.094632,dual_strong_update
9173758044,9168766043,9173758044,625,15.000000,24.000000,109.000000,518.400000,549.000000,26.000000,109.000000,493.400000,-145.000000,-53.000000,307.000000,147.841802,487.000000,0.000000,0.000000,1.000000,0,0.000000,14,0.508000,836.800000,72.100000,0.000000,125.000000,0.004000,0.999415,1.000000,0.000000,0.000000,0.998388,VALID,1.000000,VALID,0.000057,9,0,0,4,816.000000,1.000000,1,25,0,0,0,25,25,25,0,1.000000,0.000000,797.726685,816.000000,0.087215,dual_strong_update
9178758044,9173758044,9178758044,626,0.000000,13.250000,97.000000,480.750000,544.000000,15.500000,99.500000,458.000000,-153.750000,-70.000000,269.750000,138.988469,494.000000,0.020767,0.000000,1.000000,0,0.000000,20,0.514000,836.800000,70.800000,0.000000,125.000000,0.004000,0.952693,1.000000,0.020767,0.000000,0.998394,VALID,0.932508,VALID,0.000056,9,0,0,4,816.000000,1.000000,1,24,0,0,0,24,24,24,0,1.000000,0.000000,815.986251,816.000000,0.072676,dual_strong_update
9183758044,9178758044,9183758044,626,0.000000,0.000000,84.000000,532.000000,606.000000,5.000000,90.500000,507.750000,-161.000000,-69.500000,324.750000,168.727986,563.000000,0.063898,0.000000,1.000000,0,0.000000,18,0.512000,800.000000,73.500000,0.000000,125.000000,0.004000,0.855650,1.000000,0.063898,0.000000,0.998400,VALID,0.792332,LIMITED,0.000056,9,0,0,4,815.999000,1.000000,1,24,0,0,0,24,24,24,0,1.000000,0.000000,803.694889,815.999000,0.072678,dual_strong_update
9188758044,9183758044,9188758044,626,0.000000,0.000000,93.500000,559.500000,604.000000,1.000000,95.000000,537.750000,-172.000000,-64.000000,349.000000,175.628599,566.000000,0.138978,0.000000,1.000000,0,0.000000,20,0.510000,803.200000,75.800000,0.000000,125.000000,0.004000,0.686723,1.000000,0.138978,0.000000,0.998406,VALID,0.548323,INVALID,0.000055,9,0,0,4,796.000000,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,797.916634,796.000000,0.081952,dual_strong_update
9193758045,9188766043,9193758045,625,2.000000,18.200000,104.000000,517.000000,560.000000,20.200000,103.000000,495.000000,-153.000000,-63.000000,307.800000,146.004837,508.000000,0.000000,0.000000,1.000000,0,0.000000,14,0.510000,827.200000,73.500000,0.000000,125.000000,0.004000,0.999425,1.000000,0.000000,0.000000,0.998413,VALID,1.000000,VALID,0.000055,9,0,0,4,808.000000,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,801.441499,808.000000,0.117434,dual_strong_update
9198758045,9193758045,9198758045,626,21.000000,28.250000,105.000000,495.000000,534.000000,32.000000,108.000000,473.750000,-141.000000,-59.500000,287.000000,140.373435,467.000000,0.000000,0.000000,1.000000,0,0.000000,15,0.508000,822.400000,72.800000,0.000000,125.000000,0.004000,0.999427,1.000000,0.000000,0.000000,0.998419,VALID,1.000000,VALID,0.000055,9,0,0,4,844.001500,1.000000,1,23,1,0,1,23,23,23,0,1.000000,0.000000,843.758330,844.001500,0.063241,dual_strong_update
9203766047,9198774043,9203766047,625,5.000000,21.000000,102.000000,515.800000,545.000000,25.000000,104.000000,490.000000,-146.000000,-61.000000,304.000000,148.574072,487.000000,0.000000,0.000000,1.000000,0,0.000000,15,0.506000,819.200000,73.500000,0.000000,125.000000,0.004000,0.999430,1.000000,0.000000,0.000000,0.998424,VALID,1.000000,VALID,0.000054,9,0,0,4,864.000000,1.000000,1,22,1,0,1,22,22,22,0,1.000000,0.000000,863.896193,864.000000,0.041176,dual_strong_update
9208774043,9203774043,9208774043,626,22.000000,40.250000,112.000000,483.750000,527.000000,43.000000,113.500000,464.250000,-131.000000,-56.000000,274.000000,132.633924,454.000000,0.000000,0.000000,1.000000,0,0.000000,15,0.497000,838.400000,71.400000,0.000000,125.000000,0.004000,0.999432,1.000000,0.000000,0.000000,0.998430,VALID,1.000000,VALID,0.000054,9,0,0,4,839.999000,0.956522,1,23,1,0,1,22,23,22,1,0.956522,0.000000,844.366803,839.999000,0.042362,dual_strong_update
9213774043,9208774043,9213774043,626,8.000000,24.000000,108.000000,519.000000,561.000000,26.250000,111.000000,496.750000,-147.000000,-53.500000,306.000000,149.924913,505.000000,0.000000,0.000000,1.000000,0,0.000000,15,0.520000,849.600000,71.400000,0.000000,125.000000,0.004000,0.999434,1.000000,0.000000,0.000000,0.998436,VALID,1.000000,VALID,0.000053,9,0,0,4,839.998500,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,840.010116,839.998500,0.042359,dual_strong_update
9218774045,9213782043,9218774045,625,24.000000,30.200000,100.000000,491.600000,536.000000,32.000000,102.000000,471.800000,-137.000000,-63.000000,283.600000,139.750017,466.000000,0.000000,0.000000,1.000000,0,0.000000,17,0.502000,852.800000,69.400000,0.000000,125.000000,0.004000,0.999436,1.000000,0.000000,0.000000,0.998441,VALID,1.000000,VALID,0.000053,9,0,0,4,848.000000,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,847.980186,848.000000,0.027980,dual_strong_update
9223782045,9218782046,9223782045,626,0.000000,4.000000,88.500000,504.000000,553.000000,8.000000,96.500000,483.500000,-159.750000,-69.500000,302.250000,156.469746,506.000000,0.035144,0.000000,1.000000,0,0.000000,23,0.524000,828.800000,70.100000,0.000000,125.000000,0.004000,0.920365,1.000000,0.035144,0.000000,0.998447,VALID,0.885783,VALID,0.000052,9,0,0,4,808.000000,1.000000,1,24,0,0,0,24,24,24,0,1.000000,0.000000,819.556847,808.000000,0.102754,dual_strong_update
9228790043,9223790044,9228790043,626,0.000000,6.000000,101.000000,552.750000,602.000000,8.250000,102.000000,526.750000,-161.750000,-57.000000,340.000000,162.355015,547.000000,0.031949,0.000000,1.000000,0,0.000000,14,0.508000,843.200000,72.100000,0.000000,125.000000,0.004000,0.927556,1.000000,0.031949,0.000000,0.998452,VALID,0.896166,VALID,0.000052,9,0,0,4,807.998000,0.958333,1,24,0,0,0,23,24,23,1,0.958333,0.000000,808.004305,807.998000,0.110098,dual_strong_update
9233790043,9228790043,9233790043,626,20.000000,32.250000,110.000000,477.750000,516.000000,36.000000,111.500000,456.000000,-137.000000,-54.500000,270.000000,136.807511,493.000000,0.000000,0.000000,1.000000,0,0.000000,14,0.504000,864.000000,72.100000,0.000000,125.000000,0.004000,0.999443,1.000000,0.000000,0.000000,0.998457,VALID,1.000000,VALID,0.000051,9,0,0,4,800.000000,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,800.264527,800.000000,0.074132,dual_strong_update
9238790043,9233790043,9238790043,626,18.000000,30.000000,103.000000,481.750000,531.000000,33.000000,106.000000,459.750000,-137.750000,-60.000000,274.750000,136.607076,464.000000,0.000000,0.000000,1.000000,0,0.000000,16,0.506000,837.600000,71.000000,0.000000,125.000000,0.004000,0.999445,1.000000,0.000000,0.000000,0.998463,VALID,1.000000,VALID,0.000051,9,0,0,4,808.000000,1.000000,1,24,0,0,0,24,24,24,0,1.000000,0.000000,809.576625,808.000000,0.058717,dual_strong_update
9243790043,9238790043,9243790043,626,16.000000,27.250000,97.500000,476.000000,522.000000,29.000000,102.500000,454.750000,-138.000000,-66.000000,268.750000,138.119464,454.000000,0.000000,0.000000,1.000000,0,0.000000,18,0.508000,793.600000,74.300000,0.000000,125.000000,0.004000,0.999447,1.000000,0.000000,0.000000,0.998468,VALID,1.000000,VALID,0.000051,9,0,0,4,800.002000,1.000000,1,24,0,0,0,24,24,24,0,1.000000,0.000000,806.019166,800.002000,0.103789,dual_strong_update
9248790047,9243798043,9248790047,625,8.000000,20.000000,100.000000,491.000000,524.000000,23.000000,102.000000,468.000000,-145.000000,-66.000000,282.800000,142.435476,463.000000,0.000000,0.000000,1.000000,0,0.000000,18,0.519000,788.800000,74.300000,0.000000,125.000000,0.004000,0.999449,1.000000,0.000000,0.000000,0.998473,VALID,1.000000,VALID,0.000050,9,0,0,4,759.999500,1.000000,1,25,1,0,1,25,25,25,0,1.000000,0.000000,762.646702,759.999500,0.078037,dual_strong_update
9253798043,9248798047,9253798043,626,16.000000,37.000000,108.000000,491.500000,523.000000,40.250000,109.000000,464.500000,-130.000000,-53.000000,276.750000,132.919971,453.000000,0.000000,0.000000,1.000000,0,0.000000,14,0.494000,801.600000,75.800000,0.000000,125.000000,0.004000,0.999451,1.000000,0.000000,0.000000,0.998478,VALID,1.000000,VALID,0.000050,9,0,0,4,751.999000,0.960000,1,25,1,0,1,24,25,24,1,0.960000,0.000000,757.104920,751.999000,0.094640,dual_strong_update
9258798043,9253798043,9258798043,626,12.000000,38.000000,115.500000,457.000000,497.000000,42.000000,119.000000,438.000000,-128.000000,-52.000000,255.750000,127.209456,448.000000,0.000000,0.000000,1.000000,0,0.000000,18,0.505000,832.000000,72.100000,0.000000,125.000000,0.004000,0.999453,1.000000,0.000000,0.000000,0.998483,VALID,1.000000,VALID,0.000049,9,0,0,4,768.002000,1.000000,1,25,1,0,1,25,25,25,0,1.000000,0.000000,769.459905,768.002000,0.123546,dual_strong_update
9263798046,9258806043,9263798046,625,7.000000,28.200000,98.000000,462.600000,505.000000,32.000000,105.000000,442.800000,-136.800000,-69.000000,254.600000,135.720658,438.000000,0.000000,0.000000,1.000000,0,0.000000,16,0.528000,769.600000,76.500000,0.000000,125.000000,0.004000,0.999455,1.000000,0.000000,0.000000,0.998487,VALID,1.000000,VALID,0.000049,9,0,0,4,768.002000,1.000000,1,25,0,0,0,25,25,25,0,1.000000,0.000000,770.271012,768.002000,0.123546,dual_strong_update
9268806043,9263806043,9268806043,626,0.000000,0.000000,76.500000,546.000000,604.000000,1.000000,79.500000,521.750000,-167.000000,-80.000000,336.000000,170.230856,558.000000,0.129393,0.000000,1.000000,0,0.000000,24,0.509000,776.000000,77.300000,0.000000,125.000000,0.004000,0.708323,1.000000,0.129393,0.000000,0.998492,VALID,0.579473,INVALID,0.000049,9,0,0,4,775.998000,0.960000,1,25,1,0,1,24,25,24,1,0.960000,0.000000,776.654982,775.998000,0.106982,dual_strong_update
9273806043,9268806043,9273806043,626,0.000000,0.000000,94.000000,550.000000,609.000000,4.000000,95.000000,523.000000,-166.000000,-64.000000,335.750000,171.454756,559.000000,0.070288,0.000000,1.000000,0,0.000000,17,0.506000,784.000000,76.500000,0.000000,125.000000,0.004000,0.841312,1.000000,0.070288,0.000000,0.998497,VALID,0.771565,LIMITED,0.000048,9,0,0,4,775.999000,1.000000,1,25,0,0,0,25,25,25,0,1.000000,0.000000,775.999658,775.999000,0.053498,dual_strong_update
9278806046,9273814043,9278806046,625,16.000000,25.000000,92.000000,508.000000,548.000000,27.200000,95.000000,483.000000,-141.800000,-72.000000,295.800000,145.284943,481.000000,0.000000,0.000000,1.000000,0,0.000000,15,0.499000,795.200000,75.000000,0.000000,125.000000,0.004000,0.999461,1.000000,0.000000,0.000000,0.998501,VALID,1.000000,VALID,0.000048,9,0,0,4,775.999000,1.000000,1,25,1,0,1,25,25,25,0,1.000000,0.000000,775.186597,775.999000,0.045854,dual_strong_update
9283814043,9278814043,9283814043,626,10.000000,32.250000,95.000000,492.750000,558.000000,35.250000,98.000000,466.750000,-133.750000,-70.000000,281.000000,141.161789,490.000000,0.000000,0.000000,1.000000,0,0.000000,25,0.503000,763.200000,78.100000,0.000000,125.000000,0.004000,0.999462,1.000000,0.000000,0.000000,0.998506,VALID,1.000000,VALID,0.000048,9,0,0,4,772.001000,1.000000,1,25,0,0,0,25,25,25,0,1.000000,0.000000,774.249088,772.001000,0.053766,dual_strong_update
9288814044,9283822043,9288814044,625,15.000000,29.200000,84.000000,496.000000,555.000000,32.000000,89.000000,471.600000,-133.000000,-81.000000,283.000000,142.369315,476.000000,0.000000,0.000000,1.000000,0,0.000000,26,0.507000,745.600000,78.900000,0.000000,125.000000,0.004000,0.999464,1.000000,0.000000,0.000000,0.998510,VALID,1.000000,VALID,0.000047,9,0,0,4,744.004000,1.000000,1,26,1,0,1,26,26,26,0,1.000000,0.000000,750.119686,744.004000,0.095659,dual_strong_update
9293822045,9288830043,9293822045,625,48.000000,59.200000,104.000000,464.800000,506.000000,61.000000,108.000000,439.000000,-104.000000,-62.000000,251.800000,124.510278,400.000000,0.000000,0.000000,1.000000,0,0.000000,37,0.487000,710.400000,84.300000,0.000000,125.000000,0.004000,0.999466,1.000000,0.000000,0.000000,0.998515,VALID,1.000000,VALID,0.000047,9,0,0,4,704.002000,1.000000,1,27,0,0,0,27,27,27,0,1.000000,0.000000,706.912607,704.002000,0.050548,dual_strong_update
9298830045,9293830045,9298830045,626,30.000000,52.000000,102.000000,453.750000,494.000000,54.000000,108.000000,428.500000,-110.750000,-67.000000,240.750000,119.036398,399.000000,0.000000,0.000000,1.000000,0,0.000000,37,0.495000,689.600000,87.200000,0.000000,125.000000,0.004000,0.999468,1.000000,0.000000,0.000000,0.998519,VALID,1.000000,VALID,0.000046,9,0,0,4,688.003000,1.000000,1,28,0,0,0,28,28,28,0,1.000000,0.000000,691.973027,688.003000,0.034472,dual_strong_update
9303830047,9298838043,9303830047,625,49.000000,60.000000,102.000000,459.600000,497.000000,63.000000,105.000000,430.000000,-102.000000,-69.000000,241.800000,117.230536,371.000000,0.000000,0.000000,1.000000,0,0.000000,50,0.495000,676.800000,87.200000,0.000000,125.000000,0.004000,0.999469,1.000000,0.000000,0.000000,0.998523,VALID,1.000000,VALID,0.000046,9,0,0,4,688.000000,1.000000,1,28,1,0,1,28,28,28,0,1.000000,0.000000,688.002950,688.000000,0.034470,dual_strong_update
9308838047,9303846043,9308838047,625,40.000000,56.200000,101.000000,464.000000,499.000000,58.000000,106.000000,438.800000,-106.800000,-67.000000,250.800000,122.760911,399.000000,0.000000,0.000000,1.000000,0,0.000000,35,0.496000,673.600000,88.900000,0.000000,125.000000,0.004000,0.999471,1.000000,0.000000,0.000000,0.998527,VALID,1.000000,VALID,0.000046,9,0,0,4,672.004000,1.000000,1,28,0,0,0,28,28,28,0,1.000000,0.000000,675.262799,672.004000,0.035289,dual_strong_update
9313846043,9308846046,9313846043,626,48.000000,60.000000,111.000000,442.000000,476.000000,63.000000,112.500000,415.000000,-104.000000,-61.000000,226.000000,110.763866,365.000000,0.000000,0.000000,1.000000,0,0.000000,45,0.500000,675.200000,88.200000,0.000000,125.000000,0.004000,0.999473,1.000000,0.000000,0.000000,0.998531,VALID,1.000000,VALID,0.000045,9,0,0,4,672.001000,1.000000,1,28,0,0,0,28,28,28,0,1.000000,0.000000,672.601595,672.001000,0.035298,dual_strong_update
9318846046,9313854043,9318846046,625,19.000000,41.200000,102.000000,444.000000,470.000000,44.000000,111.000000,419.000000,-116.000000,-63.000000,233.800000,123.421695,390.000000,0.000000,0.000000,1.000000,0,0.000000,28,0.518000,641.600000,92.600000,0.000000,125.000000,0.004000,0.999474,1.000000,0.000000,0.000000,0.998536,VALID,1.000000,VALID,0.000045,9,0,0,4,664.001000,1.000000,1,30,0,0,0,30,30,30,0,1.000000,0.000000,664.150197,664.001000,0.035727,dual_strong_update
9323854043,9318854046,9323854043,626,28.000000,42.250000,84.000000,459.750000,515.000000,45.000000,91.000000,431.500000,-113.750000,-74.000000,247.500000,126.679357,412.000000,0.000000,0.000000,1.000000,0,0.000000,46,0.498500,636.800000,92.600000,0.000000,125.000000,0.004000,0.999476,1.000000,0.000000,0.000000,0.998540,VALID,1.000000,VALID,0.000045,9,0,0,4,639.999500,1.000000,1,31,1,0,0,31,31,31,0,1.000000,0.000000,641.167429,639.999500,0.092657,dual_strong_update
9328854043,9323854043,9328854043,626,16.000000,42.000000,96.000000,475.750000,507.000000,45.000000,100.000000,448.750000,-119.750000,-70.000000,259.000000,130.221934,418.000000,0.000000,0.000000,1.000000,0,0.000000,46,0.503500,633.600000,94.900000,0.000000,125.000000,0.004000,0.999477,1.000000,0.000000,0.000000,0.998543,VALID,1.000000,VALID,0.000045,9,0,0,4,632.000000,1.000000,1,30,0,0,0,30,30,30,0,1.000000,0.000000,632.026629,632.000000,0.075059,dual_strong_update
9333854043,9328854043,9333854043,626,34.000000,48.000000,93.000000,482.750000,506.000000,50.000000,99.000000,453.750000,-114.000000,-75.000000,264.750000,127.544318,404.000000,0.000000,0.000000,1.000000,0,0.000000,48,0.494000,667.200000,90.400000,0.000000,125.000000,0.004000,0.999479,1.000000,0.000000,0.000000,0.998547,VALID,1.000000,VALID,0.000044,9,0,0,4,632.000000,1.000000,1,30,0,0,0,30,30,30,0,1.000000,0.000000,632.750177,632.000000,0.075068,dual_strong_update
9338854045,9333862043,9338854045,625,0.000000,17.400000,92.000000,502.000000,582.000000,19.200000,101.000000,472.000000,-147.600000,-71.000000,286.600000,150.011941,515.000000,0.004800,0.000000,1.000000,0,0.000000,19,0.522000,664.000000,90.400000,0.000000,125.000000,0.004000,0.988681,1.000000,0.004800,0.000000,0.998551,VALID,0.984400,VALID,0.000044,9,0,0,4,656.001500,0.966667,1,30,1,0,1,29,30,29,1,0.966667,0.000000,654.750104,656.001500,0.036163,dual_strong_update
9343862046,9338870046,9343862046,625,0.000000,12.000000,74.000000,516.000000,558.000000,15.000000,79.000000,480.000000,-142.800000,-84.000000,298.800000,150.078873,489.000000,0.019200,0.000000,1.000000,0,0.000000,19,0.502000,657.600000,90.400000,0.000000,125.000000,0.004000,0.956282,1.000000,0.019200,0.000000,0.998555,VALID,0.937600,VALID,0.000044,9,0,0,4,663.998000,1.000000,1,29,0,0,0,29,29,29,0,1.000000,0.000000,661.598764,663.998000,0.026793,dual_strong_update
9348870043,9343870043,9348870043,626,2.000000,8.000000,76.000000,547.500000,588.000000,12.000000,80.500000,514.750000,-149.000000,-84.000000,328.000000,161.943880,521.000000,0.000000,0.000000,1.000000,0,0.000000,18,0.499500,686.400000,89.300000,0.000000,125.000000,0.004000,0.999483,1.000000,0.000000,0.000000,0.998559,VALID,1.000000,VALID,0.000043,9,0,0,4,664.003000,1.000000,1,28,0,0,0,28,28,28,0,1.000000,0.000000,664.000466,664.003000,0.035718,dual_strong_update
9353870046,9348878044,9353870046,625,10.000000,19.200000,89.000000,527.000000,572.000000,22.000000,94.000000,495.800000,-139.000000,-72.000000,310.000000,152.995614,499.000000,0.000000,0.000000,1.000000,0,0.000000,14,0.496000,697.600000,87.200000,0.000000,125.000000,0.004000,0.999485,1.000000,0.000000,0.000000,0.998563,VALID,1.000000,VALID,0.000043,9,0,0,4,687.999000,1.000000,1,28,0,0,0,28,28,28,0,1.000000,0.000000,683.270812,687.999000,0.086191,dual_strong_update
9358878043,9353878043,9358878043,626,4.000000,22.000000,101.000000,516.000000,550.000000,25.000000,106.000000,485.500000,-139.750000,-61.500000,300.750000,146.895426,481.000000,0.000000,0.000000,1.000000,0,0.000000,14,0.502000,742.400000,80.600000,0.000000,125.000000,0.004000,0.999486,1.000000,0.000000,0.000000,0.998566,VALID,1.000000,VALID,0.000043,9,0,0,4,736.000000,1.000000,1,27,0,0,0,27,27,27,0,1.000000,0.000000,732.459981,736.000000,0.048346,dual_strong_update
9363878043,9358878043,9363878043,626,0.000000,7.250000,88.000000,514.000000,552.000000,10.000000,93.000000,484.750000,-151.000000,-73.500000,300.750000,149.896236,498.000000,0.015974,0.000000,1.000000,0,0.000000,16,0.507000,750.400000,79.800000,0.000000,125.000000,0.004000,0.963545,1.000000,0.015974,0.000000,0.998570,VALID,0.948083,VALID,0.000042,9,0,0,4,744.000000,1.000000,1,26,1,0,1,26,26,26,0,1.000000,0.000000,742.928897,744.000000,0.031884,dual_strong_update
9368878043,9363878043,9368878043,626,0.000000,10.250000,96.500000,531.000000,577.000000,12.000000,100.000000,505.000000,-150.000000,-58.000000,320.750000,150.452290,519.000000,0.014377,0.000000,1.000000,0,0.000000,13,0.497500,761.600000,79.800000,0.000000,125.000000,0.004000,0.967141,1.000000,0.014377,0.000000,0.998573,VALID,0.953275,VALID,0.000042,9,0,0,4,752.000000,1.000000,1,26,0,0,0,26,26,26,0,1.000000,0.000000,751.520024,752.000000,0.031553,dual_strong_update
9373878047,9368886043,9373878047,625,0.000000,0.000000,99.000000,550.400000,639.000000,0.000000,103.000000,514.800000,-175.800000,-63.000000,316.800000,167.870806,534.000000,0.228800,0.000000,1.000000,0,0.000000,37,0.542000,792.000000,75.800000,0.000000,125.000000,0.004000,0.549491,1.000000,0.228800,0.000000,0.998577,VALID,0.350000,INVALID,0.000042,9,0,0,4,744.000000,1.000000,1,26,0,0,0,26,26,26,0,1.000000,0.000000,748.824759,744.000000,0.079710,dual_strong_update
9378886043,9373886043,9378886043,626,0.000000,0.000000,67.000000,623.250000,660.000000,0.000000,73.000000,594.000000,-177.000000,-86.500000,399.000000,202.833966,609.000000,0.266773,0.000000,1.000000,0,0.000000,22,0.499500,792.000000,75.800000,0.000000,125.000000,0.004000,0.549492,1.000000,0.266773,0.000000,0.998580,VALID,0.350000,INVALID,0.000042,9,0,0,4,727.999000,1.000000,1,26,1,0,1,26,26,26,0,1.000000,0.000000,728.010717,727.999000,0.146627,dual_strong_update
