t_us,last_committed_t_us,polarity,template_correlation,autocorr_estimated_rr_ms,firmware_expected_rr_ms,candidate_peak_count,final_peak_count,inserted_peak_count,firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason,waveform_amplitude,commit_until_t_us,latest_sample_t_us,reinit_reason
9303830047,9296454045,1,1.000000,688.000000,684.000500,28,1,0,1,28,28,28,0,1.000000,0.000000,688.002950,688.000000,0.034470,dual_strong_update,6.000000,9296516043,9303766043,
9308838047,9301150043,1,1.000000,672.004000,672.001000,28,0,0,0,28,28,28,0,1.000000,0.000000,675.262799,672.004000,0.035289,dual_strong_update,6.000000,9301588047,9308838047,
9313846043,9305894043,1,1.000000,672.001000,675.998000,28,0,0,0,28,28,28,0,1.000000,0.000000,672.601595,672.001000,0.035298,dual_strong_update,6.000000,9306468043,9313718043,
9318846046,9311286043,1,1.000000,664.001000,648.000000,30,0,0,0,30,30,30,0,1.000000,0.000000,664.150197,664.001000,0.035727,dual_strong_update,6.000000,9311572047,9318822047,
9323854043,9316334043,1,1.000000,639.999500,607.996000,31,1,0,0,31,31,31,0,1.000000,0.000000,641.167429,639.999500,0.092657,dual_strong_update,5.695701,9316444043,9323694043,
9328854043,9321110046,1,1.000000,632.000000,612.001500,30,0,0,0,30,30,30,0,1.000000,0.000000,632.026629,632.000000,0.075059,dual_strong_update,5.355556,9321508045,9328758045,
9333854043,9326102044,1,1.000000,632.000000,656.000000,30,0,0,0,30,30,30,0,1.000000,0.000000,632.750177,632.000000,0.075068,dual_strong_update,6.000000,9326596046,9333846046,
9338854045,9331454043,1,0.966667,656.001500,664.003000,30,1,0,1,29,30,29,1,0.966667,0.000000,654.750104,656.001500,0.036163,dual_strong_update,6.000000,9331484046,9338734046,
9343862046,9336014043,1,1.000000,663.998000,663.997000,29,0,0,0,29,29,29,0,1.000000,0.000000,661.598764,663.998000,0.026793,dual_strong_update,5.851398,9336588044,9343838044,
9348870043,9341222044,1,1.000000,664.003000,672.001500,28,0,0,0,28,28,28,0,1.000000,0.000000,664.000466,664.003000,0.035718,dual_strong_update,5.307696,9341436043,9348686043,
9353870046,9346078043,1,1.000000,687.999000,728.000000,28,0,0,0,28,28,28,0,1.000000,0.000000,683.270812,687.999000,0.086191,dual_strong_update,5.222747,9346516043,9353766043,
9358878043,9351206043,1,1.000000,736.000000,740.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,732.459981,736.000000,0.048346,dual_strong_update,5.391177,9351588043,9358838043,
9363878043,9356446043,1,1.000000,744.000000,752.000000,26,1,0,1,26,26,26,0,1.000000,0.000000,742.928897,744.000000,0.031884,dual_strong_update,5.245102,9356484044,9363734044,
9368878043,9360926043,1,1.000000,752.000000,760.004000,26,0,0,0,26,26,26,0,1.000000,0.000000,751.520024,752.000000,0.031553,dual_strong_update,4.909617,9361572043,9368822043,
9373878047,9366238043,1,1.000000,744.000000,744.001000,26,0,0,0,26,26,26,0,1.000000,0.000000,748.824759,744.000000,0.079710,dual_strong_update,4.716969,9366452045,9373702045,
9378886043,9371430043,1,1.000000,727.999000,704.002000,26,1,0,1,26,26,26,0,1.000000,0.000000,728.010717,727.999000,0.146627,dual_strong_update,4.162503,9371532047,9378782047,
9383886043,9376134046,1,1.000000,751.998000,768.001500,25,0,0,0,25,25,25,0,1.000000,0.000000,769.044616,751.998000,0.157723,dual_strong_update,4.353641,9376604043,9383854043,
9388886043,9381102043,1,1.000000,775.999500,779.998500,25,0,0,0,25,25,25,0,1.000000,0.000000,763.343941,775.999500,0.114630,dual_strong_update,4.733754,9381468043,9388718043,
9393886043,9386358043,1,1.000000,808.000000,808.000000,24,1,0,1,24,24,24,0,1.000000,0.000000,803.821212,808.000000,0.058717,dual_strong_update,4.813449,9386540045,9393790045,
9398886043,9391326043,1,0.958333,792.000000,816.000000,24,1,0,1,23,24,23,1,0.958333,0.000000,793.212983,792.000000,0.044924,dual_strong_update,5.026631,9391468043,9398718043,
9403886043,9396206047,1,1.000000,823.999500,824.004000,23,0,0,0,23,23,23,0,1.000000,0.000000,819.894076,823.999500,0.057579,dual_strong_update,4.555763,9396548043,9403798043,
9408886043,9401326043,1,0.958333,820.002000,832.000000,24,1,0,1,23,24,23,1,0.958333,0.000000,818.943997,820.002000,0.057861,dual_strong_update,4.317295,9401452043,9408702043,
9413886047,9406150043,1,1.000000,815.996000,807.999500,24,0,0,0,24,24,24,0,1.000000,0.000000,816.025342,815.996000,0.072686,dual_strong_update,4.391825,9406508044,9413758044,
9418894044,9410974044,1,1.000000,828.000000,835.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,828.976193,828.000000,0.093106,dual_strong_update,4.392561,9411580043,9418830043,
9423894045,9415814043,1,1.000000,808.003000,808.002000,24,0,0,0,24,24,24,0,1.000000,0.000000,811.123346,808.003000,0.058722,dual_strong_update,4.379091,9416460047,9423710047,
9428902046,9420838043,1,1.000000,807.999000,800.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,803.901951,807.999000,0.102753,dual_strong_update,4.649963,9421548043,9428798043,
9433910043,9426342043,1,1.000000,812.001000,800.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,811.307724,812.001000,0.080341,dual_strong_update,4.356568,9426604046,9433854046,
9438910043,9430486046,1,1.000000,820.000500,832.002000,23,0,0,0,23,23,23,0,1.000000,0.000000,817.290059,820.000500,0.050630,dual_strong_update,4.474643,9431476047,9438726047,
9443910047,9435790043,1,1.000000,848.001000,848.001000,22,0,0,0,22,22,22,0,1.000000,0.000000,847.077434,848.001000,0.097914,dual_strong_update,4.209933,9436556043,9443806043,
9448910047,9441246043,1,1.000000,848.001000,887.998500,22,0,0,0,22,22,22,0,1.000000,0.000000,849.763477,848.001000,0.083915,dual_strong_update,4.429551,9441612047,9448862047,
9453918043,9446310043,1,0.913043,879.999500,856.000500,23,1,0,1,22,22,21,2,0.913043,0.000000,870.215697,879.999500,0.101090,dual_strong_update,4.462941,9446484043,9453734043,
9458918047,9450806047,1,1.000000,879.999500,931.998000,21,0,0,0,21,21,21,0,1.000000,0.000000,891.319218,879.999500,0.107826,dual_strong_update,4.515503,9451556043,9458806043,
9463926043,9456430043,1,1.000000,864.000000,860.000000,22,1,0,1,22,22,22,0,1.000000,0.000000,864.020559,864.000000,0.096089,dual_strong_update,4.386409,9456636043,9463886043,
9468926045,9461486045,1,1.000000,872.002000,855.997000,22,1,0,1,22,22,22,0,1.000000,0.000000,877.120963,872.002000,0.081614,dual_strong_update,4.188409,9461516045,9468766045,
9473926046,9465830047,1,0.956522,864.000000,871.998500,23,0,0,0,22,23,22,1,0.956522,0.000000,864.024320,864.000000,0.027459,dual_strong_update,4.243154,9466612043,9473862043,
9478926047,9471118043,1,1.000000,879.997000,884.001000,22,0,0,0,22,22,22,0,1.000000,0.000000,877.276918,879.997000,0.026967,dual_strong_update,4.216285,9471676047,9478926047,
9483934043,9476438043,1,1.000000,879.997000,871.997000,22,1,0,1,22,22,22,0,1.000000,0.000000,880.382611,879.997000,0.026967,dual_strong_update,4.162848,9476540047,9483790047,
9488934047,9481622043,1,1.000000,836.000500,815.999000,23,1,0,1,23,23,23,0,1.000000,0.000000,848.534581,836.000500,0.106400,dual_strong_update,4.082024,9481652047,9488902047,
9493942043,9486334043,1,1.000000,824.000000,808.004000,24,1,0,1,24,24,24,0,1.000000,0.000000,824.037156,824.000000,0.057582,dual_strong_update,4.054263,9486532044,9493782044,
9498942043,9491070046,1,1.000000,823.999500,831.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,822.218549,823.999500,0.064779,dual_strong_update,4.267486,9491660047,9498910047,
9503942043,9496358043,1,1.000000,843.999500,876.001500,23,1,0,1,23,23,23,0,1.000000,0.000000,838.835193,843.999500,0.063241,dual_strong_update,4.121759,9496540045,9503790045,
9508942043,9501582044,1,1.000000,856.001000,855.998000,22,1,0,1,22,22,22,0,1.000000,0.000000,855.977430,856.001000,0.083140,dual_strong_update,4.280405,9501636043,9508886043,
9513942043,9506118045,1,1.000000,855.998000,807.996000,22,0,0,0,22,22,22,0,1.000000,0.000000,856.978804,855.998000,0.110852,dual_strong_update,4.286981,9506508044,9513758044,
9518942045,9510846043,1,1.000000,807.996000,803.996000,24,0,0,0,24,24,24,0,1.000000,0.000000,818.549516,807.996000,0.058726,dual_strong_update,4.208561,9511596044,9518846044,
9523950043,9516262045,1,1.000000,784.000000,807.998000,24,0,0,0,24,24,24,0,1.000000,0.000000,784.765083,784.000000,0.060507,dual_strong_update,4.669818,9516668043,9523918043,
9528950044,9521022043,1,1.000000,776.000000,807.998000,25,0,0,0,25,25,25,0,1.000000,0.000000,783.041691,776.000000,0.076422,dual_strong_update,4.764378,9521516044,9528766044,
9533950044,9526438043,1,0.961538,747.996000,736.000000,26,1,0,1,25,26,25,1,0.961538,0.000000,751.079008,747.996000,0.095144,dual_strong_update,5.116688,9526588043,9533838043,
9538950046,9531238043,1,1.000000,727.997000,720.000000,26,0,0,0,26,26,26,0,1.000000,0.000000,728.551601,727.997000,0.065167,dual_strong_update,5.614396,9531660044,9538910044,
9543958047,9536358043,1,1.000000,727.997000,740.000500,26,1,0,1,26,26,26,0,1.000000,0.000000,727.991980,727.997000,0.065172,dual_strong_update,5.391849,9536556043,9543806043,
9548966043,9541510047,1,1.000000,751.999500,820.001000,25,1,0,1,25,25,25,0,1.000000,0.000000,745.391253,751.999500,0.086747,dual_strong_update,4.963961,9541612043,9548862043,
9553966044,9546630043,1,1.000000,832.002000,875.999500,24,1,0,1,24,24,24,0,1.000000,0.000000,827.325879,832.002000,0.114048,dual_strong_update,4.396036,9546684043,9553934043,
9558974047,9551078047,1,1.000000,844.003000,868.001500,23,0,0,0,23,23,23,0,1.000000,0.000000,843.377835,844.003000,0.098365,dual_strong_update,4.271439,9551564043,9558814043,
9563982047,9556126044,1,1.000000,864.002000,811.999500,23,0,0,0,23,23,23,0,1.000000,0.000000,861.777202,864.002000,0.075497,dual_strong_update,4.283208,9556660043,9563910043,
9568982047,9561470047,1,1.000000,872.000000,928.003500,22,0,0,0,22,22,22,0,1.000000,0.000000,873.638586,872.000000,0.149622,dual_strong_update,4.238465,9561724043,9568974043,
9573990047,9566222043,1,0.956522,848.000000,880.000000,23,0,0,0,22,23,22,1,0.956522,0.000000,845.013848,848.000000,0.111896,dual_strong_update,4.303349,9566604046,9573854046,
9578998045,9571614043,1,1.000000,856.004000,848.000000,22,1,0,1,22,22,22,0,1.000000,0.000000,855.922208,856.004000,0.069273,dual_strong_update,4.273280,9571692043,9578942043,
9584006043,9575790044,1,1.000000,839.999000,839.996000,22,1,0,1,22,22,22,0,1.000000,0.000000,840.874865,839.999000,0.042362,dual_strong_update,4.265725,9576756043,9584006043,
9589006044,9581566043,1,1.000000,839.999000,839.999000,23,1,0,1,23,23,23,0,1.000000,0.000000,839.999895,839.999000,0.028239,dual_strong_update,4.242020,9581636043,9588886043,
9594006045,9586582046,1,1.000000,848.001000,879.999000,23,1,0,1,23,23,23,0,1.000000,0.000000,846.271888,848.001000,0.055946,dual_strong_update,4.061369,9586700045,9593950045,
9599014046,9591030043,1,1.000000,856.000000,883.999500,22,0,0,0,22,22,22,0,1.000000,0.000000,856.014815,856.000000,0.041572,dual_strong_update,4.230103,9591580043,9598830043,
9604022043,9596318043,1,1.000000,872.000000,859.998000,22,0,0,0,22,22,22,0,1.000000,0.000000,871.677377,872.000000,0.040800,dual_strong_update,4.328622,9596660046,9603910046,
9609022044,9601438045,1,0.956522,856.000000,848.000000,23,0,0,0,22,23,22,1,0.956522,0.000000,859.265937,856.000000,0.055421,dual_strong_update,4.278851,9601756043,9609006043,
9614030043,9606470046,1,1.000000,840.003000,824.004000,22,1,0,1,22,22,22,0,1.000000,0.000000,845.620832,840.003000,0.028245,dual_strong_update,4.398976,9606604043,9613854043,
9619030043,9611486043,1,1.000000,824.003000,832.000000,23,1,0,1,23,23,23,0,1.000000,0.000000,830.196493,824.003000,0.050379,dual_strong_update,4.264416,9611684043,9618934043,
9624030046,9616334043,1,1.000000,824.000000,816.001000,24,0,0,0,24,24,24,0,1.000000,0.000000,823.455933,824.000000,0.043175,dual_strong_update,4.065757,9616732047,9623982047,
9629030046,9621318047,1,1.000000,832.002000,863.996000,23,0,0,0,23,23,23,0,1.000000,0.000000,828.233549,832.002000,0.057019,dual_strong_update,3.946640,9621596043,9628846043,
9634038043,9626566043,1,0.913043,864.001000,895.997000,23,1,0,1,21,23,21,2,0.913043,0.000000,863.477891,864.001000,0.096098,dual_strong_update,4.174283,9626668043,9633918043,
9639038046,9631446043,1,1.000000,891.997000,856.002000,21,0,0,0,21,21,21,0,1.000000,0.000000,879.706788,891.997000,0.113026,dual_strong_update,4.126089,9631772046,9639022046,
9644038046,9636486043,1,1.000000,904.000500,824.000000,21,1,0,1,21,21,21,0,1.000000,0.000000,911.076836,904.000500,0.111521,dual_strong_update,4.209339,9636676044,9643926044,
9649046043,9641062043,1,1.000000,823.997500,827.997500,23,0,0,0,23,23,23,0,1.000000,0.000000,824.460290,823.997500,0.086361,dual_strong_update,4.300026,9641756043,9649006043,
9654046043,9646286043,1,1.000000,848.001000,883.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,845.186723,848.001000,0.118888,dual_strong_update,4.549776,9646628045,9653878045,
9659046044,9651518045,1,1.000000,792.000000,855.998000,24,1,0,1,24,24,24,0,1.000000,0.000000,794.294017,792.000000,0.104830,dual_strong_update,4.825363,9651716046,9658966046,
9664054043,9656342044,1,1.000000,800.003500,799.997000,23,0,0,0,23,23,23,0,1.000000,0.000000,799.048707,800.003500,0.074127,dual_strong_update,5.204900,9656796043,9664046043,
9669054043,9660942043,1,0.960000,783.996000,800.000000,25,0,0,0,24,25,24,1,0.960000,0.000000,784.986615,783.996000,0.060509,dual_strong_update,5.072143,9661652043,9668902043,
9674054043,9666390047,1,1.000000,783.996000,816.004000,24,0,0,0,24,24,24,0,1.000000,0.000000,783.575240,783.996000,0.060522,dual_strong_update,4.832279,9666724045,9673974045,
9679054043,9671518043,1,1.000000,835.999500,875.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,825.765786,835.999500,0.078037,dual_strong_update,4.598026,9671804043,9679054043,
9684054043,9676166043,1,1.000000,855.996000,855.996000,22,0,0,0,22,22,22,0,1.000000,0.000000,850.831401,855.996000,0.069288,dual_strong_update,4.623381,9676668043,9683918043,
9689054043,9681150043,1,1.000000,920.001000,847.996000,21,0,0,0,21,21,21,0,1.000000,0.000000,918.004088,920.001000,0.103140,dual_strong_update,4.614769,9681756045,9689006045,
9694054043,9686078045,1,1.000000,908.000500,912.001000,21,0,0,0,21,21,21,0,1.000000,0.000000,908.767506,908.000500,0.097972,dual_strong_update,4.535510,9686660043,9693910043,
9699054044,9691590044,1,1.000000,919.998500,911.998500,21,1,0,1,21,21,21,0,1.000000,0.000000,919.797497,919.998500,0.045128,dual_strong_update,4.393656,9691740043,9698990043,
9704062043,9696222045,1,1.000000,904.000000,904.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,908.660007,904.000000,0.065603,dual_strong_update,4.354280,9696620046,9703870046,
9709062043,9701222046,1,0.956522,896.000000,864.000000,23,0,0,0,22,23,22,1,0.956522,0.000000,894.281863,896.000000,0.066187,dual_strong_update,4.485607,9701684043,9708934043,
9714062043,9706318043,1,1.000000,896.000000,904.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,894.545104,896.000000,0.066189,dual_strong_update,4.267441,9706748043,9713998043,
9719062045,9710998043,1,0.954545,912.000000,932.000500,22,0,0,0,21,22,21,1,0.954545,0.000000,910.922613,912.000000,0.052023,dual_strong_update,4.336943,9711644045,9718894045,
9724070043,9716582043,1,0.952381,944.000000,944.000000,21,1,0,1,20,21,20,1,0.952381,0.000000,943.049623,944.000000,0.037693,dual_strong_update,4.408894,9716740044,9723990044,
9729070043,9721334044,1,1.000000,936.001000,936.001000,21,0,0,0,21,21,21,0,1.000000,0.000000,938.399201,936.001000,0.044351,dual_strong_update,4.006184,9721620045,9728870045,
9734070045,9726078046,1,1.000000,936.001000,876.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,935.361939,936.001000,0.069694,dual_strong_update,4.392585,9726724043,9733974043,
9739078045,9731070045,1,1.000000,872.001000,859.998500,22,0,0,0,22,22,22,0,1.000000,0.000000,875.354562,872.001000,0.068011,dual_strong_update,4.282571,9731788046,9739038046,
9744078045,9736422046,1,1.000000,856.000000,848.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,858.861736,856.000000,0.041568,dual_strong_update,4.616454,9736660043,9743910043,
9749078045,9741598043,1,1.000000,848.000000,848.000000,23,1,0,1,23,23,23,0,1.000000,0.000000,847.759512,848.000000,0.048956,dual_strong_update,4.713859,9741740043,9748990043,
9754078046,9746358045,1,1.000000,843.999500,816.003000,23,0,0,0,23,23,23,0,1.000000,0.000000,844.152706,843.999500,0.042161,dual_strong_update,5.322957,9746812045,9754062045,
9759086043,9751406045,1,1.000000,844.000000,848.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,843.258356,844.000000,0.028108,dual_strong_update,5.151816,9751660044,9758910044,
9764086047,9756582045,1,0.956522,847.998000,856.000000,23,1,0,1,22,23,22,1,0.956522,0.000000,847.582510,847.998000,0.027970,dual_strong_update,5.162269,9756756045,9764006045,
9769094047,9760878043,1,0.956522,856.000000,863.999000,23,0,0,0,22,23,22,1,0.956522,0.000000,855.955710,856.000000,0.027712,dual_strong_update,4.891118,9761668046,9768918046,
9774102043,9765982046,1,1.000000,840.000000,836.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,841.485275,840.000000,0.042360,dual_strong_update,4.932668,9766748043,9773998043,
9779102046,9771678043,1,1.000000,823.998000,800.000000,24,1,0,0,24,24,24,0,1.000000,0.000000,823.048796,823.998000,0.086354,dual_strong_update,5.089002,9771788043,9779038043,
9784110043,9776102043,1,1.000000,819.999500,820.000500,23,0,0,0,23,23,23,0,1.000000,0.000000,820.023315,819.999500,0.137411,dual_strong_update,4.929252,9776668043,9783918043,
9789110043,9781654044,1,1.000000,808.000500,831.999000,23,1,0,1,23,23,23,0,1.000000,0.000000,808.751748,808.000500,0.110095,dual_strong_update,5.002792,9781692047,9788942047,
9794110043,9786742043,1,1.000000,808.000500,808.001000,23,1,0,1,23,23,23,0,1.000000,0.000000,805.738500,808.000500,0.132116,dual_strong_update,5.370349,9786780043,9794030043,
9799110043,9791206043,1,1.000000,824.000000,744.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,823.965331,824.000000,0.158336,dual_strong_update,5.224376,9791852043,9799102043,
9804110046,9796382043,1,1.000000,828.002000,911.997000,23,0,0,0,23,23,23,0,1.000000,0.000000,825.000465,828.002000,0.164729,dual_consensus_update,5.002444,9796700043,9803950043,
9809110047,9801182047,1,1.000000,896.001500,919.996000,21,0,0,0,21,21,21,0,1.000000,0.000000,881.923363,896.001500,0.132370,dual_strong_update,5.033018,9801772046,9809022046,
9814118046,9806406043,1,1.000000,923.998000,916.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,923.549349,923.998000,0.096269,dual_strong_update,4.538719,9806844044,9814094044,
9819126044,9811150045,1,1.000000,916.000000,928.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,915.836080,916.000000,0.051792,dual_strong_update,4.355083,9811724045,9818974045,
9824134043,9816742043,1,1.000000,928.000000,928.000000,20,1,0,1,20,20,20,0,1.000000,0.000000,927.900691,928.000000,0.038340,dual_strong_update,4.355307,9816804045,9824054045,
9829134044,9821494047,1,1.000000,920.000500,908.000000,21,1,0,1,21,21,21,0,1.000000,0.000000,922.221707,920.000500,0.058012,dual_strong_update,4.252848,9821700043,9828950043,
9834142045,9826670043,1,0.956522,880.002000,872.000000,23,1,0,1,22,23,22,1,0.956522,0.000000,881.636264,880.002000,0.094350,dual_strong_update,4.475149,9826756045,9834006045,
9839150044,9831358043,1,1.000000,856.000000,876.000500,22,0,0,0,22,22,22,0,1.000000,0.000000,859.290673,856.000000,0.069280,dual_strong_update,4.557812,9831820047,9839070047,
9844158045,9836694043,1,1.000000,832.002000,872.001000,23,1,0,1,23,23,23,0,1.000000,0.000000,834.648338,832.002000,0.071280,dual_strong_update,4.610770,9836892043,9844142043,
9849158047,9841238047,1,1.000000,880.000000,832.002000,22,0,0,0,22,22,22,0,1.000000,0.000000,863.588375,880.000000,0.134782,dual_strong_update,4.441630,9841764046,9849014046,
9854166043,9846606043,1,0.952381,920.004000,932.003000,21,0,0,0,20,21,20,1,0.952381,0.000000,924.185584,920.004000,0.116023,dual_strong_update,4.361487,9846844045,9854094045,
9859166045,9850830046,1,1.000000,943.999000,944.003000,20,0,0,0,20,20,20,0,1.000000,0.000000,943.356437,943.999000,0.075388,dual_strong_update,4.440055,9851732044,9858982044,
9864174046,9856462044,1,1.000000,943.999000,923.999000,20,0,0,0,20,20,20,0,1.000000,0.000000,944.000749,943.999000,0.062817,dual_strong_update,4.143315,9856804043,9864054043,
9869182045,9861094043,1,1.000000,900.000500,880.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,906.973505,900.000500,0.072483,dual_strong_update,4.139686,9861884046,9869134046,
9874190043,9866310043,1,1.000000,855.998000,835.999000,22,0,0,0,22,22,22,0,1.000000,0.000000,860.685285,855.998000,0.069272,dual_strong_update,4.352422,9866772043,9874022043,
9879190043,9871078047,1,0.956522,855.998000,855.998500,23,0,0,0,22,23,22,1,0.956522,0.000000,856.562071,855.998000,0.069277,dual_strong_update,4.323321,9871844043,9879094043,
9884190043,9876382045,1,1.000000,839.999000,856.002500,22,0,0,0,22,22,22,0,1.000000,0.000000,844.604718,839.999000,0.042355,dual_strong_update,4.735434,9876740047,9883990047,
9889190043,9881598047,1,1.000000,864.004000,864.004000,22,0,0,0,22,22,22,0,1.000000,0.000000,862.423451,864.004000,0.082368,dual_strong_update,4.458790,9881812047,9889062047,
9894190047,9886038045,1,1.000000,879.997000,899.999500,22,0,0,0,22,22,22,0,1.000000,0.000000,882.238768,879.997000,0.053918,dual_strong_update,4.269770,9886908045,9894158045,
9899198047,9891510044,1,1.000000,856.002000,855.999000,22,0,0,0,22,22,22,0,1.000000,0.000000,857.117450,856.002000,0.041568,dual_strong_update,4.534087,9891796045,9899046045,
9904206046,9896582043,1,1.000000,872.004000,848.004000,22,0,0,0,22,22,22,0,1.000000,0.000000,870.670194,872.004000,0.054409,dual_strong_update,4.312508,9896884043,9904134043,
9909214047,9901718043,1,1.000000,848.004000,848.004000,22,0,0,0,22,22,22,0,1.000000,0.000000,851.955880,848.004000,0.041967,dual_strong_update,4.505266,9901964047,9909214047,
9914222044,9906126043,1,1.000000,824.000000,824.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,831.398974,824.000000,0.086367,dual_strong_update,4.298875,9906844043,9914094043,
9919222044,9911686044,1,0.958333,824.000000,840.000000,24,0,0,0,23,24,23,1,0.958333,0.000000,824.025045,824.000000,0.100759,dual_strong_update,4.534402,9911924043,9919174043,
9924222046,9916342043,1,1.000000,816.000000,848.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,815.155577,816.000000,0.087212,dual_strong_update,4.606587,9916836043,9924086043,
9929230043,9921558043,1,1.000000,824.002000,851.999500,24,0,0,0,24,24,24,0,1.000000,0.000000,836.461524,824.002000,0.071967,dual_strong_update,4.733991,9921924044,9929174044,
9934230044,9926614043,1,1.000000,840.000500,832.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,838.839141,840.000500,0.063543,dual_strong_update,4.862565,9926956043,9934206043,
9939238043,9931526043,1,1.000000,808.002000,824.002000,24,0,0,0,24,24,24,0,1.000000,0.000000,813.492968,808.002000,0.088077,dual_strong_update,5.097856,9931804044,9939054044,
9944238043,9936126043,1,0.925926,755.999000,711.999500,27,0,0,0,26,26,25,2,0.925926,0.000000,767.085601,755.999000,0.133357,dual_strong_update,4.901003,9936884043,9944134043,
9949238043,9941926043,1,0.965517,672.000000,672.000000,29,1,0,1,29,28,28,1,0.965517,0.000000,682.625636,672.000000,0.194150,dual_consensus_update,4.505326,9941948046,9949198046,
9954238043,9946686043,1,0.968750,564.001500,560.002000,32,1,0,1,32,31,31,1,0.968750,0.000000,576.340083,564.001500,0.115658,dual_strong_update,4.375461,9946820046,9954070046,
9959238043,9951438046,1,0.970588,571.999000,583.999500,34,0,0,0,34,33,33,1,0.970588,0.000000,572.438459,571.999000,0.072574,dual_strong_update,4.547930,9951924043,9959174043,
9964238043,9956534044,1,1.000000,568.001000,591.999000,34,0,0,0,34,34,34,0,1.000000,0.000000,568.049837,568.001000,0.062640,dual_strong_update,4.799971,9956804043,9964054043,
9969238043,9961766043,1,0.968750,584.003500,656.000000,32,1,0,1,31,32,31,1,0.968750,0.000000,583.718221,584.003500,0.081251,dual_strong_update,6.000000,9961852045,9969102045,
9974238043,9966518043,1,1.000000,656.000000,680.000000,30,0,0,0,30,30,30,0,1.000000,0.000000,645.969345,656.000000,0.108483,dual_strong_update,6.000000,9966916043,9974166043,
9979238043,9971910046,1,0.965517,688.000000,704.001000,29,1,0,1,28,29,28,1,0.965517,0.000000,681.239728,688.000000,0.051723,dual_strong_update,6.000000,9971980045,9979230045,
9984238045,9976806043,1,1.000000,679.998500,699.999500,29,1,0,1,29,29,29,0,1.000000,0.000000,680.442715,679.998500,0.061052,dual_strong_update,6.000000,9976860044,9984110044,
9989246043,9981606043,1,1.000000,704.001000,680.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,698.550760,704.001000,0.084239,dual_strong_update,5.661832,9981940044,9989190044,
9994246043,9986462043,1,1.000000,624.000000,848.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,718.589334,720.000500,0.205917,hold_previous_good_window,5.172693,9986796047,9994046047,
9999246043,9991646044,1,1.000000,815.997000,835.999000,24,0,0,0,24,24,24,0,1.000000,0.000000,797.792588,815.997000,0.145348,dual_strong_update,4.926092,9991852046,9999102046,
10004246044,9996406045,1,1.000000,832.000000,816.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,830.021661,832.000000,0.042768,dual_strong_update,4.942596,9996916047,10004166047,
10009254043,10001598043,1,1.000000,808.002000,804.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,811.411061,808.002000,0.058719,dual_strong_update,5.074385,10001988043,10009238043,
10014254043,10006334045,1,1.000000,784.004000,775.999500,24,0,0,0,24,24,24,0,1.000000,0.000000,784.905557,784.004000,0.060503,dual_strong_update,5.170251,10006868043,10014118043,
10019254043,10011734046,1,0.960000,775.998000,768.002000,25,0,0,0,24,25,24,1,0.960000,0.000000,777.921266,775.998000,0.045858,dual_strong_update,5.446688,10011972043,10019222043,
10024254046,10016214043,1,1.000000,775.998000,796.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,772.621141,775.998000,0.045858,dual_strong_update,5.446195,10016836045,10024086045,
10029262045,10021782043,1,1.000000,767.999000,776.003500,25,1,0,1,25,25,25,0,1.000000,0.000000,769.803409,767.999000,0.046334,dual_strong_update,5.310197,10021900045,10029150045,
10034270043,10026422043,1,1.000000,800.000000,796.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,796.065599,800.000000,0.044471,dual_strong_update,5.036203,10026996044,10034246044,
10039270047,10031286045,1,1.000000,772.000000,808.004000,25,0,0,0,25,25,25,0,1.000000,0.000000,774.052633,772.000000,0.069135,dual_strong_update,4.895756,10031868044,10039118044,
10044270047,10036574043,1,1.000000,736.002000,720.000500,25,0,0,0,25,25,25,0,1.000000,0.000000,738.750593,736.002000,0.096695,dual_strong_update,4.729856,10036964044,10044214044,
