t_us,nn_ms,corrected,metric_eligible,source
798881979,744.0,0,1,raw
799674790,792.0,0,1,raw
800324498,649.0,0,1,raw
801069398,744.0,0,1,raw
801731723,662.0,0,1,raw
802468329,736.0,0,1,raw
803221228,752.0,0,1,raw
803942453,721.0,0,1,raw
804679346,736.0,0,1,raw
805464396,785.0,0,1,raw
806184779,720.0,0,1,raw
806865125,680.0,0,1,raw
807649967,784.0,0,1,raw
808362661,712.0,0,1,raw
809147113,784.0,0,1,raw
809915006,767.0,0,1,raw
810611571,696.0,0,1,raw
811316079,704.0,0,1,raw
812076419,760.0,0,1,raw
812836767,760.0,0,1,raw
813597122,760.0,0,1,raw
814366011,768.0,0,1,raw
815111023,745.0,0,1,raw
815995267,884.0,0,1,raw
816740571,745.0,0,1,raw
817485683,745.0,0,1,raw
818214435,728.0,0,1,raw
819007295,792.0,0,1,raw
819776447,769.0,0,1,raw
820684690,908.0,0,1,raw
821374762,690.0,0,1,raw
822136709,761.0,0,1,raw
823036934,900.0,0,1,raw
823700017,663.0,0,1,raw
824453340,753.0,0,1,raw
825190531,737.0,0,1,raw
826049723,859.0,0,1,raw
827345447,736.0,0,1,raw
828122437,776.0,0,1,raw
828811850,689.0,0,1,raw
829573273,761.0,0,1,raw
830310910,737.0,0,1,raw
831056172,745.0,0,1,raw
831817464,761.0,0,1,raw
832546668,729.0,0,1,raw
833145615,598.0,0,1,raw
833768740,623.0,0,1,raw
834514284,745.0,0,1,raw
835227904,713.0,0,1,raw
835997739,769.0,0,1,raw
836842113,844.0,0,1,raw
837505172,663.0,0,1,raw
838226142,720.0,0,1,raw
838955323,729.0,0,1,raw
839732118,776.0,0,1,raw
840582751,850.0,0,1,raw
841319610,736.0,0,1,raw
842080678,761.0,0,1,raw
842873893,793.0,0,1,raw
843642877,768.0,0,1,raw
844340245,697.0,0,1,raw
845069096,728.0,0,1,raw
845797955,728.0,0,1,raw
846518878,720.0,0,1,raw
847327464,808.0,0,1,raw
848023927,696.0,0,1,raw
848760645,736.0,0,1,raw
849375447,614.0,0,1,raw
850065096,689.0,0,1,raw
850696503,631.0,0,1,raw
851370385,673.0,0,1,raw
851994149,623.0,0,1,raw
852585520,591.0,0,1,raw
853275329,689.0,0,1,raw
853965022,689.0,0,1,raw
854643989,678.0,0,1,raw
855341543,697.0,0,1,raw
856030576,689.0,0,1,raw
856589916,559.0,0,1,raw
857367848,777.0,0,1,raw
857983419,615.0,0,1,raw
858518307,534.0,0,1,raw
859184131,665.0,0,1,raw
859847458,663.0,0,1,raw
860513380,665.0,0,1,raw
861096757,583.0,0,1,raw
861712876,616.0,0,1,raw
862362413,649.0,0,1,raw
863771391,575.0,0,1,raw
864476565,705.0,0,1,raw
865157955,681.0,0,1,raw
865812785,654.0,0,1,raw
866549876,737.0,0,1,raw
867303246,753.0,0,1,raw
868032739,729.0,0,1,raw
868738001,705.0,0,1,raw
869482785,744.0,0,1,raw
870227605,744.0,0,1,raw
871110369,882.0,0,1,raw
871772498,662.0,0,1,raw
872468932,696.0,0,1,raw
873376441,907.0,0,1,raw
874089467,713.0,0,1,raw
874931085,841.0,0,1,raw
875645571,714.0,0,1,raw
876383706,738.0,0,1,raw
877193096,809.0,0,1,raw
878035992,842.0,0,1,raw
878756470,720.0,0,1,raw
879557000,800.0,0,1,raw
880334323,777.0,0,1,raw
881087627,753.0,0,1,raw
881824848,737.0,0,1,raw
882586073,761.0,0,1,raw
883437908,851.0,0,1,raw
884246995,809.0,0,1,raw
885000335,753.0,0,1,raw
885745520,745.0,0,1,raw
886620557,875.0,0,1,raw
887340983,720.0,0,1,raw
887980267,639.0,0,1,raw
888725228,744.0,0,1,raw
889568222,842.0,0,1,raw
890230256,662.0,0,1,raw
891040425,810.0,0,1,raw
891824970,784.0,0,1,raw
892593854,768.0,0,1,raw
893331084,737.0,0,1,raw
894108323,777.0,0,1,raw
894837170,728.0,0,1,raw
895621837,784.0,0,1,raw
896326949,705.0,0,1,raw
896893676,566.0,0,1,raw
897607171,713.0,0,1,raw
898312790,705.0,0,1,raw
899050400,737.0,0,1,raw
899843436,793.0,0,1,raw
900652000,808.0,0,1,raw
901373023,721.0,0,1,raw
902241000,867.0,0,1,raw
903010796,769.0,0,1,raw
903771893,761.0,0,1,raw
904492623,720.0,0,1,raw
905253356,760.0,0,1,raw
906062453,809.0,0,1,raw
906929888,867.0,0,1,raw
907659149,729.0,0,1,raw
908380396,721.0,0,1,raw
909197695,817.0,0,1,raw
909886323,688.0,0,1,raw
910638939,752.0,0,1,raw
911415447,776.0,0,1,raw
912159871,744.0,0,1,raw
912872621,712.0,0,1,raw
913624865,752.0,0,1,raw
914424739,799.0,0,1,raw
915161071,736.0,0,1,raw
915995180,834.0,0,1,raw
916641335,646.0,0,1,raw
917393921,752.0,0,1,raw
918122785,728.0,0,1,raw
918974084,851.0,0,1,raw
919652571,678.0,0,1,raw
920317689,665.0,0,1,raw
921054520,736.0,0,1,raw
921807239,752.0,0,1,raw
922528391,721.0,0,1,raw
923183346,654.0,0,1,raw
923882006,698.0,0,1,raw
924627717,745.0,0,1,raw
925388796,761.0,0,1,raw
926125323,736.0,0,1,raw
927761865,713.0,0,1,raw
928539740,777.0,0,1,raw
930079205,646.0,0,1,raw
930784329,705.0,0,1,raw
931497096,712.0,0,1,raw
932281571,784.0,0,1,raw
932977762,696.0,0,1,raw
933754481,776.0,0,1,raw
934451295,696.0,0,1,raw
935251559,800.0,0,1,raw
936019978,768.0,0,1,raw
936895273,875.0,0,1,raw
937664278,769.0,0,1,raw
938361476,697.0,0,1,raw
939130498,769.0,0,1,raw
939859205,728.0,0,1,raw
940611515,752.0,0,1,raw
941363751,752.0,0,1,raw
942164125,800.0,0,1,raw
942868916,704.0,0,1,raw
943589341,720.0,0,1,raw
944310273,720.0,0,1,raw
945047695,737.0,0,1,raw
945793020,745.0,0,1,raw
946601368,808.0,0,1,raw
947281553,680.0,0,1,raw
947951905,670.0,0,1,raw
948624380,672.0,0,1,raw
949337318,712.0,0,1,raw
950106256,768.0,0,1,raw
950736571,630.0,0,1,raw
951426757,690.0,0,1,raw
952165097,738.0,0,1,raw
952796425,631.0,0,1,raw
953471006,674.0,0,1,raw
954224837,753.0,0,1,raw
954986295,761.0,0,1,raw
955731514,745.0,0,1,raw
956460312,728.0,0,1,raw
957091177,630.0,0,1,raw
957820717,729.0,0,1,raw
958549949,729.0,0,1,raw
959271486,721.0,0,1,raw
959870006,598.0,0,1,raw
961522768,615.0,0,1,raw
962114418,591.0,0,1,raw
962788938,674.0,0,1,raw
963387916,598.0,0,1,raw
965099368,639.0,0,1,raw
965772953,673.0,0,1,raw
966534950,761.0,0,1,raw
967232177,697.0,0,1,raw
967887335,655.0,0,1,raw
968616978,729.0,0,1,raw
969346695,729.0,0,1,raw
969954091,607.0,0,1,raw
970774245,820.0,0,1,raw
971511483,737.0,0,1,raw
972190062,678.0,0,1,raw
972878638,688.0,0,1,raw
973575430,696.0,0,1,raw
974376222,800.0,0,1,raw
975097312,721.0,0,1,raw
975826233,728.0,0,1,raw
976562807,736.0,0,1,raw
977292318,729.0,0,1,raw
978029769,737.0,0,1,raw
978644672,614.0,0,1,raw
979349644,704.0,0,1,raw
980078413,728.0,0,1,raw
980724905,646.0,0,1,raw
981429216,704.0,0,1,raw
982174363,745.0,0,1,raw
982879425,705.0,0,1,raw
983624728,745.0,0,1,raw
984361705,736.0,0,1,raw
985015972,654.0,0,1,raw
985705335,689.0,0,1,raw
986418955,713.0,0,1,raw
987073837,654.0,0,1,raw
987811000,737.0,0,1,raw
990223073,614.0,0,1,raw
990789268,566.0,0,1,raw
991454250,664.0,0,1,raw
992101329,647.0,0,1,raw
992936363,835.0,0,1,raw
993511194,574.0,0,1,raw
994158040,646.0,0,1,raw
994886989,728.0,0,1,raw
995745944,858.0,0,1,raw
996384571,638.0,0,1,raw
996959893,575.0,0,1,raw
997688655,728.0,0,1,raw
998385430,696.0,0,1,raw
999074329,688.0,0,1,raw
999752831,678.0,0,1,raw
1000394184,641.0,0,1,raw
1001056837,662.0,0,1,raw
1002644672,712.0,0,1,raw
1003275368,630.0,0,1,raw
1003916843,641.0,0,1,raw
1004587543,670.0,0,1,raw
1005316353,728.0,0,1,raw
1006045119,728.0,0,1,raw
1006726216,681.0,0,1,raw
1007471193,744.0,0,1,raw
1008200206,729.0,0,1,raw
1008944781,744.0,0,1,raw
1009615307,670.0,0,1,raw
1010351645,736.0,0,1,raw
