seq,t_us,rr_raw_ms,nn_ms,valid,corrected,metric_eligible,status,reason,hr_bpm,score,rescued,flags
87488,1011088430,736.0,736.0,1,0,1,accepted,,82.3,0.833,0,9
87541,1011745548,657.0,657.0,1,0,1,accepted,,82.3,0.79,0,9
87595,1012352273,606.0,606.0,1,0,1,accepted,,82.3,0.73,0,9
87657,1013081983,729.0,729.0,1,0,1,accepted,,82.3,0.859,0,9
87723,1013844775,762.0,762.0,1,0,1,accepted,,82.3,0.844,0,9
87786,1014583732,738.0,738.0,1,0,1,accepted,,81.5,0.759,0,9
87836,1015159323,575.0,0.0,0,0,0,local_outlier,局部 RR 异常,82.3,0.64,0,9
87935,1016301447,1142.0,0.0,0,0,0,local_outlier,局部 RR 异常,81.5,0.447,1,25
87990,1016974848,673.0,673.0,1,0,1,accepted,,82.3,0.823,0,9
88053,1017711944,737.0,737.0,1,0,1,accepted,,82.3,0.809,0,9
88113,1018366921,654.0,654.0,1,0,1,accepted,,82.3,0.755,0,9
88164,1019007642,640.0,640.0,1,0,1,accepted,,82.3,0.753,0,9
88221,1019638904,631.0,631.0,1,0,1,accepted,,89.2,0.753,0,9
88276,1020312206,673.0,673.0,1,0,1,accepted,,89.2,0.816,0,9
88337,1020975206,663.0,663.0,1,0,1,accepted,,90.5,0.817,0,9
88391,1021640464,665.0,665.0,1,0,1,accepted,,90.2,0.833,0,9
88455,1022385357,744.0,744.0,1,0,1,accepted,,90.2,0.8,0,9
88523,1023162096,776.0,776.0,1,0,1,accepted,,90.2,0.723,0,9
88589,1023922442,760.0,760.0,1,0,1,accepted,,90.2,0.729,0,9
88650,1024642916,720.0,720.0,1,0,1,accepted,,89.2,0.806,0,9
88719,1025427212,784.0,784.0,1,0,1,accepted,,83.3,0.708,0,9
88773,1026091723,664.0,664.0,1,0,1,accepted,,83.3,0.746,0,9
88841,1026868700,776.0,776.0,1,0,1,accepted,,80.6,0.741,0,9
88889,1027427572,558.0,558.0,1,0,1,accepted,,80.6,0.698,0,9
88947,1028066616,639.0,639.0,1,0,1,accepted,,80.6,0.789,0,9
89007,1028779397,712.0,712.0,1,0,1,accepted,,83.3,0.878,0,9
89084,1029686363,906.0,0.0,0,0,0,local_outlier,局部 RR 异常,83.3,0.618,0,9
89129,1030220871,534.0,534.0,1,0,1,accepted,,84.3,0.681,0,9
89189,1030934316,713.0,713.0,1,0,1,accepted,,84.3,0.851,0,9
89249,1031589375,655.0,655.0,1,0,1,accepted,,90.4,0.768,0,9
89313,1032334385,745.0,745.0,1,0,1,accepted,,84.3,0.743,0,9
89365,1032983582,649.0,649.0,1,0,1,accepted,,91.6,0.794,0,9
89425,1033638273,654.0,654.0,1,0,1,accepted,,91.6,0.847,0,9
89475,1034213261,574.0,574.0,1,0,1,accepted,,91.6,0.821,0,9
89548,1035089323,876.0,876.0,1,0,1,accepted,,91.6,0.555,0,9
89602,1035696441,607.0,607.0,1,0,1,accepted,,91.7,0.714,0,9
89690,1036750604,1054.0,527.0,1,1,0,missed_beat_repaired,疑似漏搏：拆分为 2 个 NN,91.6,0.439,1,25
89745,1037365436,614.0,614.0,1,0,1,accepted,,91.7,0.826,0,9
89796,1038006198,640.0,640.0,1,0,1,accepted,,92.4,0.853,0,9
89852,1038628961,622.0,622.0,1,0,1,accepted,,93.8,0.825,0,9
89912,1039342132,713.0,713.0,1,0,1,accepted,,93.8,0.826,0,9
89970,1039980734,638.0,638.0,1,0,1,accepted,,94.0,0.784,0,9
90034,1040726085,745.0,745.0,1,0,1,accepted,,93.8,0.703,0,9
90080,1041269363,543.0,543.0,1,0,1,accepted,,94.0,0.804,0,9
90153,1042145160,875.0,0.0,0,0,0,local_outlier,局部 RR 异常,93.8,0.531,0,9
90202,1042712073,566.0,566.0,1,0,1,accepted,,94.0,0.778,0,9
90264,1043441142,729.0,729.0,1,0,1,accepted,,93.8,0.76,0,9
90324,1044154268,713.0,713.0,1,0,1,accepted,,84.2,0.815,0,9
90386,1044825006,670.0,670.0,1,0,1,accepted,,84.2,0.833,0,9
90447,1045545554,720.0,720.0,1,0,1,accepted,,84.2,0.815,0,9
90504,1046234503,688.0,688.0,1,0,1,accepted,,84.2,0.837,0,9
90567,1046971515,737.0,737.0,1,0,1,accepted,,84.2,0.801,0,9
90627,1047626334,654.0,654.0,1,0,1,accepted,,84.2,0.752,0,9
90674,1048177052,550.0,550.0,1,0,1,accepted,,87.2,0.73,0,9
90756,1049182843,1005.0,0.0,0,0,0,local_outlier,局部 RR 异常,84.2,0.465,0,9
90864,1050396773,1213.0,606.5,1,1,0,missed_beat_repaired,疑似漏搏：拆分为 2 个 NN,84.2,0.249,1,25
90927,1051134228,737.0,737.0,1,0,1,accepted,,83.3,0.799,0,9
90988,1051855177,720.0,720.0,1,0,1,accepted,,83.3,0.781,0,9
91043,1052469893,614.0,614.0,1,0,1,accepted,,83.3,0.812,0,9
91105,1053198752,728.0,728.0,1,0,1,accepted,,82.4,0.843,0,9
91170,1053951301,752.0,752.0,1,0,1,accepted,,82.4,0.838,0,9
91234,1054696090,744.0,744.0,1,0,1,accepted,,81.4,0.821,0,9
91300,1055514564,818.0,818.0,1,0,1,accepted,,80.6,0.811,0,9
91377,1056362966,848.0,848.0,1,0,1,accepted,,80.6,0.7,0,9
91428,1057003430,640.0,640.0,1,0,1,accepted,,81.4,0.77,0,9
91490,1057673762,670.0,670.0,1,0,1,accepted,,82.4,0.798,0,9
91556,1058492152,818.0,818.0,1,0,1,accepted,,80.6,0.806,0,9
91629,1059308616,816.0,816.0,1,0,1,accepted,,79.8,0.733,0,9
91683,1059915424,606.0,606.0,1,0,1,accepted,,79.8,0.673,0,9
91740,1060604683,689.0,689.0,1,0,1,accepted,,80.6,0.794,0,9
91803,1061341672,736.0,736.0,1,0,1,accepted,,81.5,0.791,0,9
91852,1061908706,567.0,567.0,1,0,1,accepted,,87.1,0.714,0,9
91910,1062605921,697.0,697.0,1,0,1,accepted,,87.1,0.845,0,9
