t_us,window_start_t_us,window_end_t_us,sample_count,raw_min,raw_p05,raw_p50,raw_p95,raw_max,avg_p05,avg_p50,avg_p95,filtered_p05,filtered_p50,filtered_p95,filtered_std,filtered_peak_to_peak,clip_low_ratio,clip_high_ratio,wear_ratio,wear_transition_count,max_no_wear_run_ms,candidate_count,detector_score_p50,expected_rr_ms_p50,firmware_hr_bpm_p50,firmware_hr_zero_ratio,effective_sample_rate_hz,timing_jitter_p95_ms,sqi,sqi_wear_ratio,sqi_clip_low_ratio,sqi_clip_high_ratio,transport_score,transport_status,contact_score,contact_status,protocol_error_ratio,protocol_seq_gaps,sample_drop_count,sample_queue_depth,sample_queue_high_water,corrector_reference_rr_ms,corrector_autocorr_confidence,corrector_polarity,corrector_candidate_count,corrector_selected_count,corrector_inserted_count,corrector_firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason
14345686045,14340694043,14345686045,625,28.000000,41.000000,98.000000,432.000000,460.000000,42.200000,100.000000,416.800000,-114.800000,-51.000000,246.000000,121.376488,398.000000,0.000000,0.000000,1.000000,0,0.000000,22,0.509000,844.800000,71.400000,0.000000,125.000000,0.004000,0.999700,1.000000,0.000000,0.000000,0.999100,VALID,1.000000,VALID,0.000000,0,0,0,4,839.999500,1.000000,1,23,1,0,1,23,23,23,0,1.000000,0.000000,839.994942,839.999500,0.063542,dual_strong_update
14350686047,14345694043,14350686047,625,32.000000,42.200000,104.000000,418.000000,445.000000,44.000000,104.000000,401.800000,-114.000000,-46.000000,232.000000,114.908001,379.000000,0.000000,0.000000,1.000000,0,0.000000,19,0.512000,862.400000,69.400000,0.000000,125.000000,0.004000,0.999700,1.000000,0.000000,0.000000,0.999100,VALID,1.000000,VALID,0.000000,0,0,0,4,839.999000,1.000000,1,24,0,0,0,24,24,24,0,1.000000,0.000000,837.756083,839.999000,0.070595,dual_strong_update
14355694043,14350694043,14355694043,626,28.000000,40.000000,101.500000,415.750000,439.000000,42.000000,103.000000,398.750000,-116.750000,-49.000000,230.000000,115.475308,372.000000,0.000000,0.000000,1.000000,0,0.000000,18,0.506000,849.600000,70.800000,0.000000,125.000000,0.004000,0.999700,1.000000,0.000000,0.000000,0.999100,VALID,1.000000,VALID,0.000000,0,0,0,4,847.997500,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,846.865713,847.997500,0.034970,dual_strong_update
14360694043,14355694043,14360694043,626,20.000000,29.000000,98.000000,423.000000,460.000000,32.000000,99.500000,407.750000,-125.000000,-52.000000,236.000000,120.681575,406.000000,0.000000,0.000000,1.000000,0,0.000000,16,0.517500,838.400000,71.400000,0.000000,125.000000,0.004000,0.999700,1.000000,0.000000,0.000000,0.999100,VALID,1.000000,VALID,0.000000,0,0,0,4,848.000500,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,848.006866,848.000500,0.027976,dual_strong_update
14365694043,14360694043,14365694043,626,14.000000,28.250000,110.000000,409.500000,468.000000,30.000000,111.000000,396.000000,-125.000000,-38.500000,230.000000,114.699928,413.000000,0.000000,0.000000,1.000000,0,0.000000,16,0.508500,854.400000,70.800000,0.000000,125.000000,0.004000,0.999700,1.000000,0.000000,0.000000,0.999100,VALID,1.000000,VALID,0.000000,0,0,0,4,847.997500,1.000000,1,23,0,0,0,23,23,23,0,1.000000,0.000000,847.998828,847.997500,0.027971,dual_strong_update
14370694043,14365694043,14370694043,626,7.000000,22.000000,112.000000,398.250000,514.000000,27.000000,114.000000,382.750000,-129.000000,-47.000000,211.500000,110.436806,478.000000,0.000000,0.000000,1.000000,0,0.000000,23,0.525000,848.000000,70.100000,0.000000,125.000000,0.004000,0.999700,1.000000,0.000000,0.000000,0.999100,VALID,1.000000,VALID,0.000000,0,0,0,4,843.996500,0.958333,1,24,0,0,0,24,23,23,1,0.958333,0.000000,844.115983,843.996500,0.035130,dual_strong_update
14375694046,14370702045,14375694046,625,8.000000,30.000000,81.000000,416.800000,468.000000,31.000000,86.000000,398.000000,-118.000000,-63.000000,233.000000,124.940072,418.000000,0.000000,0.000000,1.000000,0,0.000000,30,0.516000,800.000000,72.800000,0.000000,125.000000,0.004000,0.999700,1.000000,0.000000,0.000000,0.999100,VALID,1.000000,VALID,0.000000,0,0,0,4,791.996000,0.960000,1,25,0,0,0,25,24,24,1,0.960000,0.000000,807.956491,791.996000,0.119822,dual_strong_update
14380702047,14375710043,14380702047,625,0.000000,0.000000,78.000000,485.000000,535.000000,3.000000,81.000000,463.800000,-151.000000,-61.000000,296.800000,151.971819,500.000000,0.060800,0.000000,1.000000,0,0.000000,19,0.516000,798.400000,75.200000,0.000000,125.000000,0.004000,0.862900,1.000000,0.060800,0.000000,0.999100,VALID,0.802400,VALID,0.000000,0,0,0,4,751.996000,0.960000,1,25,0,0,0,25,24,24,1,0.960000,0.000000,753.250728,751.996000,0.141944,dual_strong_update
14385710043,14380710047,14385710043,626,16.000000,25.000000,91.500000,456.000000,491.000000,26.250000,94.000000,438.750000,-128.000000,-54.500000,269.000000,133.510313,438.000000,0.000000,0.000000,1.000000,0,0.000000,15,0.505000,812.800000,75.000000,0.000000,125.000000,0.004000,0.999700,1.000000,0.000000,0.000000,0.999100,VALID,1.000000,VALID,0.000000,0,0,0,4,751.996000,0.960000,1,25,0,0,0,25,24,24,1,0.960000,0.000000,754.440391,751.996000,0.141944,dual_strong_update
14390710043,14385710043,14390710043,626,0.000000,13.000000,85.000000,468.750000,500.000000,14.000000,89.000000,449.000000,-138.000000,-56.000000,281.750000,142.430091,457.000000,0.003195,0.000000,1.000000,0,0.000000,18,0.511000,812.800000,75.000000,0.000000,125.000000,0.004000,0.992512,1.000000,0.003195,0.000000,0.999100,VALID,0.989617,VALID,0.000000,0,0,0,4,776.000000,1.000000,1,24,0,0,0,24,24,24,0,1.000000,0.000000,769.780238,776.000000,0.122284,dual_strong_update
