t_us,firmware_t_us,waveform_t_us,final_t_us,timing_shift_ms,no_firmware_match,inserted_by_smoother,timing_recovered,low_prominence_rescue,detector_support_count,detector_names,detector_consensus,detector_time_spread_ms,single_detector,sequence_rescued,firmware_unmatched,local_clipped,waveform_score,peak_prominence,peak_polarity,expected_rr_ms,match_distance_ms,recovery_reason,template_version
14196166043,14196158043,14196166043,14196166043,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.343189,1,823.998000,8.000000,,v0.4.1-interval-core
14197102045,14196918045,14197102045,14197102045,184.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.819595,1,807.999000,184.000000,,v0.4.1-interval-core
14198006043,14197782044,14198006043,14198006043,223.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.594609,1,792.000000,223.999000,,v0.4.1-interval-core
14198902043,14198694043,14198902043,14198902043,208.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.943588,1,798.011124,208.000000,,v0.4.1-interval-core
14199790045,14199790045,14199790045,14199790045,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.162336,1,792.000000,0.000000,,v0.4.1-interval-core
14200614043,0,14200614043,14200614043,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,3.539169,1,799.998500,0.000000,,v0.4.1-interval-core
14201406043,0,14201406043,14201406043,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,3.569621,1,807.997000,0.000000,,v0.4.1-interval-core
14202134045,14202126043,14202134045,14202134045,8.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,2.819934,1,815.997500,8.002000,,v0.4.1-interval-core
14202774044,14202766043,14202774044,14202774044,8.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.075602,1,815.997500,8.001000,,v0.4.1-interval-core
14203390045,14203382043,14203390045,14203390045,8.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.691072,1,823.998000,8.002000,,v0.4.1-interval-core
14204062046,14204438043,14204062046,14204062046,-375.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.812691,1,856.000000,375.997000,,v0.4.1-interval-core
14204814046,0,14204814046,14204814046,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,5.357292,1,871.997000,0.000000,,v0.4.1-interval-core
14205582046,14205582046,14205582046,14205582046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.213800,1,875.998000,0.000000,,v0.4.1-interval-core
14206390043,14206390043,14206390043,14206390043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.877611,1,879.997000,0.000000,,v0.4.1-interval-core
14207310043,14207310043,14207310043,14207310043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,6.130863,1,868.000500,0.000000,,v0.4.1-interval-core
14208246044,14208622045,14208246044,14208246044,-376.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.706614,1,843.998500,376.001000,,v0.4.1-interval-core
14209166043,0,14209166043,14209166043,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,4.506808,1,815.997500,0.000000,,v0.4.1-interval-core
14210070043,14210062043,14210070043,14210070043,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.932016,1,799.998000,8.000000,,v0.4.1-interval-core
14210974047,14210974047,14210974047,14210974047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.241305,1,792.000000,0.000000,,v0.4.1-interval-core
14211838046,14211838046,14211838046,14211838046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.169178,1,792.000000,0.000000,,v0.4.1-interval-core
14212718043,14212718043,14212718043,14212718043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.084960,1,799.998000,0.000000,,v0.4.1-interval-core
14213590045,14213582043,14213590045,14213590045,8.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.078081,1,807.997000,8.002000,,v0.4.1-interval-core
14214390043,14214390043,14214390043,14214390043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.606483,1,815.996500,0.000000,,v0.4.1-interval-core
14215126047,14215126047,14215126047,14215126047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.795469,1,843.997500,0.000000,,v0.4.1-interval-core
14215838047,0,14215838047,14215838047,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,4.013850,1,868.000500,0.000000,,v0.4.1-interval-core
14216526043,14216526043,14216526043,14216526043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.973048,1,875.999500,0.000000,,v0.4.1-interval-core
14217190043,14217190043,14217190043,14217190043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.390724,1,891.998500,0.000000,,v0.4.1-interval-core
14217950047,14217942044,14217950047,14217950047,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.739445,1,904.000000,8.003000,,v0.4.1-interval-core
14218774043,14218774043,14218774043,14218774043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.618426,1,879.997000,0.000000,,v0.4.1-interval-core
14219702043,14219694044,14219702043,14219702043,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.968464,1,868.000500,7.999000,,v0.4.1-interval-core
14220686043,14220678044,14220686043,14220686043,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.463695,1,855.998500,7.999000,,v0.4.1-interval-core
14221670043,14221662047,14221670043,14221670043,7.996000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.368483,1,835.997000,7.996000,,v0.4.1-interval-core
14222582043,14222582043,14222582043,14222582043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.014250,1,812.000000,0.000000,,v0.4.1-interval-core
14223518046,14223518046,14223518046,14223518046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.172924,1,812.000000,0.000000,,v0.4.1-interval-core
14224446045,14224446045,14224446045,14224446045,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.467392,1,812.000000,0.000000,,v0.4.1-interval-core
14225294043,14225294043,14225294043,14225294043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.251913,1,815.998000,0.000000,,v0.4.1-interval-core
14226094047,14226086047,14226094047,14226094047,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.890499,1,823.999500,8.000000,,v0.4.1-interval-core
14226838043,14226838043,14226838043,14226838043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.295796,1,836.000500,0.000000,,v0.4.1-interval-core
14227606043,0,14227606043,14227606043,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,3.227623,1,847.999000,0.000000,,v0.4.1-interval-core
14228390045,14228054043,14228390045,14228390045,336.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.146695,1,847.999000,336.002000,,v0.4.1-interval-core
14229174043,14229166043,14229174043,14229174043,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.804927,1,856.004000,8.000000,,v0.4.1-interval-core
14229998046,14229998046,14229998046,14229998046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.190124,1,871.997000,0.000000,,v0.4.1-interval-core
14230870043,14230870043,14230870043,14230870043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.073346,1,871.997000,0.000000,,v0.4.1-interval-core
14231790042,14231782045,14231790042,14231790042,7.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.959812,1,856.004000,7.997000,,v0.4.1-interval-core
14232646046,14232646046,14232646046,14232646046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.009536,1,856.004000,0.000000,,v0.4.1-interval-core
14233534046,14233534046,14233534046,14233534046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.265431,1,848.004000,0.000000,,v0.4.1-interval-core
14234374043,14234374043,14234374043,14234374043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.156029,1,848.002000,0.000000,,v0.4.1-interval-core
14235222043,14235222043,14235222043,14235222043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.747495,1,848.002000,0.000000,,v0.4.1-interval-core
14236102047,14236102047,14236102047,14236102047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.753350,1,848.002000,0.000000,,v0.4.1-interval-core
14237022044,14237014043,14237022044,14237022044,8.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.661482,1,852.001000,8.001000,,v0.4.1-interval-core
14237926043,14237926043,14237926043,14237926043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.766381,1,856.004000,0.000000,,v0.4.1-interval-core
14238774047,14238766047,14238774047,14238774047,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.583361,1,864.000000,8.000000,,v0.4.1-interval-core
14239638047,14239638047,14239638047,14239638047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.571777,1,864.000000,0.000000,,v0.4.1-interval-core
14240454043,14240454043,14240454043,14240454043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.719019,1,864.001000,0.000000,,v0.4.1-interval-core
14241294045,14241294045,14241294045,14241294045,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.511567,1,864.001000,0.000000,,v0.4.1-interval-core
14242150043,14242142043,14242150043,14242150043,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.072679,1,864.000000,8.000000,,v0.4.1-interval-core
14243038043,14243038043,14243038043,14243038043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.541191,1,856.004000,0.000000,,v0.4.1-interval-core
14243966043,14243966043,14243966043,14243966043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.793365,1,855.999000,0.000000,,v0.4.1-interval-core
14244886046,14244886046,14244886046,14244886046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.472707,1,852.001000,0.000000,,v0.4.1-interval-core
14245750047,14245750047,14245750047,14245750047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.098673,1,852.001000,0.000000,,v0.4.1-interval-core
14246590047,14246590047,14246590047,14246590047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.356117,1,852.001000,0.000000,,v0.4.1-interval-core
14247462047,14247454043,14247462047,14247462047,8.004000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.101904,1,844.003000,8.004000,,v0.4.1-interval-core
14248318046,14248310043,14248318046,14248318046,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.856180,1,840.000000,8.003000,,v0.4.1-interval-core
14249102043,14249102043,14249102043,14249102043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.722911,1,815.996000,0.000000,,v0.4.1-interval-core
14249878045,14249878045,14249878045,14249878045,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.914608,1,799.996500,0.000000,,v0.4.1-interval-core
14250630043,0,14250630043,14250630043,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,3.933673,1,783.997000,0.000000,,v0.4.1-interval-core
14251358043,14251358043,14251358043,14251358043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.925386,1,779.999500,0.000000,,v0.4.1-interval-core
14252078043,14252078043,14252078043,14252078043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.172995,1,776.002000,0.000000,,v0.4.1-interval-core
14252790044,14252790044,14252790044,14252790044,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.281716,1,776.002000,0.000000,,v0.4.1-interval-core
14253502044,14253494043,14253502044,14253502044,8.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.174796,1,776.002000,8.001000,,v0.4.1-interval-core
14254198043,14254198043,14254198043,14254198043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.946330,1,776.002000,0.000000,,v0.4.1-interval-core
14254918045,14254918045,14254918045,14254918045,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.547769,1,767.999000,0.000000,,v0.4.1-interval-core
14255654046,0,14255654046,14255654046,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,3.998968,1,772.000500,0.000000,,v0.4.1-interval-core
14256382047,14256062044,14256382047,14256382047,320.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.537536,1,772.000500,320.003000,,v0.4.1-interval-core
14257134043,14257134043,14257134043,14257134043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.216332,1,772.000500,0.000000,,v0.4.1-interval-core
14257934044,14257934044,14257934044,14257934044,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.241244,1,767.999000,0.000000,,v0.4.1-interval-core
14258702043,14258702043,14258702043,14258702043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.105943,1,767.999000,0.000000,,v0.4.1-interval-core
14259542047,14259542047,14259542047,14259542047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.408376,1,767.999000,0.000000,,v0.4.1-interval-core
14260398047,14260398047,14260398047,14260398047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.926842,1,767.999000,0.000000,,v0.4.1-interval-core
14261222043,14261214043,14261222043,14261222043,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.444702,1,767.999000,8.000000,,v0.4.1-interval-core
14261974043,14261974043,14261974043,14261974043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.906340,1,791.999000,0.000000,,v0.4.1-interval-core
14262782046,14262774044,14262782046,14262782046,8.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.892867,1,800.001000,8.002000,,v0.4.1-interval-core
14263606043,14263606043,14263606043,14263606043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.606201,1,808.003000,0.000000,,v0.4.1-interval-core
14264438043,14264438043,14264438043,14264438043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.181432,1,816.000000,0.000000,,v0.4.1-interval-core
14265278047,14265270047,14265278047,14265278047,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.378791,1,823.996000,8.000000,,v0.4.1-interval-core
14266158043,14266150043,14266158043,14266158043,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.564995,1,827.998500,8.000000,,v0.4.1-interval-core
14267014047,14267006043,14267014047,14267014047,8.004000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.383697,1,836.002000,8.004000,,v0.4.1-interval-core
14267806046,14267806046,14267806046,14267806046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.261546,1,836.000000,0.000000,,v0.4.1-interval-core
14268622046,14268622046,14268622046,14268622046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.464709,1,840.004000,0.000000,,v0.4.1-interval-core
14269494043,14269494043,14269494043,14269494043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.595623,1,843.999500,0.000000,,v0.4.1-interval-core
14270374043,14270374043,14270374043,14270374043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.523922,1,847.995500,0.000000,,v0.4.1-interval-core
14271310047,14271302044,14271310047,14271310047,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.561246,1,851.998000,8.003000,,v0.4.1-interval-core
14272254044,14272254044,14272254044,14272254044,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.624237,1,847.996000,0.000000,,v0.4.1-interval-core
14273158048,14273158048,14273158048,14273158048,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.139732,1,856.004000,0.000000,,v0.4.1-interval-core
14274006043,14274006043,14274006043,14274006043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.316847,1,871.997000,0.000000,,v0.4.1-interval-core
14274838047,14274838047,14274838047,14274838047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.636043,1,879.996000,0.000000,,v0.4.1-interval-core
14275686043,14275686043,14275686043,14275686043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.830760,1,880.000000,0.000000,,v0.4.1-interval-core
14276574043,14276574043,14276574043,14276574043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.808336,1,880.000000,0.000000,,v0.4.1-interval-core
14277470043,14277470043,14277470043,14277470043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.733779,1,880.004000,0.000000,,v0.4.1-interval-core
14278350047,14278350047,14278350047,14278350047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.235334,1,887.996000,0.000000,,v0.4.1-interval-core
14279190043,14279190043,14279190043,14279190043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.678049,1,887.998000,0.000000,,v0.4.1-interval-core
14280070043,14280070043,14280070043,14280070043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.909647,1,888.000000,0.000000,,v0.4.1-interval-core
14280958047,14280958047,14280958047,14280958047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.238676,1,888.002000,0.000000,,v0.4.1-interval-core
14281846043,14281846043,14281846043,14281846043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.992132,1,888.000000,0.000000,,v0.4.1-interval-core
14282758046,14282758046,14282758046,14282758046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.702101,1,888.000000,0.000000,,v0.4.1-interval-core
14283646046,14283646046,14283646046,14283646046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.669813,1,887.996000,0.000000,,v0.4.1-interval-core
14284590046,14284582043,14284590046,14284590046,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.043239,1,880.004000,8.003000,,v0.4.1-interval-core
14285590046,14285582043,14285590046,14285590046,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.939898,1,880.004000,8.003000,,v0.4.1-interval-core
14286566043,14286566043,14286566043,14286566043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.729979,1,880.004000,0.000000,,v0.4.1-interval-core
14287462045,14287454047,14287462045,14287462045,7.998000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.142048,1,887.996000,7.998000,,v0.4.1-interval-core
14288334046,14288334046,14288334046,14288334046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.321729,1,887.996000,0.000000,,v0.4.1-interval-core
14289190043,14289190043,14289190043,14289190043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.171917,1,887.996000,0.000000,,v0.4.1-interval-core
14289998046,14289998046,14289998046,14289998046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.042004,1,888.000000,0.000000,,v0.4.1-interval-core
14290830044,14290822043,14290830044,14290830044,8.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.148206,1,888.004000,8.001000,,v0.4.1-interval-core
14291662043,14291654043,14291662043,14291662043,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.160927,1,888.000000,8.000000,,v0.4.1-interval-core
14292470043,14292470043,14292470043,14292470043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.006475,1,888.000000,0.000000,,v0.4.1-interval-core
14293318043,14293310046,14293318043,14293318043,7.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.618093,1,887.998000,7.997000,,v0.4.1-interval-core
14294222043,14294222043,14294222043,14294222043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.562536,1,888.000000,0.000000,,v0.4.1-interval-core
14295190043,14295190043,14295190043,14295190043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.725604,1,895.996000,0.000000,,v0.4.1-interval-core
14296174047,14296166043,14296174047,14296174047,8.004000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.670519,1,888.001000,8.004000,,v0.4.1-interval-core
14297110047,14297110047,14297110047,14297110047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.597789,1,888.001000,0.000000,,v0.4.1-interval-core
14298006043,14297998043,14298006043,14298006043,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.380636,1,879.998000,8.000000,,v0.4.1-interval-core
14298822047,14298814044,14298822047,14298822047,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.402409,1,879.998000,8.003000,,v0.4.1-interval-core
14299670047,14299670047,14299670047,14299670047,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.840891,1,855.997000,0.000000,,v0.4.1-interval-core
14300550045,14300550045,14300550045,14300550045,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.804979,1,848.001000,0.000000,,v0.4.1-interval-core
14301510043,14301502045,14301510043,14301510043,7.998000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.987350,1,848.001000,7.998000,,v0.4.1-interval-core
14302454043,14302454043,14302454043,14302454043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.093894,1,879.998000,0.000000,,v0.4.1-interval-core
14303342044,14303342044,14303342044,14303342044,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.451682,1,880.001000,0.000000,,v0.4.1-interval-core
14304222045,14304222045,14304222045,14304222045,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.592342,1,888.001000,0.000000,,v0.4.1-interval-core
14305070046,14305070046,14305070046,14305070046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.800159,1,895.996000,0.000000,,v0.4.1-interval-core
14305846043,14305846043,14305846043,14305846043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.907541,1,891.998500,0.000000,,v0.4.1-interval-core
14306654045,14306646045,14306654045,14306654045,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.548645,1,891.998500,8.000000,,v0.4.1-interval-core
14307486045,14307478043,14307486045,14307486045,8.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.655082,1,891.998500,8.002000,,v0.4.1-interval-core
14308326043,14308326043,14308326043,14308326043,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.772470,1,891.998500,0.000000,,v0.4.1-interval-core
14309270047,14309262043,14309270047,14309270047,8.004000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.073806,1,888.002500,8.004000,,v0.4.1-interval-core
14310294046,14310286043,14310294046,14310294046,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.783366,1,888.001500,8.003000,,v0.4.1-interval-core
14311318046,14311318046,14311318046,14311318046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.467840,1,888.001000,0.000000,,v0.4.1-interval-core
14312286046,14312286046,14312286046,14312286046,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.096402,1,888.001000,0.000000,,v0.4.1-interval-core
