t_us,last_committed_t_us,polarity,template_correlation,autocorr_estimated_rr_ms,firmware_expected_rr_ms,candidate_peak_count,final_peak_count,inserted_peak_count,firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason,waveform_amplitude,commit_until_t_us,latest_sample_t_us,reinit_reason
15461286043,15453430043,1,1.000000,816.004000,791.997000,24,0,0,0,24,24,24,0,1.000000,0.000000,824.558146,816.004000,0.087200,dual_strong_update,5.487962,15453884043,15461134043,
15466286046,15458862043,1,1.000000,799.999000,779.999500,24,1,0,0,24,24,24,0,1.000000,0.000000,800.084383,799.999000,0.103784,dual_strong_update,5.847762,15458916043,15466166043,
15471294043,15463158043,1,1.000000,799.998000,816.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,799.998665,799.998000,0.074134,dual_strong_update,5.667939,15463996047,15471246047,
15476294045,15468358043,1,1.000000,816.000000,828.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,815.098732,816.000000,0.058143,dual_strong_update,5.178182,15468884047,15476134047,
15481302043,15473230043,1,1.000000,840.000000,840.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,835.451771,840.000000,0.042360,dual_strong_update,5.430562,15473956043,15481206043,
15486302043,15478214044,1,1.000000,839.998000,840.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,839.919196,839.998000,0.042356,dual_strong_update,5.176883,15479020046,15486270046,
15491302043,15483286043,1,1.000000,839.998000,840.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,839.997552,839.998000,0.035300,dual_strong_update,5.391153,15483892047,15491142047,
15496302043,15488350043,1,1.000000,832.000000,832.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,832.114544,832.000000,0.057025,dual_strong_update,5.713913,15488980043,15496230043,
15501302043,15493054043,1,1.000000,783.999000,780.001000,24,0,0,0,24,24,24,0,1.000000,0.000000,785.207761,783.999000,0.045388,dual_strong_update,5.693963,15493852044,15501102044,
15506302043,15498486045,1,1.000000,776.000000,776.003000,24,0,0,0,24,24,24,0,1.000000,0.000000,776.120372,776.000000,0.030569,dual_strong_update,6.000000,15498948043,15506198043,
15511302043,15503942044,1,1.000000,775.998500,772.000000,25,1,0,1,25,25,25,0,1.000000,0.000000,773.714866,775.998500,0.030570,dual_strong_update,5.956293,15504004044,15511254044,
15516302045,15508526044,1,0.960000,768.003000,768.000500,25,0,0,0,24,25,24,1,0.960000,0.000000,768.235620,768.003000,0.015453,dual_strong_update,5.906058,15508884046,15516134046,
15521302046,15513878047,1,1.000000,772.001500,783.999500,25,1,0,1,25,25,25,0,1.000000,0.000000,770.047958,772.001500,0.038399,dual_strong_update,5.710144,15513972043,15521222043,
15526310044,15518558046,1,1.000000,791.996000,811.999000,24,0,0,0,24,24,24,0,1.000000,0.000000,785.317521,791.996000,0.044931,dual_strong_update,6.000000,15519052044,15526302044,
15531318043,15523598043,1,1.000000,808.000000,848.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,807.201251,808.000000,0.058717,dual_strong_update,5.581961,15523908043,15531158043,
15536318043,15528630043,1,0.958333,808.000000,799.999000,24,0,0,0,23,24,23,1,0.958333,0.000000,807.999399,808.000000,0.066059,dual_strong_update,6.000000,15528964045,15536214045,
15541318043,15533358044,1,1.000000,791.998000,760.002000,24,0,0,0,24,24,24,0,1.000000,0.000000,794.342218,791.998000,0.089859,dual_strong_update,6.000000,15534020047,15541270047,
15546318046,15538574047,1,0.923077,760.002000,739.999500,26,0,0,0,24,26,24,2,0.923077,0.000000,762.433558,760.002000,0.046823,dual_strong_update,6.000000,15538924043,15546174043,
15551326043,15543918044,1,1.000000,759.999000,767.996000,25,1,0,1,25,25,25,0,1.000000,0.000000,760.000735,759.999000,0.046821,dual_strong_update,6.000000,15544012043,15551262043,
15556326043,15548494043,1,1.000000,776.000000,776.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,773.342962,776.000000,0.045846,dual_strong_update,6.000000,15548892044,15556142044,
15561326043,15553894043,1,1.000000,776.000000,784.000000,25,1,0,1,25,25,25,0,1.000000,0.000000,775.998078,776.000000,0.053492,dual_strong_update,5.817078,15553980045,15561230045,
15566326043,15558766043,1,1.000000,791.998000,807.999500,24,0,0,0,24,24,24,0,1.000000,0.000000,786.688314,791.998000,0.029955,dual_strong_update,6.000000,15559060043,15566310043,
15571326046,15563382045,1,0.960000,791.998000,788.000000,25,0,0,0,24,25,24,1,0.960000,0.000000,791.987037,791.998000,0.044929,dual_strong_update,5.622048,15563956047,15571206047,
15576326046,15568294043,1,1.000000,783.998000,800.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,784.178403,783.998000,0.075640,dual_strong_update,6.000000,15569020043,15576270043,
15581326047,15573278043,1,1.000000,784.001000,791.998000,25,1,0,0,25,25,25,0,1.000000,0.000000,785.648135,784.001000,0.045382,dual_strong_update,5.706879,15574076047,15581326047,
15586334043,15578718043,1,1.000000,748.000000,792.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,752.337509,748.000000,0.055498,dual_strong_update,5.920720,15578956045,15586206045,
15591334043,15583934043,1,1.000000,768.001000,1504.000500,25,1,0,1,25,25,25,0,1.000000,0.000000,766.484571,768.001000,0.054055,dual_strong_update,6.000000,15584028046,15591278046,
15596334043,15588654043,1,1.000000,783.999500,799.999000,25,0,0,0,25,25,25,0,1.000000,0.000000,783.417625,783.999500,0.045385,dual_strong_update,6.000000,15588940043,15596190043,
15601334047,15593518045,1,1.000000,799.999000,799.999000,24,0,0,0,24,24,24,0,1.000000,0.000000,798.186411,799.999000,0.044474,dual_strong_update,6.000000,15594036043,15601286043,
15606342043,15599070043,1,1.000000,792.002000,771.999500,24,1,0,0,24,24,24,0,1.000000,0.000000,793.812368,792.002000,0.044923,dual_strong_update,6.000000,15599084044,15606334044,
15611342045,15603686043,1,1.000000,792.000000,751.998500,24,0,0,0,24,24,24,0,1.000000,0.000000,792.001454,792.000000,0.044922,dual_strong_update,6.000000,15603948043,15611198043,
15616350047,15608334044,1,1.000000,808.001000,4304.001000,24,0,0,0,24,24,24,0,1.000000,0.000000,799.001914,808.001000,0.073394,dual_strong_update,6.000000,15609004043,15616254043,
15621358045,15613438043,1,1.000000,808.002000,827.999500,24,0,0,0,24,24,24,0,1.000000,0.000000,809.133447,808.002000,0.058719,dual_strong_update,5.990333,15614068046,15621318046,
15626366043,15618398045,1,1.000000,840.000000,832.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,839.411945,840.000000,0.028244,dual_strong_update,5.264096,15618948045,15626198045,
15631366043,15623326044,1,1.000000,839.998000,816.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,839.998417,839.998000,0.042359,dual_strong_update,4.953058,15624036045,15631286045,
15636366046,15628406046,1,1.000000,816.001000,815.998000,24,0,0,0,24,24,24,0,1.000000,0.000000,811.613861,816.001000,0.072675,dual_strong_update,5.539874,15629108045,15636358045,
15641374044,15633462043,1,1.000000,808.000000,2699.996500,24,0,0,0,24,24,24,0,1.000000,0.000000,813.590722,808.000000,0.073396,dual_strong_update,6.000000,15633964045,15641214045,
15646382043,15638462044,1,1.000000,800.000000,820.002000,24,0,0,0,24,24,24,0,1.000000,0.000000,800.283597,800.000000,0.059302,dual_strong_update,6.000000,15639036046,15646286046,
15651382045,15643342044,1,1.000000,820.000500,816.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,817.706400,820.000500,0.036155,dual_strong_update,6.000000,15644132045,15651382045,
15656390043,15648270046,1,1.000000,816.000500,3191.999000,23,0,0,0,23,23,23,0,1.000000,0.000000,816.013094,816.000500,0.029073,dual_strong_update,6.000000,15648988046,15656238046,
15661390043,15653982043,1,1.000000,828.001500,3191.999000,23,1,0,0,23,23,23,0,1.000000,0.000000,823.894453,828.001500,0.064458,dual_strong_update,6.000000,15654084046,15661334046,
15666390043,15658182043,1,1.000000,860.000000,7143.998000,23,1,0,0,23,23,23,0,1.000000,0.000000,855.961835,860.000000,0.068958,dual_strong_update,6.000000,15659140043,15666390043,
15671390043,15663582043,1,1.000000,896.000000,0.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,888.622241,896.000000,0.079420,dual_strong_update,6.000000,15663988045,15671238045,
15676390043,15668142043,1,1.000000,896.000000,0.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,895.994448,896.000000,0.066187,dual_strong_update,6.000000,15669068044,15676318044,
15681390043,15673526043,1,1.000000,896.000000,0.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,891.311641,896.000000,0.066187,dual_strong_update,6.000000,15674132046,15681382046,
15686390043,15678718043,1,1.000000,864.003000,800.000500,22,0,0,0,22,22,22,0,1.000000,0.000000,868.789299,864.003000,0.068646,dual_strong_update,6.000000,15678996043,15686246043,
15691390043,15683902044,1,1.000000,808.000500,800.000000,23,1,0,1,23,23,23,0,1.000000,0.000000,815.997154,808.000500,0.044037,dual_strong_update,6.000000,15684068046,15691318046,
15696390044,15688630044,1,1.000000,800.000500,800.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,803.207489,800.000500,0.029651,dual_strong_update,6.000000,15688956043,15696206043,
15701398044,15693478043,1,1.000000,800.000000,807.997000,24,0,0,0,24,24,24,0,1.000000,0.000000,800.002414,800.000000,0.014828,dual_strong_update,6.000000,15694028043,15701278043,
15706398045,15698982043,1,0.958333,800.000000,800.003000,24,1,0,0,23,24,23,1,0.958333,0.000000,799.999958,800.000000,0.014826,dual_strong_update,6.000000,15699084043,15706334043,
15711398046,15703790047,1,1.000000,800.000000,807.997000,24,1,0,1,24,24,24,0,1.000000,0.000000,800.000000,800.000000,0.014826,dual_strong_update,5.999756,15703956043,15711206043,
15716406047,15708718043,1,1.000000,800.000000,807.999000,24,0,0,0,24,24,24,0,1.000000,0.000000,799.999984,800.000000,0.014826,dual_strong_update,5.655737,15709020045,15716270045,
15721414043,15713494043,1,1.000000,792.002000,791.998500,25,0,0,0,25,25,25,0,1.000000,0.000000,794.533230,792.002000,0.029946,dual_strong_update,5.994238,15714124043,15721374043,
15726414047,15718238045,1,0.961538,783.999500,776.001000,26,0,0,0,25,26,25,1,0.961538,0.000000,784.087635,783.999500,0.030259,dual_strong_update,6.000000,15718980047,15726230047,
15731422043,15723598043,1,1.000000,759.996000,768.004000,26,0,0,0,26,26,26,0,1.000000,0.000000,765.479981,759.996000,0.078040,dual_strong_update,6.000000,15724060043,15731310043,
15736422043,15728990043,1,0.962963,744.000000,784.000000,27,1,0,0,26,27,26,1,0.962963,0.000000,744.249958,744.000000,0.079710,dual_strong_update,6.000000,15729140043,15736390043,
15741422046,15733414043,1,1.000000,744.000000,815.998500,26,0,0,0,26,26,26,0,1.000000,0.000000,743.389293,744.000000,0.111594,dual_strong_update,6.000000,15734020046,15741270046,
15746430047,15738270047,1,1.000000,824.000000,847.998000,24,0,0,0,24,24,24,0,1.000000,0.000000,811.816008,824.000000,0.071971,dual_strong_update,5.645544,15739060043,15746310043,
15751438043,15743342043,1,1.000000,824.001000,832.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,823.991625,824.001000,0.050386,dual_strong_update,5.699255,15744124043,15751374043,
15756438043,15748382047,1,1.000000,824.000000,799.997000,24,0,0,0,24,24,24,0,1.000000,0.000000,822.687699,824.000000,0.043181,dual_strong_update,6.000000,15749156045,15756406045,
15761438046,15753846046,1,1.000000,808.000000,776.000000,24,1,0,1,24,24,24,0,1.000000,0.000000,808.406714,808.000000,0.058711,dual_strong_update,6.000000,15754044044,15761294044,
15766446043,15758638046,1,1.000000,808.000000,768.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,807.998955,808.000000,0.044038,dual_strong_update,6.000000,15759124043,15766374043,
15771446046,15764158043,1,1.000000,808.003000,823.998000,24,1,0,1,24,24,24,0,1.000000,0.000000,808.002082,808.003000,0.044032,dual_strong_update,6.000000,15764188047,15771438047,
15776454046,15768302043,1,0.958333,815.997500,815.998000,24,0,0,0,23,24,23,1,0.958333,0.000000,811.790838,815.997500,0.029077,dual_strong_update,5.892116,15769052045,15776302045,
15781454047,15773974043,1,0.958333,823.999500,816.000000,24,1,0,1,23,24,23,1,0.958333,0.000000,822.190758,823.999500,0.028787,dual_strong_update,5.447797,15774132047,15781382047,
15786454047,15778862043,1,1.000000,815.997000,816.004000,24,0,0,0,24,24,24,0,1.000000,0.000000,816.033744,815.997000,0.014541,dual_strong_update,5.191881,15779204047,15786454047,
15791462043,15783798046,1,1.000000,816.000000,816.004000,24,0,0,0,24,24,24,0,1.000000,0.000000,815.999320,816.000000,0.014539,dual_strong_update,5.456199,15784076043,15791326043,
15796462044,15788678046,1,1.000000,824.000000,832.001000,24,0,0,0,24,24,24,0,1.000000,0.000000,823.573142,824.000000,0.028785,dual_strong_update,5.710142,15789148045,15796398045,
15801462046,15793686043,1,1.000000,816.000000,831.999000,24,0,0,0,24,24,24,0,1.000000,0.000000,816.267408,816.000000,0.029071,dual_strong_update,5.745609,15794020043,15801270043,
15806470046,15798646043,1,1.000000,807.999500,800.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,808.494015,807.999500,0.051375,dual_strong_update,6.000000,15799076043,15806326043,
15811478043,15803934043,1,1.000000,792.000000,800.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,793.915457,792.000000,0.029959,dual_strong_update,6.000000,15804156044,15811406044,
15816478047,15808678043,1,1.000000,775.998000,783.997000,25,0,0,0,25,25,25,0,1.000000,0.000000,776.490283,775.998000,0.038211,dual_strong_update,6.000000,15809036047,15816286047,
15821486043,15814110043,1,1.000000,760.002000,767.998500,26,1,0,1,26,26,26,0,1.000000,0.000000,757.892696,760.002000,0.078027,dual_strong_update,6.000000,15814116047,15821366047,
15826486045,15818782043,1,1.000000,696.001000,671.999000,27,0,0,0,27,27,27,0,1.000000,0.000000,708.306005,696.001000,0.119289,dual_strong_update,6.000000,15819196044,15826446044,
15831494046,15823814044,1,1.000000,672.000000,715.999500,28,0,0,0,28,28,28,0,1.000000,0.000000,672.388402,672.000000,0.088250,dual_strong_update,6.000000,15824100043,15831350043,
15836502043,15828838043,1,1.000000,696.001000,916.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,690.003393,696.001000,0.136331,dual_strong_update,6.000000,15829148044,15836398044,
15841502047,15833462043,1,1.000000,760.000000,1695.998500,26,0,0,0,26,26,26,0,1.000000,0.000000,743.424962,760.000000,0.187276,dual_consensus_update,6.000000,15834204046,15841454046,
15846510045,15838510043,1,1.000000,824.000000,864.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,817.266301,824.000000,0.071964,dual_strong_update,6.000000,15839084046,15846334046,
15851518043,15843630044,1,0.956522,856.004000,784.001500,23,0,0,0,22,23,22,1,0.956522,0.000000,854.594293,856.004000,0.055431,dual_strong_update,6.000000,15844140043,15851390043,
15856518043,15848750047,1,0.956522,856.000000,848.000000,23,0,0,0,22,23,22,1,0.956522,0.000000,856.415490,856.000000,0.041568,dual_strong_update,6.000000,15849204043,15856454043,
15861518044,15853838043,1,1.000000,848.000000,851.998000,22,0,0,0,22,22,22,0,1.000000,0.000000,849.264593,848.000000,0.027974,dual_strong_update,6.000000,15854252046,15861502046,
15866526046,15858998043,1,1.000000,848.000000,836.000500,22,1,0,1,22,22,22,0,1.000000,0.000000,849.559807,848.000000,0.013992,dual_strong_update,6.000000,15859124043,15866374043,
15871534043,15864038043,1,0.956522,848.000000,836.000500,23,1,0,0,22,23,22,1,0.956522,0.000000,848.001034,848.000000,0.013989,dual_strong_update,6.000000,15864180044,15871430044,
15876534043,15868990043,1,0.958333,832.000000,831.999000,24,0,0,0,23,24,23,1,0.958333,0.000000,833.645451,832.000000,0.028509,dual_strong_update,6.000000,15869268043,15876518043,
15881534046,15873998043,1,1.000000,824.000000,816.000000,24,1,0,1,24,24,24,0,1.000000,0.000000,827.382785,824.000000,0.057571,dual_strong_update,6.000000,15874148044,15881398044,
15886542043,15878766043,1,1.000000,824.000000,824.000500,24,0,0,0,24,24,24,0,1.000000,0.000000,822.594781,824.000000,0.057577,dual_strong_update,6.000000,15879220043,15886470043,
15891542043,15883630046,1,1.000000,808.000000,824.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,808.714586,808.000000,0.029364,dual_strong_update,6.000000,15884284043,15891534043,
15896542043,15888574044,1,1.000000,791.999000,791.998000,25,0,0,0,25,25,25,0,1.000000,0.000000,793.307305,791.999000,0.059905,dual_strong_update,6.000000,15889172047,15896422047,
15901542043,15894190044,1,1.000000,784.002000,784.002000,24,1,0,1,24,24,24,0,1.000000,0.000000,785.132732,784.002000,0.105890,dual_strong_update,5.588645,15894204043,15901454043,
15906542043,15899118043,1,1.000000,783.999500,720.002000,25,1,0,0,25,25,25,0,1.000000,0.000000,784.001329,783.999500,0.090772,dual_strong_update,6.000000,15899268043,15906518043,
15911542043,15903998043,1,1.000000,720.000000,640.003000,26,1,0,0,26,26,26,0,1.000000,0.000000,727.270954,720.000000,0.115313,dual_strong_update,6.000000,15904156044,15911406044,
15916542047,15908950043,1,1.000000,751.997000,671.996000,26,0,0,0,26,26,26,0,1.000000,0.000000,739.005522,751.997000,0.110401,dual_strong_update,6.000000,15909252043,15916502043,
15921550045,15913918043,1,1.000000,784.001500,839.998000,25,0,0,0,25,25,25,0,1.000000,0.000000,783.712781,784.001500,0.105897,dual_strong_update,6.000000,15914148043,15921398043,
15926558043,15918926043,1,1.000000,804.000500,824.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,801.820911,804.000500,0.073760,dual_strong_update,5.840772,15919204045,15926454045,
15931558043,15923854047,1,1.000000,816.000000,808.002000,24,0,0,0,24,24,24,0,1.000000,0.000000,814.806102,816.000000,0.043606,dual_strong_update,5.691736,15924284047,15931534047,
15936558043,15928686045,1,1.000000,824.000000,839.999000,24,0,0,0,24,24,24,0,1.000000,0.000000,825.826254,824.000000,0.043183,dual_strong_update,5.522165,15929156045,15936406045,
15941558043,15933862043,1,1.000000,804.000000,808.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,807.111215,804.000000,0.051637,dual_strong_update,5.844756,15934236046,15941486046,
15946558045,15938678043,1,1.000000,816.001500,803.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,811.489334,816.001500,0.079947,dual_strong_update,6.000000,15939292043,15946542043,
15951558046,15943446045,1,1.000000,808.000500,4639.999500,23,0,0,0,23,23,23,0,1.000000,0.000000,810.293882,808.000500,0.051374,dual_strong_update,6.000000,15944156046,15951406046,
15956566043,15948630043,1,1.000000,823.998000,4240.002000,23,0,0,0,23,23,23,0,1.000000,0.000000,820.482560,823.998000,0.050380,dual_strong_update,6.000000,15949228047,15956478047,
15961566044,15953614043,1,1.000000,819.999500,808.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,821.683736,819.999500,0.036162,dual_strong_update,6.000000,15954284043,15961534043,
15966574046,15958574043,1,1.000000,816.001500,807.999000,23,0,0,0,23,23,23,0,1.000000,0.000000,816.006082,816.001500,0.029068,dual_strong_update,6.000000,15959140046,15966390046,
15971582046,15964182043,1,1.000000,824.000000,807.999000,22,1,0,0,22,22,22,0,1.000000,0.000000,827.401282,824.000000,0.071973,dual_strong_update,6.000000,15964220045,15971470045,
15976582046,15968654043,1,1.000000,863.996000,832.001500,22,0,0,0,22,22,22,0,1.000000,0.000000,853.476554,863.996000,0.082372,dual_strong_update,6.000000,15969268045,15976518045,
15981582047,15974102043,1,1.000000,864.000000,844.003500,22,1,0,1,22,22,22,0,1.000000,0.000000,863.989995,864.000000,0.041183,dual_strong_update,6.000000,15974300047,15981550047,
15986590043,15978374043,1,1.000000,876.001500,872.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,876.907843,876.001500,0.060929,dual_strong_update,5.454880,15979172043,15986422043,
15991590043,15983694043,1,1.000000,864.000000,976.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,864.028769,864.000000,0.041188,dual_strong_update,5.519210,15984236044,15991486044,
15996590043,15989158047,1,1.000000,880.000000,951.999000,22,1,0,1,22,22,22,0,1.000000,0.000000,874.671330,880.000000,0.053913,dual_strong_update,5.419373,15989316043,15996566043,
16001590047,15993510045,1,1.000000,904.000000,928.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,905.201549,904.000000,0.052483,dual_strong_update,5.151504,15994172045,16001422045,
16006598043,15998862043,1,0.954545,883.998500,920.000000,22,0,0,0,21,22,21,1,0.954545,0.000000,887.767701,883.998500,0.073794,dual_strong_update,5.250815,15999244044,16006494044,
16011598044,16004238043,1,1.000000,880.000000,883.998500,22,1,0,0,22,22,22,0,1.000000,0.000000,879.922394,880.000000,0.067389,dual_strong_update,5.359763,16004324045,16011574045,
16016598044,16008470043,1,1.000000,904.000000,824.002000,21,0,0,0,21,21,21,0,1.000000,0.000000,903.891083,904.000000,0.059039,dual_strong_update,5.759170,16009180043,16016430043,
16021606043,16014094043,1,1.000000,920.000000,0.000000,22,1,0,0,22,22,22,0,1.000000,0.000000,918.354993,920.000000,0.051569,dual_strong_update,5.782627,16014244044,16021494044,
16026606043,16018710043,1,1.000000,924.000000,816.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,921.266389,924.000000,0.044927,dual_strong_update,5.848726,16019316045,16026566045,
16031606047,16023926043,1,1.000000,928.000000,816.000000,20,0,0,0,20,20,20,0,1.000000,0.000000,931.992419,928.000000,0.038343,dual_strong_update,5.999848,16024212046,16031462046,
16036614043,16029078043,1,1.000000,943.996000,0.000000,20,0,0,0,20,20,20,0,1.000000,0.000000,941.183395,943.996000,0.025135,dual_strong_update,5.719176,16029292043,16036542043,
16041614047,16033758043,1,1.000000,943.998000,0.000000,20,0,0,0,20,20,20,0,1.000000,0.000000,941.207539,943.998000,0.012568,dual_strong_update,6.000000,16034348043,16041598043,
16046622043,16038406043,1,1.000000,928.000000,704.000000,22,1,0,0,22,22,22,0,1.000000,0.000000,933.277738,928.000000,0.038343,dual_strong_update,6.000000,16039372043,16046622043,
16051622047,16044062043,1,1.000000,896.000000,704.000000,22,1,0,0,22,22,22,0,1.000000,0.000000,900.992309,896.000000,0.079432,dual_strong_update,6.000000,16044244043,16051494043,
16056630044,16049302043,1,1.000000,808.000000,748.000500,24,1,0,0,24,24,24,0,1.000000,0.000000,812.207349,808.000000,0.132113,dual_strong_update,6.000000,16049316043,16056566043,
16061638043,16054094046,1,0.960000,760.000000,756.000000,25,1,0,1,24,25,24,1,0.960000,0.000000,760.133375,760.000000,0.093638,dual_strong_update,6.000000,16054204047,16061454047,
16066638046,16059134043,1,1.000000,808.003000,760.000000,24,1,0,1,24,24,24,0,1.000000,0.000000,806.708777,808.003000,0.102752,dual_strong_update,6.000000,16059260043,16066510043,
16071646043,16064166043,1,1.000000,824.000000,859.999500,24,1,0,1,24,24,24,0,1.000000,0.000000,819.554548,824.000000,0.086367,dual_strong_update,5.997458,16064332047,16071582047,
16076646047,16068470043,1,1.000000,859.999500,864.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,855.603344,859.999500,0.034481,dual_strong_update,5.717376,16069212043,16076462043,
16081654043,16073590043,1,1.000000,859.999500,0.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,859.130986,859.999500,0.020692,dual_strong_update,6.000000,16074260043,16081510043,
16086654043,16078814043,1,1.000000,872.000000,0.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,871.758398,872.000000,0.027204,dual_strong_update,6.000000,16079332043,16086582043,
16091654043,16084038043,1,1.000000,872.000000,0.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,868.855321,872.000000,0.027204,dual_strong_update,6.000000,16084380044,16091630044,
16096654046,16089230043,1,1.000000,864.000000,0.000000,22,1,0,0,22,22,22,0,1.000000,0.000000,864.075216,864.000000,0.013728,dual_strong_update,6.000000,16089268043,16096518043,
16101654047,16093550043,1,1.000000,864.000000,2560.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,864.000057,864.000000,0.013728,dual_strong_update,6.000000,16094324043,16101574043,
16106662043,16098734046,1,1.000000,864.000000,2560.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,864.000000,864.000000,0.020589,dual_strong_update,6.000000,16099388043,16106638043,
16111662043,16104038043,1,1.000000,856.000000,0.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,856.240407,856.000000,0.055424,dual_strong_update,6.000000,16104244047,16111494047,
16116662043,16108718043,1,1.000000,828.001500,0.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,836.498808,828.001500,0.078785,dual_strong_update,6.000000,16109340047,16116590047,
16121662043,16113526046,1,1.000000,792.003000,0.000000,24,1,0,0,24,24,24,0,1.000000,0.000000,792.154289,792.003000,0.074873,dual_strong_update,6.000000,16114412043,16121662043,
16126662043,16119030043,1,1.000000,808.000000,0.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,806.498721,808.000000,0.058717,dual_strong_update,6.000000,16119268043,16126518043,
16131662043,16124038043,1,1.000000,808.000000,0.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,810.461785,808.000000,0.058715,dual_strong_update,6.000000,16124316043,16131566043,
16136662043,16128798043,1,0.961538,780.000000,0.000000,26,0,0,0,25,26,25,1,0.961538,0.000000,780.544449,780.000000,0.068428,dual_strong_update,6.000000,16129372043,16136622043,
16141662046,16133958043,1,1.000000,748.000000,0.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,755.814636,748.000000,0.103070,dual_strong_update,6.000000,16134396047,16141646047,
16146662046,16138710043,1,0.961538,748.000000,0.000000,26,0,0,0,25,26,25,1,0.961538,0.000000,753.762062,748.000000,0.103074,dual_strong_update,6.000000,16139244045,16146494045,
16151670047,16144278043,1,1.000000,795.998000,0.000000,25,1,0,0,25,25,25,0,1.000000,0.000000,782.042327,795.998000,0.149009,dual_strong_update,6.000000,16144292045,16151542045,
16156678043,16148678043,1,1.000000,856.000000,0.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,849.131935,856.000000,0.069280,dual_strong_update,6.000000,16149364043,16156614043,
16161678046,16154022043,1,0.956522,888.000000,0.000000,23,0,0,0,22,23,22,1,0.956522,0.000000,887.029945,888.000000,0.040070,dual_strong_update,6.000000,16154428046,16161678046,
16166686045,16158446043,1,1.000000,896.000000,0.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,895.963791,896.000000,0.046328,dual_strong_update,6.000000,16159276043,16166526043,
16171694043,16163758043,1,1.000000,891.998500,0.000000,21,0,0,0,21,21,21,0,1.000000,0.000000,895.046421,891.998500,0.053189,dual_strong_update,6.000000,16164332043,16171582043,
16176694043,16169102043,1,1.000000,872.000000,0.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,872.125574,872.000000,0.054407,dual_strong_update,6.000000,16169380045,16176630045,
