seq,t_us,raw,avg,filtered,candidate,detector_score,expected_rr_ms,hr_bpm,flags
4133453,33068180723,0.0,0.0,-207.0,0,0.484,776.0,75.8,19
4133454,33068188723,0.0,0.0,-206.0,0,0.478,776.0,75.8,19
4133455,33068196723,0.0,0.0,-205.0,0,0.476,776.0,75.8,19
4133456,33068204724,0.0,0.0,-204.0,0,0.475,776.0,75.8,19
4133457,33068212724,0.0,0.0,-202.0,0,0.478,776.0,75.8,19
4133458,33068220723,0.0,0.0,-201.0,0,0.471,776.0,75.8,19
4133459,33068228723,4.0,1.0,-199.0,0,0.475,776.0,75.8,17
4133460,33068236726,7.0,2.0,-197.0,0,0.473,776.0,75.8,17
4133461,33068244725,11.0,5.0,-195.0,0,0.471,776.0,75.8,17
4133462,33068252726,13.0,7.0,-193.0,0,0.469,776.0,75.8,17
4133463,33068260724,19.0,10.0,-189.0,0,0.477,776.0,75.8,17
4133464,33068268723,22.0,13.0,-186.0,0,0.468,776.0,75.8,17
4133465,33068276723,29.0,17.0,-182.0,0,0.471,776.0,75.8,17
4133466,33068284724,32.0,20.0,-178.0,0,0.467,776.0,75.8,17
4133467,33068292723,37.0,24.0,-174.0,0,0.464,776.0,75.8,17
4133468,33068300724,46.0,30.0,-169.0,0,0.465,776.0,75.8,17
4133469,33068308723,54.0,36.0,-163.0,0,0.466,776.0,75.8,17
4133470,33068316723,60.0,41.0,-157.0,0,0.461,776.0,75.8,17
4133471,33068324723,66.0,47.0,-151.0,0,0.456,776.0,75.8,17
4133472,33068332724,73.0,54.0,-145.0,0,0.451,776.0,75.8,17
4133473,33068340723,82.0,60.0,-138.0,0,0.451,776.0,75.8,17
4133474,33068348726,81.0,65.0,-131.0,0,0.445,776.0,75.8,17
4133475,33068356723,89.0,71.0,-125.0,0,0.434,776.0,75.8,17
4133476,33068364723,96.0,77.0,-118.0,0,0.434,776.0,75.8,17
4133477,33068372723,104.0,84.0,-112.0,0,0.423,776.0,75.8,17
4133478,33068380726,112.0,91.0,-105.0,0,0.423,776.0,75.8,17
4133479,33068388726,110.0,95.0,-98.0,0,0.417,776.0,75.8,17
4133480,33068396726,120.0,101.0,-92.0,0,0.407,776.0,75.8,17
4133481,33068404723,122.0,106.0,-86.0,0,0.402,776.0,75.8,17
4133482,33068412726,126.0,111.0,-80.0,0,0.397,776.0,75.8,17
4133483,33068420728,127.0,115.0,-74.0,0,0.392,776.0,75.8,17
4133484,33068428723,127.0,118.0,-69.0,0,0.383,776.0,75.8,17
4133485,33068436725,140.0,123.0,-64.0,0,0.379,776.0,75.8,17
4133486,33068444723,148.0,129.0,-59.0,0,0.375,776.0,75.8,17
4133487,33068452724,160.0,137.0,-53.0,0,0.376,776.0,75.8,17
4133488,33068460724,174.0,146.0,-46.0,0,0.377,776.0,75.8,17
4133489,33068468727,198.0,158.0,-37.0,0,0.382,776.0,75.8,17
4133490,33068476725,230.0,176.0,-26.0,0,0.385,776.0,75.8,17
4133491,33068484723,270.0,199.0,-12.0,0,0.393,776.0,75.8,17
4133492,33068492723,316.0,227.0,7.0,0,0.436,776.0,75.8,17
4133493,33068500723,369.0,261.0,29.0,0,0.47,776.0,75.8,17
4133494,33068508723,422.0,300.0,57.0,0,0.523,776.0,75.8,17
4133495,33068516722,477.0,343.0,88.0,0,0.564,776.0,75.8,17
4133496,33068524724,539.0,391.0,123.0,0,0.611,776.0,75.8,17
4133497,33068532722,589.0,439.0,162.0,0,0.659,776.0,75.8,17
4133498,33068540723,639.0,487.0,203.0,0,0.7,776.0,75.8,17
4133499,33068548726,691.0,537.0,246.0,0,0.741,776.0,75.8,17
4133500,33068556724,732.0,584.0,289.0,0,0.772,776.0,75.8,17
4133501,33068564722,767.0,628.0,331.0,0,0.796,776.0,75.8,17
4133502,33068572723,794.0,669.0,373.0,0,0.82,776.0,75.8,17
4133503,33068580725,811.0,703.0,411.0,0,0.825,776.0,75.8,17
4133504,33068588723,818.0,731.0,445.0,0,0.823,776.0,75.8,17
4133505,33068596726,810.0,750.0,474.0,0,0.811,776.0,75.8,17
4133506,33068604723,800.0,762.0,497.0,0,0.788,776.0,75.8,17
4133507,33068612723,776.0,766.0,513.0,0,0.754,776.0,75.8,17
4133508,33068620724,745.0,761.0,523.0,0,0.722,776.0,75.8,17
4133509,33068628726,714.0,749.0,525.0,0,0.678,776.0,75.8,17
4133510,33068636723,679.0,732.0,521.0,1,0.685,776.0,75.8,17
4133511,33068644727,636.0,709.0,510.0,0,0.718,776.0,75.8,17
4133512,33068652726,598.0,682.0,494.0,0,0.738,776.0,75.8,17
4133513,33068660725,555.0,651.0,473.0,0,0.754,776.0,75.8,17
4133514,33068668723,511.0,617.0,448.0,0,0.761,776.0,75.8,17
4133515,33068676723,466.0,581.0,418.0,0,0.768,776.0,75.8,17
4133516,33068684723,422.0,542.0,386.0,0,0.756,776.0,75.8,17
4133517,33068692722,369.0,500.0,350.0,0,0.747,776.0,75.8,17
4133518,33068700723,326.0,458.0,312.0,0,0.726,776.0,75.8,17
4133519,33068708723,283.0,416.0,272.0,0,0.701,776.0,75.8,17
4133520,33068716723,236.0,372.0,231.0,0,0.67,776.0,75.8,17
4133521,33068724727,199.0,330.0,190.0,0,0.635,776.0,75.8,17
4133522,33068732725,162.0,289.0,149.0,0,0.6,776.0,75.8,17
4133523,33068740723,127.0,250.0,108.0,0,0.566,776.0,75.8,17
4133524,33068748723,97.0,213.0,68.0,0,0.531,776.0,75.8,17
4133525,33068756726,69.0,178.0,30.0,0,0.497,776.0,75.8,17
4133526,33068764723,46.0,146.0,-6.0,0,0.515,776.0,75.8,17
4133527,33068772725,22.0,116.0,-40.0,0,0.534,776.0,75.8,17
4133528,33068780724,10.0,90.0,-72.0,0,0.551,776.0,75.8,17
4133529,33068788723,0.0,68.0,-100.0,0,0.556,776.0,75.8,19
4133530,33068796723,0.0,52.0,-125.0,0,0.562,776.0,75.8,19
4133531,33068804723,0.0,39.0,-146.0,0,0.558,776.0,75.8,19
4133532,33068812723,0.0,30.0,-163.0,0,0.55,776.0,75.8,19
4133533,33068820723,0.0,23.0,-177.0,0,0.545,776.0,75.8,19
4133534,33068828723,0.0,17.0,-188.0,0,0.537,776.0,75.8,19
4133535,33068836723,0.0,13.0,-197.0,0,0.532,776.0,75.8,19
4133536,33068844725,0.0,10.0,-203.0,0,0.52,776.0,75.8,19
4133537,33068852723,0.0,7.0,-208.0,0,0.518,776.0,75.8,19
4133538,33068860723,0.0,6.0,-212.0,0,0.515,776.0,75.8,19
4133539,33068868723,0.0,4.0,-215.0,0,0.512,776.0,75.8,19
4133540,33068876727,0.0,3.0,-216.0,0,0.502,776.0,75.8,19
4133541,33068884724,0.0,2.0,-217.0,0,0.501,776.0,75.8,19
4133542,33068892723,0.0,2.0,-218.0,0,0.501,776.0,75.8,19
4133543,33068900723,0.0,1.0,-218.0,1,0.495,776.0,75.8,19
4133544,33068908723,0.0,1.0,-218.0,0,0.494,776.0,75.8,19
4133545,33068916723,0.0,1.0,-217.0,0,0.497,776.0,75.8,19
4133546,33068924723,0.0,1.0,-217.0,1,0.491,776.0,75.8,19
4133547,33068932723,0.0,0.0,-216.0,0,0.494,776.0,75.8,19
4133548,33068940723,0.0,0.0,-215.0,0,0.492,776.0,75.8,19
4133549,33068948723,0.0,0.0,-214.0,0,0.49,776.0,75.8,19
4133550,33068956726,0.0,0.0,-212.0,0,0.493,776.0,75.8,19
4133551,33068964723,0.0,0.0,-211.0,0,0.486,776.0,75.8,19
4133552,33068972723,0.0,0.0,-210.0,0,0.484,776.0,75.8,19
4133553,33068980723,1.0,0.0,-209.0,0,0.482,776.0,75.8,17
4133554,33068988723,3.0,1.0,-207.0,0,0.485,776.0,75.8,17
4133555,33068996724,0.0,1.0,-206.0,0,0.479,776.0,75.8,19
4133556,33069004726,3.0,1.0,-204.0,0,0.482,776.0,75.8,17
4133557,33069012723,7.0,3.0,-202.0,0,0.48,776.0,75.8,17
4133558,33069020727,9.0,4.0,-200.0,0,0.478,776.0,75.8,17
4133559,33069028727,14.0,7.0,-197.0,0,0.48,776.0,75.8,17
4133560,33069036723,16.0,9.0,-195.0,0,0.473,776.0,75.8,17
4133561,33069044724,20.0,12.0,-191.0,0,0.481,776.0,75.8,17
4133562,33069052723,23.0,14.0,-188.0,0,0.472,776.0,75.8,17
4133563,33069060723,26.0,17.0,-185.0,0,0.47,776.0,75.8,17
4133564,33069068727,33.0,21.0,-181.0,0,0.472,776.0,75.8,17
4133565,33069076726,40.0,26.0,-176.0,0,0.473,776.0,75.8,17
4133566,33069084727,45.0,30.0,-171.0,0,0.469,776.0,75.8,17
4133567,33069092723,50.0,35.0,-166.0,0,0.465,776.0,75.8,17
4133568,33069100723,60.0,41.0,-160.0,0,0.465,776.0,75.8,17
4133569,33069108727,64.0,47.0,-155.0,0,0.455,776.0,75.8,17
4133570,33069116723,73.0,53.0,-148.0,0,0.461,776.0,75.8,17
4133571,33069124724,75.0,58.0,-142.0,0,0.45,776.0,75.8,17
4133572,33069132723,81.0,64.0,-136.0,0,0.445,776.0,75.8,17
4133573,33069140726,86.0,69.0,-130.0,0,0.44,776.0,75.8,17
4133574,33069148727,89.0,74.0,-124.0,0,0.435,776.0,75.8,17
4133575,33069156723,95.0,79.0,-118.0,0,0.43,776.0,75.8,17
4133576,33069164723,98.0,84.0,-112.0,0,0.425,776.0,75.8,17
4133577,33069172723,105.0,89.0,-106.0,0,0.42,776.0,75.8,17
4133578,33069180724,112.0,94.0,-100.0,0,0.415,776.0,75.8,17
4133579,33069188724,112.0,99.0,-95.0,0,0.406,776.0,75.8,17
4133580,33069196727,114.0,102.0,-89.0,0,0.407,776.0,75.8,17
4133581,33069204723,116.0,106.0,-85.0,0,0.392,776.0,75.8,17
4133582,33069212723,124.0,110.0,-80.0,0,0.394,776.0,75.8,17
4133583,33069220727,133.0,116.0,-75.0,0,0.39,776.0,75.8,17
4133584,33069228728,141.0,122.0,-69.0,0,0.391,776.0,75.8,17
4133585,33069236723,151.0,129.0,-63.0,0,0.386,776.0,75.8,17
4133586,33069244723,172.0,139.0,-56.0,0,0.387,776.0,75.8,17
4133587,33069252727,197.0,153.0,-46.0,0,0.397,776.0,75.8,17
4133588,33069260724,226.0,171.0,-35.0,0,0.394,776.0,75.8,17
4133589,33069268728,265.0,194.0,-20.0,0,0.407,776.0,75.8,17
4133590,33069276723,315.0,223.0,-1.0,0,0.428,776.0,75.8,17
4133591,33069284723,361.0,257.0,22.0,0,0.468,776.0,75.8,17
4133592,33069292726,419.0,296.0,49.0,0,0.51,776.0,75.8,17
4133593,33069300723,473.0,339.0,81.0,0,0.56,776.0,75.8,17
4133594,33069308723,524.0,384.0,116.0,0,0.603,776.0,75.8,17
4133595,33069316724,572.0,429.0,153.0,0,0.642,776.0,75.8,17
4133596,33069324724,615.0,474.0,192.0,0,0.683,776.0,75.8,17
4133597,33069332726,652.0,517.0,232.0,0,0.719,776.0,75.8,17
4133598,33069340726,687.0,559.0,271.0,0,0.745,776.0,75.8,17
4133599,33069348723,712.0,596.0,309.0,0,0.768,776.0,75.8,17
4133600,33069356723,731.0,629.0,345.0,0,0.782,776.0,75.8,17
4133601,33069364723,735.0,654.0,377.0,0,0.783,776.0,75.8,17
4133602,33069372723,737.0,674.0,405.0,0,0.778,776.0,75.8,17
4133603,33069380726,727.0,687.0,427.0,0,0.757,776.0,75.8,17
4133604,33069388723,714.0,694.0,444.0,0,0.736,776.0,75.8,17
4133605,33069396725,689.0,693.0,455.0,0,0.705,776.0,75.8,17
4133606,33069404723,661.0,685.0,460.0,0,0.672,776.0,75.8,17
4133607,33069412727,630.0,672.0,458.0,1,0.653,776.0,75.8,17
4133608,33069420723,598.0,654.0,451.0,0,0.675,776.0,75.8,17
4133609,33069428726,560.0,631.0,439.0,0,0.696,776.0,75.8,17
4133610,33069436723,523.0,605.0,422.0,0,0.714,776.0,75.8,17
4133611,33069444723,479.0,574.0,401.0,0,0.723,776.0,75.8,17
4133612,33069452723,436.0,541.0,375.0,0,0.731,776.0,75.8,17
4133613,33069460723,393.0,505.0,346.0,0,0.725,776.0,75.8,17
4133614,33069468726,341.0,465.0,314.0,0,0.714,776.0,75.8,17
4133615,33069476727,298.0,425.0,279.0,0,0.698,776.0,75.8,17
4133616,33069484723,250.0,382.0,241.0,0,0.678,776.0,75.8,17
4133617,33069492723,209.0,340.0,202.0,0,0.647,776.0,75.8,17
4133618,33069500723,173.0,300.0,163.0,0,0.613,776.0,75.8,17
4133619,33069508723,139.0,261.0,123.0,0,0.582,776.0,75.8,17
4133620,33069516723,102.0,222.0,84.0,0,0.547,776.0,75.8,17
4133621,33069524724,74.0,186.0,46.0,0,0.514,776.0,75.8,17
4133622,33069532726,49.0,153.0,9.0,0,0.51,776.0,75.8,17
4133623,33069540725,25.0,122.0,-25.0,0,0.524,776.0,75.8,17
4133624,33069548726,12.0,95.0,-58.0,0,0.546,776.0,75.8,17
4133625,33069556726,0.0,72.0,-87.0,0,0.553,776.0,75.8,19
4133626,33069564723,0.0,55.0,-112.0,0,0.554,776.0,75.8,19
4133627,33069572723,0.0,41.0,-134.0,0,0.557,776.0,75.8,19
4133628,33069580723,0.0,31.0,-152.0,0,0.55,776.0,75.8,19
4133629,33069588723,0.0,24.0,-167.0,0,0.546,776.0,75.8,19
4133630,33069596723,0.0,18.0,-179.0,0,0.538,776.0,75.8,19
4133631,33069604723,0.0,14.0,-188.0,0,0.528,776.0,75.8,19
4133632,33069612723,0.0,10.0,-195.0,0,0.522,776.0,75.8,19
4133633,33069620724,2.0,8.0,-200.0,0,0.514,776.0,75.8,17
4133634,33069628723,3.0,7.0,-204.0,0,0.511,776.0,75.8,17
4133635,33069636723,11.0,8.0,-206.0,0,0.502,776.0,75.8,17
4133636,33069644723,16.0,10.0,-206.0,1,0.491,776.0,75.8,17
4133637,33069652723,17.0,12.0,-206.0,0,0.49,776.0,75.8,17
4133638,33069660727,20.0,14.0,-204.0,0,0.497,776.0,75.8,17
4133639,33069668723,21.0,15.0,-203.0,0,0.49,776.0,75.8,17
4133640,33069676726,21.0,17.0,-200.0,0,0.497,776.0,75.8,17
4133641,33069684723,24.0,19.0,-198.0,0,0.489,776.0,75.8,17
4133642,33069692723,22.0,19.0,-196.0,0,0.486,776.0,75.8,17
4133643,33069700723,20.0,20.0,-194.0,0,0.483,776.0,75.8,17
4133644,33069708723,22.0,20.0,-192.0,0,0.48,776.0,75.8,17
4133645,33069716723,21.0,20.0,-190.0,0,0.478,776.0,75.8,17
4133646,33069724723,20.0,20.0,-188.0,0,0.475,776.0,75.8,17
4133647,33069732725,16.0,19.0,-187.0,0,0.468,776.0,75.8,17
4133648,33069740723,19.0,19.0,-186.0,0,0.466,776.0,75.8,17
4133649,33069748725,15.0,18.0,-185.0,0,0.465,776.0,75.8,17
4133650,33069756726,17.0,18.0,-184.0,0,0.463,776.0,75.8,17
4133651,33069764724,19.0,18.0,-183.0,0,0.462,776.0,75.8,17
4133652,33069772723,22.0,19.0,-182.0,0,0.46,776.0,75.8,17
4133653,33069780728,20.0,19.0,-180.0,0,0.464,776.0,75.8,17
4133654,33069788728,25.0,21.0,-179.0,0,0.457,776.0,75.8,17
4133655,33069796727,24.0,21.0,-177.0,0,0.461,776.0,75.8,17
4133656,33069804727,31.0,24.0,-174.0,0,0.464,776.0,75.8,17
4133657,33069812723,33.0,26.0,-172.0,0,0.456,776.0,75.8,17
4133658,33069820723,35.0,28.0,-169.0,0,0.459,776.0,75.8,17
4133659,33069828723,39.0,31.0,-166.0,0,0.457,776.0,75.8,17
4133660,33069836723,43.0,34.0,-163.0,0,0.454,776.0,75.8,17
4133661,33069844723,45.0,36.0,-159.0,0,0.456,776.0,75.8,17
4133662,33069852723,56.0,41.0,-155.0,0,0.453,776.0,75.8,17
4133663,33069860723,58.0,45.0,-151.0,0,0.449,776.0,75.8,17
4133664,33069868724,61.0,49.0,-147.0,0,0.446,776.0,75.8,17
4133665,33069876723,69.0,54.0,-142.0,0,0.448,776.0,75.8,17
4133666,33069884726,75.0,59.0,-137.0,0,0.443,776.0,75.8,17
4133667,33069892722,77.0,63.0,-132.0,0,0.439,776.0,75.8,17
4133668,33069900723,83.0,68.0,-126.0,0,0.44,776.0,75.8,17
4133669,33069908723,87.0,73.0,-121.0,0,0.43,776.0,75.8,17
4133670,33069916723,95.0,78.0,-116.0,0,0.426,776.0,75.8,17
4133671,33069924723,97.0,83.0,-110.0,0,0.426,776.0,75.8,17
4133672,33069932723,102.0,87.0,-105.0,0,0.416,776.0,75.8,17
4133673,33069940724,107.0,92.0,-99.0,0,0.417,776.0,75.8,17
4133674,33069948724,110.0,96.0,-94.0,0,0.407,776.0,75.8,17
4133675,33069956722,113.0,100.0,-89.0,0,0.403,776.0,75.8,17
4133676,33069964723,115.0,104.0,-84.0,0,0.399,776.0,75.8,17
4133677,33069972723,121.0,108.0,-80.0,0,0.39,776.0,75.8,17
4133678,33069980723,126.0,112.0,-75.0,0,0.392,776.0,75.8,17
4133679,33069988726,126.0,116.0,-71.0,0,0.383,776.0,75.8,17
4133680,33069996727,136.0,121.0,-66.0,0,0.385,776.0,75.8,17
4133681,33070004723,151.0,128.0,-60.0,0,0.386,776.0,75.8,17
4133682,33070012723,168.0,138.0,-54.0,0,0.381,776.0,75.8,17
4133683,33070020727,191.0,151.0,-45.0,0,0.392,776.0,75.8,17
4133684,33070028723,221.0,168.0,-34.0,0,0.395,776.0,75.8,17
4133685,33070036727,261.0,190.0,-20.0,0,0.403,776.0,75.8,17
4133686,33070044724,305.0,218.0,-2.0,0,0.424,776.0,75.8,17
4133687,33070052725,357.0,252.0,21.0,0,0.47,776.0,75.8,17
4133688,33070060723,409.0,290.0,47.0,0,0.508,776.0,75.8,17
4133689,33070068723,463.0,332.0,78.0,0,0.558,776.0,75.8,17
4133690,33070076723,520.0,377.0,113.0,0,0.605,776.0,75.8,17
4133691,33070084723,564.0,423.0,150.0,0,0.646,776.0,75.8,17
4133692,33070092724,614.0,469.0,189.0,0,0.687,776.0,75.8,17
4133693,33070100724,662.0,516.0,230.0,0,0.728,776.0,75.8,17
4133694,33070108724,695.0,559.0,271.0,0,0.759,776.0,75.8,17
4133695,33070116723,729.0,600.0,311.0,0,0.783,776.0,75.8,17
4133696,33070124724,749.0,636.0,349.0,0,0.8,776.0,75.8,17
4133697,33070132723,758.0,666.0,384.0,0,0.807,776.0,75.8,17
4133698,33070140723,767.0,690.0,415.0,0,0.804,776.0,75.8,17
4133699,33070148723,757.0,707.0,440.0,0,0.785,776.0,75.8,17
4133700,33070156724,744.0,716.0,460.0,0,0.765,776.0,75.8,17
4133701,33070164723,720.0,717.0,474.0,0,0.735,776.0,75.8,17
4133702,33070172723,696.0,712.0,481.0,0,0.696,776.0,75.8,17
4133703,33070180723,667.0,701.0,483.0,0,0.667,776.0,75.8,17
4133704,33070188723,628.0,683.0,477.0,1,0.685,776.0,75.8,17
4133705,33070196723,592.0,661.0,467.0,0,0.702,776.0,75.8,17
4133706,33070204727,552.0,635.0,451.0,0,0.727,776.0,75.8,17
4133707,33070212723,515.0,606.0,430.0,0,0.743,776.0,75.8,17
4133708,33070220723,469.0,573.0,405.0,0,0.749,776.0,75.8,17
4133709,33070228726,428.0,537.0,377.0,0,0.745,776.0,75.8,17
4133710,33070236723,380.0,499.0,346.0,0,0.737,776.0,75.8,17
4133711,33070244726,337.0,460.0,311.0,0,0.727,776.0,75.8,17
4133712,33070252723,291.0,419.0,275.0,0,0.702,776.0,75.8,17
4133713,33070260726,247.0,377.0,237.0,0,0.677,776.0,75.8,17
4133714,33070268724,204.0,335.0,197.0,0,0.649,776.0,75.8,17
4133715,33070276727,165.0,294.0,157.0,0,0.613,776.0,75.8,17
4133716,33070284725,131.0,254.0,117.0,0,0.579,776.0,75.8,17
4133717,33070292726,100.0,217.0,78.0,0,0.544,776.0,75.8,17
4133718,33070300723,69.0,181.0,40.0,0,0.511,776.0,75.8,17
4133719,33070308723,44.0,148.0,3.0,0,0.516,776.0,75.8,17
4133720,33070316723,25.0,118.0,-31.0,0,0.531,776.0,75.8,17
4133721,33070324724,9.0,92.0,-63.0,0,0.549,776.0,75.8,17
4133722,33070332722,0.0,69.0,-92.0,0,0.56,776.0,75.8,19
4133723,33070340723,0.0,53.0,-117.0,0,0.561,776.0,75.8,19
4133724,33070348723,0.0,40.0,-138.0,0,0.558,776.0,75.8,19
4133725,33070356723,0.0,30.0,-156.0,0,0.557,776.0,75.8,19
4133726,33070364723,0.0,23.0,-170.0,0,0.546,776.0,75.8,19
4133727,33070372723,0.0,17.0,-181.0,0,0.537,776.0,75.8,19
4133728,33070380723,0.0,13.0,-190.0,0,0.533,776.0,75.8,19
4133729,33070388723,0.0,10.0,-197.0,0,0.526,776.0,75.8,19
4133730,33070396726,0.0,8.0,-202.0,0,0.519,776.0,75.8,19
4133731,33070404723,0.0,6.0,-206.0,0,0.516,776.0,75.8,19
4133732,33070412723,0.0,4.0,-209.0,0,0.512,776.0,75.8,19
4133733,33070420723,0.0,3.0,-211.0,0,0.508,776.0,75.8,19
4133734,33070428723,0.0,2.0,-212.0,0,0.503,776.0,75.8,19
4133735,33070436723,3.0,3.0,-212.0,1,0.497,776.0,75.8,17
4133736,33070444723,3.0,3.0,-212.0,0,0.496,776.0,75.8,17
4133737,33070452724,9.0,4.0,-211.0,0,0.499,776.0,75.8,17
4133738,33070460723,7.0,5.0,-210.0,0,0.497,776.0,75.8,17
4133739,33070468723,9.0,6.0,-208.0,0,0.499,776.0,75.8,17
4133740,33070476723,13.0,8.0,-206.0,0,0.496,776.0,75.8,17
4133741,33070484726,9.0,8.0,-204.0,0,0.494,776.0,75.8,17
4133742,33070492726,14.0,9.0,-202.0,0,0.491,776.0,75.8,17
4133743,33070500724,13.0,10.0,-200.0,0,0.488,776.0,75.8,17
4133744,33070508727,12.0,11.0,-198.0,0,0.485,776.0,75.8,17
4133745,33070516727,12.0,11.0,-196.0,0,0.483,776.0,75.8,17
4133746,33070524724,10.0,11.0,-194.0,0,0.48,776.0,75.8,17
4133747,33070532723,12.0,11.0,-193.0,0,0.473,776.0,75.8,17
4133748,33070540725,14.0,12.0,-191.0,0,0.476,776.0,75.8,17
4133749,33070548723,12.0,12.0,-189.0,0,0.474,776.0,75.8,17
4133750,33070556725,15.0,13.0,-188.0,0,0.467,776.0,75.8,17
4133751,33070564723,17.0,14.0,-186.0,0,0.471,776.0,75.8,17
4133752,33070572724,16.0,14.0,-184.0,0,0.469,776.0,75.8,17
4133753,33070580722,18.0,15.0,-182.0,0,0.467,776.0,75.8,17
4133754,33070588723,20.0,16.0,-180.0,0,0.465,776.0,75.8,17
4133755,33070596723,21.0,17.0,-178.0,0,0.463,776.0,75.8,17
4133756,33070604723,26.0,20.0,-175.0,0,0.466,776.0,75.8,17
4133757,33070612725,28.0,22.0,-173.0,0,0.459,776.0,75.8,17
4133758,33070620723,30.0,24.0,-170.0,0,0.462,776.0,75.8,17
4133759,33070628728,36.0,27.0,-167.0,0,0.459,776.0,75.8,17
4133760,33070636723,43.0,31.0,-163.0,0,0.462,776.0,75.8,17
4133761,33070644724,43.0,34.0,-159.0,0,0.458,776.0,75.8,17
4133762,33070652724,51.0,38.0,-155.0,0,0.455,776.0,75.8,17
4133763,33070660723,57.0,42.0,-151.0,0,0.451,776.0,75.8,17
4133764,33070668726,60.0,47.0,-146.0,0,0.453,776.0,75.8,17
4133765,33070676724,69.0,52.0,-141.0,0,0.448,776.0,75.8,17
4133766,33070684725,71.0,57.0,-136.0,0,0.444,776.0,75.8,17
4133767,33070692723,79.0,62.0,-130.0,0,0.445,776.0,75.8,17
4133768,33070700726,84.0,67.0,-124.0,0,0.44,776.0,75.8,17
4133769,33070708727,88.0,72.0,-119.0,0,0.429,776.0,75.8,17
4133770,33070716723,95.0,78.0,-113.0,0,0.43,776.0,75.8,17
4133771,33070724725,103.0,84.0,-107.0,0,0.425,776.0,75.8,17
4133772,33070732722,109.0,90.0,-101.0,0,0.42,776.0,75.8,17
4133773,33070740722,113.0,96.0,-94.0,0,0.42,776.0,75.8,17
4133774,33070748724,115.0,100.0,-89.0,0,0.404,776.0,75.8,17
4133775,33070756723,119.0,105.0,-83.0,0,0.405,776.0,75.8,17
4133776,33070764724,120.0,109.0,-78.0,0,0.395,776.0,75.8,17
4133777,33070772726,126.0,113.0,-73.0,0,0.391,776.0,75.8,17
4133778,33070780723,130.0,117.0,-68.0,0,0.386,776.0,75.8,17
4133779,33070788723,141.0,123.0,-63.0,0,0.382,776.0,75.8,17
4133780,33070796723,155.0,131.0,-56.0,0,0.389,776.0,75.8,17
4133781,33070804724,175.0,141.0,-49.0,0,0.383,776.0,75.8,17
4133782,33070812723,197.0,155.0,-40.0,0,0.388,776.0,75.8,17
4133783,33070820727,236.0,175.0,-28.0,0,0.397,776.0,75.8,17
4133784,33070828724,278.0,200.0,-12.0,0,0.409,776.0,75.8,17
4133785,33070836723,327.0,230.0,8.0,0,0.446,776.0,75.8,17
4133786,33070844723,383.0,267.0,33.0,0,0.495,776.0,75.8,17
4133787,33070852724,438.0,309.0,62.0,0,0.54,776.0,75.8,17
4133788,33070860723,499.0,355.0,96.0,0,0.592,776.0,75.8,17
4133789,33070868727,556.0,404.0,133.0,0,0.637,776.0,75.8,17
4133790,33070876724,608.0,453.0,174.0,0,0.687,776.0,75.8,17
4133791,33070884723,660.0,503.0,216.0,0,0.726,776.0,75.8,17
4133792,33070892723,704.0,552.0,260.0,0,0.767,776.0,75.8,17
4133793,33070900726,746.0,599.0,304.0,0,0.798,776.0,75.8,17
4133794,33070908723,777.0,642.0,347.0,0,0.822,776.0,75.8,17
4133795,33070916723,804.0,681.0,387.0,0,0.833,776.0,75.8,17
4133796,33070924723,813.0,713.0,425.0,0,0.843,776.0,75.8,17
4133797,33070932726,813.0,737.0,457.0,0,0.831,776.0,75.8,17
4133798,33070940724,806.0,754.0,484.0,0,0.816,776.0,75.8,17
4133799,33070948723,787.0,762.0,505.0,0,0.79,776.0,75.8,17
4133800,33070956723,757.0,761.0,518.0,0,0.747,776.0,75.8,17
4133801,33070964726,727.0,753.0,524.0,0,0.707,776.0,75.8,17
4133802,33070972724,694.0,738.0,523.0,1,0.678,776.0,75.8,17
4133803,33070980723,654.0,718.0,516.0,0,0.706,776.0,75.8,17
4133804,33070988722,615.0,693.0,503.0,0,0.734,776.0,75.8,17
4133805,33070996723,576.0,665.0,484.0,0,0.76,776.0,75.8,17
4133806,33071004724,538.0,634.0,462.0,0,0.765,776.0,75.8,17
4133807,33071012724,492.0,600.0,435.0,0,0.776,776.0,75.8,17
4133808,33071020724,445.0,562.0,404.0,0,0.776,776.0,75.8,17
4133809,33071028723,396.0,522.0,371.0,0,0.762,776.0,75.8,17
4133810,33071036726,347.0,479.0,334.0,0,0.751,776.0,75.8,17
4133811,33071044723,306.0,437.0,295.0,0,0.728,776.0,75.8,17
4133812,33071052724,260.0,394.0,255.0,0,0.698,776.0,75.8,17
4133813,33071060724,215.0,351.0,214.0,0,0.665,776.0,75.8,17
4133814,33071068723,173.0,308.0,172.0,0,0.631,776.0,75.8,17
4133815,33071076723,138.0,267.0,130.0,0,0.595,776.0,75.8,17
4133816,33071084724,102.0,227.0,89.0,0,0.557,776.0,75.8,17
4133817,33071092725,72.0,189.0,49.0,0,0.522,776.0,75.8,17
4133818,33071100727,48.0,155.0,11.0,0,0.515,776.0,75.8,17
4133819,33071108723,20.0,122.0,-26.0,0,0.539,776.0,75.8,17
4133820,33071116723,3.0,93.0,-60.0,0,0.555,776.0,75.8,17
4133821,33071124726,0.0,71.0,-90.0,0,0.563,776.0,75.8,19
4133822,33071132723,0.0,54.0,-117.0,0,0.572,776.0,75.8,19
