seq,source_t_us,t_us,rr_ms,hr_bpm,score,timing_shift_ms,timing_quality,timing_uncertainty_ms,timing_recovered,refined,correction_method,waveform_score,reference_rr_ms,matched_firmware_t_us,inserted_by_smoother,low_prominence_rescue,flags
4012098,32097332724,32097337104,0.0,75.75757575757575,1.0,4.38,1.0,7.0,0,1,fixed_lag_waveform,1.0,792.0,32097332724,0,0,73
4012206,32098196723,32098197829,860.725,69.70867582561213,1.0,1.106,1.0,7.0,0,1,fixed_lag_waveform,1.0,784.0,32098196723,0,0,73
4012312,32099044723,32099047158,849.329,70.17322259998807,1.0,2.435,1.0,7.0,0,1,fixed_lag_waveform,1.0,784.0,32099044723,0,0,73
4012412,32099844726,32099849702,802.544,70.6440025007977,1.0,4.976,1.0,7.0,0,1,fixed_lag_waveform,1.0,776.0,32099844726,0,0,73
4012507,32100604723,32100607268,757.566,72.64480986129078,1.0,2.545,1.0,7.0,0,1,fixed_lag_waveform,1.0,799.4652800000001,32100604723,0,0,73
4012604,32101388723,32101388359,781.091,74.76225602583784,1.0,-0.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,791.9796800000001,32101388723,0,0,73
4012702,0,32102165879,777.52,75.77503654566867,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,779.05408,0,1,0,1
4012799,0,32102941072,775.193,76.81563351773353,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,775.6216,0,1,0,17
4012891,0,32103684123,743.051,76.99162908512773,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,772.18912,0,1,0,17
4012983,32104412726,32104418056,733.933,77.16843296635456,1.0,5.33,1.0,7.0,0,1,fixed_lag_waveform,1.0,766.17776,32104412726,0,0,169
4013076,32105164726,32105161635,743.579,77.40007972208211,1.0,-3.091,1.0,7.0,0,1,fixed_lag_waveform,1.0,765.6064000000001,32105164726,0,0,169
4013169,32105900723,32105900816,739.181,79.20102010913901,1.0,0.093,1.0,7.0,0,1,fixed_lag_waveform,1.0,759.42176,32105900723,0,0,169
4013259,32106628723,32106627853,727.037,80.69082101565537,1.0,-0.87,1.0,7.0,0,1,fixed_lag_waveform,1.0,753.78112,32106628723,0,0,73
4013353,32107380727,32107378894,751.041,80.69082101565537,1.0,-1.833,1.0,7.0,0,1,fixed_lag_waveform,1.0,749.30528,32107380727,0,0,73
4013447,32108132723,32108132723,753.829,80.69082101565537,1.0,0.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,749.30528,32108132723,0,0,73
4013541,32108884723,32108883617,750.894,80.69082101565537,1.0,-1.106,1.0,7.0,0,1,fixed_lag_waveform,1.0,743.86528,32108884723,0,0,73
4013633,32109612725,32109614986,731.369,80.74815860553313,1.0,2.261,1.0,7.0,0,1,fixed_lag_waveform,1.0,743.86528,32109612725,0,0,73
4013724,0,32110342442,727.456,81.17091754252341,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,738.2563200000001,0,1,0,1
4013814,0,32111067212,724.77,81.17091754252341,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,737.01792,0,1,0,17
4013902,32111444723,32111767361,700.149,82.03793160497642,1.0,322.638,1.0,7.0,1,1,fixed_lag_waveform,1.0,731.5779200000001,32111444723,0,0,185
4013993,0,32112496252,728.891,82.31683475307008,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,734.51808,0,1,0,17
4014083,32113212723,32113217065,720.813,82.31683475307008,1.0,4.342,1.0,7.0,0,1,fixed_lag_waveform,1.0,733.7251200000001,32113212723,0,0,169
4014170,0,32113916468,699.403,82.47921523776009,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,728.28512,0,1,0,17
4014258,32114612725,32114615582,699.114,82.7848834802765,1.0,2.857,1.0,7.0,0,1,fixed_lag_waveform,1.0,727.82592,32114612725,0,0,169
4014345,32115316723,32115316027,700.445,83.2393422427176,1.0,-0.696,1.0,7.0,0,1,fixed_lag_waveform,1.0,726.9664,32115316723,0,0,73
4014436,32116036726,32116038559,722.532,83.2393422427176,1.0,1.833,1.0,7.0,0,1,fixed_lag_waveform,1.0,725.70016,32116036726,0,0,73
4014527,32116764724,32116764806,726.247,83.2393422427176,1.0,0.082,1.0,7.0,0,1,fixed_lag_waveform,1.0,725.70016,32116764724,0,0,73
4014615,32117468723,32117472560,707.754,84.7752185081257,1.0,3.837,1.0,7.0,0,1,fixed_lag_waveform,1.0,731.14016,32117468723,0,0,73
4014702,32118164723,32118169404,696.844,84.7752185081257,1.0,4.681,1.0,7.0,0,1,fixed_lag_waveform,1.0,726.96128,32118164723,0,0,73
4014793,32118892723,32118896108,726.704,84.7752185081257,1.0,3.385,1.0,7.0,0,1,fixed_lag_waveform,1.0,726.96128,32118892723,0,0,73
4014889,32119660724,32119665390,769.282,84.7752185081257,1.0,4.666,1.0,7.0,0,1,fixed_lag_waveform,1.0,726.96128,32119660724,0,0,73
4014986,32120444725,32120441868,776.478,83.04130474498015,1.0,-2.857,1.0,7.0,0,1,fixed_lag_waveform,1.0,726.96128,32120444725,0,0,73
4015078,32121180727,32121180553,738.685,82.61652027478254,1.0,-0.174,1.0,7.0,0,1,fixed_lag_waveform,1.0,731.69024,32121180727,0,0,73
4015174,32121948723,32121948375,767.822,82.56456549021335,1.0,-0.348,1.0,7.0,0,1,fixed_lag_waveform,1.0,732.87904,32121948723,0,0,73
4015266,32122676723,32122677087,728.712,82.3370549682179,1.0,0.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,738.46528,32122676723,0,0,73
4015360,32123428723,32123431191,754.104,81.22542084921179,1.0,2.468,1.0,7.0,0,1,fixed_lag_waveform,1.0,739.10784,32123428723,0,0,73
4015455,32124196726,32124196362,765.171,79.56462238630215,1.0,-0.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,747.7392,32124196726,0,0,73
4015550,32124948723,32124949406,753.044,79.56462238630215,1.0,0.683,1.0,7.0,0,1,fixed_lag_waveform,1.0,752.67328,32124948723,0,0,73
4015639,32125660723,32125663421,714.015,79.56462238630215,1.0,2.698,1.0,7.0,0,1,fixed_lag_waveform,1.0,758.11328,32125660723,0,0,73
4015733,32126420723,32126418288,754.867,79.56462238630215,1.0,-2.435,1.0,7.0,0,1,fixed_lag_waveform,1.0,758.11328,32126420723,0,0,73
4015828,32127180726,32127179331,761.043,79.56462238630215,1.0,-1.395,1.0,7.0,0,1,fixed_lag_waveform,1.0,763.5532800000001,32127180726,0,0,73
4015927,32127964723,32127966767,787.436,79.48420052804005,1.0,2.044,1.0,7.0,0,1,fixed_lag_waveform,1.0,768.9932800000001,32127964723,0,0,73
4016026,32128756726,32128757488,790.721,79.48420052804005,1.0,0.762,1.0,7.0,0,1,fixed_lag_waveform,1.0,774.6774399999999,32128756726,0,0,73
4016132,32129612723,32129610583,853.095,78.83917203101532,1.0,-2.14,1.0,7.0,0,1,fixed_lag_waveform,1.0,780.11744,32129612723,0,0,73
4016246,32130524724,32130521486,910.903,78.41384474842877,1.0,-3.238,1.0,7.0,0,1,fixed_lag_waveform,1.0,787.53376,32130524724,0,0,73
4016362,32131748726,32131451845,930.359,76.19666868164524,1.0,-296.881,1.0,7.0,1,1,fixed_lag_waveform,1.0,794.2947200000001,32131748726,0,0,169
4016473,32132636723,32132335881,884.036,75.88011447779938,1.0,-300.842,1.0,7.0,1,1,fixed_lag_waveform,1.0,806.85952,32132636723,0,0,169
4016576,0,32133157912,822.031,72.98994806765195,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,807.91072,0,1,0,17
4016681,32133996724,32133997777,839.865,71.44005286563912,1.0,1.053,1.0,7.0,0,1,fixed_lag_waveform,1.0,823.3699200000001,32133996724,0,0,169
4016784,32134820724,32134824726,826.949,71.44005286563912,1.0,4.002,1.0,7.0,0,1,fixed_lag_waveform,1.0,834.5168,32134820724,0,0,169
4016887,32135644726,32135647290,822.564,71.44005286563912,1.0,2.564,1.0,7.0,0,1,fixed_lag_waveform,1.0,834.5168,32135644726,0,0,73
4016992,32136492724,32136491671,844.381,71.05797027645103,1.0,-1.053,1.0,7.0,0,1,fixed_lag_waveform,1.0,839.9568,32136492724,0,0,73
4017101,32137356723,32137359039,867.368,71.05797027645103,1.0,2.316,1.0,7.0,0,1,fixed_lag_waveform,1.0,846.84192,32137356723,0,0,73
4017209,32138220724,32138223288,864.249,71.05797027645103,1.0,2.564,1.0,7.0,0,1,fixed_lag_waveform,1.0,852.28192,32138220724,0,0,73
4017316,32139076724,32139081409,858.121,71.05797027645103,1.0,4.685,1.0,7.0,0,1,fixed_lag_waveform,1.0,852.28192,32139076724,0,0,73
4017417,32139884723,32139889182,807.773,71.44005286563912,1.0,4.459,1.0,7.0,0,1,fixed_lag_waveform,1.0,852.28192,32139884723,0,0,73
4017521,32140716725,32140717169,827.987,71.44005286563912,1.0,0.444,1.0,7.0,0,1,fixed_lag_waveform,1.0,850.8368,32140716725,0,0,73
4017627,32141564723,32141567039,849.87,71.05797027645103,1.0,2.316,1.0,7.0,0,1,fixed_lag_waveform,1.0,850.8368,32141564723,0,0,73
4017738,32142452724,32142455671,888.632,70.59903279325073,1.0,2.947,1.0,7.0,0,1,fixed_lag_waveform,1.0,846.84192,32142452724,0,0,73
4017850,32143356726,32143354097,898.426,69.92020938772038,1.0,-2.629,1.0,7.0,0,1,fixed_lag_waveform,1.0,848.5984,32143356726,0,0,73
4017964,32144260723,32144263782,909.685,69.42443670747666,1.0,3.059,1.0,7.0,0,1,fixed_lag_waveform,1.0,845.79872,32144260723,0,0,73
4018071,32145116725,32145119513,855.731,69.92020938772038,1.0,2.788,1.0,7.0,0,1,fixed_lag_waveform,1.0,847.7596800000001,32145116725,0,0,73
4018177,32145964725,32145966301,846.788,70.1154919010764,1.0,1.576,1.0,7.0,0,1,fixed_lag_waveform,1.0,845.79872,32145964725,0,0,73
4018281,32146796723,32146797834,831.533,70.59903279325073,1.0,1.111,1.0,7.0,0,1,fixed_lag_waveform,1.0,845.0339200000001,32146796723,0,0,73
4018382,32147612726,32147609640,811.806,70.59903279325073,1.0,-3.086,1.0,7.0,0,1,fixed_lag_waveform,1.0,843.1584,32147612726,0,0,73
4018480,32148388726,32148389526,779.886,70.59903279325073,1.0,0.8,1.0,7.0,0,1,fixed_lag_waveform,1.0,843.1584,32148388726,0,0,73
4018581,32149204726,32149201170,811.644,70.85598756713605,1.0,-3.556,1.0,7.0,0,1,fixed_lag_waveform,1.0,843.1584,32149204726,0,0,73
4018683,32150020725,32150018409,817.239,72.15588557519665,1.0,-2.316,1.0,7.0,0,1,fixed_lag_waveform,1.0,836.73216,32150020725,0,0,73
4018787,32150852723,32150851318,832.909,72.15588557519665,1.0,-1.405,1.0,7.0,0,1,fixed_lag_waveform,1.0,831.85056,32150852723,0,0,73
4018888,32151660723,32151658279,806.961,73.41793526740648,1.0,-2.444,1.0,7.0,0,1,fixed_lag_waveform,1.0,831.85056,32151660723,0,0,73
4018989,32152460727,32152465615,807.336,73.90928374513122,1.0,4.888,1.0,7.0,0,1,fixed_lag_waveform,1.0,821.83648,32152460727,0,0,73
4019093,32153292722,32153297614,831.999,73.90928374513122,1.0,4.892,1.0,7.0,0,1,fixed_lag_waveform,1.0,820.09792,32153292722,0,0,73
4019198,32154140723,32154139966,842.352,73.90928374513122,1.0,-0.757,1.0,7.0,0,1,fixed_lag_waveform,1.0,814.65792,32154140723,0,0,73
4019301,32154964723,32154964252,824.286,73.41793526740648,1.0,-0.471,1.0,7.0,0,1,fixed_lag_waveform,1.0,809.21792,32154964723,0,0,73
4019403,32155780723,32155777834,813.582,73.41793526740648,1.0,-2.889,1.0,7.0,0,1,fixed_lag_waveform,1.0,805.51648,32155780723,0,0,73
4019503,32156572723,32156576056,798.222,73.41793526740648,1.0,3.333,1.0,7.0,0,1,fixed_lag_waveform,1.0,805.51648,32156572723,0,0,73
4019601,32157356726,32157359393,783.337,73.7479442760533,1.0,2.667,1.0,7.0,0,1,fixed_lag_waveform,1.0,805.51648,32157356726,0,0,73
4019695,32158116723,32158116488,757.095,74.3184993608609,1.0,-0.235,1.0,7.0,0,1,fixed_lag_waveform,1.0,798.90624,32158116723,0,0,73
4019788,32158860724,32158859168,742.68,74.3184993608609,1.0,-1.556,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.9075200000001,32158860724,0,0,73
4019881,32159596724,32159601413,742.245,75.16705878815668,1.0,4.689,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.9075200000001,32159596724,0,0,73
4019976,32160356726,32160359429,758.016,76.59538614925633,1.0,2.703,1.0,7.0,0,1,fixed_lag_waveform,1.0,793.9910400000001,32160356726,0,0,73
4020068,0,32161096968,737.539,79.15400202634245,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,783.78784,0,1,0,1
4020163,32161508723,32161856518,759.55,79.15400202634245,1.0,347.795,1.0,7.0,1,1,fixed_lag_waveform,1.0,775.68512,32161508723,0,0,185
4020260,32162644724,32162631834,775.316,79.15400202634245,1.0,-12.89,1.0,7.0,0,1,fixed_lag_waveform,1.0,775.68512,32162644724,0,0,185
4020359,32163428723,32163427834,796.0,79.15400202634245,1.0,-0.889,1.0,7.0,0,1,fixed_lag_waveform,1.0,775.68512,32163428723,0,0,185
4020454,0,32164187750,759.916,79.15400202634245,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,775.68512,0,1,0,17
4020549,32164940723,32164944108,756.358,79.15400202634245,1.0,3.385,1.0,7.0,0,1,fixed_lag_waveform,1.0,775.68512,32164940723,0,0,185
4020646,0,32165722555,778.447,78.99414126785597,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,770.24512,0,1,0,17
4020746,0,32166519039,796.484,78.95609514735838,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,770.7360000000001,0,1,0,17
4020843,32166956727,32167299009,779.97,77.38780058711545,1.0,342.282,1.0,7.0,1,1,fixed_lag_waveform,1.0,765.41312,32166956727,0,0,185
4020941,32167732726,32168078777,779.768,77.07653828712809,1.0,346.051,1.0,7.0,1,1,fixed_lag_waveform,1.0,770.34112,32167732726,0,0,185
4021040,32168868726,32168873664,794.887,76.94596341475926,1.0,4.938,1.0,7.0,0,1,fixed_lag_waveform,1.0,771.34304,32168868726,0,0,169
4021139,32169668723,32169668723,795.059,76.92603561675449,1.0,0.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,771.76576,32169668723,0,0,73
4021236,32170436723,32170440962,772.239,76.94596341475926,1.0,4.239,1.0,7.0,0,1,fixed_lag_waveform,1.0,771.8304,32170436723,0,0,73
4021332,32171212723,32171212609,771.647,76.94596341475926,1.0,-0.114,1.0,7.0,0,1,fixed_lag_waveform,1.0,777.20576,32171212723,0,0,73
4021428,32171972723,32171975039,762.43,76.94596341475926,1.0,2.316,1.0,7.0,0,1,fixed_lag_waveform,1.0,777.20576,32171972723,0,0,73
4021521,32172716727,32172717091,742.052,76.94596341475926,1.0,0.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.64576,32172716727,0,0,73
4021612,32173444726,32173448077,730.986,77.69615365191346,1.0,3.351,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.64576,32173444726,0,0,73
4021705,32174188727,32174190845,742.768,77.75576137793576,1.0,2.118,1.0,7.0,0,1,fixed_lag_waveform,1.0,780.23648,32174188727,0,0,73
4021797,32174932728,32174932728,741.883,78.69574911795182,1.0,0.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,785.4870400000001,32174932728,0,0,73
4021892,32175684723,32175689900,757.172,79.24223294046794,1.0,5.177,1.0,7.0,0,1,fixed_lag_waveform,1.0,787.9775999999999,32175684723,0,0,73
4021989,32176460723,32176462437,772.537,79.24223294046794,1.0,1.714,1.0,7.0,0,1,fixed_lag_waveform,1.0,786.29504,32176460723,0,0,73
4022088,32177252724,32177256280,793.843,79.24223294046794,1.0,3.556,1.0,7.0,0,1,fixed_lag_waveform,1.0,786.29504,32177252724,0,0,73
4022191,32178076726,32178082136,825.856,79.24223294046794,1.0,5.41,1.0,7.0,0,1,fixed_lag_waveform,1.0,791.73504,32178076726,0,0,73
4022301,32178956723,32178958128,875.992,79.24223294046794,1.0,1.405,1.0,7.0,0,1,fixed_lag_waveform,1.0,791.73504,32178956723,0,0,73
4022407,32179812724,32179812381,854.253,77.66618297893822,1.0,-0.343,1.0,7.0,0,1,fixed_lag_waveform,1.0,791.73504,32179812724,0,0,73
4022517,32180684726,32180688726,876.345,75.58169562495355,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.6518400000001,32180684726,0,0,169
4022631,0,32181597980,909.254,72.65189088654681,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,808.90976,0,1,0,17
4022739,0,32182464958,866.978,70.23680338260445,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,819.15392,0,1,0,17
4022842,32183284723,32183288037,823.079,70.23680338260445,1.0,3.314,1.0,7.0,0,1,fixed_lag_waveform,1.0,828.2409600000001,32183284723,0,0,169
4022945,32184108725,32184111811,823.774,70.23680338260445,1.0,3.086,1.0,7.0,0,1,fixed_lag_waveform,1.0,828.2409600000001,32184108725,0,0,169
4023046,32184924725,32184923149,811.338,70.23680338260445,1.0,-1.576,1.0,7.0,0,1,fixed_lag_waveform,1.0,828.2409600000001,32184924725,0,0,73
4023145,32185708723,32185712238,789.089,70.23680338260445,1.0,3.515,1.0,7.0,0,1,fixed_lag_waveform,1.0,828.2409600000001,32185708723,0,0,73
4023245,32186508723,32186508837,796.599,72.83551071046185,1.0,0.114,1.0,7.0,0,1,fixed_lag_waveform,1.0,828.2409600000001,32186508723,0,0,73
4023349,32187340725,32187341614,832.777,72.83551071046185,1.0,0.889,1.0,7.0,0,1,fixed_lag_waveform,1.0,823.92768,32187340725,0,0,73
4023457,32188204726,32188210323,868.709,72.83551071046185,1.0,5.597,1.0,7.0,0,1,fixed_lag_waveform,1.0,823.92768,32188204726,0,0,73
4023562,32189044724,32189046474,836.151,72.83551071046185,1.0,1.75,1.0,7.0,0,1,fixed_lag_waveform,1.0,818.48768,32189044724,0,0,73
4023660,32189836723,32189834223,787.749,72.89701231595024,1.0,-2.5,1.0,7.0,0,1,fixed_lag_waveform,1.0,818.48768,32189836723,0,0,73
4023758,32190612724,32190613168,778.945,73.95191646391517,1.0,0.444,1.0,7.0,0,1,fixed_lag_waveform,1.0,818.26528,32190612724,0,0,73
4023854,32191380723,32191383996,770.828,75.32020502159807,1.0,3.273,1.0,7.0,0,1,fixed_lag_waveform,1.0,809.06816,32191380723,0,0,73
4023947,32192124723,32192125980,741.984,76.03705032005261,1.0,1.257,1.0,7.0,0,1,fixed_lag_waveform,1.0,804.3516800000001,32192124723,0,0,73
4024042,32192884724,32192888724,762.744,76.16639310237144,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.50848,32192884724,0,0,73
4024138,32193652723,32193657938,769.214,77.02726123153752,1.0,5.215,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.07968,32193652723,0,0,73
4024235,32194436725,32194435634,777.696,77.15096901617083,1.0,-1.091,1.0,7.0,0,1,fixed_lag_waveform,1.0,787.8224,32194436725,0,0,73
4024331,32195196723,32195201473,765.839,77.8383763952529,1.0,4.75,1.0,7.0,0,1,fixed_lag_waveform,1.0,787.42272,32195196723,0,0,73
4024429,32195980724,32195983859,782.386,77.8383763952529,1.0,3.135,1.0,7.0,0,1,fixed_lag_waveform,1.0,785.22496,32195980724,0,0,73
4024529,32196780723,32196784494,800.635,77.8383763952529,1.0,3.771,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.78496,32196780723,0,0,73
4024627,32197564725,32197568268,783.774,77.8383763952529,1.0,3.543,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.78496,32197564725,0,0,73
4024728,32198372723,32198373912,805.644,77.15096901617083,1.0,1.189,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.78496,32198372723,0,0,73
4024829,32199188723,32199185637,811.725,76.6884888022025,1.0,-3.086,1.0,7.0,0,1,fixed_lag_waveform,1.0,781.98272,32199188723,0,0,73
4024928,32199972723,32199973294,787.657,76.55267972655383,1.0,0.571,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.0435200000001,32199972723,0,0,73
4025023,32200732723,32200734784,761.49,76.55267972655383,1.0,2.061,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.4876800000001,32200732723,0,0,73
4025118,32201492725,32201498605,763.821,76.55267972655383,1.0,5.88,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.4876800000001,32201492725,0,0,73
4025214,32202260725,32202263549,764.944,76.55267972655383,1.0,2.824,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.4876800000001,32202260725,0,0,73
4025310,32203036724,32203034371,770.822,76.55267972655383,1.0,-2.353,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.4876800000001,32203036724,0,0,73
4025405,32203796723,32203794473,760.102,77.838982281253,1.0,-2.25,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.4876800000001,32203796723,0,0,73
4025501,32204564723,32204562780,768.307,78.09378282379309,1.0,-1.943,1.0,7.0,0,1,fixed_lag_waveform,1.0,774.3430400000001,32204564723,0,0,73
4025598,32205340726,32205338373,775.593,78.09378282379309,1.0,-2.353,1.0,7.0,0,1,fixed_lag_waveform,1.0,773.5382400000001,32205340726,0,0,73
4025695,32206108723,32206109087,770.714,78.09378282379309,1.0,0.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.97824,32206108723,0,0,73
4025793,32206892723,32206893429,784.342,78.09378282379309,1.0,0.706,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.97824,32206892723,0,0,73
4025890,32207676723,32207675694,782.265,77.84988984240587,1.0,-1.029,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.97824,32207676723,0,0,73
4025988,32208452725,32208456725,781.031,77.838982281253,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.74848,32208452725,0,0,73
4026082,32209212723,32209211547,754.822,77.838982281253,1.0,-1.176,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.78304,32209212723,0,0,73
4026176,32209956723,32209960723,749.176,77.84988984240587,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.78304,32209956723,0,0,73
4026270,32210708723,32210713693,752.97,77.84988984240587,1.0,4.97,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.74848,32210708723,0,0,73
4026366,32211484725,32211483836,770.143,77.84988984240587,1.0,-0.889,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.74848,32211484725,0,0,73
4026467,32212292723,32212292252,808.416,77.84988984240587,1.0,-0.471,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.74848,32212292723,0,0,73
4026574,32213140723,32213140837,848.585,76.82153461258261,1.0,0.114,1.0,7.0,0,1,fixed_lag_waveform,1.0,779.74848,32213140723,0,0,73
4026674,32213940726,32213944255,803.418,76.82153461258261,1.0,3.529,1.0,7.0,0,1,fixed_lag_waveform,1.0,783.0499199999999,32213940726,0,0,73
4026773,32214732725,32214737693,793.438,76.82153461258261,1.0,4.968,1.0,7.0,0,1,fixed_lag_waveform,1.0,783.0499199999999,32214732725,0,0,73
4026874,32215540726,32215540840,803.147,75.62027530821564,1.0,0.114,1.0,7.0,0,1,fixed_lag_waveform,1.0,783.0499199999999,32215540726,0,0,73
4026975,32216348723,32216349523,808.683,74.70612478164021,1.0,0.8,1.0,7.0,0,1,fixed_lag_waveform,1.0,792.4601600000001,32216348723,0,0,73
4027072,32217124724,32217124838,775.315,74.70612478164021,1.0,0.114,1.0,7.0,0,1,fixed_lag_waveform,1.0,795.5670400000001,32217124724,0,0,73
4027169,32217900723,32217903209,778.371,74.70612478164021,1.0,2.486,1.0,7.0,0,1,fixed_lag_waveform,1.0,795.5670400000001,32217900723,0,0,73
4027268,32218700723,32218700252,797.043,74.70612478164021,1.0,-0.471,1.0,7.0,0,1,fixed_lag_waveform,1.0,795.5670400000001,32218700723,0,0,73
4027366,32219476723,32219482666,782.414,75.27824722129169,1.0,5.943,1.0,7.0,0,1,fixed_lag_waveform,1.0,795.5670400000001,32219476723,0,0,73
4027463,32220252726,32220257616,774.95,75.62027530821564,1.0,4.89,1.0,7.0,0,1,fixed_lag_waveform,1.0,793.6137600000001,32220252726,0,0,73
4027562,32221044723,32221048074,790.458,75.90536119566126,1.0,3.351,1.0,7.0,0,1,fixed_lag_waveform,1.0,797.90016,32221044723,0,0,73
4027663,32221852723,32221854777,806.703,75.90536119566126,1.0,2.054,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.94656,32221852723,0,0,73
4027762,32222644724,32222649450,794.673,75.90536119566126,1.0,4.726,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.94656,32222644724,0,0,73
4027863,32223452723,32223453480,804.03,75.90536119566126,1.0,0.757,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.94656,32223452723,0,0,73
4027967,32224284724,32224286724,833.244,75.5027539629508,1.0,2.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,796.94656,32224284724,0,0,73
4028066,32225084723,32225083923,797.199,75.27824722129169,1.0,-0.8,1.0,7.0,0,1,fixed_lag_waveform,1.0,798.2953600000001,32225084723,0,0,73
4028168,32225892723,32225896723,812.8,75.2635163867491,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,799.05376,32225892723,0,0,73
4028269,32226700723,32226707551,810.828,74.62408119100034,1.0,6.828,1.0,7.0,0,1,fixed_lag_waveform,1.0,799.1036799999999,32226700723,0,0,73
4028368,32227500725,32227497196,789.645,74.62408119100034,1.0,-3.529,1.0,7.0,0,1,fixed_lag_waveform,1.0,795.8496,32227500725,0,0,73
4028464,32228260723,32228261973,764.777,74.62408119100034,1.0,1.25,1.0,7.0,0,1,fixed_lag_waveform,1.0,795.8496,32228260723,0,0,73
4028562,32229044727,32229050135,788.162,75.2635163867491,1.0,5.408,1.0,7.0,0,1,fixed_lag_waveform,1.0,795.8496,32229044727,0,0,73
4028662,32229844726,32229849450,799.315,75.06427378442791,1.0,4.724,1.0,7.0,0,1,fixed_lag_waveform,1.0,788.2236800000001,32229844726,0,0,73
4028761,32230636723,32230637973,788.523,75.2635163867491,1.0,1.25,1.0,7.0,0,1,fixed_lag_waveform,1.0,788.9008,32230636723,0,0,73
4028861,32231436724,32231440724,802.751,75.2635163867491,1.0,4.0,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.78368,32231436724,0,0,73
4028963,32232252723,32232256958,816.234,75.06427378442791,1.0,4.235,1.0,7.0,0,1,fixed_lag_waveform,1.0,782.78368,32232252723,0,0,73
4029063,32233052723,32233054945,797.987,75.1891948114443,1.0,2.222,1.0,7.0,0,1,fixed_lag_waveform,1.0,778.0208,32233052723,0,0,73
4029159,32233820723,32233824481,769.536,75.98351157798758,1.0,3.758,1.0,7.0,0,1,fixed_lag_waveform,1.0,772.1558400000001,32233820723,0,0,73
4029252,32234564726,32234565332,740.851,76.09162954029242,1.0,0.606,1.0,7.0,0,1,fixed_lag_waveform,1.0,769.4864,32234564726,0,0,73
4029340,32235276723,32235276359,711.027,76.09162954029242,1.0,-0.364,1.0,7.0,0,1,fixed_lag_waveform,1.0,769.1273600000001,32235276723,0,0,73
4029427,0,32235966723,690.364,76.09162954029242,1.0,0.0,1.0,7.0,1,1,fixed_lag_waveform,1.0,769.1273600000001,0,1,0,1
4029510,32236356726,32236628945,662.222,77.96906187624751,1.0,272.219,1.0,7.0,1,1,fixed_lag_waveform,1.0,769.1273600000001,32236356726,0,0,185
