t_us,hr_bpm,time_status,time_validity_reason,rmssd_ms,rmssd_ci_low_ms,rmssd_ci_high_ms,sdnn_ms,pnn50_percent,fiducial_quality_mean,fiducial_uncertainty_p95_ms,fiducial_shift_p95_ms,fiducial_unstable_ratio,frequency_status,frequency_validity_reason,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_nu,hf_nu,lf_hf,hf_lf,median_frequency_hz,thm_power_ms2,resonance_band_power_ms2,resonance_share,lf_peak_frequency_hz,lf_peak_prominence_ratio,spectral_agreement,spectral_agreement_raw,spectral_shape_agreement,band_power_agreement,interpolation_agreement,sqi,overall_status,detected_artifact_ratio,corrected_ratio,unresolved_suspect_ratio,max_consecutive_artifacts,protocol_error_ratio,protocol_crc_errors,protocol_format_errors,protocol_seq_gaps
32546257247,74.03504572281032,VALID,,22.875129777533132,18.06168758637143,27.064288326241265,37.416313308000156,5.084745762711865,1.0,7.0,4.531149999999999,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 89%；频带一致性 88%,1382.8768603257884,554.2579045474008,614.5737259445084,97.80908809172527,86.27015051955613,13.729849480443873,6.283401041099184,0.15914947867549536,0.0436953221156261,233.01815838486246,134.1995711625367,0.18805144301867582,0.04296875,14.150450551972305,0.8852237927366928,0.8073187506009655,0.8890184065563467,0.8763696938241673,0.9999409854570487,0.9956681192717528,LIMITED,0.0,0.0,0.0,0,8.656809446310467e-05,2,3,10
32566502541,74.72408132969012,VALID,,23.08041314437967,19.478386757990254,25.801601836314024,39.822512772402895,3.389830508474576,1.0,7.0,4.531149999999999,0.0,LIMITED,受限输出：频带一致性 89%,1257.4287184570696,484.2855107657846,558.6021167317191,109.59722757479388,83.59812404656894,16.401875953431045,5.096863571211278,0.19619909107403247,0.044373158620337486,224.98946242448653,159.54379152386733,0.23838279727385261,0.04296875,15.618207826900358,0.9316680440000249,0.8434249083501328,0.9479215534805446,0.8937431885454791,0.9999194221645916,0.988488285534029,LIMITED,0.0,0.0,0.0,0,8.291873963515754e-05,2,3,10
32586758544,77.44993507113777,VALID,,25.66984743670536,22.452738191031,28.736146140573464,44.48793710368287,3.389830508474576,1.0,7.0,4.531149999999999,0.0,VALID,,1121.9346379992865,411.24081557054905,502.81704299230387,128.00683005847995,79.70799211522946,20.292007884770538,3.928048548367238,0.25457933823543694,0.04619845609952779,213.31731996349765,181.99029364943098,0.28815405007019085,0.04296875,10.80572366954319,0.9132380253724891,0.7873900021488861,0.9014560456159706,0.9407293114710326,0.9998773864936025,0.9621021895487238,VALID,0.0,0.0,0.0,0,7.956209025523519e-05,2,3,10
32607553050,73.97142730334696,VALID,,24.846918525992074,21.65822848895562,28.245497707176767,34.29257456962479,3.389830508474576,1.0,7.0,4.1854,0.0,VALID,,1010.1685935709393,313.99789185328405,494.35240448232986,149.15454631050588,76.82161068707349,23.17838931292651,3.3143636363131734,0.30171704427471285,0.05585501257329252,194.21125176005438,191.43656437051402,0.2971499800436326,0.0859375,7.893921665062091,0.9300075911357981,0.7972624915637834,0.9266518493437407,0.9378376553172658,0.999741495047413,0.9669270748150515,VALID,0.0,0.0,0.0,0,7.631257631257631e-05,2,3,10
32627805419,74.31481738372209,VALID,,24.326020573988302,20.488578223365895,28.22257008110545,35.2530623593089,3.389830508474576,1.0,7.0,4.013449999999999,0.0,VALID,,1042.619140685552,286.16405439381845,554.6977956750005,163.62364880345174,77.22138882791491,22.778611172085096,3.3900832778843326,0.2949780043822627,0.05677444842940793,172.24870616894626,182.19373212183336,0.25294032373648073,0.0546875,8.326552923797635,0.9116767018709506,0.7333161896089613,0.9138925433239895,0.9065064051471934,0.9996982237059532,0.9897352471609522,VALID,0.0,0.0,0.0,0,7.346243131262672e-05,2,3,10
32648613560,67.94185988576709,VALID,,26.804453742311733,22.666269856934953,31.09473233921417,42.390073780315184,5.084745762711865,1.0,7.0,4.346599999999999,0.0,VALID,,1192.9169591302818,326.647053964266,659.1228288002736,168.99456456937872,79.59292173761366,20.407078262386342,3.9002605230517844,0.2563931291485994,0.05373657242560851,154.75969645423712,162.03851371248612,0.19450492052100057,0.05078125,13.394693267485106,0.9445399151464955,0.8131576841443519,0.9482766216221823,0.9358209333698929,0.9998172691325623,0.9897462380959121,VALID,0.0,0.0,0.0,0,7.07523808176145e-05,2,3,10
32669248726,69.3572662139949,VALID,,31.256068734930704,27.5287025895279,36.10984770159091,38.20972861705119,13.559322033898304,1.0,7.0,4.62665,0.0,VALID,,1364.75401810902,374.61240621574393,779.3873740262692,166.4875122418155,82.398569339473,17.601430660526994,4.681356358393083,0.21361330423118202,0.05203569485860552,147.90664598918858,140.9175060119999,0.14760667444160885,0.05078125,16.950584529011966,0.9259344643057414,0.8337850759106831,0.9256490606435455,0.9266004061841988,0.9998949475796285,0.9993588241716251,VALID,0.0,0.0,0.0,0,6.823516567498226e-05,2,3,10
32689323233,74.4465827157369,VALID,,38.598029862781026,30.805452633125032,46.65194977098495,54.287082525107685,22.033898305084744,1.0,7.0,4.6377,0.0,VALID,,1505.3066705686194,428.1861433150797,871.2561468928544,161.20389947900463,84.3864273445266,15.613572655473403,5.404684066010002,0.18502469113578512,0.0511441629570099,152.78173287139512,130.5202075984873,0.12501649318926913,0.05078125,21.72724214544399,0.9101027533273787,0.8164564103121522,0.9057287514105543,0.9203087577999693,0.9999179261746778,0.9495036180754302,VALID,0.0,0.0,0.0,0,6.594305158065495e-05,2,3,10
32709894893,75.25096195813036,VALID,,51.29579088557141,39.19277359689552,61.73828586222407,74.58938121820863,32.20338983050847,1.0,7.0,24.426999999998984,0.0,VALID,,1594.628249904257,479.4693313469562,920.5009857107045,158.12020772087115,85.34052467318762,14.659475326812387,5.82152653970491,0.17177625029786253,0.050768483738251845,165.288153907753,129.18938328074233,0.11843236929797726,0.05078125,17.976046175191673,0.9375283685262299,0.8311658122577807,0.9317927450536677,0.9509114899622086,0.999905286875158,0.9891811753153177,VALID,0.0,0.0,0.0,0,6.376493693647737e-05,2,3,10
32729974727,72.15762110754733,VALID,,50.566925738008045,39.909528721787986,63.96386935014901,70.84120482040646,27.11864406779661,1.0,7.0,24.426999999998984,0.0,VALID,,1562.6787473691309,462.2491909315523,912.1986109934332,162.1039529702717,84.91077296025627,15.089227039743747,5.62724470488836,0.1777068623177707,0.05148244272921687,180.1189683801776,134.0773785776391,0.12359258876801782,0.05078125,15.364502738991778,0.9362334950124859,0.808791698672318,0.9273840647021692,0.9568821657365582,0.9998460542023522,0.9993911979050867,VALID,0.0,0.0,0.0,0,6.176041898268238e-05,2,3,10
