t_us,window_start_t_us,window_end_t_us,sample_count,raw_min,raw_p05,raw_p50,raw_p95,raw_max,avg_p05,avg_p50,avg_p95,filtered_p05,filtered_p50,filtered_p95,filtered_std,filtered_peak_to_peak,clip_low_ratio,clip_high_ratio,wear_ratio,wear_transition_count,max_no_wear_run_ms,candidate_count,detector_score_p50,expected_rr_ms_p50,firmware_hr_bpm_p50,firmware_hr_zero_ratio,effective_sample_rate_hz,timing_jitter_p95_ms,sqi,sqi_wear_ratio,sqi_clip_low_ratio,sqi_clip_high_ratio,transport_score,transport_status,contact_score,contact_status,protocol_error_ratio,protocol_seq_gaps,sample_drop_count,sample_queue_depth,sample_queue_high_water,corrector_reference_rr_ms,corrector_autocorr_confidence,corrector_polarity,corrector_candidate_count,corrector_selected_count,corrector_inserted_count,corrector_firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason
68277197920,68272197921,68277197920,626,31.000000,53.250000,156.000000,445.750000,511.000000,60.000000,162.000000,424.750000,-126.750000,-32.000000,215.000000,105.137836,419.000000,0.000000,0.000000,1.000000,0,0.000000,33,0.521500,684.800000,86.200000,0.000000,125.000000,0.004000,0.999482,1.000000,0.000000,0.000000,0.998556,VALID,1.000000,VALID,0.000044,8,0,0,3,672.003000,0.933333,1,30,0,0,0,30,28,28,2,0.933333,0.000000,671.799151,672.003000,0.052963,dual_strong_update
68282197921,68277205916,68282197921,625,44.000000,74.000000,140.000000,476.800000,544.000000,79.000000,143.000000,450.800000,-118.000000,-51.000000,236.000000,121.347728,437.000000,0.000000,0.000000,1.000000,0,0.000000,28,0.528000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999484,1.000000,0.000000,0.000000,0.998559,VALID,1.000000,VALID,0.000043,8,0,0,3,688.000000,0.933333,1,30,0,0,0,30,28,28,2,0.933333,0.000000,679.471744,688.000000,0.068956,dual_strong_update
68287205921,68282213921,68287205921,625,0.000000,0.000000,148.000000,492.800000,702.000000,11.200000,151.000000,467.800000,-176.000000,-45.000000,261.800000,141.014499,609.000000,0.070400,0.000000,1.000000,0,0.000000,40,0.533000,684.800000,86.200000,0.000000,125.000000,0.004000,0.841085,1.000000,0.070400,0.000000,0.998563,VALID,0.771200,LIMITED,0.000043,8,0,0,3,680.004000,0.933333,1,30,0,0,0,30,28,28,2,0.933333,0.000000,685.115369,680.004000,0.052311,dual_strong_update
68292213920,68287213921,68292213920,626,49.000000,70.000000,156.500000,455.250000,520.000000,74.000000,166.500000,434.750000,-115.000000,-26.000000,224.000000,116.219068,398.000000,0.000000,0.000000,1.000000,0,0.000000,35,0.535000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999487,1.000000,0.000000,0.000000,0.998567,VALID,1.000000,VALID,0.000043,8,0,0,3,671.998500,0.935484,1,31,1,0,1,31,29,29,2,0.935484,0.000000,672.194487,671.998500,0.026479,dual_strong_update
68297213920,68292213920,68297213920,626,0.000000,30.250000,148.000000,472.250000,573.000000,41.250000,149.000000,449.000000,-146.750000,-37.500000,242.750000,125.023449,504.000000,0.036741,0.000000,1.000000,0,0.000000,41,0.544000,684.800000,86.200000,0.000000,125.000000,0.004000,0.916820,1.000000,0.036741,0.000000,0.998570,VALID,0.880591,VALID,0.000042,8,0,0,3,672.000500,0.935484,1,31,0,0,0,31,29,29,2,0.935484,0.000000,671.999978,672.000500,0.035298,dual_strong_update
68302213920,68297213920,68302213920,626,0.000000,0.000000,148.000000,500.000000,609.000000,7.000000,152.500000,477.000000,-183.000000,-45.500000,261.750000,137.470471,578.000000,0.070288,0.000000,1.000000,0,0.000000,33,0.558000,684.800000,86.200000,0.000000,125.000000,0.004000,0.841343,1.000000,0.070288,0.000000,0.998574,VALID,0.771565,LIMITED,0.000042,8,0,0,3,664.000500,0.966667,1,30,1,0,0,30,29,29,1,0.966667,0.000000,664.496743,664.000500,0.044658,dual_strong_update
68307213920,68302213920,68307213920,626,0.000000,41.000000,152.000000,496.000000,539.000000,51.750000,156.000000,470.750000,-138.500000,-46.000000,251.000000,124.183971,483.000000,0.028754,0.000000,1.000000,0,0.000000,30,0.522000,684.800000,86.200000,0.000000,125.000000,0.004000,0.934794,1.000000,0.028754,0.000000,0.998577,VALID,0.906550,VALID,0.000042,8,0,0,3,664.002000,0.882353,1,34,0,0,0,34,30,30,4,0.882353,0.000000,666.872422,664.002000,0.071448,dual_consensus_update
68312221920,68307221920,68312221920,626,0.000000,18.500000,135.500000,484.750000,566.000000,26.250000,136.500000,461.000000,-160.000000,-59.000000,251.750000,129.445524,514.000000,0.025559,0.000000,1.000000,0,0.000000,27,0.526000,684.800000,86.200000,0.000000,125.000000,0.004000,0.941984,1.000000,0.025559,0.000000,0.998581,VALID,0.916933,VALID,0.000042,8,0,0,3,680.000000,0.823529,1,34,1,0,1,33,29,28,6,0.823529,0.000000,683.587944,680.000000,0.087207,dual_consensus_update
68317221920,68312221920,68317221920,626,0.000000,13.250000,143.000000,471.000000,532.000000,26.750000,147.000000,447.750000,-162.000000,-46.000000,237.750000,120.114063,472.000000,0.038339,0.000000,1.000000,0,0.000000,36,0.513000,684.800000,86.200000,0.000000,125.000000,0.004000,0.913232,1.000000,0.038339,0.000000,0.998584,VALID,0.875399,VALID,0.000041,8,0,0,3,708.001000,0.843750,1,32,0,0,0,32,27,27,5,0.843750,0.000000,704.980525,708.001000,0.058631,dual_consensus_update
68322221920,68317221920,68322221920,626,0.000000,3.000000,140.000000,514.000000,583.000000,12.000000,143.500000,485.750000,-173.000000,-50.000000,269.000000,150.364945,523.000000,0.044728,0.000000,1.000000,0,0.000000,30,0.561000,684.800000,86.200000,0.000000,125.000000,0.004000,0.898856,1.000000,0.044728,0.000000,0.998588,VALID,0.854633,VALID,0.000041,8,0,0,3,708.001000,0.843750,1,32,0,0,0,32,27,27,5,0.843750,0.000000,708.601743,708.001000,0.058631,dual_consensus_update
68327221920,68322221920,68327221920,626,0.000000,47.250000,126.000000,495.000000,561.000000,53.500000,129.000000,479.750000,-134.750000,-60.000000,269.000000,130.295024,522.000000,0.019169,0.000000,1.000000,0,0.000000,36,0.495000,684.800000,86.200000,0.000000,125.000000,0.004000,0.956365,1.000000,0.019169,0.000000,0.998591,VALID,0.937700,VALID,0.000041,8,0,0,3,715.999000,0.964286,1,28,0,0,0,28,27,27,1,0.964286,0.000000,713.673228,715.999000,0.049701,dual_strong_update
68332229920,68327229920,68332229920,626,6.000000,59.250000,155.500000,476.000000,527.000000,63.250000,164.000000,455.750000,-122.750000,-42.500000,230.000000,117.767484,442.000000,0.000000,0.000000,1.000000,0,0.000000,41,0.548500,684.800000,86.200000,0.000000,125.000000,0.004000,0.999498,1.000000,0.000000,0.000000,0.998594,VALID,1.000000,VALID,0.000040,8,0,0,3,692.001500,0.900000,1,30,0,0,0,29,28,27,3,0.900000,0.000000,704.571792,692.001500,0.094268,dual_strong_update
68337237917,68332245917,68337237917,625,0.000000,54.400000,127.000000,522.800000,571.000000,48.800000,133.000000,494.000000,-151.600000,-62.000000,280.600000,141.474683,511.000000,0.016000,0.000000,1.000000,0,0.000000,42,0.510000,684.800000,86.200000,0.000000,125.000000,0.004000,0.963499,1.000000,0.016000,0.000000,0.998597,VALID,0.948000,VALID,0.000040,8,0,0,3,672.000000,0.965517,1,29,1,0,1,29,28,28,1,0.965517,0.000000,672.058852,672.000000,0.052950,dual_strong_update
68342237920,68337245920,68342237920,625,0.000000,30.200000,108.000000,529.800000,598.000000,33.400000,112.000000,502.600000,-147.800000,-79.000000,291.800000,149.853918,521.000000,0.011200,0.000000,1.000000,0,0.000000,34,0.514000,684.800000,86.200000,0.000000,125.000000,0.004000,0.974300,1.000000,0.011200,0.000000,0.998600,VALID,0.963600,VALID,0.000040,8,0,0,3,672.000000,0.935484,1,31,0,0,0,31,29,29,2,0.935484,0.000000,672.360694,672.000000,0.052946,dual_strong_update
68347237920,68342237920,68347237920,626,0.000000,20.000000,122.500000,520.000000,656.000000,23.000000,127.500000,493.500000,-150.000000,-62.000000,289.000000,153.189113,594.000000,0.007987,0.000000,1.000000,0,0.000000,32,0.523000,684.800000,86.200000,0.000000,125.000000,0.004000,0.981530,1.000000,0.007987,0.000000,0.998604,VALID,0.974042,VALID,0.000040,8,0,0,3,684.000000,0.900000,1,30,0,0,0,29,28,27,3,0.900000,0.000000,679.993054,684.000000,0.043351,dual_strong_update
68352237920,68347237920,68352237920,626,0.000000,28.000000,116.500000,489.000000,559.000000,34.000000,124.000000,462.000000,-157.750000,-61.500000,259.000000,130.307399,507.000000,0.022364,0.000000,1.000000,0,0.000000,35,0.511000,684.800000,86.200000,0.000000,125.000000,0.004000,0.949183,1.000000,0.022364,0.000000,0.998607,VALID,0.927316,VALID,0.000039,8,0,0,3,696.000000,0.965517,1,29,0,0,0,29,28,28,1,0.965517,0.000000,694.569009,696.000000,0.051124,dual_strong_update
68357237920,68352237920,68357237920,626,28.000000,60.250000,135.000000,525.750000,579.000000,67.250000,134.000000,493.750000,-127.000000,-61.500000,280.500000,131.351589,482.000000,0.000000,0.000000,1.000000,0,0.000000,34,0.491000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999504,1.000000,0.000000,0.000000,0.998610,VALID,1.000000,VALID,0.000039,8,0,0,3,719.999000,0.928571,1,28,1,0,1,27,27,26,2,0.928571,0.000000,713.270877,719.999000,0.049424,dual_strong_update
68362237920,68357237920,68362237920,626,0.000000,67.500000,133.500000,502.000000,548.000000,73.000000,133.000000,480.500000,-118.750000,-62.500000,268.000000,130.378574,478.000000,0.006390,0.000000,1.000000,0,0.000000,29,0.499000,684.800000,86.200000,0.000000,125.000000,0.004000,0.985128,1.000000,0.006390,0.000000,0.998613,VALID,0.979233,VALID,0.000039,8,0,0,3,743.997000,0.962963,1,27,0,0,0,27,26,26,1,0.962963,0.000000,743.717914,743.997000,0.063774,dual_strong_update
68367237920,68362237920,68367237920,626,0.000000,31.250000,116.500000,548.250000,628.000000,34.000000,124.000000,522.750000,-153.000000,-76.000000,309.250000,155.016050,562.000000,0.001597,0.000000,1.000000,0,0.000000,25,0.524500,684.800000,86.200000,0.000000,125.000000,0.004000,0.995912,1.000000,0.001597,0.000000,0.998616,VALID,0.994808,VALID,0.000039,8,0,0,3,752.004000,0.928571,1,28,0,0,0,28,26,26,2,0.928571,0.000000,749.584495,752.004000,0.110414,dual_strong_update
68372245917,68367245917,68372245917,626,31.000000,51.000000,120.000000,514.500000,548.000000,54.250000,125.000000,486.250000,-130.000000,-57.500000,282.750000,133.933200,453.000000,0.000000,0.000000,1.000000,0,0.000000,17,0.478000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999507,1.000000,0.000000,0.000000,0.998619,VALID,1.000000,VALID,0.000039,8,0,0,3,776.000000,0.925926,1,27,1,0,1,27,25,25,2,0.925926,0.000000,775.599496,776.000000,0.076422,dual_strong_update
68377245921,68372253920,68377245921,625,0.000000,32.400000,120.000000,513.000000,617.000000,37.000000,123.000000,489.200000,-155.000000,-71.000000,280.800000,141.645774,548.000000,0.016000,0.000000,1.000000,0,0.000000,20,0.512000,684.800000,86.200000,0.000000,125.000000,0.004000,0.963509,1.000000,0.016000,0.000000,0.998622,VALID,0.948000,VALID,0.000038,8,0,0,3,780.000000,0.961538,1,26,0,0,0,26,25,25,1,0.961538,0.000000,779.599188,780.000000,0.053227,dual_strong_update
68382253917,68377253920,68382253917,626,39.000000,52.000000,120.000000,514.750000,555.000000,54.500000,126.500000,486.000000,-129.750000,-69.000000,278.000000,136.109961,450.000000,0.000000,0.000000,1.000000,0,0.000000,33,0.498000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999510,1.000000,0.000000,0.000000,0.998624,VALID,1.000000,VALID,0.000038,8,0,0,3,776.000000,0.961538,1,26,1,0,1,26,25,25,1,0.961538,0.000000,776.010234,776.000000,0.053496,dual_strong_update
68387253920,68382261920,68387253920,625,0.000000,21.000000,136.000000,516.800000,591.000000,25.200000,140.000000,489.800000,-161.600000,-55.000000,282.800000,145.713034,525.000000,0.009600,0.000000,1.000000,0,0.000000,31,0.528000,684.800000,86.200000,0.000000,125.000000,0.004000,0.977911,1.000000,0.009600,0.000000,0.998627,VALID,0.968800,VALID,0.000038,8,0,0,3,760.000000,0.962963,1,27,0,0,0,27,26,26,1,0.962963,0.000000,761.532374,760.000000,0.046827,dual_strong_update
68392253920,68387253920,68392253920,626,0.000000,34.000000,129.000000,543.750000,629.000000,40.000000,134.500000,519.250000,-151.000000,-61.000000,305.500000,148.088506,574.000000,0.036741,0.000000,1.000000,0,0.000000,27,0.525000,684.800000,86.200000,0.000000,125.000000,0.004000,0.916844,1.000000,0.036741,0.000000,0.998630,VALID,0.880591,VALID,0.000038,8,0,0,3,751.997000,0.962963,1,27,0,0,0,27,26,26,1,0.962963,0.000000,750.699714,751.997000,0.031561,dual_strong_update
68397253920,68392253920,68397253920,626,0.000000,20.000000,146.000000,521.000000,633.000000,29.000000,147.500000,488.500000,-153.750000,-49.000000,278.750000,138.549255,528.000000,0.028754,0.000000,1.000000,0,0.000000,31,0.514000,684.800000,86.200000,0.000000,125.000000,0.004000,0.934817,1.000000,0.028754,0.000000,0.998633,VALID,0.906550,VALID,0.000037,8,0,0,3,751.997000,0.928571,1,28,1,0,1,28,26,26,2,0.928571,0.000000,751.678106,751.997000,0.031551,dual_strong_update
68402261917,68397261920,68402261917,626,0.000000,29.000000,122.000000,520.000000,630.000000,32.250000,127.000000,495.750000,-157.000000,-63.000000,289.750000,146.411666,546.000000,0.003195,0.000000,1.000000,0,0.000000,28,0.497000,684.800000,86.200000,0.000000,125.000000,0.004000,0.992326,1.000000,0.003195,0.000000,0.998636,VALID,0.989617,VALID,0.000037,8,0,0,3,752.002000,0.928571,1,28,0,0,0,28,26,26,2,0.928571,0.000000,752.000993,752.002000,0.047315,dual_strong_update
68407261918,68402269920,68407261918,625,2.000000,39.800000,127.000000,510.400000,588.000000,42.200000,132.000000,484.000000,-149.000000,-60.000000,276.000000,137.209509,510.000000,0.000000,0.000000,1.000000,0,0.000000,35,0.510000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999515,1.000000,0.000000,0.000000,0.998638,VALID,1.000000,VALID,0.000037,8,0,0,3,760.001500,0.925926,1,27,0,0,0,26,26,25,2,0.925926,0.000000,759.990257,760.001500,0.031209,dual_strong_update
68412261918,68407261918,68412261918,626,26.000000,57.500000,124.000000,489.500000,623.000000,61.000000,129.000000,465.500000,-126.000000,-61.500000,255.500000,128.280269,534.000000,0.000000,0.000000,1.000000,0,0.000000,35,0.498000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999516,1.000000,0.000000,0.000000,0.998641,VALID,1.000000,VALID,0.000037,8,0,0,3,760.001000,0.925926,1,27,0,0,0,27,25,25,2,0.925926,0.000000,760.001256,760.001000,0.039020,dual_strong_update
68417261920,68412269920,68417261920,625,43.000000,55.000000,127.000000,526.000000,569.000000,56.000000,130.000000,499.400000,-130.000000,-58.000000,291.800000,132.216265,464.000000,0.000000,0.000000,1.000000,0,0.000000,39,0.490000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999518,1.000000,0.000000,0.000000,0.998644,VALID,1.000000,VALID,0.000036,8,0,0,3,780.000500,0.961538,1,26,0,0,0,26,25,25,1,0.961538,0.000000,777.100486,780.000500,0.038020,dual_strong_update
68422269920,68417269921,68422269920,626,21.000000,46.500000,132.000000,523.000000,624.000000,49.000000,132.000000,497.500000,-134.000000,-59.500000,288.000000,143.153032,529.000000,0.000000,0.000000,1.000000,0,0.000000,25,0.514500,684.800000,86.200000,0.000000,125.000000,0.004000,0.999519,1.000000,0.000000,0.000000,0.998646,VALID,1.000000,VALID,0.000036,8,0,0,3,768.001000,0.888889,1,27,0,0,0,26,25,24,3,0.888889,0.000000,768.530315,768.001000,0.061779,dual_consensus_update
68427269920,68422269920,68427269920,626,18.000000,59.000000,131.500000,495.750000,548.000000,61.250000,133.000000,470.000000,-125.750000,-59.000000,258.000000,127.078820,465.000000,0.000000,0.000000,1.000000,0,0.000000,31,0.513000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999520,1.000000,0.000000,0.000000,0.998649,VALID,1.000000,VALID,0.000036,8,0,0,3,768.002000,0.857143,1,28,1,0,1,27,25,24,4,0.857143,0.000000,769.227901,768.002000,0.061777,dual_consensus_update
68432269920,68427269920,68432269920,626,0.000000,9.250000,118.500000,515.000000,656.000000,12.250000,125.000000,486.750000,-178.000000,-62.500000,280.750000,154.038089,593.000000,0.015974,0.000000,1.000000,0,0.000000,28,0.551000,684.800000,86.200000,0.000000,125.000000,0.004000,0.963578,1.000000,0.015974,0.000000,0.998651,VALID,0.948083,VALID,0.000036,8,0,0,3,727.998000,0.896552,1,29,0,0,0,29,26,26,3,0.896552,0.000000,735.727445,727.998000,0.081460,dual_consensus_update
68437269920,68432269920,68437269920,626,36.000000,54.250000,146.000000,510.000000,567.000000,58.000000,155.500000,485.750000,-133.750000,-38.000000,273.750000,130.539771,467.000000,0.000000,0.000000,1.000000,0,0.000000,35,0.491000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999522,1.000000,0.000000,0.000000,0.998654,VALID,1.000000,VALID,0.000036,8,0,0,3,716.001000,0.870968,1,31,1,0,1,31,27,27,4,0.870968,0.000000,719.017309,716.001000,0.057981,dual_consensus_update
68442269920,68437269920,68442269920,626,1.000000,39.250000,137.000000,517.750000,602.000000,42.250000,141.500000,490.750000,-151.500000,-55.000000,276.500000,140.505742,521.000000,0.000000,0.000000,1.000000,0,0.000000,26,0.537000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999523,1.000000,0.000000,0.000000,0.998657,VALID,1.000000,VALID,0.000035,8,0,0,3,720.003000,0.896552,1,29,1,0,1,29,26,26,3,0.896552,0.000000,721.417065,720.003000,0.049426,dual_consensus_update
68447269920,68442269920,68447269920,626,23.000000,44.000000,134.000000,504.750000,556.000000,47.250000,137.000000,478.000000,-141.000000,-57.000000,266.000000,132.033851,476.000000,0.000000,0.000000,1.000000,0,0.000000,26,0.523500,684.800000,86.200000,0.000000,125.000000,0.004000,0.999524,1.000000,0.000000,0.000000,0.998659,VALID,1.000000,VALID,0.000035,8,0,0,3,719.999000,0.931034,1,29,0,0,0,29,27,27,2,0.931034,0.000000,722.213651,719.999000,0.065889,dual_strong_update
68452277920,68447277920,68452277920,626,14.000000,60.000000,138.500000,472.000000,636.000000,62.000000,140.000000,452.750000,-143.750000,-48.000000,246.000000,126.796697,549.000000,0.000000,0.000000,1.000000,0,0.000000,35,0.505000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999525,1.000000,0.000000,0.000000,0.998661,VALID,1.000000,VALID,0.000035,8,0,0,3,736.000000,0.962963,1,27,0,0,0,27,26,26,1,0.962963,0.000000,734.861615,736.000000,0.032230,dual_strong_update
68457277920,68452277920,68457277920,626,0.000000,0.000000,132.500000,539.000000,618.000000,6.000000,136.500000,515.500000,-179.000000,-63.500000,302.750000,156.434837,557.000000,0.062300,0.000000,1.000000,0,0.000000,24,0.545000,684.800000,86.200000,0.000000,125.000000,0.004000,0.859350,1.000000,0.062300,0.000000,0.998664,VALID,0.797524,LIMITED,0.000035,8,0,0,3,728.002000,0.962963,1,27,0,0,0,27,26,26,1,0.962963,0.000000,728.104004,728.002000,0.048869,dual_strong_update
68462277920,68457277920,68462277920,626,15.000000,51.250000,119.500000,509.000000,556.000000,54.000000,130.000000,483.750000,-136.000000,-58.000000,274.750000,139.285602,471.000000,0.000000,0.000000,1.000000,0,0.000000,33,0.516000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999527,1.000000,0.000000,0.000000,0.998666,VALID,1.000000,VALID,0.000035,8,0,0,3,720.001000,0.964286,1,28,0,0,0,28,27,27,1,0.964286,0.000000,722.727790,720.001000,0.032944,dual_strong_update
68467285920,68462285920,68467285920,626,36.000000,63.250000,131.000000,471.750000,543.000000,66.250000,137.500000,452.500000,-116.000000,-53.000000,241.750000,120.671360,447.000000,0.000000,0.000000,1.000000,0,0.000000,39,0.507000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999527,1.000000,0.000000,0.000000,0.998669,VALID,1.000000,VALID,0.000035,8,0,0,3,720.002000,0.928571,1,28,0,0,0,27,27,26,2,0.928571,0.000000,721.945225,720.002000,0.032938,dual_strong_update
68472293920,68467301917,68472293920,625,60.000000,80.000000,134.000000,479.800000,524.000000,87.000000,134.000000,453.800000,-104.000000,-61.000000,237.600000,118.933741,394.000000,0.000000,0.000000,1.000000,0,0.000000,35,0.506000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999528,1.000000,0.000000,0.000000,0.998671,VALID,1.000000,VALID,0.000034,8,0,0,3,711.999500,0.870968,1,31,0,0,0,31,27,27,4,0.870968,0.000000,712.108339,711.999500,0.033320,dual_consensus_update
68477301920,68472301920,68477301920,626,13.000000,60.000000,143.000000,459.000000,527.000000,73.000000,148.000000,438.500000,-122.000000,-39.500000,230.250000,113.445934,438.000000,0.000000,0.000000,1.000000,0,0.000000,43,0.524000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999529,1.000000,0.000000,0.000000,0.998673,VALID,1.000000,VALID,0.000034,8,0,0,3,708.000000,0.771429,1,35,0,0,0,34,28,27,8,0.771429,0.000000,708.937472,708.000000,0.041880,dual_consensus_update
68482309917,68477309918,68482309917,626,55.000000,72.000000,127.000000,483.000000,536.000000,77.000000,131.000000,459.500000,-111.000000,-63.000000,247.750000,119.753029,410.000000,0.000000,0.000000,1.000000,0,0.000000,40,0.500000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999530,1.000000,0.000000,0.000000,0.998676,VALID,1.000000,VALID,0.000034,8,0,0,3,688.002000,0.777778,1,36,0,0,0,36,28,28,8,0.777778,0.000000,688.146022,688.002000,0.051712,dual_consensus_update
68487309921,68482317917,68487309921,625,60.000000,84.200000,140.000000,467.800000,538.000000,88.200000,141.000000,443.800000,-101.000000,-56.000000,233.800000,113.777523,411.000000,0.000000,0.000000,1.000000,0,0.000000,38,0.509000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999531,1.000000,0.000000,0.000000,0.998678,VALID,1.000000,VALID,0.000034,8,0,0,3,672.001000,0.729730,1,37,0,0,0,36,28,27,10,0.729730,0.000000,688.016168,688.002000,0.051718,hold_previous_good_window
68492317920,68487317920,68492317920,626,0.000000,6.750000,140.500000,487.250000,563.000000,13.500000,142.500000,460.500000,-169.750000,-52.000000,252.000000,133.440466,491.000000,0.046326,0.000000,1.000000,0,0.000000,33,0.550000,684.800000,86.200000,0.000000,125.000000,0.004000,0.895299,1.000000,0.046326,0.000000,0.998680,VALID,0.849441,VALID,0.000034,8,0,0,3,688.001000,0.750000,1,36,0,0,0,35,28,27,9,0.750000,0.000000,688.001025,688.001000,0.051719,dual_consensus_update
68497325920,68492325920,68497325920,626,0.000000,0.000000,144.000000,484.000000,567.000000,7.250000,144.000000,458.750000,-168.000000,-39.000000,245.750000,127.534016,505.000000,0.063898,0.000000,1.000000,0,0.000000,35,0.525500,684.800000,86.200000,0.000000,125.000000,0.004000,0.855763,1.000000,0.063898,0.000000,0.998682,VALID,0.792332,LIMITED,0.000033,8,0,0,3,687.997000,0.777778,1,36,0,0,0,36,28,28,8,0.777778,0.000000,687.997074,687.997000,0.051706,dual_consensus_update
68502325920,68497325920,68502325920,626,0.000000,27.500000,156.500000,491.250000,549.000000,32.250000,162.000000,462.500000,-157.750000,-35.000000,250.750000,125.131396,500.000000,0.015974,0.000000,1.000000,0,0.000000,32,0.546500,684.800000,86.200000,0.000000,125.000000,0.004000,0.963591,1.000000,0.015974,0.000000,0.998685,VALID,0.948083,VALID,0.000033,8,0,0,3,672.000000,0.805556,1,36,1,0,1,36,29,29,7,0.805556,0.000000,672.605669,672.000000,0.035293,dual_consensus_update
68507325920,68502325920,68507325920,626,3.000000,48.500000,120.000000,463.000000,532.000000,59.000000,124.500000,439.750000,-119.000000,-54.500000,235.750000,115.263138,457.000000,0.000000,0.000000,1.000000,0,0.000000,31,0.501500,684.800000,86.200000,0.000000,125.000000,0.004000,0.999535,1.000000,0.000000,0.000000,0.998687,VALID,1.000000,VALID,0.000033,8,0,0,3,671.999500,0.852941,1,34,0,0,0,34,29,29,5,0.852941,0.000000,671.999566,671.999500,0.035292,dual_consensus_update
68512333920,68507333920,68512333920,626,22.000000,59.000000,131.500000,503.000000,547.000000,64.000000,133.500000,476.500000,-119.750000,-59.000000,267.000000,127.211628,448.000000,0.000000,0.000000,1.000000,0,0.000000,25,0.508000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999536,1.000000,0.000000,0.000000,0.998689,VALID,1.000000,VALID,0.000033,8,0,0,3,672.000000,0.875000,1,32,1,0,1,32,28,28,4,0.875000,0.000000,671.999929,672.000000,0.035296,dual_consensus_update
68517333920,68512333920,68517333920,626,0.000000,0.000000,139.500000,521.500000,666.000000,3.000000,141.000000,497.750000,-170.750000,-45.500000,283.500000,145.862324,602.000000,0.087859,0.000000,1.000000,0,0.000000,35,0.536500,684.800000,86.200000,0.000000,125.000000,0.004000,0.801853,1.000000,0.087859,0.000000,0.998691,VALID,0.714457,LIMITED,0.000033,8,0,0,3,687.998000,0.903226,1,31,1,0,1,31,28,28,3,0.903226,0.000000,687.408409,687.998000,0.034481,dual_strong_update
68522333920,68517333920,68522333920,626,52.000000,67.000000,127.000000,495.250000,536.000000,71.000000,131.000000,465.750000,-110.750000,-62.000000,256.500000,127.993391,417.000000,0.000000,0.000000,1.000000,0,0.000000,30,0.500000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999537,1.000000,0.000000,0.000000,0.998693,VALID,1.000000,VALID,0.000033,8,0,0,3,688.000000,0.870968,1,31,0,0,0,31,27,27,4,0.870968,0.000000,687.999769,688.000000,0.034479,dual_consensus_update
68527333920,68522333920,68527333920,626,14.000000,48.000000,132.000000,486.250000,571.000000,55.250000,135.000000,461.000000,-123.000000,-53.000000,256.500000,120.590663,487.000000,0.000000,0.000000,1.000000,0,0.000000,31,0.517000,684.800000,86.200000,0.000000,125.000000,0.004000,0.999538,1.000000,0.000000,0.000000,0.998695,VALID,1.000000,VALID,0.000032,8,0,0,3,680.002000,0.933333,1,30,0,0,0,30,28,28,2,0.933333,0.000000,684.482011,680.002000,0.017447,dual_strong_update
68532333921,68527341920,68532333921,625,0.000000,0.000000,142.000000,560.000000,684.000000,2.000000,144.000000,533.800000,-192.800000,-52.000000,323.800000,159.201991,607.000000,0.128000,0.000000,1.000000,0,0.000000,28,0.546000,684.800000,86.200000,0.000000,125.000000,0.004000,0.711539,1.000000,0.128000,0.000000,0.998697,VALID,0.584000,INVALID,0.000032,8,0,0,3,680.000000,0.933333,1,30,1,0,1,30,28,28,2,0.933333,0.000000,680.005098,680.000000,0.017442,dual_strong_update
68537341918,68532341921,68537341918,626,0.000000,9.000000,143.000000,502.750000,639.000000,29.500000,145.000000,485.000000,-158.000000,-51.500000,278.500000,138.196850,572.000000,0.039936,0.000000,1.000000,0,0.000000,30,0.523000,684.800000,86.200000,0.000000,125.000000,0.004000,0.909684,1.000000,0.039936,0.000000,0.998699,VALID,0.870208,VALID,0.000032,8,0,0,3,679.999500,0.966667,1,30,0,0,0,30,29,29,1,0.966667,0.000000,679.998457,679.999500,0.017447,dual_strong_update
